Gene = Mesd
Position 7278: 0.034045030902641105
Position 6577: 0.032646306019767826
Position 394: 0.03128715197154345
Position 6591: 0.031179038734026544
Position 2310: 0.025956085653281794
Position 3504: 0.023676933416679303
Position 6114: 0.023073473376677714
Position 6359: 0.021188196533937685
Position 1192: 0.020879701878067702
Position 8629: 0.02054586677122777
Position 7563: 0.020434752760843947
Position 621: 0.017325926081788068
Position 4143: 0.01713221925537614
Position 6535: 0.015668250367577484
Position 7962: 0.014620899203771291
Position 2896: 0.014497318314388424
Position 3057: 0.013560900544772774
Position 418: 0.011617290401414637
Position 8663: 0.011029995759558753
Position 4580: 0.009759031558724237
Position 421: 0.009635994485862182
Position 4479: 0.009530848955713152
Position 1649: 0.00930194124857073
Position 4621: 0.009204457474398508
Position 4747: 0.008468078101580373
Position 3533: 0.008145620990777437
Position 2485: 0.008109337638651916
Position 1034: 0.007867742243575063
Position 4794: 0.007705591534400263
Position 7010: 0.007671548895264504
Position 3080: 0.007185896553345468
Position 3900: 0.006987906616566603
Position 6493: 0.0063097672177488484
Position 7230: 0.006295688251827723
Position 4742: 0.006055787652543593
Position 5534: 0.005988671017993612
Position 7521: 0.005827430680607055
Position 2634: 0.005640486053691425
Position 2518: 0.0055940039888787456
Position 1411: 0.005029676065756068
Position 1120: 0.005007329909765484
Position 2531: 0.004884431505940935
Position 2761: 0.003636344755061138
Position 5592: 0.003566681946983302
Position 267: 0.0033140273732606106
Position 3601: 0.0032184928542179523
Position 3468: 0.0029564976565799707
Position 6451: 0.002894806755350337
Position 4818: 0.00242785643420217
Position 665: 0.0022724349672444528
Position 2833: 0.0020906741361152166
Position 7283: 0.002028866091575308
Position 6278: 0.002001395520625961
Position 3832: 0.001961900734793322
Position 5235: 0.0019019144386227902
Position 4802: 0.0018557338908807251
Position 280: 0.0017805721063676653
Position 4828: 0.0016856611950831217
Position 3431: 0.0016638411976796828
Position 897: 0.0016597226806401512
Position 8077: 0.0015472041175321033
Position 2445: 0.0015280180477583631
Position 1669: 0.0014287675457519812
Position 1260: 0.0013632867433465866
Position 6618: 0.0012847481582843878
Position 4791: 0.0010936932544894963
Position 2702: 0.0009825287076355332
Position 4667: 0.0009799515164291477
Position 5477: 0.0008447380041420717
Position 1158: 0.0008189344488033399
Position 2720: 0.0008023493141414722
Position 3700: 0.0007221770619750614
Position 4175: 0.0006628284316910478
Position 1248: 0.0006410489561827673
Position 1003: 0.0005560411692247669
Position 3428: 0.0005543306861391712
Position 4211: 0.0005219127278089364
Position 157: 0.0004893660542124675
Position 6151: 0.00048737274552342145
Position 1236: 0.000421738116734556
Position 5589: 0.0004153528771967512
Position 4343: 0.0003543562427513867
Position 168: 0.00029307277754632405
Position 3281: 0.0002474454266356964
Position 206: 0.00023693801336946503
Position 1128: 0.0002328249788967247
Position 704: 0.00022866795360803897
Position 147: 0.00018665512101089394
Position 1074: 6.311903873104092e-05
Position 6184: 5.779013100328572e-05
Position 1148: 5.722869324350243e-05
Position 1667: 4.0625419812040875e-05
Position 1055: 2.528964061484359e-05
Position 1317: 2.4765150625058813e-05
Position 183: 2.0069087846575246e-05
Position 5555: 1.935996411583187e-05
Position 2085: 1.5813381908743805e-05
Position 2000: 1.5177456438297827e-05
Position 1414: 1.275548749368167e-05
Position 807: 1.171162956682235e-05
Position 735: 1.1688841679913073e-05
Position 1675: 1.1546905180575527e-05
Position 678: 9.127588243347608e-06
Position 469: 7.913930928505807e-06
Position 1250: 7.792904453035259e-06
Position 1376: 7.033273684615808e-06
Position 597: 6.539065553910828e-06
Position 1072: 3.701969270103963e-06
Position 6180: 3.6237176095395582e-06
Position 2322: 1.619458816521185e-06
Position 515: 8.540945205804896e-07
Position 797: 6.415123625540351e-07
Position 1458: 4.770792325567867e-07
Position 713: 3.876886275618833e-07
Position 740: 2.458689058946074e-07
Position 4164: 1.948706481576907e-07
Position 466: 5.84597503481366e-08
Position 135: 3.0457106332447395e-08
Position 95: 3.4720530329060723e-10
Position 475: 1.7933962831565033e-10
Position 110: 1.5091871506870794e-10
Position 118: 4.950244996080553e-14
Position 89: 4.0909679885131534e-14
