Gene = Henmt1
Position 2849: 4.0858116984134644e-11
Position 2604: 4.080531184284501e-11
Position 2602: 1.2804319638852794e-11
Position 1459: 9.828281709454023e-12
Position 2299: 1.2694159137935795e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12726: 0.9987667393100758
Position 17530: 0.8954158143803563
Position 1184: 0.8493848525077294
Position 2084: 0.8099385672902707
Position 19825: 0.7330558774391455
Position 18457: 0.7304536579610799
Position 2642: 0.6878536087555087
Position 13715: 0.48623349424182954
Position 9552: 0.40182072224592663
Position 8727: 0.26190328986050304
Position 2499: 0.19659187305538423
Position 18972: 0.16699009035983162
Position 17828: 0.15600877135292696
Position 1888: 0.1349911146379957
Position 6092: 0.1104915485714046
Position 9594: 0.07163513550108289
Position 10048: 0.0686974598001909
Position 8693: 0.058037289147376214
Position 2122: 0.055553530302071455
Position 6109: 0.05191185647182906
Position 9932: 0.04021540789876665
Position 1221: 0.029264759643531892
Position 9489: 0.02103571085554293
Position 231: 0.014385477390278673
Position 18121: 0.013298486246870612
Position 2127: 0.013043397825706007
Position 8776: 0.012814035697093717
Position 189: 0.01217195510650841
Position 1577: 0.010914926665511748
Position 2597: 0.00931211634246554
Position 1430: 0.008672205421454313
Position 2673: 0.007851902088385009
Position 20330: 0.0074539763367718614
Position 224: 0.007385308437976148
Position 175: 0.007118463612153088
Position 18993: 0.007097185542514357
Position 1247: 0.0062277640955457165
Position 4582: 0.005459490113572996
Position 1710: 0.004563201545355597
Position 3354: 0.003979386982264706
Position 4615: 0.003452194637740636
Position 1779: 0.0031534913597193064
Position 276: 0.002565628953843045
Position 13973: 0.002563817998737327
Position 18099: 0.002538611906083454
Position 18278: 0.0024860194591714412
Position 20555: 0.002408803330106247
Position 1808: 0.0023130380609708103
Position 730: 0.0022145068598360077
Position 9148: 0.0019391940507315474
Position 1294: 0.0018923641172409647
Position 18159: 0.0014913185726296882
Position 1896: 0.0014551827948999622
Position 19070: 0.0014062707052700405
Position 2163: 0.0013474920572124336
Position 157: 0.0011506859455847496
Position 1688: 0.001025242913818922
Position 2012: 0.000958140535132853
Position 2106: 0.0009150470459572778
Position 2055: 0.0009050165269996943
Position 2031: 0.0008072213372092073
Position 1530: 0.0007638519411781134
Position 2445: 0.0005695435855482355
Position 747: 0.0005471940595234485
Position 2650: 0.0005028408495929644
Position 1102: 0.0004016761170757925
Position 3393: 0.00033527433767407104
Position 1815: 0.0003300617084858368
Position 651: 0.0002715127861418505
Position 1201: 0.00025769054823613193
Position 2022: 0.00024367601043106898
Position 1072: 0.00024147640552231556
Position 933: 0.0002399357270824173
Position 3063: 0.00023541545012606627
Position 280: 0.00021841418461649627
Position 1138: 0.00021496595817622208
Position 3408: 0.0002006638337235686
Position 2095: 0.00018896468536548153
Position 966: 0.00018457997260707862
Position 153: 0.0001836426787381541
Position 4561: 0.0001767730083945981
Position 2168: 0.00017430936112979356
Position 238: 0.00015992776095136892
Position 2061: 0.00015843921813978525
Position 1130: 0.00015510237261646048
Position 590: 0.00015404505378060752
Position 2462: 0.00015297630866056776
Position 2330: 0.00015199006015316336
Position 2040: 0.0001457441692437179
Position 791: 0.00012471782621989618
Position 2676: 0.00011408418489066585
Position 3421: 0.00010802757719711046
Position 1736: 0.00010538952013261122
Position 559: 9.811931594654096e-05
Position 1093: 9.793095473037693e-05
Position 296: 9.125367204758422e-05
Position 1410: 8.948357696872528e-05
Position 1297: 7.835676787408374e-05
Position 252: 6.344543838322966e-05
Position 1979: 6.169489748230478e-05
Position 5597: 6.001131159426445e-05
Position 1058: 5.865166793608954e-05
Position 685: 5.720081010761672e-05
Position 435: 5.682909321146845e-05
Position 1918: 5.681162895197332e-05
Position 303: 5.496242282357372e-05
Position 316: 4.47100822045472e-05
Position 1121: 4.213644814959707e-05
Position 1249: 3.748384841040418e-05
Position 1145: 3.45968811046054e-05
Position 143: 3.20431778793362e-05
Position 310: 3.038418113447439e-05
Position 6772: 2.9942673507111104e-05
Position 3519: 2.9838924918821516e-05
Position 10274: 2.819704565991081e-05
Position 322: 2.4026428213598708e-05
Position 4845: 2.361406357340169e-05
Position 9330: 2.1710789189876325e-05
Position 7098: 2.140756565330462e-05
Position 788: 1.8703049990027197e-05
Position 3780: 1.484578084882811e-05
Position 6886: 1.362344115385005e-05
Position 919: 1.2998714019110554e-05
Position 3122: 1.1349256082369615e-05
Position 7168: 9.781685265790459e-06
Position 289: 9.435390137517116e-06
Position 6405: 9.0603811473545e-06
Position 10232: 9.057511729620785e-06
Position 5380: 8.691071268715671e-06
Position 657: 8.677726678584402e-06
Position 6519: 8.4950144994446e-06
Position 3717: 8.079757491069824e-06
Position 3541: 5.973918011064616e-06
Position 5526: 5.897670804354792e-06
Position 420: 5.775227979719424e-06
Position 466: 5.424891825587178e-06
Position 820: 5.4128292897598715e-06
Position 7682: 4.231884985870093e-06
Position 3938: 4.186792506796829e-06
Position 4954: 3.875051848301138e-06
Position 701: 3.796129810877605e-06
Position 333: 3.749502400334096e-06
Position 369: 3.660949373147533e-06
Position 5645: 3.642207848353288e-06
Position 7591: 3.2598366441078633e-06
Position 8171: 3.1947565017225504e-06
Position 7490: 3.115894137043406e-06
Position 7291: 2.323906474819863e-06
Position 3364: 2.275685290039821e-06
Position 3035: 2.268418644438439e-06
Position 2503: 2.2036781990590102e-06
Position 4304: 1.98105610137692e-06
Position 6849: 1.6245170250788375e-06
Position 2564: 1.3297367554483519e-06
Position 6490: 1.1265980467095568e-06
Position 6289: 9.388366767444432e-07
Position 5670: 8.511690282384655e-07
Position 5771: 7.942014908582958e-07
Position 5409: 6.681182524553137e-07
Position 1256: 6.409234844214937e-07
Position 5023: 6.05114810325626e-07
Position 1085: 5.892490509494068e-07
Position 4102: 5.621577479052082e-07
Position 5193: 5.425560970510518e-07
Position 5055: 5.208387841649666e-07
Position 4343: 3.563293340847287e-07
Position 6121: 3.3410053324813897e-07
Position 2956: 2.457592056510471e-07
Position 2881: 2.4116443540359777e-07
Position 2537: 2.402652900981107e-07
Position 3097: 2.0968536721943765e-07
Position 2534: 1.0083144136410177e-07
Position 3873: 4.5598916902026856e-08
Position 3804: 1.5145080481158297e-08
Position 3977: 6.157627620545798e-09
Position 298: 2.1056602410233846e-11
Position 530: 5.413735736620884e-13
Position 536: 3.4582117069428914e-13
Position 608: 1.909554266435532e-13
Position 343: 1.6225225100636152e-13
Position 372: 1.604334238969406e-13
Position 510: 1.5962758096012274e-13
Position 326: 1.2998993416238343e-13
Position 347: 7.9278564127494e-14
Position 366: 2.938875502789568e-14
