Gene = Sertad4
Position 7528: 0.005471594624357265
Position 6361: 0.0048248284083423874
Position 2239: 0.004789479332656491
Position 2700: 0.004149263536934703
Position 2587: 0.004033301378883177
Position 9713: 0.004026091276755999
Position 7812: 0.0032523940630311467
Position 5852: 0.0029925305134339522
Position 8235: 0.0029656105539006996
Position 9456: 0.0029270693708539157
Position 936: 0.0028786979896382354
Position 6368: 0.002766622733419889
Position 1433: 0.0027033427500251944
Position 7139: 0.002692487962371977
Position 6441: 0.0026377600391794165
Position 7744: 0.002554700700596914
Position 917: 0.0025401627614623206
Position 6365: 0.0023983358349383443
Position 6103: 0.0023428970319432246
Position 761: 0.0023128500474604552
Position 2345: 0.0023106776366141105
Position 5392: 0.0022990939587264193
Position 8516: 0.002045971693620221
Position 4684: 0.0018823814150081266
Position 2627: 0.0018703056475035502
Position 3606: 0.001639808869315042
Position 4678: 0.0016322791461204924
Position 5453: 0.001576681219662308
Position 6197: 0.0015586528658003242
Position 6175: 0.0014658396350232556
Position 6701: 0.0014203626889013135
Position 1320: 0.001326887839839125
Position 5923: 0.0013160695620524337
Position 2198: 0.0012416625095323821
Position 10307: 0.0012264024706434013
Position 8561: 0.0011678975985016534
Position 6428: 0.0011645463310742687
Position 8558: 0.001108043472403528
Position 4299: 0.0010814757395657267
Position 974: 0.0010273115813870162
Position 5584: 0.0009030805236889218
Position 815: 0.0008759481106843168
Position 773: 0.0008401288818644982
Position 6960: 0.0008135630985928897
Position 818: 0.000733626797163848
Position 2027: 0.0007285036117377768
Position 7591: 0.0006581026771483607
Position 6414: 0.0006508651967510174
Position 2218: 0.000642697963640141
Position 564: 0.0006047435842219043
Position 5546: 0.0005945222529962664
Position 602: 0.0005892155025520324
Position 8594: 0.0005537429044248387
Position 8565: 0.000547290728509682
Position 1304: 0.0005383404596288543
Position 8412: 0.00032335707215034974
Position 6311: 0.00029048435422760323
Position 8591: 0.00024564179634838275
Position 6289: 0.000221689858734789
Position 156: 0.0002051653123556071
Position 972: 0.00019170113774526706
Position 8599: 0.00018723305405347012
Position 438: 0.00016409932402473908
Position 834: 0.00016159891254552487
Position 513: 0.00015706835745837264
Position 5737: 9.694525901937056e-05
Position 6618: 9.04925508052857e-05
Position 6126: 6.781394769648399e-05
Position 6570: 4.871243032072091e-05
Position 2398: 4.8324218901319766e-05
Position 510: 4.8046202037658725e-05
Position 1295: 4.1617436395958125e-05
Position 1954: 4.013177888114037e-05
Position 1396: 3.609751406942484e-05
Position 920: 3.6017640140650656e-05
Position 1060: 3.33304226751689e-05
Position 940: 3.2524315491546335e-05
Position 988: 2.641311484942221e-05
Position 2716: 2.5823981170909494e-05
Position 1082: 2.3872151072264796e-05
Position 7054: 2.322849625185132e-05
Position 3553: 2.3185928910106047e-05
Position 1944: 1.8995437416103003e-05
Position 2422: 1.7585463441833163e-05
Position 6831: 1.4408566991725863e-05
Position 866: 1.2026735379507896e-05
Position 3109: 9.877160281315918e-06
Position 999: 8.353130994594272e-06
Position 828: 7.4301424796226944e-06
Position 1087: 7.347610847804275e-06
Position 534: 6.7324997778515305e-06
Position 2503: 6.103231257527096e-06
Position 386: 5.18101127480263e-06
Position 2252: 4.848165793962487e-06
Position 516: 4.814717865612494e-06
Position 1203: 4.040529419787168e-06
Position 955: 2.860495049544442e-06
Position 2060: 2.8210474833914242e-06
Position 942: 2.2877684049107253e-06
Position 1210: 2.0758539937501766e-06
Position 6217: 1.6182912623128665e-06
Position 492: 1.5853372839382236e-06
Position 6583: 1.3384996025801104e-06
Position 6647: 1.327339787360266e-06
Position 6491: 1.2277659706039634e-06
Position 548: 1.2244113528080343e-06
Position 541: 1.206967168361298e-06
Position 376: 1.197624260854286e-06
Position 839: 9.880820152945953e-07
Position 126: 9.165052143325817e-07
Position 6203: 9.154517483237982e-07
Position 536: 8.533245553758016e-07
Position 454: 8.046343093157861e-07
Position 1351: 7.583853859714133e-07
Position 476: 6.946188187999297e-07
Position 1854: 6.429075999904544e-07
Position 1810: 6.078355472142701e-07
Position 545: 3.4000964798025876e-07
Position 255: 1.4497778247458064e-07
Position 1116: 9.342246112021591e-08
Position 1109: 9.092249563357793e-08
Position 852: 8.384279103832321e-08
Position 882: 9.799555573089309e-09
Position 267: 1.6530643518611528e-11
Position 369: 8.890836343429923e-12
Position 283: 8.132662744280315e-13
Position 300: 6.526329033893518e-13
Position 332: 4.787198392263496e-13
Position 351: 1.7394569678192893e-14
Position 318: 2.3453384421087016e-15
Position 320: 1.432087628194569e-15
