Gene = Tsen15
Position 1998: 0.0006737418393616823
Position 922: 0.0006219836577966558
Position 4526: 0.0006217762317782082
Position 3897: 0.0005543422849155868
Position 3048: 0.0005235618379676139
Position 5: 0.0004379784225189958
Position 631: 0.000433826119980396
Position 1703: 0.00042974859617627505
Position 2988: 0.0003955630132407997
Position 4545: 0.0003665368922286805
Position 3710: 0.0003385656634218096
Position 347: 0.0003320592988452152
Position 1967: 0.00028993281595855464
Position 291: 0.000280767988745474
Position 870: 0.0002508535441948084
Position 1345: 0.00023161691841802522
Position 1714: 0.00015113626079871976
Position 4211: 0.00015109090010006812
Position 5386: 0.00011097559212791666
Position 2092: 9.454568812182537e-05
Position 2044: 8.750202010690215e-05
Position 3053: 8.598010472947237e-05
Position 3040: 7.652666232156344e-05
Position 3200: 5.450182573714327e-05
Position 9001: 3.8296642883732835e-05
Position 3462: 3.7281716353436176e-05
Position 3383: 7.744267366188873e-06
Position 955: 5.469048955404945e-06
Position 3609: 4.833778343936823e-06
Position 3554: 4.127297071920755e-06
Position 648: 3.8259436790745955e-06
Position 849: 3.064861791407518e-06
Position 704: 2.964208720658392e-06
Position 1330: 2.4960432032501225e-06
Position 1562: 2.1629689816898553e-06
Position 605: 2.0066026911463805e-06
Position 1171: 1.7521930148506805e-06
Position 8995: 1.5888130517243073e-06
Position 810: 1.39981239318113e-06
Position 404: 1.1306576996699323e-06
Position 382: 1.0979536866188059e-06
Position 371: 4.595246214657014e-07
Position 730: 4.2563295292400976e-07
Position 373: 3.4990255891744525e-07
Position 1505: 3.1320653899907094e-07
Position 396: 3.061449395446425e-07
Position 3: 2.6915090736563464e-07
Position 602: 1.8312660812329457e-07
Position 548: 1.4175817250393088e-07
Position 633: 1.376659861811368e-07
Position 499: 1.2478400767928454e-07
Position 523: 1.180170533818603e-07
Position 485: 1.1774586256619997e-07
Position 42: 9.208877014756481e-08
Position 905: 8.568943007971207e-08
Position 386: 6.660898420238475e-08
Position 425: 6.227010427939036e-08
Position 3687: 3.862256582762264e-08
Position 502: 1.4494753725983003e-08
Position 1308: 1.277573676716471e-08
Position 552: 6.098476015479494e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15398: 0.9818225244930765
Position 3284: 0.9597253327469148
Position 14786: 0.9367109700264412
Position 2901: 0.9101851459907291
Position 10535: 0.45130328752849935
Position 9290: 0.4287384014596426
Position 4034: 0.2920508761784523
Position 10819: 0.14579521896702374
Position 15703: 0.0994574462999544
Position 4010: 0.0817577459105667
Position 4108: 0.06661998378532083
Position 3105: 0.058628941941693366
Position 9883: 0.0557942675165745
Position 6043: 0.05440754832291713
Position 4047: 0.05148825701569622
Position 3823: 0.04571865843355785
Position 8900: 0.039918058177592045
Position 9725: 0.032628750214182003
Position 15620: 0.029739319277033514
Position 3564: 0.026335144298254887
Position 6389: 0.02063191122571134
Position 15597: 0.020499128639738635
Position 1668: 0.01832009081298066
Position 6474: 0.015235111768264269
Position 3594: 0.011014756103694838
Position 6410: 0.009254076686658612
Position 3148: 0.00722486812958907
Position 6416: 0.0062682971994267945
Position 15626: 0.006179081574139075
Position 6087: 0.006154621403773934
Position 2714: 0.005899526130783263
Position 502: 0.005572597486471959
Position 3051: 0.00416788664415161
Position 3516: 0.00413722855527373
Position 15551: 0.0037621770995096577
Position 1370: 0.0037006400814964483
Position 3966: 0.003686930477536396
Position 3314: 0.0031000982312807206
Position 1062: 0.002827593717524096
Position 4410: 0.002818170705654739
Position 15344: 0.002611712495065998
Position 15366: 0.002463857510939045
Position 15064: 0.0024434016619106443
Position 1598: 0.002310507989649335
Position 15653: 0.0022043884688080838
Position 3844: 0.0021565278657421443
Position 8948: 0.0020141293004414073
Position 4416: 0.0017409103592324964
Position 15710: 0.0017167303807610248
Position 1239: 0.0011938427644644014
Position 5728: 0.001186767089568817
Position 688: 0.0009704882341565368
Position 1404: 0.0008908281750590947
Position 3411: 0.0008733693862966131
Position 1256: 0.0008364122629366239
Position 11688: 0.0008008389274653258
Position 815: 0.0007999756482772371
Position 752: 0.0007713120426723538
Position 2025: 0.0006603445141223867
Position 15747: 0.0006366585984761352
Position 15412: 0.0006265734645733597
Position 2825: 0.0006151168127704725
Position 2846: 0.000580047409272525
Position 4175: 0.0005218801012320919
Position 1168: 0.00048361481376211314
Position 1271: 0.0004798778545249927
Position 2728: 0.0004231148448628313
Position 1106: 0.0004014262003668249
Position 2908: 0.0003659503685915099
Position 3355: 0.00035650169066848964
Position 15149: 0.0003410275720686542
Position 845: 0.0002753085795033062
Position 3733: 0.00026210442869994125
Position 5753: 0.0002528945028669301
Position 3766: 0.00023319287207692165
Position 2774: 0.00020937823986825433
Position 1561: 0.00020763097470510375
Position 1077: 0.00020126284964810568
Position 3323: 0.000188489311294561
Position 4309: 0.0001658728994809472
Position 5224: 0.00016307839760614472
Position 4076: 0.00015984194921641492
Position 2062: 0.0001462904563634505
Position 2624: 0.00014045971063934203
Position 3443: 0.00013554488370865132
Position 7582: 0.0001347849324205448
Position 2682: 0.00010959175289344128
Position 454: 9.634902155239444e-05
Position 1154: 9.589948788130626e-05
Position 1283: 9.559245048231686e-05
Position 1900: 8.83811865387005e-05
Position 1863: 8.805242527524398e-05
Position 438: 8.439289279165564e-05
Position 2571: 8.365831241403467e-05
Position 3071: 8.106251229089757e-05
Position 15415: 7.874393286522904e-05
Position 659: 7.828090267425738e-05
Position 5613: 7.665380091838378e-05
Position 596: 7.249321085185651e-05
Position 3466: 5.525831082306558e-05
Position 4374: 4.430260437387252e-05
Position 617: 4.353083875943197e-05
Position 4442: 4.073777241990635e-05
Position 11822: 3.9506915348879454e-05
Position 4365: 3.803311961325947e-05
Position 3867: 3.6369838604796665e-05
Position 1811: 2.7608795693935258e-05
Position 3678: 2.608559336289451e-05
Position 3928: 2.3787786023190777e-05
Position 530: 2.16544365746361e-05
Position 864: 1.96748067869506e-05
Position 8235: 1.8845632911300964e-05
Position 542: 1.795589560728867e-05
Position 8809: 1.4141879645398596e-05
Position 9588: 1.0488644997475694e-05
Position 4944: 9.91502806596845e-06
Position 3200: 8.31323706412434e-06
Position 5442: 5.334615125848867e-06
Position 4867: 3.841512207179949e-06
Position 6170: 3.7722095585065153e-06
Position 3291: 3.405182688871697e-06
Position 2642: 2.8200617601339948e-06
Position 5268: 2.2041739236154376e-06
Position 4751: 1.93927378873141e-06
Position 3209: 1.3047790024464607e-06
Position 3254: 1.210098861921101e-06
Position 6337: 4.663876468041989e-07
Position 3160: 3.571785083242437e-07
Position 1308: 3.1411244998182224e-07
Position 3165: 2.075134533880567e-07
Position 1058: 1.365370877368002e-07
Position 1276: 1.363436105773368e-07
Position 1111: 7.853036654245951e-08
Position 940: 6.94861025920048e-08
Position 903: 6.590104598632583e-08
Position 1462: 5.777789589234715e-08
Position 854: 5.0004930866166364e-08
Position 761: 4.440394874087407e-08
Position 409: 4.094682489297814e-08
Position 573: 3.488852769001588e-08
Position 548: 3.059207688826583e-08
Position 825: 3.039489552255515e-08
Position 456: 2.7131762124256502e-08
Position 513: 2.1620978731984557e-08
Position 3182: 1.1299807341173337e-08
Position 1315: 1.0416103499541397e-10
Position 822: 5.446502623163293e-11
Position 987: 5.067516169545337e-11
Position 905: 4.8271324116698434e-11
Position 623: 4.2880698028606045e-11
Position 396: 3.9076371856825655e-11
Position 404: 3.7439989710043937e-11
