Gene = Fxyd5
Position 1635: 0.0007486723997474573
Position 1510: 0.0007306822498034528
Position 8061: 0.0006789168765544055
Position 5831: 0.0006198057761931232
Position 4400: 0.0006146392698909965
Position 7347: 0.0006079917884307879
Position 7629: 0.0005569004170306695
Position 6070: 0.0005545769601947204
Position 3146: 0.0005530088900107315
Position 5692: 0.0005519615914259314
Position 1638: 0.0005480954527306651
Position 1414: 0.0005217167856992578
Position 3438: 0.000516962424039029
Position 8363: 0.0005073287502286348
Position 1456: 0.00048362955213200934
Position 2385: 0.0004805831554472407
Position 3161: 0.0004772732055955246
Position 2363: 0.00046811000293383497
Position 1084: 0.0004677209479465767
Position 2709: 0.0004626673398809245
Position 6441: 0.00045373007570679045
Position 1955: 0.0004385449959127636
Position 7484: 0.00043174530156783834
Position 7468: 0.000410368295967226
Position 5743: 0.00040056801391118554
Position 3156: 0.00038548691523898734
Position 6115: 0.00037699275998281923
Position 7686: 0.0003538384520935336
Position 528: 0.00034995098007568404
Position 2077: 0.00034583159433737944
Position 1898: 0.00031317832465870953
Position 548: 0.00031185488648653216
Position 4425: 0.00029682153163621125
Position 7442: 0.00029359602150657953
Position 1128: 0.00028254509371657285
Position 3495: 0.00027020282512882235
Position 3615: 0.0002681399523805564
Position 4882: 0.0002560945755460807
Position 642: 0.000253743909367087
Position 3528: 0.0002482409318360152
Position 3229: 0.00024424712931945814
Position 4894: 0.00023485080312006504
Position 4213: 0.00022670481667116655
Position 603: 0.0002223453401229856
Position 7539: 0.00021988475989170712
Position 2267: 0.00020890280380493227
Position 1278: 0.0002068770165961017
Position 1385: 0.00019703798544089902
Position 4839: 0.00019564705853434829
Position 2771: 0.00019482435997435365
Position 3534: 0.00018093315833307924
Position 5871: 0.00017117662760220972
Position 3545: 0.00016807105219236225
Position 3055: 0.00016706785201143877
Position 3643: 0.0001668514295314442
Position 942: 0.00016559951222922748
Position 7900: 0.00015238705313076468
Position 3243: 0.00014682683334574768
Position 2777: 0.00012597668601094326
Position 2780: 0.00012244883929374934
Position 2774: 0.00011106251469158112
Position 2962: 0.00010791009723229752
Position 1374: 0.00010149122803430801
Position 2051: 9.182279433658257e-05
Position 552: 8.985393107789356e-05
Position 713: 8.623883951071959e-05
Position 4264: 8.357617342730031e-05
Position 925: 7.35769970770332e-05
Position 706: 6.619473624141122e-05
Position 789: 6.257087191840193e-05
Position 767: 4.677331746266762e-05
Position 4593: 4.3850993669447e-05
Position 5254: 4.0339437598197087e-05
Position 2038: 3.339706496428628e-05
Position 637: 2.7242326974978964e-05
Position 131: 2.2642973976084183e-05
Position 4165: 2.225227682215552e-05
Position 3954: 1.3914278481557993e-05
Position 5612: 1.3604219233397126e-05
Position 3440: 9.170733671559857e-06
Position 959: 7.889491830404564e-06
Position 5091: 7.1338556093559866e-06
Position 1421: 5.534393352691601e-06
Position 639: 5.066422598714736e-06
Position 459: 4.731503654848934e-06
Position 342: 4.144990787463691e-06
Position 4843: 3.7600357488141237e-06
Position 434: 3.725793005331491e-06
Position 710: 3.7163642869816955e-06
Position 1292: 3.4843932218752492e-06
Position 1209: 2.684477866533309e-06
Position 608: 2.6713986021112618e-06
Position 869: 2.6612287528639543e-06
Position 967: 2.2930759285933115e-06
Position 872: 2.1423361237502222e-06
Position 369: 2.120419483779852e-06
Position 719: 1.963828537812215e-06
Position 2365: 1.8241862024501607e-06
Position 2997: 1.5901169979539492e-06
Position 2440: 1.411334951838784e-06
Position 1089: 1.076464679938129e-06
Position 464: 1.0720365218304496e-06
Position 202: 1.0226821439511474e-06
Position 823: 1.0064840766968763e-06
Position 338: 8.939799472117032e-07
Position 653: 6.003310606245726e-07
Position 461: 5.911171480756895e-07
Position 530: 5.721736544838601e-07
Position 389: 4.218622170782187e-07
Position 1223: 3.2195239699611493e-07
Position 1213: 2.3693558939012253e-07
Position 1971: 2.2414857258746098e-07
Position 5983: 1.5030937444469707e-07
Position 3750: 1.2160259894404382e-07
Position 1938: 1.1755878876275548e-07
Position 188: 1.0413875555902232e-07
Position 456: 5.1657573279313453e-08
Position 265: 3.988724201570976e-08
Position 261: 2.5664423476167595e-08
Position 779: 1.0692355057453574e-09
Position 619: 1.918955541048892e-10
Position 888: 1.4342957388243284e-11
Position 819: 1.3639459261454683e-11
Position 183: 1.0622022274188385e-11
Position 773: 8.66976432387076e-12
Position 376: 6.455726044358724e-12
