Gene = Ephx1
Position 27588: 0.94354583220183
Position 27050: 0.925627271516862
Position 5012: 0.7882723768901831
Position 2968: 0.697734149484153
Position 25104: 0.5219610366289674
Position 9414: 0.36984774694703887
Position 26020: 0.33681227865123453
Position 27243: 0.3304089753592211
Position 3411: 0.27306142546725815
Position 23481: 0.17398920942345744
Position 23444: 0.15910682258848344
Position 5073: 0.15142756791351833
Position 5439: 0.13332546657777544
Position 300: 0.10768294109593667
Position 513: 0.10623085212923385
Position 26033: 0.10238412171072538
Position 431: 0.09969739981088586
Position 23447: 0.08708955640421044
Position 9306: 0.08634657310549686
Position 3572: 0.08146864104658064
Position 27311: 0.06995020385913918
Position 7354: 0.05885448816600486
Position 3723: 0.052877986572640104
Position 2325: 0.05185080281124088
Position 3669: 0.0446339507540571
Position 27054: 0.035220829619363785
Position 3038: 0.02684565997148069
Position 4854: 0.0234086344690228
Position 27731: 0.022918019438220846
Position 27261: 0.02057811406635419
Position 3444: 0.019746136564680203
Position 24949: 0.019019938488990015
Position 5404: 0.017402774447250493
Position 1258: 0.015877299752335067
Position 3642: 0.014363826708559188
Position 7039: 0.013885531936583251
Position 27007: 0.013830168646352085
Position 7287: 0.012523654341643004
Position 2294: 0.010985389980659439
Position 3766: 0.010218003613730006
Position 673: 0.010028824664085867
Position 743: 0.009879235349128272
Position 3982: 0.009843575057805377
Position 4892: 0.007998524578596643
Position 27245: 0.007987474187242261
Position 932: 0.00764949612786342
Position 784: 0.007624001739663213
Position 2271: 0.007030638886413472
Position 27248: 0.007021921770971248
Position 3543: 0.005317072213650351
Position 2692: 0.0047848886276997665
Position 2509: 0.00427737805059058
Position 448: 0.004025227496608069
Position 4077: 0.003787919339974336
Position 26580: 0.0033740588866694563
Position 2641: 0.0033128403690952856
Position 27329: 0.0032361064316017278
Position 27841: 0.003117297664704818
Position 27550: 0.0030953337395441005
Position 5312: 0.003040293219390327
Position 27751: 0.0028920750345772187
Position 3979: 0.002827635201314025
Position 27123: 0.0026104461050447587
Position 26202: 0.0025467937436833518
Position 2171: 0.0025449265375531243
Position 7335: 0.0024626885872134135
Position 2972: 0.0023332747945441754
Position 5468: 0.00230767248468356
Position 466: 0.002282911581679926
Position 27595: 0.0020651772217821825
Position 6007: 0.0019636341176472614
Position 2581: 0.0018267488292733444
Position 27426: 0.001736363129119879
Position 27924: 0.0016527711076272805
Position 209: 0.0016023860614481698
Position 549: 0.0014761563190645568
Position 966: 0.001455499721288664
Position 3334: 0.0014406424234249045
Position 2584: 0.0013440202133871931
Position 590: 0.0013396133023794554
Position 2714: 0.001281597677820406
Position 27650: 0.001139051412360028
Position 1295: 0.0010491359215496203
Position 7025: 0.0008272052733991206
Position 27509: 0.000808069253314349
Position 801: 0.0007694630321373616
Position 2355: 0.0006699296426607488
Position 681: 0.0006254989573081838
Position 235: 0.0005990219465281264
Position 5958: 0.0005214638137899748
Position 27620: 0.00043556556959645535
Position 1187: 0.00037510087015706214
Position 6158: 0.0003713664677029758
Position 27870: 0.0003200071452979906
Position 4810: 0.0003171484511778433
Position 470: 0.00026636096988707115
Position 331: 0.00023552315505116528
Position 899: 0.00018622099116221054
Position 5995: 0.0001683553366214838
Position 6027: 0.00016103605574791137
Position 1266: 0.00015636201168069995
Position 5456: 0.00012540248094389096
Position 374: 0.00011838706764494805
Position 488: 9.573108832006824e-05
Position 1889: 3.5680281049350903e-05
Position 2002: 2.155278565690865e-05
Position 245: 1.605987513898784e-05
Position 749: 1.0921965572070243e-05
Position 1302: 8.42608237379645e-06
Position 335: 7.559968795336115e-06
Position 357: 7.4365614246443015e-06
Position 270: 6.406110650005649e-06
Position 256: 4.9198624197076065e-06
Position 1260: 4.7957277411962756e-06
Position 1090: 1.1325328816477012e-06
Position 552: 1.1083185361105788e-06
Position 843: 9.026106911753447e-07
Position 634: 3.849407622608945e-07
Position 806: 3.7785255505394675e-07
Position 969: 3.3462269224698113e-07
Position 904: 3.0098006639147016e-07
Position 1014: 2.5488859234896905e-07
Position 637: 1.8825957598245712e-07
Position 457: 1.6603608371608446e-07
Position 597: 1.1502022880282262e-07
Position 475: 1.0470264787175248e-07
Position 561: 3.3244434371272556e-08
Position 603: 4.012996327176303e-09
Position 593: 3.8838642950510644e-09
Position 6349: 3.5556157927761797e-09
Position 179: 1.3332314277542317e-10
Position 120: 1.2434226621057215e-10
Position 143: 1.0890033200486124e-10
Position 188: 6.296302256643291e-11
Position 162: 5.0001950554520366e-11
Position 105: 2.4120855711993605e-11
Position 173: 1.4875570363808793e-11
Position 181: 1.0954769040368068e-11
Position 159: 7.590408938938732e-12
Position 91: 5.318272826059482e-12
Position 117: 3.5766759805978343e-12
Position 147: 3.321202006073626e-12
Position 84: 3.174163182504337e-12
Position 129: 1.0295708142804486e-12
Position 131: 1.95660629382336e-13
Position 78: 1.270429268831429e-13
Position 86: 2.7453746802776702e-14
Position 75: 1.141900775810177e-14
