Gene = Itln1
Position 5582: 0.00031256086193500376
Position 3613: 0.00029566827712397493
Position 114: 0.0002840985752059299
Position 4297: 0.0002744769637151785
Position 112: 0.00026041709147593467
Position 3793: 0.00025145244814160476
Position 4805: 0.00023451012526626834
Position 7280: 0.00023287155171735
Position 7273: 0.00023002049495031844
Position 1124: 0.0001903914755991656
Position 7257: 0.00017591391638686413
Position 274: 0.00016973499816394736
Position 6901: 0.0001216604238082455
Position 3820: 0.00010661404924960513
Position 3280: 9.545502769005695e-05
Position 308: 5.585802058820462e-05
Position 451: 5.510825050070992e-05
Position 1002: 5.1969924323702346e-05
Position 6840: 5.161932792040767e-05
Position 529: 4.727264761955527e-05
Position 83: 4.525941222300476e-05
Position 6692: 2.1680042452786104e-05
Position 161: 1.6125571774829522e-05
Position 1027: 1.4755679096198583e-05
Position 1062: 1.3212109341689094e-05
Position 1056: 1.2895181673443294e-05
Position 260: 1.1019479380521875e-05
Position 759: 1.0954655916630648e-05
Position 393: 1.024060748708251e-05
Position 440: 8.933042675795165e-06
Position 134: 8.852039087917637e-06
Position 676: 8.592199638824401e-06
Position 516: 8.018946369406914e-06
Position 545: 7.641690016216411e-06
Position 1287: 7.152243989604507e-06
Position 186: 5.119243703965244e-06
Position 109: 3.7509385313762563e-06
Position 6150: 3.4191697267753086e-06
Position 1079: 3.242044042159388e-06
Position 1128: 2.8946956977249327e-06
Position 688: 2.578641832873922e-06
Position 6927: 2.0912918666254382e-06
Position 244: 1.9964625661157557e-06
Position 1562: 1.8454661431649483e-06
Position 396: 1.789521321422529e-06
Position 670: 1.6880117580829062e-06
Position 628: 1.677981789695585e-06
Position 87: 1.3084610417542228e-06
Position 572: 1.2783850084843224e-06
Position 6342: 1.257540350968363e-06
Position 205: 8.357187802725361e-07
Position 6852: 6.677080026102055e-07
Position 6784: 8.455852142831472e-08
Position 4743: 5.333266944495343e-08
Position 756: 7.351858420731644e-09
Position 4682: 1.5285960963966934e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.9920782922670155
Position 4679: 0.9555783495960236
Position 4101: 0.9470598466512464
Position 3540: 0.8273983151483157
Position 1829: 0.7876640075017386
Position 476: 0.45422351406846506
Position 16900: 0.3506420557414797
Position 10008: 0.33106467214672286
Position 15029: 0.2864796689218621
Position 1363: 0.2210880085171938
Position 13979: 0.21967996778880422
Position 12387: 0.1890767074081449
Position 9169: 0.1626040661473551
Position 13585: 0.13098862029945288
Position 3762: 0.08042507467525091
Position 1503: 0.06009425071560614
Position 1887: 0.05395300582155204
Position 15899: 0.05226274510259532
Position 11891: 0.04969441256298786
Position 11674: 0.04405828693322657
Position 15857: 0.04130077276342765
Position 7042: 0.040851888449396835
Position 1736: 0.040526726239014196
Position 12404: 0.03872954740738111
Position 11703: 0.03770111716841023
Position 4125: 0.03739311656246744
Position 3609: 0.035398438148251284
Position 865: 0.03186341440581039
Position 3885: 0.02871558655401113
Position 7729: 0.02815645362545032
Position 3317: 0.02768212001723843
Position 3199: 0.026714007614978743
Position 12702: 0.02559816397625213
Position 5122: 0.023896898512019878
Position 13069: 0.023694366300638887
Position 3936: 0.01314364602918675
Position 6796: 0.011964254398553163
Position 5448: 0.011854609848389493
Position 12722: 0.011292482037439813
Position 1854: 0.010802658470644955
Position 10467: 0.010265811334730368
Position 4682: 0.009750700239186982
Position 5300: 0.009725127527729737
Position 16279: 0.009632914349088853
Position 5809: 0.009588725099870406
Position 5157: 0.009036377794666388
Position 5111: 0.00843815153640002
Position 11940: 0.007140908679766374
Position 5331: 0.0068284941030439805
Position 11390: 0.00660037419738603
Position 11820: 0.006019751223599032
Position 5128: 0.005371921290792343
Position 6755: 0.0053539833497251756
Position 7772: 0.004828967227553157
Position 4611: 0.0045775513659298194
Position 1890: 0.004181246889583768
Position 10821: 0.004087933213177697
Position 3566: 0.003760204759975889
Position 4078: 0.0035167889214424114
Position 12586: 0.003249139730277239
Position 7604: 0.0032259373910630365
Position 2298: 0.0031047952977342214
Position 3717: 0.0030698700630348843
Position 1807: 0.002958695387599613
Position 4891: 0.0028403897944097698
Position 4615: 0.0027340644474611376
Position 7902: 0.0027116532206765565
Position 5865: 0.002470801178248731
Position 898: 0.0023346884027317734
Position 8733: 0.002236251538163518
Position 7660: 0.002212982902621554
Position 10753: 0.002103101795841676
Position 3688: 0.0018904850384335067
Position 10622: 0.0018733145991884593
Position 4347: 0.0018493971737878097
Position 2245: 0.001848299943396432
Position 11113: 0.0016225279010031617
Position 5836: 0.0016091435375653086
Position 444: 0.0015438246730360137
Position 4982: 0.0014629117484275902
Position 3360: 0.0014570641793085202
Position 4056: 0.0014411594954870243
Position 1576: 0.0014187541356618038
Position 6341: 0.001362679117415021
Position 5092: 0.0012953407618376458
Position 5133: 0.0012777237568670071
Position 6045: 0.0011513973146297044
Position 7743: 0.0010119715258955595
Position 2218: 0.00100380839426176
Position 1770: 0.0009881468378578474
Position 6287: 0.0009645417069937702
Position 8880: 0.0009579096094346677
Position 1627: 0.0009287025218176687
Position 4577: 0.0008754705386245605
Position 3489: 0.000852907355770118
Position 8571: 0.000831998676291201
Position 5160: 0.0008167842551159647
Position 12066: 0.000801579364909934
Position 6284: 0.0008010005296692308
Position 712: 0.0006293351640366595
Position 1597: 0.0006060326659169059
Position 3167: 0.0005672563010060546
Position 7642: 0.0005626218759762277
Position 4975: 0.0004932286887506041
Position 2473: 0.00048618963792862766
Position 5509: 0.0004701275999152078
Position 6609: 0.00044555335135888237
Position 396: 0.0004308640036729204
Position 7226: 0.0004144719176459579
Position 8037: 0.0004016911992385586
Position 7580: 0.0003953502240965953
Position 1673: 0.00035994958631916643
Position 1562: 0.0003382387488777908
Position 1128: 0.0003380416759256165
Position 1314: 0.0003233385448033232
Position 6888: 0.00030599464629644347
Position 526: 0.00030396571357394956
Position 4657: 0.00030268384451788525
Position 2465: 0.00029440060319299924
Position 4646: 0.00028875479585857013
Position 382: 0.00027717275764473293
Position 1388: 0.0002550368058291364
Position 8465: 0.00023350339558445487
Position 4704: 0.0002289840775004055
Position 3458: 0.00021966486083426637
Position 5451: 0.00021827881089089355
Position 1399: 0.00021376997567027243
Position 6084: 0.0002129686760138946
Position 5282: 0.00020223899063215282
Position 2081: 0.00018147124478568768
Position 5163: 0.00017526435593993492
Position 1705: 0.00014323879092087376
Position 250: 0.00012717631009404054
Position 205: 0.00012087458652152885
Position 4227: 0.000118442883362541
Position 4163: 0.00010490186333345439
Position 225: 8.838177738416528e-05
Position 8122: 8.74997084402505e-05
Position 6660: 8.426104979141947e-05
Position 6355: 8.326169097127771e-05
Position 2270: 7.736553967821085e-05
Position 5361: 7.716254055751172e-05
Position 7420: 5.5573011764720645e-05
Position 6807: 5.075029420899566e-05
Position 7212: 4.5880604583717184e-05
Position 996: 4.479840051575126e-05
Position 6762: 3.70479960328615e-05
Position 1175: 3.0984672147778e-05
Position 6018: 2.7700959764362727e-05
Position 1248: 2.1692687460171297e-05
Position 664: 1.759492486669405e-05
Position 255: 1.638597468066831e-05
Position 424: 1.5984476002554116e-05
Position 402: 1.5864309456747034e-05
Position 4731: 1.4639573844070662e-05
Position 6294: 1.4497643812266269e-05
Position 451: 1.2471138505227213e-05
Position 694: 1.2266987115605605e-05
Position 231: 1.07772764235521e-05
Position 1021: 9.1282151546157e-06
Position 1202: 8.955583292639515e-06
Position 747: 8.786452652630487e-06
Position 227: 8.559794141946096e-06
Position 6265: 7.493771526189654e-06
Position 4835: 6.443257831967419e-06
Position 408: 6.189396926174655e-06
Position 176: 6.156949807079117e-06
Position 903: 5.54189704533638e-06
Position 140: 5.042930903162544e-06
Position 4987: 4.29526322276498e-06
Position 6557: 3.822752763208021e-06
Position 1038: 3.7611710119940678e-06
Position 528: 3.467487709798597e-06
Position 269: 3.1548773460643506e-06
Position 279: 3.006779301910876e-06
Position 412: 2.93379851071134e-06
Position 535: 2.9156513519535195e-06
Position 211: 2.709999397204721e-06
Position 4689: 2.206070635790795e-06
Position 325: 2.1803715920811222e-06
Position 4583: 2.1325549194545727e-06
Position 679: 2.040953177062578e-06
Position 5977: 1.954772996896679e-06
Position 540: 1.4557048651139211e-06
Position 5166: 1.0478683431556256e-06
Position 5375: 1.0142963835946869e-06
Position 4799: 7.070585512700823e-07
Position 4620: 6.984479731266376e-07
Position 4769: 2.772898301519443e-07
Position 6362: 2.393001437752664e-07
Position 7513: 2.17074699778218e-07
Position 5415: 1.7432796612209046e-07
Position 415: 1.440834976819645e-07
Position 244: 1.133928739913325e-07
Position 582: 1.027556485802393e-07
Position 5073: 1.015334231176274e-07
Position 420: 9.95739177872352e-08
Position 405: 9.045138301868633e-08
Position 273: 6.409759040350706e-08
Position 5870: 6.124548353728279e-08
Position 393: 5.7005626570089584e-08
Position 4773: 3.895390227042376e-08
Position 620: 3.5718538035562574e-08
Position 642: 3.108399960617692e-08
Position 1606: 2.4135292739519718e-08
Position 298: 2.2595488349093517e-08
Position 284: 1.3804928376896866e-08
Position 150: 1.0026139201000216e-08
Position 288: 9.693030047565852e-09
Position 99: 7.887798329552866e-09
Position 153: 6.482511790874035e-09
Position 221: 5.757008160817575e-09
Position 134: 5.090056124705573e-09
Position 773: 3.36017967205423e-09
Position 732: 5.79833584175677e-10
Position 109: 1.9451853001430062e-10
Position 6379: 1.6777351394748277e-10
Position 782: 1.1585137488400276e-10
Position 300: 7.917875866088364e-11
Position 161: 7.893760565285869e-11
