Gene = Mcmbp
Position 4234: 0.0102009741309393
Position 6693: 0.009787917818684391
Position 16909: 0.00820142541140784
Position 5702: 0.007874855552229321
Position 42342: 0.007827945651826556
Position 40798: 0.006166069062101605
Position 42479: 0.006007931875439344
Position 4289: 0.005933143280779259
Position 43799: 0.005858443084567864
Position 42500: 0.005666875869245512
Position 37128: 0.005509133829812266
Position 6444: 0.0052659231993298335
Position 42131: 0.005185633801500976
Position 42413: 0.0050673026572971205
Position 8384: 0.004606954679633354
Position 42558: 0.004597044061573694
Position 8369: 0.0043456757926489025
Position 42453: 0.004146477493302109
Position 41963: 0.004058831869815004
Position 5728: 0.003844859180790139
Position 6737: 0.003289205418610532
Position 43225: 0.003260943912864401
Position 889: 0.0031129367166647126
Position 41052: 0.0030597036010882
Position 41033: 0.0028925783502916523
Position 41949: 0.0028194215113292046
Position 42353: 0.002680793624972787
Position 7362: 0.0026275117046381863
Position 6356: 0.0025959834879191093
Position 38138: 0.002481705585173968
Position 41283: 0.0023709945139780025
Position 42715: 0.0023168972575768466
Position 37241: 0.0022388117432594473
Position 42537: 0.0022242961607667018
Position 41265: 0.0021747232104183437
Position 37403: 0.0021264944299860962
Position 37830: 0.0021103657325375704
Position 8281: 0.002038117730536695
Position 39861: 0.0019921783650828796
Position 41656: 0.0017745957190426478
Position 37717: 0.0017238401862116604
Position 37458: 0.0016812226015000997
Position 43516: 0.0016355031583413367
Position 17046: 0.0015826438404228556
Position 37262: 0.001575160782223755
Position 43860: 0.0015599550557268106
Position 43663: 0.0015203481394201108
Position 43316: 0.0014550195063322223
Position 43309: 0.0014441015986588375
Position 41249: 0.0014354230543936087
Position 41097: 0.0013355125315981159
Position 41939: 0.0012912543247751856
Position 38452: 0.0012748441799247247
Position 37648: 0.0012624043142025862
Position 38402: 0.0012600122212901358
Position 37169: 0.001221674609144147
Position 42683: 0.0012146650770292963
Position 8176: 0.0012037988073231904
Position 16874: 0.0010804335017745351
Position 38405: 0.0010297163287889793
Position 38606: 0.0010242705971815467
Position 1044: 0.0009752152611343714
Position 42002: 0.0009653410264257656
Position 38044: 0.0009279973287608964
Position 39771: 0.0009152387711261517
Position 5731: 0.0008715202526537927
Position 39843: 0.0008068163214587906
Position 41324: 0.0007990958478714551
Position 42099: 0.0007482111919087573
Position 41121: 0.0006351105553890512
Position 37949: 0.0006288758815755148
Position 41132: 0.0006248695765826194
Position 37297: 0.0005985384230522407
Position 38532: 0.0005896280768291327
Position 41364: 0.0005539554478885145
Position 41007: 0.0005377693429947552
Position 40878: 0.0005239950248328595
Position 6785: 0.0005161407737508135
Position 41067: 0.0004723486486878464
Position 4200: 0.0003739529040297129
Position 951: 0.000359762753880243
Position 40837: 0.0003532380065989594
Position 41331: 0.0003193397327321051
Position 43081: 0.0002777704068947889
Position 41967: 0.00020255131178322956
Position 1070: 0.00017048980388683607
Position 41753: 0.00016842353053304364
Position 41978: 0.00016215970921441077
Position 41695: 0.00010916587703623514
Position 965: 0.00010042932305907221
Position 1008: 8.745371021571556e-05
Position 42006: 8.658192887783607e-05
Position 41159: 8.4302492014622e-05
Position 41764: 5.819102437539545e-05
Position 929: 4.229771779209143e-05
Position 41814: 3.657165964501397e-05
Position 37953: 3.402337736604918e-05
Position 38491: 1.6955952247569946e-05
Position 41965: 1.3086755563555538e-05
Position 40841: 9.76324791582629e-06
Position 37903: 5.027683253221622e-06
Position 41469: 3.5953545019509177e-06
Position 38374: 2.7113885786781336e-06
Position 41512: 2.4406575866135105e-06
Position 41493: 2.197512850755112e-06
Position 41738: 2.0128641041894385e-06
Position 41336: 1.9462466925759617e-06
Position 41980: 1.9268261101630165e-06
Position 41538: 7.602625355131161e-07
Position 41386: 7.582387652129643e-07
Position 41245: 7.581824994385068e-07
Position 41498: 6.736170693561022e-07
Position 41419: 5.570706250804944e-07
Position 41710: 5.399153074539246e-07
Position 41391: 5.162443421151782e-07
Position 41773: 3.9032952148282105e-07
Position 41234: 3.740624877820218e-07
Position 41301: 3.3908879874128605e-07
Position 41473: 2.0800619942520977e-07
Position 41455: 2.019297996927316e-07
