Gene = Pigg
Position 273: 2.38033718639829e-07
Position 463: 1.1997916020558224e-07
Position 662: 4.957152937711883e-10
Position 535: 4.2230154368056445e-10
Position 413: 1.6329584196836415e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23752: 0.9995144459647767
Position 14207: 0.9714702128913792
Position 31614: 0.9670678082413801
Position 25945: 0.8463124455999436
Position 7286: 0.7961397177130652
Position 29185: 0.7363229771937627
Position 20074: 0.656640921190653
Position 6294: 0.6120801951916354
Position 10186: 0.41087611485555375
Position 4653: 0.3052777541634558
Position 35280: 0.2853720220563997
Position 8770: 0.24945556424653076
Position 3528: 0.23562636144208696
Position 25627: 0.22148878801539315
Position 35068: 0.21051532193993716
Position 19365: 0.1986292232092743
Position 14917: 0.18967735786054704
Position 1349: 0.18686539400287072
Position 6331: 0.18394485413160921
Position 6215: 0.17289271332144104
Position 29396: 0.16574117602658903
Position 31424: 0.16177733251295912
Position 11967: 0.13759258381528797
Position 3895: 0.12564386533684732
Position 24183: 0.11646837348136284
Position 35227: 0.1162296341960644
Position 32290: 0.10929037737583513
Position 32271: 0.10868368541597576
Position 3490: 0.10105850794406449
Position 31286: 0.09915729827661954
Position 25393: 0.08412972232921974
Position 34403: 0.07111457988934844
Position 32598: 0.06995857354258508
Position 8273: 0.06941863933085005
Position 15182: 0.06782928877982261
Position 26080: 0.06568153234276496
Position 33584: 0.059831205705656934
Position 31925: 0.05271177974007686
Position 7229: 0.05237703345311542
Position 31350: 0.05040244086412571
Position 11909: 0.04926883086025309
Position 36692: 0.04640080368321932
Position 1606: 0.04585289313690135
Position 15140: 0.04321991974755154
Position 15185: 0.04129170389145812
Position 24202: 0.04029696704892347
Position 25614: 0.03845089888332405
Position 1415: 0.03540970434248589
Position 10226: 0.033115596706776544
Position 25841: 0.03247249987870479
Position 35674: 0.03049603250259239
Position 27371: 0.027960721231052844
Position 16996: 0.027105050741562848
Position 24142: 0.027069211078257324
Position 283: 0.025614755889353972
Position 1239: 0.025347862912105702
Position 6167: 0.024984963624108604
Position 14172: 0.024146000287095088
Position 32930: 0.024127515157312377
Position 6970: 0.0240884493029516
Position 27424: 0.02379373236274839
Position 20097: 0.02356525857087305
Position 4015: 0.021832223396745818
Position 6948: 0.020961141464935322
Position 10792: 0.020953434729739442
Position 24042: 0.020415314447179506
Position 10428: 0.020384413903761806
Position 32234: 0.02012403982719599
Position 34599: 0.019728850605816087
Position 2138: 0.019445537558663538
Position 29597: 0.019171782822296486
Position 1392: 0.01809404791748713
Position 26258: 0.017089868851783423
Position 30062: 0.017066503825884493
Position 4723: 0.016658002185839425
Position 303: 0.01628380866791108
Position 6530: 0.01577958333224849
Position 5595: 0.014213093174892713
Position 29625: 0.013894379503378892
Position 27288: 0.01323450631182791
Position 26794: 0.0132236568854558
Position 32620: 0.013066996582955112
Position 309: 0.01276529546258891
Position 1451: 0.012421109639194242
Position 29667: 0.012234209959603799
Position 4061: 0.012018839813853502
Position 8299: 0.01194014910613021
Position 32570: 0.010933897601802252
Position 8341: 0.01077893846247969
Position 25520: 0.010698055904411578
Position 19156: 0.010512857891445748
Position 32240: 0.009839908902048316
Position 32873: 0.009537567471202714
Position 425: 0.009291183460630332
Position 17165: 0.007590895887229216
Position 26969: 0.007415184804587617
Position 3914: 0.006837539805887027
Position 31972: 0.006544527796197905
Position 6555: 0.006342115058424968
Position 26909: 0.006230939085397354
Position 4697: 0.006019446708321233
Position 3365: 0.0057701292350225055
Position 347: 0.005641156944348591
Position 33340: 0.005503568603218583
Position 32150: 0.005389120768877846
Position 35351: 0.00536716388767919
Position 403: 0.005313810495992512
Position 11343: 0.005153875983578677
Position 29638: 0.005025288048549837
Position 7003: 0.004915064552277664
Position 15150: 0.00466883021044376
Position 8802: 0.004407242803580687
Position 25916: 0.003947652659435653
Position 1195: 0.003724194347339872
Position 33562: 0.0034847184678545393
Position 3325: 0.003450664605289818
Position 1487: 0.0034245322323388683
Position 7309: 0.003390272810946741
Position 29141: 0.0032812493744804436
Position 34672: 0.0030485893416612843
Position 6816: 0.002829848063393758
Position 26445: 0.002652809986079488
Position 26596: 0.002570386963314967
Position 35766: 0.0025152829554763952
Position 26532: 0.0024570639241094394
Position 1397: 0.002255485962786073
Position 7405: 0.002198377258331874
Position 3221: 0.0021549072413803772
Position 33045: 0.002150456377729793
Position 30034: 0.0020376126769616264
Position 6541: 0.0017880108211990198
Position 3195: 0.0016589530370233437
Position 3905: 0.0016089259845967093
Position 7291: 0.0015781969179900208
Position 7017: 0.0014816629293064472
Position 33408: 0.001468645553369182
Position 33514: 0.0014331316127438446
Position 7622: 0.0013352546434831842
Position 30915: 0.0011615784625437174
Position 33076: 0.001040048784665893
Position 3011: 0.000995810634100605
Position 6863: 0.0009719568284161397
Position 32876: 0.0008720378072437653
Position 314: 0.0008712859089127925
Position 3226: 0.000831808678071469
Position 8839: 0.0008277875998607866
Position 31966: 0.0007192660244025327
Position 1668: 0.0007139486378115762
Position 31996: 0.0005972484371262381
Position 6718: 0.0005915803965510908
Position 1745: 0.0005813053915473509
Position 7572: 0.000571262963514272
Position 7589: 0.0005321334943697909
Position 6505: 0.0005184838078277053
Position 29495: 0.0005001177797619618
Position 8402: 0.00045196780265698656
Position 9835: 0.00040827783582976393
Position 7250: 0.00031633955470455975
Position 546: 0.00027613353430269336
Position 2140: 0.00027593834328249785
Position 1742: 0.00027541902638779446
Position 1142: 0.00022869873999555517
Position 1011: 0.0001548037039948816
Position 2656: 0.00015359400651687564
Position 1555: 0.00013153355460275053
Position 30507: 0.00012206677577006157
Position 1612: 0.00011186730320364582
Position 6572: 9.516956486867306e-05
Position 466: 8.584740254888185e-05
Position 1249: 8.273618721890364e-05
Position 355: 8.255557635801596e-05
Position 2160: 7.217137498778933e-05
Position 1104: 7.115199587527501e-05
Position 584: 7.024139575998305e-05
Position 430: 5.8671877011705874e-05
Position 27726: 5.340924642581997e-05
Position 8157: 4.259186044741403e-05
Position 7626: 3.294335537839482e-05
Position 26405: 3.0831634111866324e-05
Position 27612: 2.3342856349541674e-05
Position 763: 1.932471617683388e-05
Position 738: 1.1898952578141192e-05
Position 716: 8.8041821853011e-06
Position 574: 7.953545905583201e-06
Position 7559: 7.717765287262857e-06
Position 232: 7.544136213570904e-06
Position 795: 6.093583265525817e-06
Position 667: 5.728962094725e-06
Position 618: 4.114385959261588e-06
Position 814: 4.064952094234359e-06
Position 893: 2.972020254594006e-06
Position 837: 2.6613268716207506e-06
Position 1372: 2.030961926752956e-06
Position 1636: 2.0028304775090236e-06
Position 798: 1.8666758361841192e-06
Position 1352: 1.517792525163018e-06
Position 210: 1.0867413813551435e-06
Position 1265: 8.35987986942524e-07
Position 774: 7.89917621811867e-07
Position 94: 5.497455075162076e-07
Position 451: 5.310185721145885e-07
Position 2064: 3.2218320089223307e-07
Position 1162: 6.794768662074679e-08
Position 629: 6.339699465779147e-08
Position 363: 6.0555080092423e-08
Position 1174: 2.597372187387624e-08
