Gene = Retreg2
Position 206: 1.950035216574524e-05
Position 1674: 1.85738673226612e-05
Position 3902: 1.8088286105360683e-05
Position 213: 1.529728918866665e-05
Position 1523: 1.3210384033059619e-05
Position 731: 9.630934132079614e-06
Position 3870: 8.58409054579519e-06
Position 694: 8.48693964372277e-06
Position 1683: 6.626451107377736e-06
Position 223: 5.3072012210994254e-06
Position 807: 4.660858512581015e-06
Position 532: 4.036299056762613e-06
Position 229: 3.761538507844304e-06
Position 683: 3.7284221339961746e-06
Position 955: 2.8462521581839455e-06
Position 434: 1.3018240464307651e-06
Position 572: 6.602812227219632e-07
Position 524: 6.516616133362812e-07
Position 595: 5.231516793237235e-07
Position 4107: 1.6299285784431918e-07
Position 4186: 1.591963693922382e-07
Position 586: 1.1452683352159646e-07
Position 598: 1.0670373862332958e-07
Position 4: 9.827067986183673e-08
Position 589: 2.095739475462084e-08
Position 2229: 1.0219056190090836e-08
Position 1999: 5.793229084931587e-09
Position 2110: 2.632239219370027e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1517: 0.8861909266590552
Position 2893: 0.8841671238691184
Position 1835: 0.8173666102361385
Position 2173: 0.8076109663510584
Position 582: 0.7241421019662868
Position 3643: 0.6998753986493315
Position 4044: 0.4690935572241795
Position 4746: 0.2855130427341544
Position 2416: 0.24344221040642897
Position 2472: 0.23499271553200907
Position 1136: 0.2139266371727117
Position 624: 0.13337940322003877
Position 187: 0.10170656814240822
Position 3194: 0.048861959372911656
Position 4625: 0.04405981966205587
Position 2012: 0.03374312258401159
Position 2259: 0.0315953393628499
Position 2933: 0.028890912996403697
Position 4784: 0.024305465195426878
Position 2089: 0.02346386892117475
Position 1315: 0.019693337625077717
Position 991: 0.017273871545878543
Position 3278: 0.015723594298083867
Position 1605: 0.015407807229921085
Position 1495: 0.014443793765384882
Position 689: 0.009536170568277052
Position 3600: 0.009492947164522755
Position 955: 0.009269890296782629
Position 1521: 0.008359644102757604
Position 2223: 0.007898760314699637
Position 1226: 0.007258210662762702
Position 274: 0.006847399278019555
Position 1356: 0.0066931319013703175
Position 1765: 0.006111236196403563
Position 1258: 0.005770524404730807
Position 2071: 0.005588734339524746
Position 184: 0.005247382334794826
Position 1167: 0.004670782708730251
Position 1392: 0.0044521503039659386
Position 3910: 0.00434848913326968
Position 3868: 0.0039027773718562854
Position 253: 0.003490599716141144
Position 1574: 0.0029946268387311932
Position 3768: 0.0028739066913230893
Position 836: 0.002863958900185363
Position 5004: 0.0027234281570215767
Position 4668: 0.0026873661307760285
Position 1092: 0.002584200323411402
Position 2214: 0.00253405439850623
Position 4897: 0.0023395372104259606
Position 3473: 0.0022979430701293457
Position 4979: 0.0022153964753590526
Position 2110: 0.0020057054361985478
Position 3736: 0.001961641076444883
Position 1534: 0.0019342915930349567
Position 475: 0.0018096857854358122
Position 1290: 0.001687561711527599
Position 218: 0.001683869585490914
Position 197: 0.0015857441021514625
Position 4213: 0.0015724456422022111
Position 2502: 0.0014504392093544866
Position 999: 0.0014091561758204638
Position 2863: 0.0012722188383910559
Position 3880: 0.0012660382728516826
Position 2474: 0.0012491453230565812
Position 295: 0.0011653015120428832
Position 2244: 0.0011341466523682644
Position 3476: 0.0010856711282163484
Position 4586: 0.0009724162556522514
Position 3822: 0.0009091086802335826
Position 181: 0.000891028404226922
Position 3436: 0.0008811666644095538
Position 1360: 0.0008783458508621288
Position 968: 0.000729305103261138
Position 2225: 0.0007191219738085868
Position 206: 0.0007013876308224141
Position 784: 0.0006745097620031005
Position 4536: 0.0006180427092007837
Position 3772: 0.000598924221510941
Position 1151: 0.00058867406511288
Position 554: 0.0005329636418746585
Position 202: 0.0005043432681450338
Position 2103: 0.0004860443134388035
Position 3203: 0.0004544582878855347
Position 2505: 0.000421303436167198
Position 483: 0.0004050573279243206
Position 458: 0.00038024648332092353
Position 1542: 0.0003613743710232434
Position 2526: 0.00031787285117223715
Position 2795: 0.00031369096497347655
Position 1988: 0.0003114543996873788
Position 4543: 0.0003056885907780436
Position 2270: 0.0003025957015191345
Position 1566: 0.0002846565439621169
Position 4119: 0.00027151532116929716
Position 3757: 0.00025863395570359425
Position 1264: 0.00023494805671939566
Position 1952: 0.00023331474795632595
Position 4081: 0.00023098778898471804
Position 4077: 0.00022294096327013467
Position 3657: 0.00020639119795755112
Position 1194: 0.0002015672239375255
Position 2038: 0.0001930279573619611
Position 1556: 0.00018949871143218144
Position 1475: 0.00017367657017486573
Position 3374: 0.00015776808684601988
Position 2481: 0.00015685393537879122
Position 565: 0.0001563405329384783
Position 2969: 0.00014973195219616012
Position 1362: 0.00014202445067956112
Position 3152: 0.0001323819516536585
Position 3654: 0.0001304580677983169
Position 1798: 0.00011158895287534963
Position 2565: 0.00011048142010653547
Position 1418: 0.00010676200728161833
Position 2121: 0.00010495961312163836
Position 2499: 0.00010126184450237265
Position 894: 9.981893925565954e-05
Position 1177: 9.615332093800969e-05
Position 930: 9.160489532583922e-05
Position 423: 9.047492743617e-05
Position 936: 8.843945844993405e-05
Position 1191: 8.514868502064671e-05
Position 163: 8.25067944780317e-05
Position 1629: 7.874708241872616e-05
Position 3017: 7.233616169106343e-05
Position 2067: 5.2992511665383514e-05
Position 306: 5.0778782366409715e-05
Position 920: 4.787895510267655e-05
Position 5121: 4.609456584443228e-05
Position 1450: 4.600219528229203e-05
Position 1018: 4.51348277970197e-05
Position 3537: 4.355671977648255e-05
Position 432: 3.920159394879646e-05
Position 1045: 3.150371226490793e-05
Position 501: 2.5695771562593706e-05
Position 1618: 2.325657027914427e-05
Position 1398: 1.780917905703135e-05
Position 292: 1.6488925949562598e-05
Position 2134: 1.615289293283799e-05
Position 2035: 1.597141836837572e-05
Position 4314: 1.3874786949591015e-05
Position 2027: 1.3567347089703933e-05
Position 1680: 1.1004295978898862e-05
Position 2030: 9.876340632885442e-06
Position 1993: 4.615018845499554e-06
Position 357: 4.181771477889231e-06
Position 2656: 3.7931216178854574e-06
Position 3550: 3.319476953966733e-06
Position 360: 3.3048811247601206e-06
Position 495: 2.666883622726846e-06
Position 147: 2.028612226367326e-06
Position 2653: 1.8897595943142722e-06
Position 763: 1.869633667945623e-06
Position 385: 1.567674116781327e-06
Position 1014: 1.0977216635141854e-06
Position 911: 1.046992788445811e-06
Position 1055: 1.0375829396696033e-06
Position 387: 1.0080801659346313e-06
Position 503: 1.0036641445241914e-06
Position 399: 5.943954704870054e-07
Position 1008: 5.269265135445686e-07
Position 2660: 3.566325632325507e-07
Position 757: 3.183949769649185e-07
Position 3227: 1.23392455690223e-07
Position 889: 1.0915947591695897e-07
Position 897: 6.45884790726097e-08
Position 752: 3.8553747828696296e-08
Position 87: 1.2924572119863377e-13
Position 84: 8.417289519494092e-16
