Gene = 4930519G04Rik
Position 979: 4.5783262032386605e-05
Position 3834: 4.0671466421688304e-05
Position 3799: 3.6438031555777684e-05
Position 3901: 3.179036859677122e-05
Position 146: 3.13678520096284e-05
Position 3770: 3.09908065896113e-05
Position 11082: 2.9925680453114494e-05
Position 16745: 2.8764245440593757e-05
Position 10210: 2.47702319569535e-05
Position 13118: 2.095326480647382e-05
Position 4093: 1.2725308163260251e-05
Position 4312: 1.0762936243122981e-05
Position 4151: 9.012508061693042e-06
Position 1760: 6.7841965402712334e-06
Position 9955: 3.696900778960236e-06
Position 2204: 2.550593683223868e-06
Position 4568: 2.1933694816206674e-06
Position 10560: 2.105483771184512e-06
Position 10003: 1.3435526380501211e-06
Position 4002: 1.1500904312777581e-06
Position 8637: 7.486065885083897e-07
Position 5313: 4.1040542791350954e-07
Position 8136: 3.800245054151266e-07
Position 1301: 2.972492187087438e-07
Position 1285: 2.5690339517753775e-07
Position 4910: 2.3347999095206534e-07
Position 1282: 2.041703956127717e-07
Position 1314: 1.968784710430024e-07
Position 284: 1.786946157879206e-07
Position 965: 1.783109366270995e-07
Position 5590: 1.2999925960804264e-07
Position 4968: 1.1811670697272559e-07
Position 778: 1.0619322431994328e-07
Position 1822: 1.0543786657993332e-07
Position 6831: 9.913080863013204e-08
Position 685: 9.504614163289752e-08
Position 334: 5.4554385832782836e-08
Position 1067: 4.215601064734204e-08
Position 994: 3.6234156915111694e-08
Position 846: 1.871427954199029e-08
Position 341: 1.5368069055079427e-08
Position 794: 6.172293086710766e-09
Position 250: 4.968068614175347e-09
Position 88: 3.095447126842657e-09
