Gene = Gatb
Position 1176: 0.00011812607865584196
Position 452: 6.946581171696766e-05
Position 1122: 6.234382208001598e-05
Position 841: 6.086008709731571e-05
Position 346: 4.8372462925646266e-05
Position 520: 4.508139916174752e-05
Position 833: 4.3213827449897854e-05
Position 1492: 4.301222121886521e-05
Position 778: 3.0035539413722354e-05
Position 455: 2.701314950571816e-05
Position 979: 2.5365999916045168e-05
Position 1636: 2.5207051632111216e-05
Position 816: 2.039426081455597e-05
Position 710: 1.9657584959004722e-05
Position 542: 1.889922813820835e-05
Position 729: 1.82171457526705e-05
Position 665: 1.5330247995600178e-05
Position 1588: 8.428257257253761e-06
Position 3635: 6.661410391933763e-06
Position 2821: 2.2133050880071446e-06
Position 3384: 2.133564557851297e-06
Position 2146: 1.8780488754072456e-06
Position 3574: 1.7155455081094185e-06
Position 3477: 1.5759538780800688e-06
Position 2168: 1.1256406278092224e-06
Position 1974: 8.548980828936035e-07
Position 3455: 8.521383011772365e-07
Position 3086: 8.149421460407926e-07
Position 2272: 5.476625998253392e-07
Position 3595: 4.734612563061889e-07
Position 3617: 4.671478481497076e-07
Position 3389: 2.505359633247888e-07
Position 2330: 2.2600803397094472e-07
Position 2240: 2.1930943826558445e-07
Position 2213: 1.9280257522742978e-07
Position 2243: 1.7057296328275487e-07
Position 284: 7.001203384522843e-08
Position 2318: 6.090228689189727e-08
Position 5384: 5.596718202136253e-08
Position 2889: 5.1277909582496834e-08
Position 2335: 2.6855021603162694e-08
