Gene = Ndufc1
Position 3392: 0.0008978845723091973
Position 2326: 0.00085602102100392
Position 3596: 0.000707463356370059
Position 203: 0.0007008396263756055
Position 3517: 0.0006823541133393516
Position 2294: 0.0006820395109908083
Position 2524: 0.0006664540198434349
Position 4119: 0.0006123562460616346
Position 3416: 0.0006077262003862007
Position 1094: 0.000533876813559823
Position 3647: 0.0005091903400758052
Position 2335: 0.0005026553861932989
Position 1897: 0.0004965953233998589
Position 2061: 0.0004937162064941544
Position 1021: 0.0004901012708867973
Position 1941: 0.00047458972922673757
Position 703: 0.00037640254064718785
Position 2289: 0.000332848511196342
Position 1597: 0.0003134896534610868
Position 3105: 0.00030285994490252937
Position 3630: 0.0002683269543706175
Position 3805: 0.00025858502739217135
Position 2958: 0.00020112441245225413
Position 1075: 0.0001558549132733973
Position 398: 0.00014454724343612385
Position 1341: 0.00013998805998553253
Position 802: 0.0001342066895097895
Position 545: 0.00013119262037728923
Position 1106: 0.00012897660165185485
Position 4172: 0.00012431852532143308
Position 233: 0.00011231733193530075
Position 1059: 0.00010460334209013621
Position 775: 0.00010271470125901823
Position 2043: 9.751344097194467e-05
Position 756: 8.837295033584114e-05
Position 3963: 7.983185709004693e-05
Position 4067: 7.922362181755999e-05
Position 1902: 7.596081329593237e-05
Position 3289: 7.055978204559668e-05
Position 680: 6.684562750019052e-05
Position 158: 5.358481043059671e-05
Position 294: 5.0010978210179516e-05
Position 140: 4.7978074411300046e-05
Position 4153: 4.453307632025674e-05
Position 498: 4.432373406528933e-05
Position 360: 4.374841069524171e-05
Position 200: 4.038399040439952e-05
Position 2915: 3.944180451499129e-05
Position 1174: 3.452604021300269e-05
Position 276: 3.4018070302296684e-05
Position 1047: 3.3859000362904384e-05
Position 596: 2.995054829499124e-05
Position 690: 2.8242798560434187e-05
Position 429: 2.5867984618353574e-05
Position 1747: 1.998769146503689e-05
Position 1966: 1.6443604832581736e-05
Position 221: 1.4938760500157416e-05
Position 253: 1.4607938109442063e-05
Position 1542: 1.3027809879102543e-05
Position 2021: 1.1248090699471477e-05
Position 1114: 1.0207642045490716e-05
Position 568: 8.695429661647941e-06
Position 574: 8.600228845927846e-06
Position 2038: 7.5413530069757035e-06
Position 1878: 6.589830772854982e-06
Position 1619: 5.807669974961117e-06
Position 1934: 5.613103065537107e-06
Position 437: 4.346616744744856e-06
Position 327: 2.0055371475611355e-06
Position 163: 1.7139129787787838e-06
Position 1318: 1.603183139221497e-06
Position 416: 1.3745107410285095e-06
Position 771: 1.3367034711025552e-06
Position 2024: 9.229441048814567e-07
Position 2381: 6.630031260732543e-07
Position 1616: 2.4018583059396713e-07
Position 1345: 1.6735068449759156e-07
Position 1322: 1.2288996502607974e-07
Position 1201: 1.0442751422741066e-07
Position 632: 3.207960930989698e-08
Position 2116: 2.980698038878323e-08
Position 616: 2.7395593496917965e-08
Position 551: 2.1612041592785147e-08
Position 607: 1.0225266086507474e-08
Position 1136: 8.309930632846946e-09
Position 180: 2.7588251201789583e-09
Position 142: 6.802846053306568e-10
Position 73: 3.0971619931631534e-10
Position 283: 3.3783668520144866e-11
Position 129: 6.034428529154135e-12
Position 119: 2.147342140668392e-12
Position 406: 3.5897946047740067e-13
Position 454: 1.779005571443772e-13
