Gene = Prc1
Position 275: 1.3321629201455396e-05
Position 535: 1.1806608326449029e-05
Position 1377: 1.0527219867830317e-05
Position 789: 8.342346047492786e-06
Position 1382: 8.198233742913729e-06
Position 743: 8.096538606710915e-06
Position 519: 6.038516542933255e-06
Position 217: 3.443422427315878e-06
Position 474: 3.2464714133443516e-06
Position 449: 2.9437005268334913e-06
Position 233: 2.832189841195934e-06
Position 319: 2.803766490403338e-06
Position 366: 2.6168489705634853e-06
Position 237: 1.2814703775359893e-06
Position 424: 8.164607847182384e-07
Position 538: 7.052933836318358e-07
Position 27: 4.905770199970321e-07
Position 11: 3.091793782043814e-07
Position 352: 2.888448414214568e-07
Position 1161: 4.756743297585913e-08
Position 772: 4.022642184716284e-08
Position 1216: 3.996299582126287e-08
Position 909: 3.049820684878234e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10230: 0.9896561060936674
Position 11924: 0.9649757100189361
Position 16290: 0.9564272801938764
Position 18581: 0.8724434609639671
Position 11467: 0.8519636554143561
Position 13108: 0.8364149539963546
Position 5850: 0.7884895504474612
Position 16619: 0.7160208390214438
Position 14942: 0.6723631521921013
Position 6586: 0.654006162530859
Position 20663: 0.5550280319768
Position 17766: 0.4971905364408471
Position 6859: 0.35082009895861044
Position 7880: 0.34866405167102993
Position 9186: 0.15196076987122234
Position 19099: 0.14640497892409665
Position 5617: 0.14150499153485246
Position 19821: 0.14122691089216205
Position 17711: 0.1370471718621301
Position 1563: 0.13322846821681245
Position 8162: 0.11913184833793802
Position 640: 0.11382689334626878
Position 8155: 0.10108085938651515
Position 2773: 0.10083875548763153
Position 5887: 0.08389223164859487
Position 16559: 0.08106906821578425
Position 17789: 0.08043534065761308
Position 9910: 0.07427723135968912
Position 17473: 0.062202801569460474
Position 7970: 0.05575190325333024
Position 21529: 0.053600373599985374
Position 14314: 0.0519163050620786
Position 18995: 0.04744533912655214
Position 18786: 0.04341106170149446
Position 9079: 0.04268453968751481
Position 19076: 0.040556627929257794
Position 11399: 0.03723709346088321
Position 5288: 0.03647890992801792
Position 21509: 0.03587836911426282
Position 16684: 0.029829947489642655
Position 20376: 0.027688451459872896
Position 21050: 0.02761420224130817
Position 8929: 0.026023093995111612
Position 17833: 0.025176881395479616
Position 18334: 0.02407061544278019
Position 1327: 0.02236959605069859
Position 17628: 0.020423529424224304
Position 7654: 0.019809885472234907
Position 5303: 0.018427073144937668
Position 13004: 0.01829710656965762
Position 3583: 0.017048743150898226
Position 21217: 0.01624436621600986
Position 16537: 0.016197164446950074
Position 6775: 0.01524123388038167
Position 6890: 0.014785295030994792
Position 5320: 0.014705561879926405
Position 14861: 0.013059719233229718
Position 18585: 0.012237717298125414
Position 13110: 0.012049921534539609
Position 17659: 0.011858988679395405
Position 20181: 0.01166363941582093
Position 14800: 0.011470526992176164
Position 15530: 0.01124320277620625
Position 14349: 0.010956357494739478
Position 5620: 0.010872261145813453
Position 11541: 0.010713120884677785
Position 18611: 0.010685897116221478
Position 16261: 0.00970110538000004
Position 19118: 0.009244006679372686
Position 6978: 0.009083953199646413
Position 18829: 0.008911801419692984
Position 3502: 0.00878052684755283
Position 5247: 0.008399461264808238
Position 17718: 0.008385215025504274
Position 19195: 0.006513401489589784
Position 14028: 0.00594015253367344
Position 11246: 0.005732102643042966
Position 13120: 0.0054146970756074626
Position 18804: 0.0052170307957112895
Position 16666: 0.0050385008398847455
Position 20524: 0.004969342186833013
Position 7446: 0.0038463540419711676
Position 19662: 0.003821076200114974
Position 2863: 0.0037315874831597533
Position 17639: 0.0036693800166863757
Position 18234: 0.0036216796477605354
Position 10094: 0.0036014471500958904
Position 20855: 0.0035681776751388247
Position 3419: 0.0035434427741486358
Position 1301: 0.003535368232104162
Position 14140: 0.0032906669852967776
Position 16387: 0.0032523887758742196
Position 7565: 0.003170927094919129
Position 3443: 0.0031016298269411304
Position 3506: 0.0028806753543325716
Position 13149: 0.0024754484982149943
Position 6559: 0.0024395468547743116
Position 224: 0.0023735205026130333
Position 16109: 0.002373170624651892
Position 19865: 0.0023530450011486214
Position 14819: 0.0021690114682907714
Position 2603: 0.0020389466535095735
Position 1509: 0.0020371777680337935
Position 1523: 0.0019991775112612347
Position 13883: 0.0016731764813379354
Position 3381: 0.001662792270570998
Position 5351: 0.0016291688445130503
Position 17436: 0.0016186173010387015
Position 2685: 0.001613004453363927
Position 16365: 0.0015105769031698666
Position 20417: 0.0014622316663131163
Position 20321: 0.0014586743436745657
Position 13939: 0.0014452529584277208
Position 13050: 0.0014242170486369692
Position 16323: 0.0013880231951196313
Position 18838: 0.0013526025496749033
Position 19372: 0.001322050816186905
Position 19079: 0.001258987498250634
Position 17430: 0.001234471473267679
Position 16925: 0.0012167616736674998
Position 7680: 0.0011754013211617274
Position 16640: 0.0011544132364851908
Position 21297: 0.0010723194735391389
Position 11178: 0.0010279227259993179
Position 13086: 0.0010003343132310453
Position 3425: 0.000982568564676699
Position 3729: 0.0009600702671470046
Position 17410: 0.0008658992514592204
Position 14395: 0.0008417884058332641
Position 12117: 0.000802657678682836
Position 663: 0.0007720506930497856
Position 17492: 0.0007530490195747615
Position 14067: 0.0007377263479041181
Position 12927: 0.0007362992662751964
Position 2662: 0.0007283708622330808
Position 15465: 0.0007253155613018838
Position 16634: 0.0007032778210982198
Position 11290: 0.0006486272439200639
Position 12976: 0.0006339201053559767
Position 2571: 0.0006229068144119843
Position 13311: 0.0005820307641979868
Position 14003: 0.0005810835138060453
Position 2724: 0.0005134315879687608
Position 15897: 0.0005038088086356061
Position 3057: 0.00047243168257270104
Position 17804: 0.00045308388683425773
Position 16140: 0.0004326140500429182
Position 12833: 0.000407189167600244
Position 13037: 0.00038799066751046444
Position 17339: 0.00038716205136518243
Position 6600: 0.00038357313415593865
Position 4876: 0.0003375956685078919
Position 18485: 0.0003058550709448128
Position 919: 0.0002839083555054812
Position 18434: 0.00027360560547906197
Position 13263: 0.00026968738730289826
Position 16507: 0.0002648915689498222
Position 15702: 0.0002566965623052189
Position 9576: 0.00024034959321355868
Position 13185: 0.00023896557888909877
Position 11934: 0.00022970085804088932
Position 18555: 0.0002186816586989817
Position 358: 0.0002178871420828931
Position 4847: 0.00019499315622691164
Position 18365: 0.0001937532452549961
Position 11691: 0.00019107102772655506
Position 12741: 0.00018108001670345085
Position 13052: 0.00018039973412839762
Position 16964: 0.0001392369415883043
Position 18670: 0.0001307361026852033
Position 16859: 0.00012452207692342755
Position 16171: 0.00011887433917755048
Position 18637: 0.00011186422991881951
Position 17873: 9.313132437425409e-05
Position 3202: 9.031182496636372e-05
Position 1038: 8.856219502961546e-05
Position 10604: 8.654273375146121e-05
Position 255: 7.828072509220152e-05
Position 12082: 7.804419388234781e-05
Position 2990: 7.138707330511193e-05
Position 10822: 4.2268929850463136e-05
Position 978: 3.491692892847369e-05
Position 605: 3.2681261463728206e-05
Position 14222: 1.87680106280919e-05
Position 659: 1.771618915016638e-05
Position 1479: 1.760935298166379e-05
Position 1070: 1.568178621174084e-05
Position 1570: 1.3650055213858477e-05
Position 983: 1.1897562370412362e-05
Position 1044: 1.055236047970479e-05
Position 16952: 9.821312066909589e-06
Position 884: 9.753761977413788e-06
Position 16862: 8.231419908384786e-06
Position 337: 7.550342152055415e-06
Position 16690: 6.718113208773872e-06
Position 291: 6.190027761137358e-06
Position 3391: 6.049489605131079e-06
Position 369: 3.87427360126232e-06
Position 1184: 3.47745557177715e-06
Position 980: 2.842592005325845e-06
Position 16967: 2.637940797434973e-06
Position 194: 2.417548975413407e-06
Position 927: 2.3159998690305743e-06
Position 850: 2.07435595442702e-06
Position 1001: 1.8031240487910747e-06
Position 13237: 3.1907980598184566e-07
Position 1136: 2.891313668543454e-07
Position 386: 2.678561996370394e-07
Position 474: 2.3514947022741045e-07
Position 726: 2.0122380615161648e-07
Position 283: 1.7555722379841252e-07
Position 667: 1.0772282365950066e-07
Position 16628: 1.0550774340216907e-07
Position 502: 8.601779149972028e-08
Position 12906: 7.184236994992787e-08
Position 204: 2.0200062834794657e-08
Position 115: 1.6674982527047107e-08
Position 312: 1.594491877668523e-08
Position 524: 1.1965380835956306e-08
Position 11789: 1.01445629982241e-08
Position 156: 9.560410511851693e-09
Position 11975: 9.546299974922304e-09
Position 730: 8.672508929713901e-09
Position 303: 8.66096209045991e-09
Position 399: 7.854124013795321e-09
Position 3006: 7.147168152976869e-09
Position 497: 4.8098393428398334e-09
Position 141: 2.9338702966170063e-09
Position 267: 1.960783365607581e-09
Position 381: 1.7483079122883173e-09
Position 469: 9.71863942096348e-10
Position 437: 6.036322866698433e-10
Position 135: 5.396252730760333e-10
Position 122: 3.7813623013001393e-10
Position 720: 1.606849177261517e-10
Position 685: 1.5256837342863753e-10
Position 571: 3.299341736080923e-11
