Gene = Lekr1
Position 4122: 0.15382979919796522
Position 7447: 0.14772682702703752
Position 4084: 0.13616344328434493
Position 6824: 0.09675840999885411
Position 7375: 0.08940080079211495
Position 5456: 0.08253593339217054
Position 3931: 0.06267148423736385
Position 13153: 0.06182420289420856
Position 4014: 0.05751583520674688
Position 6107: 0.05751498661745627
Position 6995: 0.04769973635153078
Position 8236: 0.04195261599567669
Position 3419: 0.03898903891483663
Position 7584: 0.034899928419386814
Position 4000: 0.028926694711524807
Position 7619: 0.02877917466684902
Position 5589: 0.025139976877206368
Position 4162: 0.023379561261040353
Position 10509: 0.023200490039711186
Position 3239: 0.022447095955321468
Position 2684: 0.017046336474137905
Position 2746: 0.012471834516573113
Position 5537: 0.01214494716694263
Position 1684: 0.011710823416111595
Position 4178: 0.00958272517005997
Position 6436: 0.008730117682861619
Position 8130: 0.0070018172906616966
Position 2313: 0.00698670723496089
Position 10208: 0.005027795008443169
Position 5202: 0.00469044686884218
Position 1842: 0.004246781664014613
Position 2847: 0.0037224759405897058
Position 4681: 0.0030505914451551324
Position 4211: 0.0029984480549436233
Position 1005: 0.002834812295963184
Position 2496: 0.0026513931042474698
Position 3881: 0.002618643816365442
Position 2735: 0.0022458904379125152
Position 7015: 0.002205952017333931
Position 2107: 0.0020950525958030736
Position 3370: 0.0020313231294576237
Position 4022: 0.0016656107410963693
Position 3975: 0.0013957928704068465
Position 5387: 0.0013708353723707158
Position 5076: 0.0013363223754758258
Position 422: 0.0009961671768846036
Position 4370: 0.0008368027703710491
Position 3697: 0.0008046159637422561
Position 5281: 0.0007222509216935967
Position 1637: 0.00071036454014931
Position 4537: 0.0006357949787001655
Position 1054: 0.0005687808539770666
Position 1990: 0.0005124067675332616
Position 2663: 0.0004821244039201431
Position 4379: 0.0004505285307069903
Position 3208: 0.00038499856717654364
Position 3254: 0.0003805460658216704
Position 3105: 0.00035481427577779546
Position 2532: 0.00033900483801243094
Position 1897: 0.0003133936352189296
Position 1601: 0.0002676354560806416
Position 1878: 0.0002355088390928315
Position 1811: 0.0002299636458383362
Position 2407: 0.00019807973390925047
Position 3766: 0.0001476989205888972
Position 396: 0.000143221661909982
Position 2587: 0.00012639667357071545
Position 582: 0.00011643750712062727
Position 776: 9.219973579451015e-05
Position 430: 8.075189226645197e-05
Position 3062: 7.579025082426894e-05
Position 485: 6.908324167335684e-05
Position 189: 1.747108615076293e-05
Position 3290: 7.233068299675826e-06
Position 3269: 6.60355722159876e-06
Position 3141: 5.889748126254334e-06
Position 237: 5.087305592691214e-06
Position 1641: 4.664816436240385e-06
Position 1498: 3.132528237856897e-06
Position 378: 2.8383109389672503e-06
Position 1697: 2.564423103108585e-06
Position 227: 1.2391588692074281e-06
Position 1025: 1.0075182880393656e-06
Position 307: 7.300988085422014e-07
Position 435: 6.433554501338174e-07
Position 456: 5.896920446119182e-07
Position 1007: 5.431431608673085e-07
Position 855: 5.051704448488422e-07
Position 453: 4.737428617806339e-07
Position 2014: 3.8714131197927417e-07
Position 194: 3.2757405839421386e-07
