Gene = Fuom
Sorted 3' Splice Sites (High to Low Probability):
Position 1214: 0.9921478987706351
Position 733: 0.9895909921685503
Position 1000: 0.9780466407140531
Position 2450: 0.9329049892714332
Position 5363: 0.5724064009536326
Position 2696: 0.24556459204191788
Position 4542: 0.21398122025892866
Position 5038: 0.1686943446759137
Position 4853: 0.09759856383993204
Position 219: 0.0835425629176403
Position 5216: 0.06937805841032127
Position 2780: 0.057147303521186285
Position 3380: 0.03937504582006517
Position 4918: 0.03124147448364205
Position 2600: 0.029760127261586534
Position 5240: 0.02675882758668519
Position 527: 0.015068757339742295
Position 3759: 0.015006082783357147
Position 4929: 0.0149148830154564
Position 2242: 0.01445948118102192
Position 2760: 0.010868041387758473
Position 1017: 0.009848378951236691
Position 4223: 0.009414919764662494
Position 4017: 0.008514718093385765
Position 5378: 0.007441128168845271
Position 1451: 0.006654193938560241
Position 5422: 0.006064272448552769
Position 3517: 0.0059162686450051905
Position 1437: 0.005669936387495957
Position 2917: 0.0044838385046377304
Position 705: 0.004096939760803294
Position 2967: 0.0035090590902431304
Position 2301: 0.003488163977775763
Position 5323: 0.003039668196134487
Position 3778: 0.003001880441657356
Position 2414: 0.002951497829305539
Position 4196: 0.0024645158446540186
Position 5105: 0.0024508345271084197
Position 4331: 0.002226945182844148
Position 3428: 0.002092130095742836
Position 174: 0.001997583354293993
Position 3417: 0.001926480341218132
Position 1164: 0.001918333138983094
Position 2926: 0.0016451518873714778
Position 1877: 0.0014612804485614602
Position 4480: 0.0013890714963244214
Position 2032: 0.0013661514423601994
Position 216: 0.0012893634335436044
Position 354: 0.0012083597621211982
Position 1933: 0.0011288154255919703
Position 1302: 0.0011206080032097304
Position 3459: 0.0010362277987347247
Position 3765: 0.0010072440055750185
Position 2224: 0.0009964579190465156
Position 1592: 0.000980147786893411
Position 1629: 0.0009748987500925337
Position 2560: 0.0008947096608432372
Position 669: 0.0008655378202869014
Position 4459: 0.0008618016376105803
Position 774: 0.0007870850126636298
Position 2094: 0.0007349463539594509
Position 4580: 0.0007116524788691236
Position 167: 0.0007050532233846941
Position 2307: 0.0006915946815794783
Position 2787: 0.0006836068985895662
Position 4112: 0.0006615879331277088
Position 3987: 0.0006472987663474182
Position 650: 0.0005810267162593046
Position 223: 0.000564020499801678
Position 1560: 0.0005628032208141758
Position 956: 0.0005252612957921871
Position 1962: 0.0004888691263737948
Position 393: 0.00048494142695387245
Position 1541: 0.00047543709674999023
Position 2621: 0.0004708949986463204
Position 1651: 0.0004582792404485124
Position 3884: 0.0004446818451231349
Position 5447: 0.00043516260390789033
Position 4573: 0.00042873126434741555
Position 5574: 0.00039029046239868364
Position 986: 0.0003900013366259389
Position 5511: 0.0003873691942091492
Position 1609: 0.0003812077192589158
Position 2730: 0.00037383377602726877
Position 3503: 0.0003550561669449683
Position 2660: 0.00033004931420646457
Position 4146: 0.00030889142749539536
Position 1193: 0.00030647872950809385
Position 1671: 0.000291915872447646
Position 5453: 0.00027402791918612786
Position 3010: 0.0002515186628138943
Position 333: 0.00023685387964452633
Position 2658: 0.00023637206772648611
Position 1240: 0.00023599265785439647
Position 1857: 0.00021267075642380736
Position 3237: 0.00019494610665398638
Position 934: 0.00019350809537493105
Position 3642: 0.000176582082875015
Position 940: 0.00017181202592624433
Position 3629: 0.00017131692905450574
Position 2700: 0.00016853337134456437
Position 2391: 0.00016727051195592708
Position 1845: 0.00016572556955136606
Position 4414: 0.00015668368408192434
Position 688: 0.00015512839671697276
Position 1166: 0.00015017036674245163
Position 3251: 0.00013068382539987527
Position 1833: 0.00012893047228856983
Position 3526: 0.00012504834071891283
Position 274: 0.00012278615438473744
Position 3857: 0.00011398340352517682
Position 975: 0.00011111128514941419
Position 2169: 0.00010858725748374771
Position 1756: 0.00010135714384311225
Position 1149: 0.00010130735373802628
Position 1173: 9.929723033216563e-05
Position 1700: 9.671967606901869e-05
Position 1654: 8.920172273905301e-05
Position 1169: 8.864698365894276e-05
Position 2665: 8.356242108041199e-05
Position 4229: 7.846592761424892e-05
Position 944: 7.4961624171626e-05
Position 303: 6.622180275758218e-05
Position 150: 5.873316445415246e-05
Position 605: 5.753362809452918e-05
Position 1026: 5.669251810746015e-05
Position 247: 5.164100164600783e-05
Position 1122: 5.1246643956302883e-05
Position 2800: 4.8824950049467826e-05
Position 1262: 4.810593062705327e-05
Position 179: 4.597739505223882e-05
Position 402: 4.562466737377654e-05
Position 1819: 4.110043717172053e-05
Position 2733: 3.6394487251099356e-05
Position 567: 3.451156970189591e-05
Position 595: 3.411136927916107e-05
Position 2248: 3.329121027266907e-05
Position 1390: 3.3041785797680815e-05
Position 133: 3.2018417506158834e-05
Position 1801: 3.159612424377667e-05
Position 252: 2.8929747850324226e-05
Position 2058: 2.8097206214611527e-05
Position 2501: 2.738053706624154e-05
Position 245: 2.7199098156323125e-05
Position 1247: 2.5727981665667035e-05
Position 240: 2.546714179737674e-05
Position 626: 2.423935245250907e-05
Position 231: 2.236758312123524e-05
Position 1697: 1.9382636024163697e-05
Position 2378: 1.7535713586628983e-05
Position 1803: 1.643021003581431e-05
Position 1253: 1.4788237023660227e-05
Position 1905: 1.4738525793954108e-05
Position 1517: 1.2361762773573903e-05
Position 1500: 1.1219174282968684e-05
Position 2949: 9.215888686743312e-06
Position 2469: 8.061103655158407e-06
Position 633: 7.384009147277096e-06
Position 1037: 7.067604742459371e-06
Position 310: 6.201042010239072e-06
Position 281: 5.006117382688201e-06
Position 2132: 4.8943745952100485e-06
Position 2607: 4.2316575220424155e-06
Position 3909: 3.7933010389491626e-06
Position 315: 3.6357324061145762e-06
Position 2173: 3.568241489343924e-06
Position 264: 3.1748089632761803e-06
Position 2151: 3.036128785503793e-06
Position 573: 2.8776564515875115e-06
Position 408: 2.8029571189515362e-06
Position 799: 2.7523808812202736e-06
Position 571: 2.6945908583280767e-06
Position 3276: 2.62479502906159e-06
Position 684: 2.3826369246843153e-06
Position 2762: 2.089547769072934e-06
Position 2115: 1.7279672648883483e-06
Position 969: 1.5044471618868912e-06
Position 2605: 1.3464268162239225e-06
Position 2195: 1.1599600369692244e-06
Position 1067: 1.0548261984680446e-06
Position 293: 7.699097660100119e-07
Position 1769: 3.0499212867863345e-07
Position 1186: 1.6272257642046172e-07
Position 1177: 1.5567793023334602e-07
Position 1250: 1.2937624800017082e-07
Position 796: 1.1795316704071474e-07
Position 789: 1.0243694143013052e-07
Position 1195: 4.121053039287868e-08
Position 1277: 3.246594863931437e-08
Position 1368: 1.3390464115980814e-08
Position 1977: 9.731614967427962e-09
Position 1314: 8.587475597542822e-09
Position 290: 8.081456167142467e-09
Position 257: 4.991116677763402e-09
Position 153: 4.155292493722658e-09
Position 1323: 3.6324012002776626e-09
Position 117: 1.2564773477020854e-09
Position 1395: 1.0755937010855992e-09
Position 1481: 5.881415634516972e-10
Position 1084: 5.349409519316617e-10
Position 365: 3.492095160972786e-10
Position 110: 3.3247259091422297e-10
Position 1397: 2.819378976194836e-10
Position 1502: 2.6517797968069066e-10
Position 101: 3.314903405455293e-13
Position 87: 2.982462767842347e-14
Position 837: 2.152796554785342e-14
Position 1318: 8.444851931603819e-17
