Gene = Dnpep
Position 5561: 0.002095247807615665
Position 1608: 0.001992508578917447
Position 1026: 0.001896858785038003
Position 5028: 0.0018357772233216908
Position 1247: 0.0018152268238649876
Position 3091: 0.0016684991515347933
Position 2856: 0.0016595154496327697
Position 5149: 0.001593908059823771
Position 8970: 0.0015671917387978457
Position 7172: 0.0014955727364951274
Position 9730: 0.0012519396988979806
Position 993: 0.0012361118490594228
Position 3869: 0.0012195732517671855
Position 7639: 0.001208148116834145
Position 1589: 0.0011763339686521924
Position 5358: 0.001175507819755282
Position 2871: 0.0011748503915403163
Position 9057: 0.0011313934472049385
Position 2097: 0.0011182251507958782
Position 5050: 0.0011104760520399275
Position 8124: 0.0010622996545845585
Position 1406: 0.0010198027370746873
Position 2639: 0.0009684296754848817
Position 1157: 0.0009403267324992852
Position 3566: 0.0008639368492706377
Position 4433: 0.0008034219243422026
Position 5866: 0.0007613015497426642
Position 3479: 0.0006680801063900731
Position 6118: 0.0006377793778816344
Position 5040: 0.000625763019530826
Position 1738: 0.0006233355684941456
Position 5167: 0.0006168368647235024
Position 5666: 0.0006155664089041786
Position 4990: 0.0005399748333199256
Position 5327: 0.0005379179725568819
Position 991: 0.0004957582501736744
Position 2405: 0.00048098085808319184
Position 5612: 0.0004696866728762898
Position 5116: 0.00043472539049918806
Position 372: 0.0004286462224414747
Position 3996: 0.00042855753458434357
Position 8528: 0.00042007069630551323
Position 1060: 0.00041006626673958273
Position 6210: 0.00039898219733341364
Position 4950: 0.0003729328385413032
Position 5289: 0.000349402149173143
Position 609: 0.0003426396967246732
Position 1916: 0.00033480091176964276
Position 348: 0.0003115002517660536
Position 3174: 0.00029693622873485693
Position 5333: 0.0002745417802408289
Position 1854: 0.00025222185069484677
Position 1509: 0.0002469044801973128
Position 3273: 0.00020817406848834292
Position 241: 0.00017550856610041532
Position 1692: 0.00017433342100356514
Position 492: 0.00017383912622314819
Position 3654: 0.00017301775284348382
Position 4464: 0.00017197512049169843
Position 850: 0.00017110394017049422
Position 4344: 0.00015933654107349628
Position 3545: 0.00015791747819018204
Position 1829: 0.0001556679441811958
Position 1306: 0.00013979068434859422
Position 1337: 0.0001359157401635168
Position 1911: 0.00011793570999869538
Position 4280: 0.00011175113203558922
Position 931: 0.00010982391459980642
Position 657: 0.00010953231696382144
Position 1018: 0.00010812951841013003
Position 4300: 0.00010704209095431424
Position 3813: 0.00010023391473670935
Position 2105: 9.890842501812885e-05
Position 687: 9.477772894942752e-05
Position 726: 8.588378748115107e-05
Position 378: 8.137063484391812e-05
Position 5171: 8.052421745027502e-05
Position 2008: 7.947569962279849e-05
Position 205: 7.891895892120197e-05
Position 4701: 7.331400813138528e-05
Position 692: 5.983885295883942e-05
Position 548: 5.8064030082529206e-05
Position 1270: 5.010501483224522e-05
Position 3973: 5.00570171957497e-05
Position 459: 4.798457442793214e-05
Position 2082: 4.6755707438756205e-05
Position 4615: 4.3874680779126174e-05
Position 4894: 4.1067518939127874e-05
Position 2244: 3.310190245535122e-05
Position 795: 3.271046498511359e-05
Position 302: 3.0491869120319963e-05
Position 284: 3.0401455869749192e-05
Position 1067: 2.7592927335423823e-05
Position 555: 2.660051754928373e-05
Position 5845: 2.5373816589166165e-05
Position 1383: 1.9675257274023934e-05
Position 1088: 1.9506128101218167e-05
Position 804: 1.87496154944221e-05
Position 6078: 1.778675292800822e-05
Position 694: 1.662917190752376e-05
Position 581: 1.5820263697734392e-05
Position 1420: 1.56686958075078e-05
Position 238: 1.4549322467895354e-05
Position 1294: 1.3931683124948923e-05
Position 3784: 1.308558612441322e-05
Position 452: 1.2644665620301806e-05
Position 118: 1.0787940159707156e-05
Position 1385: 1.077895404934538e-05
Position 412: 9.47270794992187e-06
Position 536: 9.387694817942134e-06
Position 1135: 9.376820257340523e-06
Position 1096: 9.231189637906856e-06
Position 153: 8.094166799455455e-06
Position 432: 7.72593340671545e-06
Position 567: 7.055712773497721e-06
Position 279: 5.712673539486292e-06
Position 3878: 4.707155244022682e-06
Position 198: 3.612590068635916e-06
Position 246: 3.588610047491292e-06
Position 1417: 3.0901675649870388e-06
Position 6213: 3.0543700766725944e-06
Position 731: 2.9331303716918862e-06
Position 1341: 2.850251992128769e-06
Position 6045: 2.683066481450987e-06
Position 486: 2.556574833896216e-06
Position 192: 2.4203764210959405e-06
Position 872: 2.396746708553554e-06
Position 863: 2.3870923990719314e-06
Position 1312: 2.1648765576611946e-06
Position 265: 2.0169410617954426e-06
Position 6145: 1.7429809631997873e-06
Position 252: 1.7254592392843052e-06
Position 215: 1.7176265004109273e-06
Position 784: 1.632506709421216e-06
Position 162: 1.3541665234468504e-06
Position 744: 1.352549673965584e-06
Position 367: 1.3183639877270044e-06
Position 1121: 1.2953495284501946e-06
Position 5870: 1.2769715210782713e-06
Position 170: 1.1907158003504989e-06
Position 879: 1.0699633136295987e-06
Position 138: 1.031263239318913e-06
Position 989: 9.203213676645122e-07
Position 164: 8.811295315494323e-07
Position 6324: 7.723460250980095e-07
Position 1620: 7.322070587001334e-07
Position 190: 6.272331424268506e-07
Position 1069: 5.746491681037306e-07
Position 861: 5.329807336326786e-07
Position 752: 5.325809440489082e-07
Position 706: 3.1253126449837776e-07
Position 1370: 2.0151404957156953e-07
Position 939: 1.6701886061760734e-07
Position 746: 1.5496517405636192e-07
Position 3254: 1.4631925624292926e-07
Position 1368: 8.497341236628409e-08
Position 910: 2.661123429090155e-08
Position 3412: 2.4832049996501704e-08
Position 469: 2.335898042661231e-08
Position 220: 3.5427801286016466e-09
Position 1110: 1.4185242223915741e-09
Position 109: 6.057185800540509e-10
Position 234: 3.1666878491268873e-10
Position 1104: 1.6582430560051004e-10
