Gene = Relch
Position 40379: 0.0020463203114973647
Position 57010: 0.001990021526976491
Position 1179: 0.0015227918816776722
Position 63502: 0.001474882438274543
Position 116: 0.0014479887139550996
Position 51571: 0.0014145304639388754
Position 55256: 0.0012987987285646013
Position 50567: 0.0011501632260993572
Position 247: 0.0011337448498725871
Position 135: 0.001051119450977479
Position 83: 0.000977035890702053
Position 63948: 0.0008912966240485489
Position 62995: 0.0008290098068336483
Position 55209: 0.0007726583178151965
Position 50462: 0.0007495049220540965
Position 56667: 0.0006930132911846599
Position 50868: 0.00067803315546183
Position 349: 0.0006069551390106486
Position 57559: 0.0005501430362398486
Position 138: 0.0005391182815424663
Position 28510: 0.0004694002186187975
Position 259: 0.0004570018979733412
Position 56152: 0.0004536794515392847
Position 51575: 0.00034925717352910066
Position 51567: 0.0003438254456898921
Position 724: 0.000274279478008765
Position 267: 0.00024297217079766615
Position 2450: 0.0002216848873437858
Position 28: 0.00012729018137104135
Position 1432: 0.00012074253878659492
Position 1187: 9.553182347683643e-05
Position 64110: 9.542146446171217e-05
Position 373: 7.406106050842727e-05
Position 58343: 4.66371674410738e-05
Position 283: 4.6227773976827856e-05
Position 40210: 4.5013278096190896e-05
Position 449: 3.513353750650676e-05
Position 826: 1.612330803481525e-05
Position 761: 1.0292021416430926e-05
Position 712: 5.575019658976823e-06
Position 951: 2.9979554001127383e-06
Position 182: 2.3401514151619206e-06
Position 859: 1.8515257569087387e-06
Position 731: 5.467704319358969e-07
Position 975: 3.175694711690453e-07
Position 17: 2.2634724622782907e-07
Position 389: 3.345127583546887e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19042: 1.0000000000000047
Position 14279: 1.0000000000000044
Position 49965: 0.9996460935946101
Position 32617: 0.9994573216041367
Position 23398: 0.9909442136803396
Position 28328: 0.983298981510455
Position 82185: 0.9815957175485617
Position 62459: 0.9076234240980474
Position 72039: 0.8896988860104937
Position 23246: 0.8709205150790128
Position 55568: 0.8661481436435181
Position 70634: 0.8431650421570065
Position 52894: 0.8411068805712787
Position 67317: 0.8347532864094692
Position 28071: 0.8316827130771527
Position 89619: 0.8286897954997905
Position 77376: 0.827872379281553
Position 57384: 0.7694395897508128
Position 86438: 0.7672995950247392
Position 79327: 0.7573222193108656
Position 52210: 0.7365151410386769
Position 61765: 0.7050580092087814
Position 40047: 0.5870653163211714
Position 54933: 0.5563366096402669
Position 31544: 0.5249299195645598
Position 87089: 0.5193072178449434
Position 40075: 0.4129254968184159
Position 15335: 0.39684657207774215
Position 54891: 0.35489079544131397
Position 64056: 0.344494472837472
Position 67842: 0.3417316064815624
Position 37524: 0.3410460092427721
Position 2306: 0.3345038049018605
Position 524: 0.282698384290819
Position 54640: 0.27571677548048534
Position 50230: 0.2743731720537862
Position 77129: 0.23599832154428754
Position 2328: 0.21659519638654484
Position 83471: 0.21127583472090328
Position 2843: 0.20996671520910512
Position 57441: 0.1816546513322463
Position 52692: 0.1763958073279818
Position 60424: 0.16195291003538637
Position 51604: 0.16004749587356484
Position 50708: 0.16003598316623915
Position 78059: 0.15430707191686857
Position 50662: 0.12770410237674032
Position 67934: 0.1255439844880364
Position 73864: 0.11857122536436404
Position 77413: 0.11789684270932861
Position 41062: 0.11628825879691859
Position 83517: 0.11534506239210061
Position 660: 0.11532972972488909
Position 47241: 0.11463674319450029
Position 76954: 0.11463609847553183
Position 61801: 0.10834414367807962
Position 86447: 0.10258577863044913
Position 74241: 0.10012666813246335
Position 30673: 0.0890179661400873
Position 2170: 0.08878398522952494
Position 63637: 0.08860575098920473
Position 64034: 0.08803599976598736
Position 83451: 0.08689238496927122
Position 52747: 0.08460816455099214
Position 50162: 0.08411791869649238
Position 55608: 0.08046248131488348
Position 57107: 0.07821215175806182
Position 60444: 0.07681552922830681
Position 79370: 0.07626257969805901
Position 86895: 0.07558870489153362
Position 86484: 0.07369627967877876
Position 25259: 0.07226137462459055
Position 81847: 0.06652571882874635
Position 28022: 0.06141595330772037
Position 560: 0.05899477310648829
Position 67081: 0.057850020051066424
Position 87601: 0.05724924759601767
Position 32850: 0.05607518205030458
Position 56888: 0.05449196032473121
Position 67374: 0.05446020269323006
Position 81899: 0.05437684692651326
Position 83468: 0.05380593007319468
Position 63880: 0.05331030261882084
Position 31135: 0.052235625185817036
Position 398: 0.05078786172333641
Position 62788: 0.05014376837433405
Position 68260: 0.047787812320599185
Position 78220: 0.046693463464362255
Position 68823: 0.04644800444511721
Position 57062: 0.04318026409178608
Position 62397: 0.04268672221802964
Position 52716: 0.04048975219157126
Position 60236: 0.03926209092190133
Position 39135: 0.03843648316838007
Position 2672: 0.037518191546648094
Position 80577: 0.0361225832813654
Position 60547: 0.03553151787424157
Position 72010: 0.03250394443402363
Position 57469: 0.031863157977537436
Position 59521: 0.03052502234351784
Position 89728: 0.030309377429601565
Position 36875: 0.029404316316112664
Position 60127: 0.026664226984736604
Position 54687: 0.026342088506019837
Position 87263: 0.02587101139985432
Position 45970: 0.025778259244183113
Position 218: 0.025287684227474988
Position 69837: 0.024952730379946945
Position 2275: 0.02493189912628691
Position 71990: 0.024844612135419792
Position 62531: 0.02483306065561382
Position 51458: 0.02330657510339715
Position 2776: 0.02130187905301336
Position 40271: 0.021185074147738434
Position 2802: 0.020947044395858712
Position 50254: 0.020805465180638916
Position 62357: 0.02040033102770044
Position 32798: 0.01907939059964715
Position 41022: 0.018600575641014323
Position 61704: 0.018238876872637384
Position 51929: 0.018189156033448357
Position 56944: 0.017360126572277156
Position 55647: 0.01705255098009013
Position 87984: 0.016990521989191605
Position 60296: 0.016326603969700034
Position 87069: 0.016274157407476734
Position 63665: 0.015750354086855035
Position 54720: 0.015226709987503795
Position 40253: 0.01454102971912033
Position 29000: 0.014336462581680838
Position 702: 0.014323940903883123
Position 51478: 0.014240952960808557
Position 60331: 0.01406805899460429
Position 64513: 0.013370353843898458
Position 40307: 0.012842411555787647
Position 54648: 0.012539493114814216
Position 58687: 0.012016450336649937
Position 572: 0.01169949268173706
Position 45947: 0.010770689451594675
Position 57338: 0.010655201462238124
Position 2131: 0.01063483798769225
Position 56778: 0.010019859524970642
Position 88398: 0.009783641050071845
Position 59412: 0.009634718155648727
Position 37021: 0.00903497547374711
Position 29170: 0.009015085604673213
Position 63641: 0.008580607399459454
Position 2250: 0.008503314394596437
Position 644: 0.008050795617514298
Position 76068: 0.00781529054843463
Position 53221: 0.00748312917693601
Position 51755: 0.007375829993227772
Position 63730: 0.007340576683512682
Position 67813: 0.007264236504952988
Position 478: 0.007212838538463155
Position 1090: 0.007194266131317888
Position 2537: 0.007190844765526888
Position 74603: 0.007078397202964152
Position 25004: 0.006787743087067192
Position 79762: 0.006764701716065949
Position 2363: 0.006742730844890889
Position 74464: 0.0067051665938710845
Position 78014: 0.006506079511922487
Position 88526: 0.006449422216092337
Position 50636: 0.006381314357707141
Position 73782: 0.00570923335857063
Position 283: 0.0054846044740780595
Position 74566: 0.00547313352950164
Position 55032: 0.0054694528383019084
Position 58606: 0.005451720782023178
Position 29197: 0.005445450068719858
Position 40777: 0.005422049872065124
Position 57006: 0.0054125437013302375
Position 381: 0.005411445568817356
Position 87315: 0.005036445645270255
Position 57157: 0.0050188728480696125
Position 29088: 0.00486149464723118
Position 64582: 0.004859208859136733
Position 53180: 0.004635458526255771
Position 63566: 0.004440082537315023
Position 29222: 0.004335776490579802
Position 88005: 0.00419769673537969
Position 51646: 0.00412310013923948
Position 87928: 0.003926197067882519
Position 89136: 0.0038549488854358843
Position 2652: 0.0038415449564301865
Position 50267: 0.0037097966864917497
Position 2425: 0.003563490321220551
Position 63387: 0.003328378233718321
Position 421: 0.003277462130968427
Position 88061: 0.00307236177444306
Position 62689: 0.0030199360523984176
Position 53224: 0.0029732000338709512
Position 56982: 0.0028718378642735047
Position 50744: 0.0027515701538997584
Position 55515: 0.0026851968229420395
Position 60080: 0.002560620016926111
Position 2597: 0.0024451516194108703
Position 69447: 0.0022959813657546686
Position 56969: 0.002195642333765669
Position 55208: 0.002194333997832272
Position 69494: 0.00218652477686482
Position 88443: 0.0021576957896509504
Position 28575: 0.002104943596018381
Position 63460: 0.0020213057694560377
Position 41064: 0.0018776014413029185
Position 88168: 0.0018193970523624871
Position 57071: 0.0016430581572316777
Position 57034: 0.0016363575417198636
Position 62761: 0.0015977905965971553
Position 40283: 0.0015651649426358155
Position 63826: 0.0014610584587809597
Position 53177: 0.0014610344294218925
Position 57126: 0.0014486309277879895
Position 71836: 0.0014315893501978198
Position 56991: 0.0014306793054656268
Position 246: 0.001414027728583797
Position 638: 0.0013971926545079815
Position 50604: 0.0013598498595120032
Position 88644: 0.0012933049946244155
Position 40372: 0.0012332036016112257
Position 88585: 0.0012280095610218602
Position 41137: 0.0011374586816553216
Position 55115: 0.0010595869980265936
Position 87745: 0.0010489211602147572
Position 62775: 0.0010465421864473024
Position 50190: 0.0010452079496143251
Position 55045: 0.0010150984788103274
Position 51507: 0.0010005702933441702
Position 40761: 0.0009123748714102542
Position 51934: 0.0008032729249164154
Position 62750: 0.0008023750190441103
Position 711: 0.0007753095529152795
Position 40314: 0.0007710904317552641
Position 86691: 0.0007528245835154029
Position 62846: 0.0007390774982056739
Position 56546: 0.000697068348495338
Position 54548: 0.00069657744629132
Position 62290: 0.000648654201412286
Position 40676: 0.0006143707833983515
Position 53284: 0.0006034532200824324
Position 87312: 0.0006030576098765541
Position 87184: 0.0005499048259519931
Position 55080: 0.0004998034226830076
Position 62797: 0.00046834558904879526
Position 40858: 0.000463485047338967
Position 170: 0.000462231449484719
Position 583: 0.0004575751892095817
Position 950: 0.000457065445970585
Position 56101: 0.00045367945153928455
Position 82641: 0.00045164803026618926
Position 40896: 0.00043160731243773966
Position 40781: 0.0004252193395989032
Position 224: 0.00040656062833916855
Position 418: 0.0003740243716033666
Position 67397: 0.00036715829023187523
Position 63372: 0.0003567395867894317
Position 640: 0.0003327029663681081
Position 57494: 0.0003305315144754724
Position 1068: 0.0003274265034893236
Position 485: 0.00031824587994971746
Position 446: 0.0003143489367541762
Position 62851: 0.00029475577175166193
Position 646: 0.0002922267991817845
Position 73823: 0.00028949709627301744
Position 256: 0.0002890473473693549
Position 581: 0.00028442048486130856
Position 62931: 0.00028035788194962847
Position 195: 0.0002349795532165422
Position 2256: 0.00023041909818103247
Position 2487: 0.00020163965466906994
Position 87676: 0.0001967746084112657
Position 57311: 0.0001878854664118692
Position 192: 0.00018682300723870507
Position 62876: 0.0001712449675113969
Position 336: 0.00014944317685369044
Position 62823: 0.00013319829244315832
Position 79167: 0.00012753527459687022
Position 59468: 9.016361562876944e-05
Position 85969: 7.73508522990546e-05
Position 62305: 7.47153765528486e-05
Position 1308: 6.919550188382738e-05
Position 366: 6.001251592477913e-05
Position 134: 5.2112828038138394e-05
Position 63942: 4.5198497911639175e-05
Position 82794: 4.422771943459856e-05
Position 80849: 4.35475916258018e-05
Position 58669: 3.761906174095154e-05
Position 1331: 3.373959653169638e-05
Position 58169: 2.1277499439486072e-05
Position 79827: 1.6036589768500276e-05
Position 77748: 1.585645903920743e-05
Position 58116: 1.5362970938999874e-05
Position 79804: 1.4181325178282205e-05
Position 746: 9.91141122632412e-06
Position 80754: 8.156145531589188e-06
Position 51383: 7.355322123426311e-06
Position 593: 6.805281224217244e-06
Position 58666: 6.454500006084586e-06
Position 741: 6.027973538037989e-06
Position 58741: 5.081510183603197e-06
Position 77796: 4.984899005030098e-06
Position 58203: 4.889404894035438e-06
Position 62237: 4.561588454778157e-06
Position 58041: 3.1845945400279145e-06
Position 59323: 2.2003167693117205e-06
Position 58240: 1.92269762852449e-06
Position 57350: 1.32237822248269e-06
Position 73301: 1.0490793757743654e-06
Position 62952: 1.0369935246911029e-06
Position 57477: 8.942059951804122e-09
