Gene = Cd2bp2
Position 577: 0.0003772322797122215
Position 110: 0.0003770029109691906
Position 996: 0.00034553861122666666
Position 273: 0.00032117980504633027
Position 867: 0.0002678728928884542
Position 130: 0.00018476215122744898
Position 987: 0.00015311593441551184
Position 433: 0.00014549696400211208
Position 1123: 0.0001375482382389297
Position 1132: 0.00012207210249452305
Position 730: 0.00012171190996042175
Position 2171: 0.00010455868838403812
Position 243: 0.00010437046587448582
Position 1093: 0.0001033582325144635
Position 5: 9.751391115755106e-05
Position 623: 9.616621258011485e-05
Position 1681: 9.352540008814047e-05
Position 465: 8.630534154836839e-05
Position 533: 8.471205155084443e-05
Position 971: 8.324533497211676e-05
Position 937: 8.121242091652727e-05
Position 909: 3.895689400128374e-05
Position 1955: 3.75473648389866e-05
Position 2005: 3.4157150280566994e-05
Position 1817: 3.2637118838523284e-05
Position 1134: 3.220493092909651e-05
Position 625: 3.123852975486155e-05
Position 163: 2.679279330326091e-05
Position 1355: 2.4808845437013678e-05
Position 64: 2.320409687377841e-05
Position 2983: 2.0881361056103163e-05
Position 1324: 1.6328341885705537e-05
Position 3016: 1.5021666903186257e-05
Position 1752: 1.457225598580119e-05
Position 1860: 8.740020547265279e-06
Position 398: 8.649716647006095e-06
Position 2086: 8.035348486101924e-06
Position 1617: 6.744526153778019e-06
Position 408: 6.452325800529374e-06
Position 1640: 5.853919116377052e-06
Position 1688: 4.618781171598003e-06
Position 2072: 4.294778037977408e-06
Position 2778: 3.066020739443162e-06
Position 2729: 4.5248207336924944e-07
Position 2754: 2.818065117183655e-07
Position 2765: 2.769145731830463e-07
Position 2314: 2.577499928680759e-07
Position 2625: 7.89603009759716e-08
Position 323: 2.996324958292928e-08
Position 270: 1.2824263626213394e-08
Position 771: 9.544575432357238e-09
Position 126: 8.69028363138005e-09
Position 487: 5.772616832606897e-09
Position 94: 5.196431380931833e-09
Position 666: 3.5608418722373847e-09
Position 1005: 1.0689184913323532e-09
Position 2138: 8.311126493268996e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2069: 0.9896455915836171
Position 841: 0.889765631549953
Position 1160: 0.7479416809094273
Position 1358: 0.6833608380272597
Position 1878: 0.4702738649960162
Position 532: 0.3746009767158894
Position 2917: 0.36840524652575946
Position 1884: 0.24697314098104997
Position 2592: 0.21016547155417853
Position 1880: 0.19119673011365987
Position 1098: 0.17401738645623202
Position 1700: 0.12003000308971569
Position 538: 0.07858712116488516
Position 3092: 0.0662703440175452
Position 4191: 0.06338871967261937
Position 2369: 0.059328354075089525
Position 1646: 0.05504847682860898
Position 1580: 0.048844143987391724
Position 3996: 0.04754954955381976
Position 863: 0.033557746511118015
Position 866: 0.03257198540418964
Position 321: 0.02903113522186615
Position 2617: 0.024994989339401825
Position 372: 0.024921565318599806
Position 2550: 0.02100488479268418
Position 4321: 0.021000988738840504
Position 2305: 0.019755565770960017
Position 1510: 0.0194809795955933
Position 2501: 0.01799803828365293
Position 3668: 0.014763944226231914
Position 588: 0.012741116714581084
Position 1068: 0.012057384877232057
Position 2698: 0.011826623334450307
Position 1123: 0.011398321742149723
Position 3940: 0.009199110681772963
Position 453: 0.00832049691477012
Position 3763: 0.007862789114778463
Position 1972: 0.007618938794151133
Position 776: 0.007616158874780462
Position 2346: 0.007062526994668192
Position 1792: 0.006793433835408502
Position 3798: 0.0065974287722053064
Position 3968: 0.006343953161016938
Position 3796: 0.005948223710058269
Position 1886: 0.0054339897980161325
Position 3833: 0.0049713194169349615
Position 555: 0.004894161082631767
Position 1679: 0.004874837536120402
Position 544: 0.004674740046679717
Position 3001: 0.0044536547861024475
Position 890: 0.0041246657721485235
Position 2259: 0.0037969279281769358
Position 1394: 0.0032395072502226876
Position 4283: 0.00322668567510639
Position 2285: 0.0030533410170782587
Position 3642: 0.002399018990346876
Position 3840: 0.002132930709504163
Position 4095: 0.0020963811096267404
Position 2803: 0.0020139521667200946
Position 2461: 0.0019924041283278454
Position 4069: 0.001974042402220117
Position 1860: 0.0018099260782912358
Position 2436: 0.0017607454013425464
Position 3487: 0.0017372890276073228
Position 639: 0.0016997368759103025
Position 1214: 0.001667436197799524
Position 1587: 0.001660593897713113
Position 909: 0.0016581703878691867
Position 3202: 0.001449441616059254
Position 804: 0.0013389020977370425
Position 2628: 0.001294686917319787
Position 2894: 0.001283218214448377
Position 570: 0.0011990688368558754
Position 2729: 0.0010265307892585074
Position 1363: 0.001009656084823044
Position 3409: 0.0010070950024187782
Position 3217: 0.0010036950627811524
Position 181: 0.0009269854571727196
Position 2457: 0.0009165150400046732
Position 3336: 0.0009104206789753706
Position 1896: 0.0008969417974018336
Position 1893: 0.0008885859020503952
Position 408: 0.0008697001365067495
Position 1103: 0.0008366458440389384
Position 636: 0.000785662272108115
Position 2327: 0.0007713746333914692
Position 1605: 0.000767098417151112
Position 2926: 0.0007609315395281052
Position 1979: 0.0007193813554061557
Position 2234: 0.0007109996691043777
Position 1533: 0.0007081266550930895
Position 3095: 0.0006572025868983109
Position 603: 0.000583674249511904
Position 139: 0.0005290142869480724
Position 1166: 0.0005075202850474779
Position 1164: 0.0004540642970553004
Position 3791: 0.00043966393124811976
Position 2263: 0.0004299521543951144
Position 1127: 0.00042932240375289683
Position 577: 0.0004037482135529726
Position 1952: 0.0003990840187185462
Position 2563: 0.0003726109985641812
Position 1388: 0.0003591256773905991
Position 764: 0.000325736353426728
Position 895: 0.0003073541781750631
Position 126: 0.00029997491575151146
Position 340: 0.00028765155952482343
Position 1416: 0.00026977792439878545
Position 154: 0.0002487418510527084
Position 2138: 0.0002470932055597936
Position 1530: 0.00024492074012029104
Position 426: 0.00023588431903112856
Position 3176: 0.0002312659625516633
Position 1401: 0.00022708800063661998
Position 671: 0.00022036776916363379
Position 2117: 0.0002138021100158732
Position 2392: 0.00019550113988621673
Position 417: 0.0001829306153034615
Position 572: 0.00014500078686547336
Position 905: 0.00014416331983890162
Position 3222: 0.00012576793415234526
Position 2246: 0.00012526630188056716
Position 598: 0.000122860927176398
Position 2394: 0.00011688692488002529
Position 2085: 0.00010282530199550576
Position 1370: 9.908698341603961e-05
Position 2240: 7.973927574874363e-05
Position 965: 7.671242280249564e-05
Position 1539: 6.709358621536877e-05
Position 1486: 5.762253486779632e-05
Position 1172: 5.5714631153634526e-05
Position 713: 4.881327252001706e-05
Position 2023: 4.648349640223077e-05
Position 1420: 3.776776332768396e-05
Position 879: 3.4669547867056765e-05
Position 265: 2.9389014331222874e-05
Position 613: 2.7856132381637413e-05
Position 623: 2.605242368955009e-05
Position 1223: 2.3512862908387893e-05
Position 652: 2.0388404009562877e-05
Position 2168: 1.4290745788270977e-05
Position 678: 1.3929097789034e-05
Position 2333: 1.3141188787257096e-05
Position 185: 1.2631161855659748e-05
Position 644: 1.093904427904273e-05
Position 151: 8.210291335570137e-06
Position 71: 6.949469200374948e-06
Position 1110: 4.482476689211568e-06
Position 281: 3.605340027308673e-06
Position 967: 3.3403653178007893e-06
Position 2210: 3.0780864476118774e-06
Position 2038: 7.327596248597723e-07
Position 191: 7.230873925863916e-07
Position 691: 4.3078075485039263e-07
Position 680: 4.235509078835827e-07
Position 218: 1.2774651341800834e-07
Position 234: 6.816338797589157e-08
Position 251: 5.293406080360057e-08
Position 1985: 3.709997170554475e-08
Position 1267: 2.1372138536056684e-08
Position 90: 1.3292680087230245e-08
Position 270: 1.1003081472542182e-08
Position 2153: 2.944896886044884e-09
Position 232: 6.422851858469524e-10
Position 76: 1.1283166279655866e-10
Position 243: 6.06648765509959e-11
