Gene = Zbbx
Position 513: 0.00024104184488528093
Position 1861: 0.00023842398090760309
Position 1045: 0.0002250425506102898
Position 6591: 0.00022142581540546705
Position 973: 0.00022005876601848134
Position 1896: 0.000204283298184372
Position 2657: 0.00019574234751424226
Position 6669: 0.0001921325415672517
Position 2398: 0.0001907924380833887
Position 576: 0.0001887604944700641
Position 936: 0.0001747922239019258
Position 4318: 0.00017210687830767507
Position 1121: 0.00014991916436080002
Position 4911: 0.00014558918803737008
Position 728: 0.00014241552731681135
Position 3222: 0.00012777120328538128
Position 551: 0.00011580649818886474
Position 3472: 0.00011554498564863563
Position 865: 0.00010125808555091821
Position 6816: 9.168499307110273e-05
Position 2084: 7.891576407245312e-05
Position 3097: 7.611104389281693e-05
Position 1929: 7.003814753764861e-05
Position 2049: 6.868337220892916e-05
Position 499: 6.846206913713956e-05
Position 273: 6.459681175332789e-05
Position 2100: 6.301006928135875e-05
Position 544: 6.069894946042045e-05
Position 1375: 5.974194276870789e-05
Position 2095: 5.4638536729441444e-05
Position 989: 5.0414708605636044e-05
Position 8833: 4.8835477120638085e-05
Position 833: 4.750955689791251e-05
Position 785: 4.407607611937138e-05
Position 1834: 4.403655274194045e-05
Position 2279: 4.3642255430072594e-05
Position 476: 4.2943187141768206e-05
Position 1190: 4.2449072999742495e-05
Position 2011: 4.216963860959991e-05
Position 3620: 4.202758583424296e-05
Position 5220: 3.879505778623184e-05
Position 4614: 3.589400913579161e-05
Position 5101: 3.564007865819899e-05
Position 594: 3.554883651246697e-05
Position 1067: 3.3628934045012515e-05
Position 620: 3.30972179952473e-05
Position 556: 3.272388239656885e-05
Position 1972: 3.08612326868611e-05
Position 2137: 2.8859311384424667e-05
Position 2122: 2.3347564452641564e-05
Position 422: 2.182427810141595e-05
Position 367: 1.88677586258126e-05
Position 3315: 1.7679093974066513e-05
Position 3324: 1.747299438013006e-05
Position 5563: 1.7106206468364458e-05
Position 3580: 1.6554313375643924e-05
Position 308: 1.634810663933964e-05
Position 1019: 1.6063148075637742e-05
Position 1073: 1.5455677906759675e-05
Position 671: 1.5017568521742796e-05
Position 2798: 1.4262783049202037e-05
Position 1211: 1.385534037749372e-05
Position 2917: 1.3177771189941533e-05
Position 584: 1.2967213920725558e-05
Position 638: 1.2831777011129383e-05
Position 305: 1.1828845785831956e-05
Position 1379: 1.1371671424303e-05
Position 3002: 1.0619253952949465e-05
Position 645: 1.0529049066509809e-05
Position 1167: 7.570005556144081e-06
Position 374: 7.4420499662467765e-06
Position 1201: 7.326083288345008e-06
Position 809: 6.685435274324197e-06
Position 1511: 6.379771901805906e-06
Position 369: 6.231261082856389e-06
Position 301: 5.9786495904203845e-06
Position 250: 4.967887707592618e-06
Position 668: 4.625808755259126e-06
Position 5432: 3.881410646841421e-06
Position 910: 1.6841580509552202e-07
