Gene = Hps4
Position 33100: 0.004293488257242932
Position 2947: 0.004258144579967896
Position 4875: 0.0040161192883803425
Position 22018: 0.0038818973850579673
Position 8742: 0.00381174802269061
Position 5750: 0.0036748134929438193
Position 3012: 0.003592818891847495
Position 32567: 0.0034505367753916425
Position 11554: 0.003119014817511339
Position 3119: 0.0030767083733287274
Position 715: 0.003015965630733603
Position 33880: 0.0029450509854862398
Position 33065: 0.002860380856956032
Position 33899: 0.002784488689053707
Position 28964: 0.0027676371710488473
Position 5043: 0.0027423279834184063
Position 4618: 0.0026739051954858114
Position 5776: 0.0025811531344064453
Position 33912: 0.0024441944769569963
Position 175: 0.002360828658462625
Position 2526: 0.002248968129339542
Position 11833: 0.0018413159576012952
Position 8823: 0.001634886819638132
Position 5059: 0.0015032343376283808
Position 2091: 0.0014848445658693357
Position 27659: 0.0013572680712207533
Position 2500: 0.0012253835914215923
Position 34894: 0.0010099404485118715
Position 44: 0.0009613852690526719
Position 4754: 0.0008163484634670078
Position 6633: 0.0007950029283515474
Position 27932: 0.0007663311808738412
Position 1102: 0.0007390281707470697
Position 27748: 0.0007374205304210362
Position 31941: 0.0006874252252751778
Position 3274: 0.0006865019839968292
Position 3949: 0.0006765659497139405
Position 4473: 0.0006527888743713201
Position 33306: 0.0006177749130614886
Position 33228: 0.0005791543333196535
Position 6611: 0.0005788886778366597
Position 4713: 0.0005121873893618323
Position 6637: 0.0005039033940642815
Position 3977: 0.0004572764272492914
Position 1549: 0.00042864650597775576
Position 644: 0.00031251030749976437
Position 12424: 0.00023715873432340222
Position 6296: 0.0001850062463517749
Position 32457: 0.00011331197005980706
Position 28023: 9.816459971249188e-05
Position 26658: 8.92359588949659e-05
Position 28117: 7.862403411122892e-05
Position 6342: 7.171179212012789e-05
Position 26473: 6.751685699595315e-05
Position 52: 4.21085775737962e-05
Position 32967: 3.9415917698641804e-05
Position 6584: 3.337526931160985e-05
Position 7373: 3.268885746089366e-05
Position 231: 2.788443893130552e-05
Position 7808: 2.7560746870962334e-05
Position 210: 2.3178888122320824e-05
Position 6312: 2.2922750119208425e-05
Position 8355: 2.2120818423088088e-05
Position 427: 2.0063030807067588e-05
Position 9692: 1.911366400272726e-05
Position 122: 1.8844212951556072e-05
Position 243: 1.2808596318971205e-05
Position 32516: 1.1924546302760988e-05
Position 90: 8.774414072415136e-06
Position 272: 7.988731456263531e-06
Position 420: 7.69721913310958e-06
Position 32361: 7.266295730570087e-06
Position 1321: 7.250877367093731e-06
Position 4217: 5.780186566449351e-06
Position 324: 4.620291399145929e-06
Position 386: 3.0890840907779387e-06
Position 584: 1.9197859034223573e-06
Position 356: 1.9033790195476607e-06
Position 1226: 1.851765511004329e-06
Position 1921: 1.6415678953265064e-06
Position 537: 1.4459949444427656e-06
Position 254: 1.4075967188632357e-06
Position 6524: 1.3683016487032482e-06
Position 4096: 1.2614060471981298e-06
Position 424: 1.0323980970412717e-06
Position 527: 5.88683543881131e-07
Position 319: 4.00471900160649e-07
Position 12: 3.742418364588288e-07
Position 359: 2.192710103017003e-07
Position 505: 1.8787597243942183e-07
Position 388: 1.652453054404555e-07
Position 422: 1.248307992003608e-07
Position 465: 1.1519442579665828e-07
Position 949: 8.548072010432751e-08
Position 401: 7.552727149354278e-08
Position 5732: 4.642019609775622e-08
Position 669: 4.614427513651313e-08
Position 256: 2.631701007406592e-08
Position 399: 9.129373618487286e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21437: 0.9999999999999979
Position 26371: 0.9996600605814042
Position 31796: 0.9976935499882978
Position 6201: 0.9908758745515448
Position 3510: 0.9854340187869322
Position 34875: 0.9420405926981602
Position 12775: 0.5698531473779564
Position 27588: 0.4923379768156871
Position 32298: 0.41775989167879185
Position 23815: 0.3854360930293169
Position 32269: 0.30280137871532575
Position 30182: 0.27749660497102163
Position 26542: 0.25528100656180314
Position 27504: 0.19423080428367154
Position 11745: 0.18466548155546822
Position 28082: 0.1677140434674923
Position 21808: 0.16494113084931336
Position 22600: 0.16131023302412817
Position 25690: 0.15760099933716845
Position 30408: 0.157421882128069
Position 11768: 0.15434230789729197
Position 27557: 0.15308920332900028
Position 12863: 0.13965960897192287
Position 22739: 0.11845125982534281
Position 5645: 0.10314988666680007
Position 11965: 0.10178530900912675
Position 32139: 0.10110690606799198
Position 32284: 0.09069552111246597
Position 27515: 0.09016568090406472
Position 32316: 0.08703420420990989
Position 35119: 0.0816181730417285
Position 2734: 0.07923844153060018
Position 10957: 0.07542188957064569
Position 24897: 0.07486688449592661
Position 12531: 0.07250288155063633
Position 12792: 0.07079398932062322
Position 11595: 0.07062641379639124
Position 10814: 0.06941246623445108
Position 1792: 0.06350899406263252
Position 1882: 0.06196428422349725
Position 10909: 0.05432855739621975
Position 25541: 0.052530494361685824
Position 32009: 0.04926082907014759
Position 1857: 0.04786467985838697
Position 32662: 0.04496013838082462
Position 2933: 0.04330850938433812
Position 33555: 0.04017114389972312
Position 33767: 0.03913922491826312
Position 22759: 0.03896769971870201
Position 252: 0.0353085059517811
Position 21792: 0.03024459749331635
Position 13096: 0.029075949480643012
Position 23664: 0.02799704731996784
Position 34501: 0.027726810885123594
Position 33085: 0.02597123616405341
Position 34374: 0.025829385473883703
Position 27474: 0.02467251469116712
Position 271: 0.02325240860752089
Position 12641: 0.02315147002184694
Position 5845: 0.022843767192352166
Position 21606: 0.020333190609334736
Position 34244: 0.020191801516008592
Position 1946: 0.0201224750798582
Position 1728: 0.019059159939455766
Position 32860: 0.018941165986922158
Position 4250: 0.018335024198732695
Position 27397: 0.01753945825386561
Position 6732: 0.017218536452050417
Position 584: 0.016859649762110202
Position 11943: 0.016808452058314303
Position 658: 0.014957620917495664
Position 5606: 0.013978972909312914
Position 4614: 0.013429297108752443
Position 5780: 0.012770588592003054
Position 1764: 0.012539041479894888
Position 4541: 0.012536104525093069
Position 5806: 0.012341006563923115
Position 3690: 0.010735236822436106
Position 26862: 0.010734772929483917
Position 29947: 0.010655655292099676
Position 28628: 0.010047165328024814
Position 26559: 0.010013867985167825
Position 32110: 0.009277932867415873
Position 3096: 0.009182235393855067
Position 1457: 0.009136171258318105
Position 34385: 0.008865072805872424
Position 26827: 0.008786386714624882
Position 32780: 0.008384807482591737
Position 27519: 0.008256792698889565
Position 2789: 0.007806725557411568
Position 6237: 0.007608045679764852
Position 10845: 0.007489548609003674
Position 22353: 0.007447775440715498
Position 2938: 0.007371925580024448
Position 6917: 0.006963949878602795
Position 30600: 0.006656842098645938
Position 29969: 0.006596923223756962
Position 34221: 0.006589165782345245
Position 33629: 0.00658532815187194
Position 323: 0.006567418214718326
Position 32472: 0.006409221937367607
Position 3317: 0.006087119971821759
Position 8240: 0.005862953261287976
Position 1886: 0.005725973776090676
Position 34978: 0.00541201602497789
Position 21814: 0.005410895677436274
Position 2785: 0.005364843789475567
Position 960: 0.00519129754616956
Position 5750: 0.00508365148992485
Position 1868: 0.005031346880322379
Position 30057: 0.004984257181779275
Position 30446: 0.004977339067856852
Position 8648: 0.0048878748868637556
Position 3295: 0.004571576728315794
Position 26791: 0.004472929988035098
Position 32697: 0.004223693128412999
Position 5753: 0.004029081556677647
Position 1844: 0.0037658507456065863
Position 35125: 0.003480987665313304
Position 2401: 0.0034426642974148868
Position 27372: 0.0034274753997818913
Position 1707: 0.0033561001855873605
Position 411: 0.003147150874272988
Position 1725: 0.0029466149170867236
Position 28232: 0.002733043029642678
Position 173: 0.0025971258361220198
Position 4783: 0.002378008347621405
Position 34956: 0.0022471892358664706
Position 32141: 0.002148155105183849
Position 1794: 0.0020977804062394744
Position 5503: 0.0018561148805867284
Position 11439: 0.0018210761136886
Position 3544: 0.0017910763463955997
Position 336: 0.0017541004716044048
Position 1769: 0.0017350014651085575
Position 4929: 0.001659980428890285
Position 30678: 0.0016568394805851208
Position 1948: 0.0014423090111063516
Position 1894: 0.0014183289382720345
Position 6413: 0.0014023602917547318
Position 28882: 0.001392785150246463
Position 11523: 0.001297938703822739
Position 1048: 0.0012726882600447612
Position 4296: 0.001270099892151337
Position 1585: 0.0012549721774519624
Position 33476: 0.0012221324235819008
Position 1671: 0.0010781100805153149
Position 2805: 0.0010760103888325487
Position 32211: 0.0010525786895546295
Position 1515: 0.001021704636508831
Position 33626: 0.0009213355546238973
Position 4984: 0.0009146912172678424
Position 4311: 0.0008541078831958577
Position 32619: 0.0008354910851068115
Position 28858: 0.0008199904418319254
Position 34889: 0.0008163943756624511
Position 1909: 0.0007838067761822478
Position 5411: 0.0007782797393249392
Position 35281: 0.0007684469789253341
Position 34905: 0.0007564855428069141
Position 5473: 0.0007509725143479993
Position 32059: 0.000728227424854029
Position 1696: 0.0006717554784146629
Position 8254: 0.0006170635799591101
Position 35148: 0.0005943168188817684
Position 28702: 0.000591638532583733
Position 32013: 0.0005664881243653138
Position 8667: 0.0005587599554649817
Position 32587: 0.0005509392666187064
Position 5446: 0.0005452796133177902
Position 3157: 0.0005028939347743917
Position 28167: 0.0005000041149925028
Position 365: 0.0004991734591215165
Position 3245: 0.00045459345831841283
Position 3729: 0.00044748157021206377
Position 28120: 0.0004453815394286667
Position 6958: 0.0004416455181493399
Position 3472: 0.0004229494697660457
Position 32145: 0.00041685585273446067
Position 974: 0.0003909444349979856
Position 35165: 0.0003870390361166493
Position 4913: 0.00037115386591870733
Position 27805: 0.00035564469327474936
Position 35275: 0.00034176814956586853
Position 3718: 0.0003224771164685228
Position 2659: 0.00031187424263122833
Position 31599: 0.0002991034079466708
Position 33213: 0.00029667195957809833
Position 1678: 0.00027274837530444465
Position 4165: 0.0002694160419960575
Position 540: 0.0002688038111087453
Position 386: 0.0002540711724012131
Position 12252: 0.0002371587343234023
Position 32205: 0.00016928474313159108
Position 27781: 0.0001680920612960303
Position 34654: 0.00016607552270611037
Position 633: 0.0001587111438910519
Position 27850: 0.0001518128770637109
Position 343: 0.00014749145920154195
Position 310: 0.0001462584401430205
Position 27878: 0.00014339470924394353
Position 3888: 0.00012455891694798584
Position 3298: 0.00010226702296817791
Position 6531: 9.123291501387069e-05
Position 6510: 8.946592776545276e-05
Position 6211: 8.944743402408752e-05
Position 27343: 7.84067585412118e-05
Position 6424: 6.86140403847421e-05
Position 6566: 5.447669349724839e-05
Position 8128: 4.46115513184858e-05
Position 6594: 3.5653496684870464e-05
Position 6520: 3.2982660823982005e-05
Position 33498: 2.12236936212275e-05
Position 33524: 2.0770907417707976e-05
Position 7244: 1.8179271598818414e-05
Position 27950: 1.7865407915508852e-05
Position 32122: 1.751154879015635e-05
Position 2241: 1.7295796005578095e-05
Position 9582: 1.6447077170744394e-05
Position 27926: 1.5604310667505564e-05
Position 32500: 1.51210841153908e-05
Position 776: 1.4876046540874405e-05
Position 32148: 1.4669516175456942e-05
Position 2348: 1.4391627340674415e-05
Position 32087: 1.2884578662679208e-05
Position 1459: 1.2824248379591169e-05
Position 6459: 1.1998416503856802e-05
Position 4441: 1.1237265855354422e-05
Position 1631: 1.114896662602517e-05
Position 6431: 1.0810075502200435e-05
Position 27902: 1.0069090393086569e-05
Position 4729: 9.593507450454788e-06
Position 6463: 8.047041975639066e-06
Position 699: 7.775246970628021e-06
Position 7752: 7.4943914637780834e-06
Position 7219: 6.742894079635936e-06
Position 562: 6.014583485802182e-06
Position 7648: 5.835049109506074e-06
Position 6474: 4.917153982983735e-06
Position 109: 4.850207856368591e-06
Position 28288: 4.7412871456725426e-06
Position 7519: 4.3497300953388975e-06
Position 7684: 3.924300439083937e-06
Position 32540: 3.869301924059547e-06
Position 546: 3.8123041157414335e-06
Position 27953: 3.749632367351662e-06
Position 7260: 3.10378287869901e-06
Position 7598: 3.050100469679458e-06
Position 7615: 2.907175293575882e-06
Position 28658: 2.8401933119734153e-06
Position 193: 2.7686894489311447e-06
Position 9635: 2.66658683198286e-06
Position 1162: 2.650136812916221e-06
Position 2771: 2.469203895897439e-06
Position 28116: 2.3882135126736366e-06
Position 3974: 2.3473862143402666e-06
Position 7311: 2.341822181182668e-06
Position 7067: 2.3210867225576365e-06
Position 665: 2.058506502907975e-06
Position 6323: 1.7848787149975892e-06
Position 5939: 1.6297857778842344e-06
Position 3996: 1.5718338207724282e-06
Position 4255: 1.2293565415336829e-06
Position 4252: 1.0890564881048203e-06
Position 501: 1.003109742945872e-06
Position 521: 9.466005062370185e-07
Position 1245: 9.443095780982805e-07
Position 333: 8.289449475663616e-07
Position 1100: 6.887356749524402e-07
Position 4360: 5.83418314087653e-07
Position 1183: 5.460375983532601e-07
Position 371: 3.575292338053315e-07
Position 417: 3.305212132450898e-07
Position 3758: 2.9323351271684173e-07
Position 1001: 2.3171049683533114e-07
Position 197: 2.30933615837559e-07
Position 432: 2.0344829453306808e-07
Position 113: 1.5877320579590261e-07
Position 6763: 1.5731500135794372e-07
Position 635: 1.5654048955060019e-07
Position 427: 1.1755539307345975e-07
Position 3937: 1.0807380378882162e-07
Position 27236: 8.998850128561352e-08
Position 600: 6.408027852414657e-08
Position 448: 6.167020279389239e-08
Position 790: 2.508159562192623e-08
Position 6810: 1.75714478177479e-08
Position 373: 1.7478690289640386e-08
Position 148: 1.6371384853883655e-08
Position 525: 1.4414871294899785e-08
Position 353: 4.356926768553412e-09
Position 115: 2.756985334292361e-09
Position 450: 2.497041001698572e-09
