Gene = Qprt
Position 776: 0.00026996702810379883
Position 618: 0.00023762562227422598
Position 3732: 0.00022871153769682352
Position 14003: 0.000226628906343559
Position 1941: 0.00022618534378605545
Position 1137: 0.00021598609110594217
Position 14994: 0.00021238915599002472
Position 1847: 0.0001631724630116712
Position 1967: 0.0001381111389193108
Position 389: 0.00013731532912873078
Position 1926: 0.0001238609649465003
Position 3833: 0.00011006738310982326
Position 3805: 0.00010340443815138666
Position 575: 9.532519832232299e-05
Position 7038: 7.505192720091455e-05
Position 4739: 7.474959977917314e-05
Position 1816: 7.45252453834012e-05
Position 1752: 5.309374226499908e-05
Position 1191: 4.7717297735889787e-05
Position 779: 4.272766001410235e-05
Position 3272: 4.204595755638318e-05
Position 2932: 3.340775081718128e-05
Position 669: 2.8806335037239795e-05
Position 2042: 2.655444430648617e-05
Position 1782: 2.392996740702645e-05
Position 1588: 1.9652993154253377e-05
Position 707: 1.5667139086620362e-05
Position 11433: 1.5499722459363867e-05
Position 3251: 1.3146685644714926e-05
Position 8729: 1.0539359200649981e-05
Position 2779: 1.0451853974971869e-05
Position 10529: 9.122788763416645e-06
Position 3302: 9.110025903841955e-06
Position 2412: 7.052464328698347e-06
Position 1599: 5.613364387838709e-06
Position 3011: 4.676130471525783e-06
Position 1459: 4.3353213451897935e-06
Position 6006: 4.265860910239054e-06
Position 2735: 4.122310878108312e-06
Position 5193: 3.719607260685709e-06
Position 1297: 3.3931313656349265e-06
Position 2556: 3.0881048096146225e-06
Position 4211: 2.8430382812744632e-06
Position 8250: 2.5053561999570628e-06
Position 1912: 2.262938077564388e-06
Position 1902: 2.2570046119992935e-06
Position 9122: 2.256827148882247e-06
Position 1368: 2.099200394275956e-06
Position 5127: 2.0062740336742915e-06
Position 1142: 1.45483683579985e-06
Position 4099: 1.3908351426369557e-06
Position 8176: 1.3290990659883396e-06
Position 4287: 1.0378313236442622e-06
Position 5869: 5.555919534217617e-07
Position 4376: 2.410266359523979e-07
Position 4558: 1.827429128367088e-07
Position 2869: 8.438042552136163e-08
Position 2597: 8.052685978593468e-08
Position 1495: 6.515049683532094e-08
Position 517: 6.107357006668726e-08
Position 662: 3.6052121731810857e-09
Position 1872: 2.2645175997064998e-09
Position 1153: 1.6733043008844558e-09
Position 702: 1.4545409267369808e-09
Position 709: 8.306219423109174e-10
Position 458: 8.175440021727025e-10
Position 235: 7.994879798587972e-10
Position 752: 5.645602552833124e-10
Position 760: 5.200289485743892e-10
Position 730: 4.764265338558108e-10
Position 620: 4.3094855216997133e-10
Position 798: 3.756981846660418e-10
Position 723: 3.684466974455974e-10
Position 113: 3.6269690540378746e-10
Position 1064: 7.794372284521819e-11
Position 128: 2.2402938244293717e-11
Position 117: 7.107012800232189e-12
Position 469: 1.644633710352973e-12
Position 474: 1.0281938298067498e-12
Position 488: 4.427268762941477e-13
Position 77: 3.6422596891600526e-13
Position 477: 3.048996972414141e-13
Position 104: 1.3097723535474278e-13
Position 90: 5.742177618189767e-14
Position 92: 5.636336474227204e-14
Position 81: 6.336476838950718e-15
