Gene = Crym
Position 13267: 4.930064988729261e-05
Position 744: 4.545795889699875e-05
Position 817: 4.126602859888076e-05
Position 115: 3.763710817917282e-05
Position 452: 3.0507528672592545e-05
Position 644: 2.08835768499505e-05
Position 657: 1.9209947166284395e-05
Position 155: 8.538457458718518e-06
Position 361: 7.483850868126491e-06
Position 555: 5.387166711533805e-06
Position 204: 4.4884833477224515e-06
Position 3734: 3.4100308616968824e-06
Position 4466: 2.7472147367580316e-06
Position 4472: 1.8003905755002612e-06
Position 1440: 1.2766931267767597e-06
Position 24: 1.268654690222657e-06
Position 153: 9.211899541416641e-07
Position 1323: 4.603551159282823e-07
Position 1131: 4.0632994428604325e-08
Position 594: 1.8890419500374708e-08
Position 1138: 1.2786274664857031e-08
Position 582: 4.983610697834032e-09
Position 655: 4.348437877503001e-09
Position 1042: 3.217341413919483e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2800: 0.9743081384133244
Position 883: 0.9468509390987212
Position 11537: 0.8982306526751076
Position 12300: 0.7823471125323676
Position 6602: 0.7747110781717719
Position 4359: 0.7158450509515032
Position 4566: 0.44657220001450004
Position 9744: 0.2458538474208322
Position 15412: 0.24525957244567845
Position 12921: 0.2248598259310162
Position 4249: 0.2161865430924714
Position 6268: 0.2145303885834939
Position 12219: 0.1533870913277091
Position 5131: 0.1367636066206351
Position 4595: 0.13124839169186117
Position 594: 0.11016709637478984
Position 14452: 0.09589704625378868
Position 14757: 0.09066964380299883
Position 472: 0.08177088970913389
Position 5111: 0.07844700212869263
Position 14193: 0.06419625876054533
Position 13187: 0.06202039257507132
Position 2629: 0.056812289064669355
Position 527: 0.05545416345893238
Position 9334: 0.054402801210963636
Position 15093: 0.051325872147131565
Position 6561: 0.04595375626279872
Position 6461: 0.041646301744717236
Position 14261: 0.038661374084978925
Position 5690: 0.03841344021708028
Position 13689: 0.038224098586176494
Position 566: 0.03207268531717223
Position 14372: 0.026598525858356276
Position 5084: 0.02630810163137411
Position 14160: 0.026182029557519238
Position 5056: 0.02544498300677051
Position 14323: 0.025294914692946355
Position 4688: 0.023550521230253262
Position 2572: 0.016928848769604658
Position 2000: 0.01671288795502124
Position 1291: 0.01649509177816245
Position 14472: 0.015682378422897176
Position 12613: 0.015200685905763418
Position 6684: 0.014399665689907928
Position 7316: 0.013728501136685917
Position 1221: 0.013627165197473486
Position 1642: 0.013282729546133232
Position 6532: 0.01290711162279459
Position 634: 0.012780444732442005
Position 13463: 0.012719730907011156
Position 910: 0.009599776015410233
Position 2591: 0.008900684968592086
Position 676: 0.007994142767523487
Position 4670: 0.007713287058150211
Position 7727: 0.007528202350940507
Position 1544: 0.007485039723800617
Position 1112: 0.007317149197213073
Position 15652: 0.007078564505673812
Position 6220: 0.006979485348822233
Position 4046: 0.006682385106058804
Position 15112: 0.006563088124062288
Position 295: 0.00649734488767626
Position 12058: 0.006091949575041678
Position 13704: 0.005793212433394047
Position 484: 0.005744664511997558
Position 15689: 0.005544537646804191
Position 3530: 0.005375794569737161
Position 13558: 0.005236570633493327
Position 3466: 0.005132086479477457
Position 14584: 0.0049968029932484295
Position 14732: 0.004668279560396032
Position 9049: 0.004468693905499537
Position 570: 0.004178235685759961
Position 4375: 0.003997109276325924
Position 513: 0.003905458216838862
Position 15267: 0.0037540375700585945
Position 4329: 0.003472044237604207
Position 14336: 0.0034455470196162676
Position 3516: 0.003110261000908733
Position 2477: 0.003039145092787813
Position 4610: 0.0028546383792029196
Position 3893: 0.0028532285988750817
Position 10067: 0.0028012418724107867
Position 1421: 0.002609212652389087
Position 12170: 0.002547217884720337
Position 7754: 0.002511016919815444
Position 2555: 0.0024598946422898123
Position 4413: 0.0023535641997342468
Position 2314: 0.00227460996811492
Position 3539: 0.0022336618489792884
Position 14427: 0.0021214241481796754
Position 3478: 0.0021066855405851717
Position 13701: 0.0020648446795011035
Position 6723: 0.0018972159247472853
Position 1203: 0.0017951122084108584
Position 12492: 0.0017712375562998642
Position 6307: 0.001566834756344532
Position 964: 0.001525115818526485
Position 1119: 0.0014868988651450608
Position 4178: 0.0014336231787611627
Position 517: 0.00141869733586533
Position 1351: 0.0013777282211110996
Position 4292: 0.0013467841054071402
Position 577: 0.00124661902599111
Position 13616: 0.0012294297893327524
Position 1959: 0.0012266305550502378
Position 2352: 0.0011609828910762077
Position 11992: 0.0011497977946809275
Position 13758: 0.0011402563228546038
Position 12536: 0.0011400692795098914
Position 4368: 0.0011393594435650846
Position 989: 0.0010004746399043002
Position 2759: 0.0009884204896997084
Position 1856: 0.0009456707455529938
Position 9313: 0.0009340785758695484
Position 1015: 0.0008938030458850447
Position 4402: 0.0008678641072346338
Position 13160: 0.0008599887263094726
Position 12780: 0.0008295909337161875
Position 2729: 0.0008039223146976372
Position 2738: 0.0008017632613524802
Position 12469: 0.0007610118669407362
Position 5059: 0.0006216955646818207
Position 2441: 0.0006123892420842679
Position 2003: 0.0005910839523349939
Position 1697: 0.0005799303971758744
Position 612: 0.0005784712090298122
Position 3567: 0.0005061140309338943
Position 4251: 0.00048804722634670453
Position 4441: 0.00046503732043513824
Position 3518: 0.0004463244454839144
Position 3298: 0.0003941018493816413
Position 6474: 0.00039302771125408287
Position 614: 0.00039049111666275826
Position 3423: 0.0003865819791850513
Position 4633: 0.00038330462216471114
Position 938: 0.0003818504635198699
Position 13042: 0.00036993236635908717
Position 11786: 0.0003698586695587157
Position 5013: 0.0003444311984196928
Position 1190: 0.0003297665018612727
Position 608: 0.0003129089780440255
Position 3345: 0.00030626970837877807
Position 3490: 0.0003042561103289681
Position 3287: 0.00028215188290442965
Position 1514: 0.0002726072227029574
Position 161: 0.00022942256093018163
Position 1320: 0.000218028616037414
Position 606: 0.00021052111999908573
Position 682: 0.00017937655275478164
Position 4712: 0.00017627834837834124
Position 10192: 0.00017268853162622546
Position 8093: 0.0001715763302546106
Position 8254: 0.0001690248051327362
Position 678: 0.00015228111194383006
Position 343: 0.000152083095107779
Position 2184: 0.00015128699075299556
Position 1932: 0.00015111470265550143
Position 431: 0.00013244402689633304
Position 2157: 0.00013077647789512761
Position 3273: 0.00012703416238446126
Position 3482: 0.00011980551789759624
Position 627: 0.00011867723154794095
Position 1323: 0.00011754560109713076
Position 3753: 0.00010977543840617149
Position 270: 0.00010454645252872585
Position 128: 9.617156232136738e-05
Position 1244: 8.909411918247518e-05
Position 8810: 6.954785525658418e-05
Position 3562: 6.895919956075148e-05
Position 242: 6.854354501650084e-05
Position 6998: 6.515830299842472e-05
Position 4458: 5.8961051038334705e-05
Position 4960: 5.2103092735311576e-05
Position 4575: 5.024172301935893e-05
Position 4161: 4.9383488728073485e-05
Position 5173: 4.53188794800577e-05
Position 248: 3.715644334731042e-05
Position 441: 3.59932570999917e-05
Position 219: 3.460687039928281e-05
Position 4446: 3.124351849556121e-05
Position 6849: 2.5958931368559568e-05
Position 217: 2.0753581551030442e-05
Position 111: 2.0730875012616173e-05
Position 446: 1.4284388113082075e-05
Position 228: 1.400018110939854e-05
Position 318: 1.3036245956853437e-05
Position 942: 1.2646363629833828e-05
Position 222: 1.2221715234442677e-05
Position 4115: 1.040438574541201e-05
Position 444: 1.0282145226360313e-05
Position 178: 1.006155675982085e-05
Position 135: 9.543927995760224e-06
Position 1308: 7.2272721141933155e-06
Position 636: 6.704200219094771e-06
Position 437: 6.5955147530067265e-06
Position 307: 6.531271011096374e-06
Position 5266: 4.999373972787091e-06
Position 174: 4.3273438605692226e-06
Position 894: 3.840772403559349e-06
Position 1332: 3.6529334498865783e-06
Position 425: 2.30279252583011e-06
Position 1367: 2.1947587423052726e-06
Position 701: 1.8916097032674991e-06
Position 750: 1.8403412668986837e-06
Position 641: 1.7539340053832234e-06
Position 1373: 1.753041142740123e-06
Position 348: 1.6830335084871604e-06
Position 202: 1.5696029729523212e-06
Position 1062: 1.5587600412936329e-06
Position 652: 1.4755843030106839e-06
Position 1301: 1.205537598217385e-06
Position 972: 1.0440911704601414e-06
Position 801: 1.043226953071466e-06
Position 1738: 9.359337137024457e-07
Position 115: 8.813946794678312e-07
Position 956: 6.914166886582191e-07
Position 755: 5.970573136024081e-07
Position 1160: 4.783532875681011e-07
Position 1153: 4.684595759207109e-07
Position 920: 3.8647670590706637e-07
Position 151: 2.2540571003477815e-07
Position 322: 2.1721208931901953e-07
Position 1164: 2.0273623628922385e-07
Position 1961: 1.7319693960215858e-07
Position 2031: 1.624956294589267e-07
Position 774: 1.3043237015603364e-07
Position 355: 9.057286239533401e-08
Position 420: 7.195299832677102e-08
Position 434: 5.240706028945657e-08
Position 3349: 5.056650699686504e-08
Position 391: 4.7239677869416135e-08
Position 186: 4.2941056080212516e-08
Position 192: 3.7049653549110095e-08
Position 402: 3.470963328067642e-08
Position 212: 2.7496979018995453e-08
Position 398: 1.9664374044039827e-08
Position 814: 1.48361346039546e-08
Position 1124: 1.1573666424871916e-08
Position 728: 1.1082181428134244e-08
Position 711: 1.0146732396310208e-08
Position 2863: 9.41083431106689e-09
Position 377: 6.990432925792706e-09
Position 769: 4.516667809021237e-09
Position 374: 3.3575384159216132e-09
Position 410: 3.178323059803119e-09
Position 361: 3.8994165242901205e-10
Position 88: 1.1697190119243162e-10
Position 644: 2.430446391143592e-12
