Gene = Nkapd1
Position 7066: 8.164292101985189e-05
Position 7552: 6.471781461326528e-05
Position 255: 6.306708285338507e-05
Position 7117: 4.8597163360244795e-05
Position 257: 4.187176390415114e-05
Position 156: 3.699592993895328e-05
Position 7169: 3.2146833501338546e-05
Position 7132: 3.041415424974686e-05
Position 7196: 2.8796588162218687e-05
Position 361: 2.526758724582275e-05
Position 5630: 2.462388989215039e-05
Position 52: 2.307406469056301e-05
Position 13: 2.2493326314428986e-05
Position 441: 1.491008025605769e-05
Position 7400: 1.246632758296541e-05
Position 7: 7.76162210167604e-06
Position 454: 5.384587972727938e-06
Position 428: 4.840480026220357e-06
Position 443: 3.7088148921396975e-06
Position 261: 2.8741312300697842e-06
Position 61: 1.9366637595986007e-06
Position 666: 1.0943232193251794e-06
Position 278: 1.0722256440258438e-06
Position 568: 7.436430350168501e-07
Position 267: 5.537445794263851e-07
Position 265: 5.01359457428385e-07
Position 463: 4.6842519670017206e-07
Position 259: 3.618223401046659e-07
Position 7183: 7.786794554373144e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7014: 0.9972936197740969
Position 4986: 0.9863104155872721
Position 1904: 0.8331505568234244
Position 9573: 0.525235920578023
Position 6622: 0.3043042387304617
Position 9817: 0.3041212229307325
Position 10246: 0.25591865940161435
Position 533: 0.2507680256217525
Position 3490: 0.1364775859248645
Position 7973: 0.12459916458290995
Position 9530: 0.12367342202448367
Position 9527: 0.10440055293520305
Position 8038: 0.0857887812846416
Position 10966: 0.08005023727323769
Position 7309: 0.0787171254324669
Position 2472: 0.07459302977825645
Position 709: 0.07240617332529631
Position 7287: 0.06653227430661332
Position 3427: 0.0639986182304095
Position 12021: 0.06146101741912033
Position 12070: 0.050415027313032296
Position 10462: 0.046876397882126546
Position 8578: 0.039700084055030796
Position 6143: 0.03957976380123718
Position 11747: 0.037279457620416616
Position 5718: 0.036312044325092316
Position 4322: 0.03496143179562978
Position 7681: 0.032102418051416705
Position 7450: 0.029357152765428357
Position 3232: 0.027409828412947496
Position 2399: 0.02245446989748672
Position 3214: 0.019831727751219566
Position 779: 0.01883230953426066
Position 6662: 0.018405249181146676
Position 11512: 0.017477104276609087
Position 10419: 0.017412175931463787
Position 11656: 0.0169495714974062
Position 9860: 0.0164673049634758
Position 8922: 0.015697913365558775
Position 12029: 0.013000061554825753
Position 677: 0.012539355374642602
Position 9863: 0.012129177795670042
Position 400: 0.011183353581954516
Position 10544: 0.011124843912083725
Position 463: 0.011075317752331502
Position 797: 0.009074192745793432
Position 11984: 0.009063062307614476
Position 5892: 0.008180974366198678
Position 9505: 0.007433413875572497
Position 10186: 0.007117614672110765
Position 6637: 0.00672842346175769
Position 5931: 0.006348123735063142
Position 8370: 0.006141291893061962
Position 4992: 0.006021634061802891
Position 3100: 0.005956745031036216
Position 5895: 0.005569110159810222
Position 5927: 0.005544732869523541
Position 7564: 0.005229770697592146
Position 9957: 0.005206812783557458
Position 9951: 0.005018515069595584
Position 9253: 0.0047282559942579926
Position 11873: 0.00471205468517836
Position 6687: 0.004671538285754156
Position 11062: 0.004661036910971705
Position 492: 0.004494497594788285
Position 7740: 0.004219716014236777
Position 738: 0.0042031609847373586
Position 696: 0.004173181928125808
Position 6867: 0.0039291640014826965
Position 2240: 0.003661668121091351
Position 2367: 0.0034887136591988887
Position 424: 0.0034356007504446878
Position 2284: 0.0033853226197200414
Position 3448: 0.003143775303384526
Position 5828: 0.003061093817708343
Position 7240: 0.0030383787100767288
Position 7466: 0.0029008765873309163
Position 8530: 0.002888947447550093
Position 9257: 0.002470458631471588
Position 1615: 0.002461382569858736
Position 469: 0.0023374441372720116
Position 2992: 0.0022647375344899785
Position 1657: 0.0021053369763989224
Position 5018: 0.002023736546945715
Position 3653: 0.001852630071445374
Position 6618: 0.0016933830404882487
Position 7403: 0.0016790262168791521
Position 1816: 0.0015818350060416398
Position 4600: 0.0014600612633868279
Position 960: 0.0014045849548211277
Position 1178: 0.0012819998512215043
Position 1063: 0.0011344175704677767
Position 7551: 0.0010594253059910996
Position 380: 0.0009963946137008948
Position 6282: 0.0009158040605130763
Position 1728: 0.0008978133931033113
Position 1967: 0.0008523719940801419
Position 6128: 0.0008511197567373824
Position 2341: 0.0008436230160831375
Position 690: 0.0008101309046657764
Position 4204: 0.0007936029676138038
Position 1937: 0.0007861811073857662
Position 7621: 0.0007769529324230478
Position 3582: 0.000658855802696368
Position 2125: 0.000618472891541873
Position 497: 0.0006030231602859443
Position 3390: 0.0005979669843257883
Position 2168: 0.0005801938395804893
Position 101: 0.0005422234469625643
Position 1368: 0.0004501826315090154
Position 5221: 0.00041070226403110637
Position 8825: 0.0003576423547766757
Position 1606: 0.0003536574523659011
Position 5478: 0.0003499633707220226
Position 5303: 0.0002753536704577276
Position 1768: 0.000267584871006611
Position 503: 0.0002294226970413438
Position 741: 0.0002140720675256795
Position 436: 0.00019083257894403393
Position 7346: 0.0001356689628511388
Position 1029: 0.0001328470783958531
Position 646: 0.00012336226195583754
Position 660: 0.00010928115919935089
Position 473: 0.00010741009269252103
Position 7043: 9.886851663298341e-05
Position 5866: 9.754208726923516e-05
Position 6258: 8.895750122222128e-05
Position 391: 8.378511489904328e-05
Position 7640: 7.917687823502824e-05
Position 6225: 6.645064471603435e-05
Position 2181: 6.408988116713994e-05
Position 582: 4.919872082592392e-05
Position 501: 4.469167560057325e-05
Position 1911: 4.1629589369950424e-05
Position 121: 3.945207620864843e-05
Position 338: 3.41196648003494e-05
Position 4726: 3.148465054884094e-05
Position 5968: 1.7472906257941244e-05
Position 6962: 1.1794080554108095e-05
Position 8050: 9.605703478030145e-06
Position 5323: 9.042232943598188e-06
Position 7097: 8.01352928578251e-06
Position 1710: 6.956176451944187e-06
Position 323: 5.435483596166353e-06
Position 2105: 4.811079246603566e-06
Position 576: 3.3606528134366083e-06
Position 7407: 2.063316561722424e-06
Position 223: 2.038593244131199e-06
Position 8076: 1.5380511115416574e-06
Position 327: 1.1866719976334224e-06
Position 4789: 9.632795329078516e-07
Position 187: 7.938051190727227e-07
Position 578: 3.55563329214739e-07
Position 154: 3.5024845638401246e-07
Position 613: 3.219523486963936e-07
Position 1589: 2.7523868538370663e-07
Position 619: 1.9853076845880164e-07
Position 804: 1.3850655478337822e-07
Position 299: 9.93767297061634e-08
Position 191: 9.703346142929763e-08
Position 274: 7.4797479617285e-08
Position 609: 6.862397336105284e-08
Position 636: 6.849275612570756e-08
Position 639: 6.447625860003077e-08
Position 149: 5.7703536450829656e-08
Position 136: 5.292028728379297e-08
Position 290: 4.7894241091969354e-08
Position 1050: 4.6950274450243415e-08
Position 72: 3.344214554719162e-08
Position 4741: 1.8561826253195183e-08
Position 698: 1.8465674655395052e-08
Position 167: 1.7760049511804472e-08
Position 5166: 9.125049948722205e-09
Position 755: 6.862147826107728e-09
Position 74: 4.995671136805297e-09
Position 4642: 4.655113891793268e-09
