Gene = Ssr2
Position 295: 9.376089821339321e-08
Position 717: 4.9376241048945507e-08
Position 1548: 6.891208643013242e-09
Position 542: 1.4102199176351289e-09
Position 495: 7.07590289172945e-10
Position 599: 3.42462074395571e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1365: 0.8609298297746678
Position 271: 0.5808227379446546
Position 4191: 0.5434424258588295
Position 1620: 0.43900237065345943
Position 6932: 0.2894292160255097
Position 1944: 0.2635215473332968
Position 8272: 0.25867856988401466
Position 4100: 0.22184650420886728
Position 308: 0.2090989404263686
Position 7256: 0.16843969831014707
Position 8199: 0.14727432538604313
Position 4212: 0.1408201615231535
Position 366: 0.11862212510862274
Position 8315: 0.1036598027375294
Position 5427: 0.07717161632458382
Position 1009: 0.0715059047636381
Position 1409: 0.0676977118090417
Position 4033: 0.06459831781177516
Position 1948: 0.06399818607162151
Position 8343: 0.051054128908662254
Position 6546: 0.03649267932565246
Position 1992: 0.026103739198282704
Position 7752: 0.021348559477584166
Position 1647: 0.01791443220634957
Position 7139: 0.016836485334006914
Position 1968: 0.016136650961801214
Position 5973: 0.015969760225146293
Position 2377: 0.014665566983359964
Position 5130: 0.01374255563928674
Position 4070: 0.012644895697888129
Position 611: 0.011754914239872022
Position 1656: 0.010846159860297676
Position 1376: 0.010619158721735036
Position 1782: 0.008688889360596948
Position 4857: 0.007344459558665336
Position 6100: 0.007161764002222048
Position 1237: 0.006982944348661401
Position 7791: 0.006694156806289936
Position 5919: 0.005916685920983551
Position 4569: 0.005642790849301315
Position 5448: 0.004974316387816856
Position 4892: 0.004793183705284011
Position 8666: 0.0047600627367659935
Position 5075: 0.004712057861815352
Position 315: 0.004700212242966627
Position 1412: 0.004655973680469954
Position 2512: 0.004608217016880937
Position 1279: 0.004428577914834658
Position 2415: 0.0041761656239091135
Position 400: 0.003951004686106146
Position 7671: 0.0035350770913519687
Position 1732: 0.0033320518635584578
Position 426: 0.0031745722313122012
Position 6200: 0.0028910840468591294
Position 5488: 0.0027833031114953576
Position 1736: 0.002751798924672027
Position 2770: 0.0026685209989396894
Position 4925: 0.0025319276263299994
Position 4704: 0.0023650977177770895
Position 5782: 0.001985857282653106
Position 4711: 0.0016208576671211826
Position 2017: 0.001620331631487431
Position 6127: 0.0016191134566149934
Position 2492: 0.0016116198212049895
Position 336: 0.0015843969887686575
Position 5406: 0.001558668638067234
Position 4495: 0.0015330063102349668
Position 276: 0.0013144840790885357
Position 1053: 0.0011550968292970206
Position 6748: 0.0011361098516563673
Position 3408: 0.001076352243857395
Position 4428: 0.0010581668852193147
Position 7240: 0.001022992224219398
Position 1797: 0.000990478940902852
Position 7389: 0.0009849151620690154
Position 1086: 0.0009455161511141954
Position 1015: 0.0008432313234114627
Position 659: 0.000817594854272028
Position 6027: 0.0008084066342740267
Position 806: 0.0007647878044811831
Position 8710: 0.0007636595368355987
Position 5686: 0.0007264798595915706
Position 5586: 0.0006888778772701716
Position 528: 0.000676894300585446
Position 4818: 0.0006569347692329391
Position 8240: 0.0006288867506377499
Position 1666: 0.0006135550718914458
Position 6767: 0.0006114645140456905
Position 6617: 0.0005824206591740629
Position 5516: 0.0005689515440723667
Position 5998: 0.0004989531060163997
Position 5902: 0.00043734750406052497
Position 326: 0.00037627148409756327
Position 662: 0.00032949432075348226
Position 5285: 0.0003099955877396927
Position 209: 0.0003098802322992691
Position 1225: 0.0002685149243931486
Position 225: 0.0002630881963763359
Position 627: 0.0002435318693602194
Position 1587: 0.00023289720445126002
Position 6309: 0.00020084985513739754
Position 1526: 0.00019708445207184452
Position 1291: 0.00019307838946951104
Position 323: 0.000186417064050637
Position 1329: 0.0001787372155827291
Position 1047: 0.00016931184073745942
Position 540: 0.0001582133193086162
Position 1540: 0.00014433347375020315
Position 332: 0.00014212644788806668
Position 320: 0.00013668031192242487
Position 1183: 0.00013251116998031827
Position 520: 0.0001259275221961736
Position 4608: 0.00012584961562172556
Position 580: 0.00011828345565283718
Position 5300: 0.00011614227922685824
Position 1212: 0.00011337258986779061
Position 380: 0.00011181365157880404
Position 329: 9.916191511334866e-05
Position 1122: 7.962621244677762e-05
Position 384: 7.20429277942295e-05
Position 617: 6.501588495650249e-05
Position 1628: 5.547397012732152e-05
Position 467: 3.968539245446538e-05
Position 1203: 3.9245435443439574e-05
Position 135: 3.91721739628933e-05
Position 870: 3.054030052921788e-05
Position 1193: 2.4881079470644283e-05
Position 1296: 2.4697719466146803e-05
Position 194: 2.2230321010912614e-05
Position 1060: 1.6591895649010304e-05
Position 2104: 1.6346171591995217e-05
Position 676: 1.63371086132896e-05
Position 672: 1.400821666764822e-05
Position 1119: 1.238399062279285e-05
Position 639: 9.96884864295903e-06
Position 1997: 8.929356572323702e-06
Position 1021: 7.414786859078327e-06
Position 688: 7.166590789078956e-06
Position 709: 6.7658962577666785e-06
Position 438: 6.234789775345294e-06
Position 1215: 4.967950032689633e-06
Position 916: 4.4923794401412465e-06
Position 2343: 1.3024758157187717e-06
Position 484: 4.5595551314108704e-07
Position 503: 8.207200742160621e-08
Position 833: 8.044185593536427e-08
Position 582: 2.8278260628032678e-08
Position 700: 2.5168588656251633e-08
Position 535: 2.1905080275786436e-08
Position 448: 9.605728216791485e-09
Position 440: 8.719617603312756e-09
Position 486: 7.524806270200199e-09
Position 1135: 4.2837830369289664e-09
Position 1148: 3.018243589688043e-09
Position 98: 4.155871708906743e-10
Position 83: 7.672209091742537e-12
Position 100: 2.2487758882920094e-12
Position 91: 2.1693637397463658e-12
