Gene = 0610040J01Rik
Position 4731: 0.026489094662474143
Position 12761: 0.023896590848157786
Position 8443: 0.02379013597930801
Position 6962: 0.018153409970070197
Position 9310: 0.018131566922220052
Position 11804: 0.01793441058392294
Position 9666: 0.015434016783272114
Position 10878: 0.015386263753843893
Position 2242: 0.015288793036738215
Position 5542: 0.015007949674323716
Position 9753: 0.014115277722883905
Position 594: 0.013218884162123145
Position 10506: 0.010897063316148167
Position 7511: 0.010249162973415634
Position 1385: 0.009735925255305544
Position 1486: 0.008601407919833846
Position 1523: 0.008492534935785322
Position 8311: 0.008174155092671925
Position 2136: 0.007294510957280608
Position 4264: 0.006660161041864686
Position 2995: 0.006639157026930978
Position 1938: 0.006171879671750281
Position 9398: 0.00462150844141311
Position 5139: 0.00455271595759893
Position 9286: 0.004523607160471906
Position 1481: 0.004488714893737023
Position 4240: 0.004353754757207879
Position 9356: 0.004336473971097736
Position 2211: 0.0042685902909659935
Position 168: 0.004203042156367442
Position 5675: 0.0038295374046003194
Position 2668: 0.0035580464286433778
Position 3910: 0.0035415741605641002
Position 9524: 0.0035346992370421312
Position 381: 0.0032853568073079303
Position 2174: 0.0032176286054114295
Position 1334: 0.003022650363255762
Position 2767: 0.002990196688251266
Position 2630: 0.002934163802373251
Position 2535: 0.002900263222703534
Position 133: 0.002889368320896367
Position 1890: 0.002853486849879669
Position 118: 0.0027328220850421406
Position 2411: 0.0027315216351659
Position 8679: 0.0026560435308072713
Position 5577: 0.0024904981192660383
Position 8620: 0.002316284708680093
Position 7719: 0.002130020526005261
Position 125: 0.0021160499399624625
Position 7636: 0.0020964211241765976
Position 731: 0.002082724921133042
Position 8347: 0.0020661497659741194
Position 2140: 0.002053278020905298
Position 7755: 0.0019210998561761169
Position 1350: 0.0018903094790593843
Position 2320: 0.0018666366776018785
Position 3705: 0.0016083479173208376
Position 4691: 0.0015439796291909903
Position 3725: 0.0015170710540545601
Position 7540: 0.001441321260585417
Position 2749: 0.001247919406473464
Position 3143: 0.0012414956980678496
Position 4381: 0.0010176311437776712
Position 2815: 0.0008430303979491142
Position 1948: 0.0008228030750600504
Position 5934: 0.0008074349053060327
Position 3032: 0.0007992894226972654
Position 6521: 0.0007690100636074939
Position 6810: 0.0006599298818149695
Position 1454: 0.0006556021915404175
Position 1028: 0.0006158428348163055
Position 6417: 0.0006021211607220259
Position 4193: 0.0005755998096084468
Position 5820: 0.0005193410328231533
Position 5247: 0.0005068292886474272
Position 947: 0.00047394722781414825
Position 2864: 0.0004558789218015162
Position 839: 0.00043375116383484035
Position 4464: 0.00042842432786893876
Position 1982: 0.0004166051443614827
Position 2467: 0.0003906938322414801
Position 5024: 0.0003758068341969221
Position 4951: 0.00033401899742606985
Position 801: 0.00028249736324694147
Position 1432: 0.000258664892686199
Position 1816: 0.00023756030325732146
Position 1805: 0.0002357209459228263
Position 733: 0.0002345667426280052
Position 1562: 0.00021464734013628044
Position 1148: 0.0001998363474218411
Position 1917: 0.00019863922387665622
Position 4107: 0.00019225016513925867
Position 816: 0.00018668560790477333
Position 4087: 0.00018079344551508113
Position 3916: 0.00017881994562344309
Position 3814: 0.00015926825370334312
Position 703: 0.00013740405790112063
Position 2753: 0.00013635449894970015
Position 182: 0.00011624218871496136
Position 341: 0.00010992156179668744
Position 338: 0.00010712413086045036
Position 744: 0.00010194763924057233
Position 2846: 9.283922040556246e-05
Position 1049: 9.18618885723084e-05
Position 2288: 8.754466694026662e-05
Position 1542: 7.918077078154786e-05
Position 622: 7.35517140885875e-05
Position 895: 7.121557206654336e-05
Position 2072: 5.415972133363571e-05
Position 783: 5.0374817894553173e-05
Position 1742: 4.5547334369643054e-05
Position 2537: 4.2055066735501595e-05
Position 1354: 4.01897498311439e-05
Position 356: 3.775056254206637e-05
Position 2391: 3.771391470136567e-05
Position 405: 3.6715910780461564e-05
Position 192: 2.999820113257847e-05
Position 384: 2.8419507893420897e-05
Position 2694: 2.528478037868517e-05
Position 2600: 1.5755458854933173e-05
Position 2358: 1.154621936254514e-05
Position 2746: 4.667416614211317e-06
Position 232: 1.8044030244449125e-06
Position 1555: 1.5725923299655238e-06
Position 448: 9.233330864700821e-07
Position 351: 9.157943369041655e-07
Position 1283: 7.73687212404803e-07
Position 387: 3.4358398183008e-07
Position 692: 3.266861199952092e-07
Position 1097: 2.962083461145916e-07
Position 1095: 2.0147010179069976e-07
Position 749: 1.5781327118840653e-07
Position 1426: 1.4687060272188063e-07
Position 1051: 1.2953381337405902e-07
Position 215: 7.740509399003026e-08
Position 1067: 4.9825007656041215e-08
Position 433: 2.0300489220908638e-08
Position 501: 3.653184375287591e-09
Position 415: 2.6198586002066922e-09
Position 914: 2.2663736846794713e-09
Position 544: 1.4336989639067873e-09
Position 237: 1.3723675993426817e-09
Position 767: 7.054810782968829e-10
Position 546: 6.509448622097197e-10
Position 272: 5.040113290924866e-10
Position 769: 3.16311390060126e-10
Position 293: 2.8129199963707346e-10
Position 274: 1.7619451994349435e-10
Position 427: 8.440623683430806e-11
