Gene = Gba
Position 5383: 0.6907415548792749
Position 3205: 0.6240634441340634
Position 4855: 0.5366361443715455
Position 2518: 0.44143876233256435
Position 263: 0.3871938634592202
Position 543: 0.38067967748129866
Position 4895: 0.3282436792892746
Position 3354: 0.21510890963471288
Position 1171: 0.21189031938487254
Position 2610: 0.20201853755964996
Position 594: 0.1973109351926924
Position 2372: 0.16686386211879672
Position 5408: 0.1253176928505945
Position 3302: 0.07613670802360897
Position 2487: 0.07093613535596445
Position 5343: 0.056499972240356924
Position 4953: 0.03550706616297894
Position 546: 0.031881417147618336
Position 4672: 0.029762945129636193
Position 2387: 0.029144414231914526
Position 2922: 0.028681481229131937
Position 1081: 0.023470406031334965
Position 1366: 0.01991612637032331
Position 4718: 0.019425479281768476
Position 2624: 0.015230846735677997
Position 995: 0.014909780346569862
Position 3373: 0.014861276194444772
Position 4374: 0.012766130843227098
Position 2555: 0.012503955834155443
Position 5279: 0.012147076984384669
Position 5481: 0.011924184009910008
Position 1093: 0.011150798821570001
Position 5618: 0.011133353107315325
Position 3771: 0.010698440077592514
Position 5387: 0.00885294795950945
Position 5252: 0.007913426397215855
Position 4436: 0.007853708537948955
Position 2471: 0.007726881743152526
Position 3720: 0.007562103997737653
Position 3186: 0.0074192394559401235
Position 3515: 0.006997381224201042
Position 4987: 0.00682307544367652
Position 569: 0.0061312958361637295
Position 2751: 0.006013243745248249
Position 3746: 0.005232027423933192
Position 3329: 0.0050606964604297715
Position 4768: 0.0050573066906468905
Position 5348: 0.004334796546805343
Position 2368: 0.0034519396019452
Position 2425: 0.002922411790142741
Position 432: 0.002595921618132905
Position 3831: 0.002527345764469484
Position 2882: 0.0024025585939239477
Position 289: 0.002355570272090177
Position 3680: 0.002274915152482825
Position 5454: 0.002058254247928167
Position 5428: 0.0018265150918801028
Position 5399: 0.0016866392559507929
Position 461: 0.001665390106085648
Position 4235: 0.001650730237191277
Position 2088: 0.001558547833502562
Position 1709: 0.0014678643201234752
Position 359: 0.0014483296204721747
Position 2239: 0.0013552203586741855
Position 5284: 0.001297804386966498
Position 5451: 0.0012964955622799916
Position 4783: 0.0011904160853144217
Position 3360: 0.0011676538602896492
Position 3673: 0.0011289410717811657
Position 4100: 0.001044475510909838
Position 3127: 0.0009933683171416859
Position 858: 0.0009565180914683541
Position 4314: 0.0009198789072945949
Position 3402: 0.0008634632149677444
Position 5148: 0.0008392172162745755
Position 400: 0.0008291280527417628
Position 494: 0.0007835003717470809
Position 4212: 0.0007719610799056676
Position 1813: 0.0007670614145698448
Position 5013: 0.0007617962588037532
Position 3535: 0.0007228832235188269
Position 4389: 0.0007041368377066337
Position 4733: 0.0006970301697507409
Position 2431: 0.0006677670421720487
Position 329: 0.0006410925818431673
Position 374: 0.0006315436825710071
Position 4742: 0.0006260791210500161
Position 505: 0.0005954960422085162
Position 3435: 0.000463472657499435
Position 389: 0.00044850331939380584
Position 2665: 0.00044434833640285724
Position 724: 0.0004325881777589354
Position 1797: 0.00041230394812319913
Position 3989: 0.0004040343333875272
Position 701: 0.000398280749431241
Position 3013: 0.00036531502120345984
Position 4145: 0.0003613469646968362
Position 307: 0.00034173919087202465
Position 2828: 0.0003278813924017006
Position 371: 0.0003278310901643919
Position 282: 0.00031888866112197463
Position 480: 0.00030749651718137806
Position 5316: 0.0002909725356940175
Position 131: 0.0002891515255689548
Position 1370: 0.0002748162263538481
Position 2950: 0.00026356840731027605
Position 5216: 0.0002602886412878725
Position 2810: 0.00025535848354013335
Position 1098: 0.0002486680563954767
Position 3273: 0.0002139736832242397
Position 824: 0.0002027080380428261
Position 2632: 0.00018992625251279028
Position 804: 0.00017410019248453079
Position 2035: 0.00017031638315592048
Position 1612: 0.00016631621937048688
Position 499: 0.00015902797173304487
Position 5117: 0.0001577659435493144
Position 3255: 0.0001525841374473152
Position 3227: 0.00015071128756086115
Position 1622: 0.00014724209761332873
Position 5141: 0.00014410944516929535
Position 5223: 0.00013704985755080227
Position 5691: 0.00012929179070569067
Position 1229: 0.00010832539241595936
Position 1697: 0.00010639632669553924
Position 1415: 9.413741757040249e-05
Position 5152: 8.407012492593335e-05
Position 2097: 7.96486742115159e-05
Position 1208: 7.522384294245392e-05
Position 376: 7.328920432303958e-05
Position 137: 7.229999048936939e-05
Position 663: 7.216006547497409e-05
Position 5177: 6.617037424993992e-05
Position 901: 6.453996464487852e-05
Position 1384: 6.35189021896979e-05
Position 5160: 6.142624486483483e-05
Position 5233: 5.735214544393313e-05
Position 336: 5.4733751960536196e-05
Position 219: 5.399849218352765e-05
Position 295: 5.1753124128368924e-05
Position 2055: 4.844714924179848e-05
Position 5643: 4.805010251404555e-05
Position 1830: 4.578198135381969e-05
Position 331: 4.513536099535969e-05
Position 501: 4.277603212340966e-05
Position 846: 4.197966419981091e-05
Position 465: 3.73347640180516e-05
Position 483: 3.448883124954874e-05
Position 833: 3.442815242905521e-05
Position 5059: 3.0020516223284904e-05
Position 1950: 2.8010370134366856e-05
Position 2448: 2.20146488194254e-05
Position 352: 2.1123910379364634e-05
Position 87: 2.006328258078233e-05
Position 814: 1.8035056044548216e-05
Position 2890: 1.7276442766707902e-05
Position 5598: 1.7172864470918102e-05
Position 163: 1.5048109695289153e-05
Position 704: 1.4224431915331786e-05
Position 128: 1.1814947116406972e-05
Position 674: 1.0521339814596824e-05
Position 1834: 7.96855845086946e-06
Position 5560: 6.882419163785873e-06
Position 1459: 6.421137751008177e-06
Position 1677: 6.015130709190238e-06
Position 1629: 5.9370610250966e-06
Position 1675: 5.890994516674878e-06
Position 3481: 5.760688948774685e-06
Position 3331: 5.605831300099938e-06
Position 3389: 5.232375984345206e-06
Position 439: 4.758406851073196e-06
Position 3437: 4.628085418507494e-06
Position 145: 4.517793128961775e-06
Position 3249: 4.321757756973284e-06
Position 1881: 3.8647136484430355e-06
Position 5714: 3.831480982534882e-06
Position 156: 2.8812140571273693e-06
Position 158: 2.8042150256390397e-06
Position 105: 2.757125287056385e-06
Position 338: 2.7482718226247695e-06
Position 3461: 2.617458376907166e-06
Position 2155: 2.4587609892829784e-06
Position 93: 2.4092741401783404e-06
Position 1794: 2.406855808898629e-06
Position 340: 2.329298812224991e-06
Position 299: 2.0669876605663296e-06
Position 4551: 1.7488943633809936e-06
Position 1616: 1.6960618447785847e-06
Position 1979: 1.33950323255414e-06
Position 1378: 1.2143405810748126e-06
Position 3546: 1.0496057211356015e-06
Position 5742: 9.272807633931265e-07
Position 1867: 6.867942469483332e-07
Position 170: 2.2498663365475853e-07
Position 237: 1.4747045031800886e-07
Position 2256: 8.383454116369796e-08
Position 1375: 8.699951343008738e-09
Position 1462: 8.337851347277176e-09
Position 1403: 5.6082686054309446e-09
Position 1388: 3.217016964151602e-09
Position 1627: 2.9675362808190174e-09
Position 452: 2.6772956056641863e-09
Position 503: 2.3568172534627477e-09
Position 1473: 1.6265666724729914e-09
Position 1394: 1.4087925759733387e-09
Position 1274: 9.595741084040954e-10
Position 623: 3.993631488774726e-10
Position 1248: 3.92471177733355e-10
