Gene = Sdhd
Position 608: 5.43165950961853e-08
Position 402: 1.3652450745659538e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3147: 0.959994939847523
Position 6561: 0.4988194682432445
Position 2918: 0.3387236535858757
Position 2740: 0.2211731198420651
Position 4906: 0.1498118284077561
Position 3497: 0.1446047102342022
Position 4714: 0.12157158370526684
Position 1841: 0.06569862452212533
Position 723: 0.05290708292547921
Position 1890: 0.047899006987017954
Position 3556: 0.04718535780889771
Position 5893: 0.041329161824783064
Position 3787: 0.039434933230224865
Position 5847: 0.039262197133636476
Position 3595: 0.034090366150491075
Position 4265: 0.032613900624471684
Position 2660: 0.027379713631855592
Position 5972: 0.024797234545750786
Position 5763: 0.0233778572271822
Position 2134: 0.019278739785575424
Position 5398: 0.018544126701785197
Position 2896: 0.018464717077205747
Position 2845: 0.017140283565397634
Position 5953: 0.016972202940627748
Position 3370: 0.016577881074864513
Position 3519: 0.016038773375167393
Position 990: 0.014169134587969263
Position 2950: 0.012153318525875303
Position 3113: 0.011377282226071775
Position 4022: 0.010492662556649353
Position 4063: 0.008952550525662907
Position 4291: 0.008137397128150663
Position 1111: 0.007530462092804334
Position 5029: 0.007366424448189448
Position 4802: 0.006470486925971509
Position 6644: 0.006353609150245008
Position 7140: 0.005143008250307845
Position 655: 0.004528051198415345
Position 4742: 0.00444477671366243
Position 1017: 0.0041916232925462045
Position 2517: 0.003954783344280373
Position 4173: 0.003678310543103004
Position 4769: 0.0035863841948915102
Position 1075: 0.003538175220480287
Position 917: 0.0030437611648137307
Position 3500: 0.0029616221075863497
Position 2282: 0.0027777016214846416
Position 2359: 0.0026954183627230684
Position 1915: 0.0025782361179312535
Position 5812: 0.002546978887056043
Position 4635: 0.0024665946941474543
Position 5549: 0.0024314836571034852
Position 4044: 0.002025197279716504
Position 417: 0.001860773881989279
Position 3163: 0.001765302100871688
Position 1186: 0.0017286585267917542
Position 699: 0.0016661928363157464
Position 6859: 0.001637614408789956
Position 6699: 0.0014335861562316911
Position 2689: 0.0014107011573543473
Position 199: 0.0013853868635080463
Position 3942: 0.0013247950962255403
Position 2698: 0.0013013810819964132
Position 2994: 0.0012467720900400509
Position 3816: 0.0011757120869132897
Position 4838: 0.0010895310107738735
Position 1188: 0.0010617054419049766
Position 7174: 0.0009708498533897308
Position 2473: 0.0009703052268789128
Position 5916: 0.0009619383718630739
Position 6793: 0.0009532545985671936
Position 901: 0.0009331998301555884
Position 2522: 0.0009193801816570042
Position 1851: 0.0008047888888771821
Position 622: 0.0007715591510161721
Position 1024: 0.0007055282710449914
Position 6277: 0.000701906608998167
Position 1848: 0.0006670611569021579
Position 5149: 0.0005476975356079052
Position 2361: 0.0005315974539092621
Position 2295: 0.0005308926943574357
Position 2344: 0.0004924039395562569
Position 546: 0.0004724307964223512
Position 1797: 0.00046218097568951797
Position 235: 0.00046115159775017556
Position 1070: 0.0004203257972599999
Position 4084: 0.00041134495483100176
Position 2366: 0.0003706164315200966
Position 2071: 0.0003668779042314097
Position 1144: 0.0002988940005251786
Position 4690: 0.0002986007608064578
Position 528: 0.0002954926169627849
Position 5118: 0.0002851053408815406
Position 2044: 0.0002625714970178755
Position 2656: 0.0002487020633123042
Position 4018: 0.00021828176166224428
Position 4402: 0.00021486205588277127
Position 3888: 0.00020116169539735078
Position 3679: 0.00015264463255158697
Position 2480: 0.00013503493231979013
Position 1204: 0.00010357816292348922
Position 3558: 0.00010278208778200704
Position 504: 0.00010128054885248354
Position 599: 8.531645069654426e-05
Position 740: 7.059599078181438e-05
Position 1383: 6.0287205851813e-05
Position 1155: 5.848833592700476e-05
Position 1163: 5.203720477459318e-05
Position 1956: 4.978823459742689e-05
Position 276: 4.286656841916529e-05
Position 3117: 2.343355865484642e-05
Position 397: 2.064307711797612e-05
Position 1182: 1.9127149167190015e-05
Position 3203: 1.8795713094800194e-05
Position 3192: 1.0563199506266571e-05
Position 584: 7.5420245309233834e-06
Position 3529: 5.601496203884282e-06
Position 1870: 4.456583961627567e-06
Position 1127: 4.195593275748328e-06
Position 1138: 3.801497395318815e-06
Position 472: 3.77423211694268e-06
Position 1133: 3.7359388514847566e-06
Position 814: 3.280386010002828e-06
Position 671: 2.5387242455092427e-06
Position 1093: 2.1719403841647562e-06
Position 1191: 1.4884476609603968e-06
Position 1919: 1.3799904091954687e-06
Position 3697: 8.577912016307857e-07
Position 1221: 7.316026928185647e-07
Position 175: 4.554756905487216e-07
Position 2048: 2.3105078491564408e-07
Position 753: 1.9841748363891034e-07
Position 2178: 1.8227665357408383e-07
Position 871: 1.687634914409526e-07
Position 242: 1.412365759805518e-07
Position 425: 1.1007392706347306e-07
Position 845: 1.0412879357868523e-07
Position 172: 5.088898993912178e-08
Position 382: 4.7917527906218505e-08
Position 170: 1.7409830413817616e-08
Position 249: 1.0306978725937988e-08
