Gene = Tma7
Position 1892: 5.68336727817258e-05
Position 536: 5.465884056066881e-05
Position 724: 5.212619552551107e-05
Position 716: 3.87513811988376e-05
Position 386: 2.737378344285533e-05
Position 1675: 2.4818431811181103e-05
Position 182: 2.31263729547864e-05
Position 239: 1.810179445555584e-05
Position 1782: 1.112120123870441e-05
Position 374: 1.0358275814186472e-05
Position 1853: 9.738235776524134e-06
Position 187: 8.52416516104485e-06
Position 260: 6.224811080315481e-06
Position 395: 5.351980997193041e-06
Position 230: 4.581323739893393e-06
Position 780: 4.2637945061778175e-06
Position 371: 4.075822965027547e-06
Position 515: 4.056916832281324e-06
Position 3119: 3.6431570969684084e-06
Position 392: 2.9428069813357506e-06
Position 398: 2.8422116243321135e-06
Position 149: 2.5005225050523083e-06
Position 1618: 2.4169336312008504e-06
Position 539: 1.4647123985864983e-06
Position 195: 1.41533780867681e-06
Position 340: 1.3134804220621342e-06
Position 146: 1.1462406254053989e-06
Position 530: 1.0197441613607498e-06
Position 108: 7.501951873530202e-07
Position 774: 7.256487351257547e-07
Position 93: 7.218216429452816e-07
Position 265: 5.731165847922497e-07
Position 404: 5.343338532175128e-07
Position 313: 4.332116367720924e-07
Position 575: 9.913802993015208e-08
Position 558: 9.368347802825049e-08
Position 129: 7.893525420986767e-08
Position 276: 7.366266022316634e-08
Position 549: 5.8656375100769435e-08
Position 563: 1.4108488260844881e-08
Position 551: 1.2860391147323939e-08
Position 610: 1.1305569518781575e-08
Position 811: 4.8523648007631526e-09
Position 407: 3.868349389587437e-09
Position 619: 3.440761617808006e-09
Position 783: 2.3636158438589727e-09
Position 473: 2.2343546218919285e-09
Position 771: 1.9651968268261278e-09
Position 595: 1.7887840071807197e-09
Position 421: 1.4771366152512293e-09
Position 451: 9.677339464098485e-10
Position 624: 7.425320418327427e-10
Position 416: 6.766399428822527e-10
Position 434: 5.48560941903078e-10
Position 429: 3.2295115007760677e-10
Position 629: 3.2627785709361156e-15
