Gene = Urad
Position 2156: 0.015514855613867555
Position 1732: 0.014650145341971363
Position 6600: 0.014200033229749803
Position 5234: 0.011796887303518015
Position 6500: 0.010489659909042335
Position 1850: 0.01047099195349402
Position 7030: 0.009704314480460443
Position 3311: 0.008853089488963926
Position 2128: 0.008697135145591424
Position 4335: 0.007561553614942487
Position 1860: 0.007282031681777504
Position 3924: 0.007074826761046946
Position 2482: 0.006841820686911387
Position 5941: 0.006098459051219786
Position 1937: 0.005960727039155799
Position 419: 0.005741386480814851
Position 4280: 0.005104712364714152
Position 4213: 0.004549507741133127
Position 1832: 0.004352848377809077
Position 1769: 0.004033725938911204
Position 6849: 0.0036805448248517407
Position 1907: 0.003678138632142172
Position 235: 0.003464346352310331
Position 3591: 0.0033408586032900047
Position 1879: 0.002766508075094987
Position 3008: 0.0026935033809379638
Position 1997: 0.0022685253968509635
Position 715: 0.002250437423271352
Position 6621: 0.0019562118780802017
Position 6739: 0.0018724991815588228
Position 3832: 0.0018325858685677714
Position 3214: 0.001767048339122941
Position 751: 0.0017395892505979004
Position 3352: 0.0017146666458215565
Position 1964: 0.001640480305948556
Position 1943: 0.00161203543728559
Position 1522: 0.0013501847877242282
Position 5052: 0.0011993757934555223
Position 1240: 0.0011916855506016789
Position 4141: 0.0010596796324628714
Position 770: 0.0009484146350341063
Position 367: 0.0008885271008145071
Position 2419: 0.0008699161408502968
Position 4104: 0.0008028587319246576
Position 2532: 0.0007140454889184269
Position 2633: 0.0006837657407296502
Position 1076: 0.0006716048898506986
Position 429: 0.0006593897037341647
Position 2636: 0.0006459945470338759
Position 5670: 0.0006422480589782131
Position 1486: 0.0006245404799925919
Position 5237: 0.0006186449480643634
Position 2203: 0.000595431672021504
Position 1959: 0.0005918899604167588
Position 2349: 0.0005205983709523206
Position 1195: 0.0004977112541440145
Position 6149: 0.0004100158410130983
Position 2324: 0.0002730228391311234
Position 1947: 0.0002699953889346259
Position 2407: 0.0002393124991754007
Position 676: 0.00021570213836762784
Position 375: 0.00020908750304116178
Position 1744: 0.0002030540550410899
Position 667: 0.00019927701189465882
Position 1639: 0.00018457898576831964
Position 1985: 0.00017976222794409083
Position 2748: 0.00017833270525992014
Position 2009: 0.00015742017155874678
Position 606: 0.00015175524551754992
Position 903: 0.0001431043296036922
Position 4882: 0.00010689316402498551
Position 3862: 0.00010038649423563283
Position 1720: 8.705073357973301e-05
Position 1003: 8.419477735290427e-05
Position 241: 7.569695312752514e-05
Position 609: 7.434085848409638e-05
Position 4846: 6.543827414952213e-05
Position 992: 6.485013316653276e-05
Position 388: 6.196943572481788e-05
Position 731: 5.9767154391907515e-05
Position 1266: 5.690622496483834e-05
Position 2424: 5.6081685810314985e-05
Position 391: 5.4675609799575175e-05
Position 1738: 4.238266140140581e-05
Position 1449: 3.767094605136553e-05
Position 2263: 3.468711441667729e-05
Position 486: 3.363935203365801e-05
Position 2979: 2.977655805070674e-05
Position 822: 2.9672764258817693e-05
Position 501: 2.4274861128101496e-05
Position 278: 2.3567594068824044e-05
Position 4258: 2.226275681953132e-05
Position 736: 1.429890548251064e-05
Position 812: 1.1260216386165051e-05
Position 354: 1.052173872338468e-05
Position 1037: 1.017359508116576e-05
Position 648: 8.884250552736061e-06
Position 495: 8.221021456043522e-06
Position 344: 8.035801995471552e-06
Position 283: 7.9734410017833e-06
Position 3060: 6.66298458585809e-06
Position 2960: 3.9159861261646566e-06
Position 2066: 2.2777531214077258e-06
Position 2297: 8.100940162188254e-07
Position 520: 7.082914566362657e-07
Position 463: 4.548487519090252e-07
Position 644: 4.5056911782751965e-07
Position 865: 4.174693242709604e-07
Position 874: 4.043845034058047e-07
Position 759: 3.0631003351093875e-07
Position 855: 2.657070507460806e-07
Position 615: 2.3038164126371683e-07
Position 1047: 1.8116652415862517e-07
Position 1252: 1.5732393601691633e-07
Position 678: 1.4938493091425628e-07
Position 497: 1.4436205173377012e-07
Position 100: 1.1764440631008744e-07
Position 514: 1.1530714202301178e-07
Position 1022: 8.347292162255503e-08
Position 525: 5.807089036079404e-08
Position 547: 5.296170336593702e-08
Position 584: 5.2085951769807896e-08
Position 481: 8.776176610806293e-09
Position 440: 6.7468186023200365e-09
Position 535: 6.215316573221823e-09
Position 123: 5.743693605991558e-09
Position 72: 5.535356481985651e-09
Position 400: 5.060329078812541e-09
Position 467: 4.147344444896588e-09
Position 541: 3.7238283471602495e-09
Position 95: 3.69982601703845e-09
Position 491: 2.7710603934168606e-09
Position 556: 1.3282225364216408e-09
Position 76: 4.928926285354375e-10
Position 106: 4.662483895425588e-10
Position 81: 3.423878278516196e-10
Position 177: 3.365112531593385e-10
Position 537: 2.487149138119731e-10
Position 397: 1.6779606872247494e-10
Position 145: 1.3970491490730192e-10
