Gene = Emsy
Position 58744: 0.010813951486648894
Position 4691: 0.0105797871712926
Position 45527: 0.010579174558668749
Position 30118: 0.010504045192543918
Position 33058: 0.010356375995856811
Position 1899: 0.010225613474212799
Position 40365: 0.009440240573972521
Position 24: 0.00938185557491977
Position 4654: 0.008836487169173372
Position 496: 0.008780762928940583
Position 7225: 0.008643069921907647
Position 13454: 0.00837368982096572
Position 356: 0.008334658655309158
Position 36899: 0.008174186515207729
Position 15706: 0.008075689210814096
Position 3797: 0.008049085637460483
Position 30278: 0.007946020804771085
Position 59075: 0.007230833098253278
Position 49226: 0.007178477339516467
Position 37900: 0.007069676615574502
Position 43835: 0.0060454328549172974
Position 44331: 0.005978924545110666
Position 26966: 0.005706374890946079
Position 5356: 0.005512320022789449
Position 58353: 0.005274117756416121
Position 400: 0.005166737269803493
Position 2355: 0.005085499201621979
Position 16973: 0.0046427709027487135
Position 479: 0.004244168515547686
Position 27331: 0.004212746657350852
Position 57403: 0.003814456971579622
Position 44466: 0.0036907447242768513
Position 502: 0.003506161378653117
Position 1750: 0.0034398948726545916
Position 35337: 0.003409654723045104
Position 717: 0.003253212633382062
Position 37496: 0.0031078455672900276
Position 61525: 0.003062110994132979
Position 35645: 0.0028497709502654394
Position 57913: 0.0027177892217585655
Position 37060: 0.002408005861223091
Position 27016: 0.0022372774215747796
Position 396: 0.0021816487560801837
Position 47802: 0.0021278135884965537
Position 37466: 0.001979294801035058
Position 45980: 0.0019328961145740836
Position 788: 0.0019215651816228594
Position 58491: 0.0013933054757373803
Position 42398: 0.0013862387346233282
Position 36461: 0.0012793437546685048
Position 10637: 0.0011776885114669782
Position 58350: 0.0011308319002601142
Position 543: 0.0010834760349995947
Position 59: 0.000999270234905128
Position 46010: 0.0009577315223172965
Position 37339: 0.0009196807818872394
Position 20189: 0.0008249945403550737
Position 528: 0.0006709023515742837
Position 1350: 0.0005743834389996416
Position 42043: 0.0005727119937058189
Position 19884: 0.0005238356239979644
Position 57122: 0.0004857153971835039
Position 202: 0.0004658182754342649
Position 11496: 0.00045508607607647764
Position 1754: 0.0004306611011540723
Position 862: 0.0004099254222814793
Position 37390: 0.0004061417866164413
Position 845: 0.0003199696720198838
Position 10563: 0.0002703291460073243
Position 1858: 0.0002594215578223758
Position 1512: 0.00023608650116128745
Position 586: 0.00022997039403094475
Position 33036: 0.00020196913649475824
Position 32849: 0.00018604251448422666
Position 250: 0.00016175507994237222
Position 19973: 0.00015968087048600448
Position 799: 0.00015886838813203367
Position 900: 0.0001538651314598206
Position 10310: 0.0001487956697766526
Position 1097: 0.0001486212113116708
Position 2740: 0.00014116661116484705
Position 572: 0.00012887457493975408
Position 252: 0.00011360626881373536
Position 10673: 0.00010994814913919317
Position 260: 0.00010464293950481928
Position 712: 8.559038769815116e-05
Position 1179: 8.437421175489879e-05
Position 10660: 8.24746614013151e-05
Position 37829: 8.16686625197494e-05
Position 12449: 7.330535268581354e-05
Position 11613: 7.201529948190695e-05
Position 62: 6.591570901965486e-05
Position 12847: 5.950582941170481e-05
Position 10647: 5.918569678894067e-05
Position 326: 5.425442668781294e-05
Position 539: 5.193152670009402e-05
Position 731: 4.4602548501648436e-05
Position 4247: 4.306332855668619e-05
Position 706: 4.240054013694576e-05
Position 4990: 3.287493622461997e-05
Position 1784: 3.1493930380749105e-05
Position 13142: 2.9637900417635923e-05
Position 2105: 2.9296976209614988e-05
Position 1719: 2.057444096301857e-05
Position 12399: 1.524193479892608e-05
Position 2694: 9.484102285598515e-06
Position 6670: 9.114819860415717e-06
Position 1904: 7.867496159768447e-06
Position 2997: 3.966304769951874e-06
Position 2744: 3.834940616605724e-06
Position 2961: 3.773248944004621e-06
Position 2047: 3.5817201291207543e-06
Position 121: 2.5561297193331917e-06
Position 2068: 1.4710484845411527e-06
Position 10342: 1.2738300189899448e-06
Position 310: 4.448652297999608e-08
Position 312: 4.243953353221064e-08
Position 127: 2.5708570026033992e-08
Position 419: 1.936328335417527e-08
Position 450: 1.4548778750470884e-08
Position 416: 7.585309606639063e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 45913: 0.9957431559508771
Position 41166: 0.9918225115059467
Position 26371: 0.9865339476076134
Position 8874: 0.9808000540181445
Position 35238: 0.9622611828399791
Position 19258: 0.9595380432855928
Position 30058: 0.9500283788537245
Position 37309: 0.9223401790142007
Position 55951: 0.9104507127674597
Position 57027: 0.8908149387132722
Position 61466: 0.8628122497645082
Position 59594: 0.7522732905015173
Position 32069: 0.7226576522965271
Position 1926: 0.715262483683407
Position 10255: 0.6877979105197817
Position 43621: 0.6865936278274298
Position 9194: 0.6724785950325273
Position 65894: 0.6006434287138974
Position 49708: 0.5177863246953057
Position 61934: 0.4552695140422832
Position 63345: 0.38486687402473574
Position 26012: 0.3537482272076854
Position 6006: 0.3501466801830556
Position 54072: 0.33692343190968793
Position 15110: 0.33209533347139536
Position 38243: 0.31227676299228313
Position 50530: 0.304937281355501
Position 15211: 0.30315486823801513
Position 57312: 0.29216250415651585
Position 16895: 0.2824001196868835
Position 46346: 0.2628803046165979
Position 49730: 0.25224283301909417
Position 51263: 0.247949600459217
Position 45423: 0.23893538483859206
Position 15179: 0.22600003180869116
Position 59771: 0.19036993908148742
Position 64400: 0.17962954203287856
Position 62968: 0.12691940211185349
Position 62793: 0.12078123649127213
Position 58914: 0.11900418859222935
Position 24997: 0.1175409757485749
Position 55084: 0.10270837983751735
Position 9158: 0.09708430448383261
Position 1804: 0.09490387692424761
Position 15268: 0.09283866135796008
Position 51323: 0.08634308135100421
Position 31359: 0.08045418143589468
Position 21417: 0.07561633464707021
Position 50513: 0.07135253899099672
Position 43525: 0.06909570296858941
Position 10023: 0.06844109134964962
Position 61784: 0.06326251083358014
Position 10072: 0.062460266705467324
Position 50498: 0.05899093989353948
Position 65929: 0.058935456842905444
Position 61124: 0.058612756847251514
Position 10226: 0.05645510681172815
Position 9201: 0.053562907089417695
Position 10266: 0.05321241443239238
Position 16003: 0.052080992658736946
Position 56985: 0.05094349449617576
Position 6034: 0.050640866638250445
Position 28717: 0.049369794797985915
Position 16898: 0.04817907456928326
Position 67515: 0.046044748413912207
Position 60911: 0.042903555973170734
Position 45637: 0.040547702941473245
Position 19341: 0.03984195508171928
Position 1754: 0.03943406176597978
Position 9110: 0.038433100897284786
Position 32943: 0.03754443534899804
Position 15407: 0.037106822600089684
Position 61706: 0.03269676546691424
Position 68120: 0.03149834247705968
Position 23148: 0.030261899898877058
Position 1636: 0.02973880545215446
Position 16956: 0.029088865633362545
Position 33982: 0.025614719898616942
Position 29628: 0.025541028945362657
Position 63112: 0.025432529023736588
Position 64373: 0.02482999532228572
Position 46373: 0.024592719866015068
Position 38268: 0.02359699279363412
Position 5639: 0.02278048617240816
Position 7053: 0.02058072281290803
Position 9090: 0.020515014812900505
Position 2122: 0.019605617679147477
Position 4552: 0.019416274340465976
Position 1953: 0.016950127832849923
Position 35520: 0.016380704943073122
Position 17849: 0.01561414855702692
Position 2063: 0.015121167793937318
Position 3073: 0.01509805431393446
Position 36898: 0.014612474834533441
Position 41468: 0.014583586094834736
Position 31559: 0.014439765013718374
Position 44545: 0.014422335707449916
Position 27588: 0.013549203602702136
Position 2000: 0.012804830772267963
Position 46249: 0.012479904809608682
Position 44233: 0.012284597253340895
Position 65734: 0.012273479885865773
Position 22525: 0.012236371021248393
Position 41442: 0.01140453521116672
Position 7781: 0.011180097645758147
Position 36352: 0.01105491381270103
Position 43446: 0.010512467976696555
Position 14903: 0.010484400888280657
Position 37339: 0.01041963564361322
Position 36315: 0.010164452546708808
Position 64015: 0.010064504339375203
Position 23016: 0.00989150640900744
Position 40232: 0.009440240573972521
Position 9055: 0.009075235421187784
Position 19828: 0.008929128389445736
Position 41405: 0.008518568481527516
Position 58229: 0.008444732162562476
Position 36333: 0.008418140593796666
Position 28738: 0.00838547877835682
Position 16039: 0.008328605234118248
Position 36809: 0.008174186515207729
Position 58668: 0.00813571737035221
Position 7708: 0.008007850873098622
Position 35526: 0.007320926541662057
Position 3664: 0.006991371352932164
Position 2082: 0.0068646144720692455
Position 17853: 0.006663098259982594
Position 21317: 0.006443523705199933
Position 46350: 0.006371772863491778
Position 65461: 0.006244484423405043
Position 57399: 0.006202371666327206
Position 65415: 0.006184532081008538
Position 32149: 0.006035680895615021
Position 66828: 0.005882581447743904
Position 26860: 0.005693790476510856
Position 28758: 0.005547253279785315
Position 49048: 0.005524314636675588
Position 13411: 0.005520993502255608
Position 32014: 0.005372581771350955
Position 43316: 0.005351855609101249
Position 21473: 0.005063743230259321
Position 38218: 0.0048207950716396535
Position 1854: 0.00482065423976974
Position 38084: 0.0047865853436580294
Position 2003: 0.004717217552568121
Position 37794: 0.004660364927693449
Position 65906: 0.004558483224754519
Position 46412: 0.004480551284445179
Position 44529: 0.004376077560623619
Position 15564: 0.004259022063271862
Position 27187: 0.0042127466573508516
Position 64132: 0.003825960840118383
Position 19494: 0.0035427264317924537
Position 19690: 0.003309338636474203
Position 37354: 0.003253645074646086
Position 58986: 0.0031993786894922533
Position 5110: 0.0031026807838948262
Position 56850: 0.003010371815055125
Position 65418: 0.0029271180812825044
Position 63840: 0.0029236937636761312
Position 65444: 0.0028819345240574156
Position 13333: 0.002852696318710111
Position 57837: 0.002735076485505624
Position 58654: 0.002678234116296683
Position 37812: 0.0024909803504008033
Position 1930: 0.0024791519149790827
Position 41481: 0.0024637601111269962
Position 15600: 0.00244515303404536
Position 61233: 0.0024171260096752228
Position 5161: 0.0024055188777681847
Position 56806: 0.002365305817163306
Position 5591: 0.0023371626204324787
Position 26833: 0.0022498618360100053
Position 32701: 0.00217981824611599
Position 36278: 0.002167096612823604
Position 59567: 0.0020715638294623493
Position 64039: 0.0020140988700995364
Position 2874: 0.001975905443146785
Position 64584: 0.001915939125402642
Position 38037: 0.0019112390422558983
Position 62746: 0.00190321273174525
Position 63523: 0.0018933662619683702
Position 48954: 0.0016541627028408767
Position 47542: 0.001642935067171959
Position 1699: 0.0015124492987408048
Position 1655: 0.001475052472404028
Position 42314: 0.0013862387346233287
Position 15660: 0.0013715141134968741
Position 41504: 0.0012442670290646835
Position 63641: 0.001224688214266511
Position 26286: 0.0011931514442857878
Position 2241: 0.001136336448552131
Position 2145: 0.001093504844639244
Position 3714: 0.0010556549998031863
Position 10413: 0.0009197077736677943
Position 29938: 0.0008504065357625373
Position 138: 0.0008080390025306435
Position 1957: 0.000799992680326406
Position 10525: 0.0007795125844220494
Position 404: 0.0007044562105914244
Position 59957: 0.000682029990763364
Position 1470: 0.0006581433425601493
Position 1936: 0.0006177162044363261
Position 772: 0.0005836578310451048
Position 41702: 0.0005727119937058192
Position 2248: 0.0005025313392779706
Position 63800: 0.0004906153465578832
Position 61667: 0.0004857203812812321
Position 47649: 0.00048487852132459406
Position 11365: 0.00044720019531528855
Position 19958: 0.00041017053270805465
Position 16104: 0.0004024803927389888
Position 1807: 0.00038378433418154796
Position 450: 0.00031696001205060604
Position 60044: 0.0002553921997302024
Position 583: 0.0002294995704908859
Position 41549: 0.00022321773025152624
Position 1760: 0.0001960691542126862
Position 5610: 0.00017358235003113773
Position 501: 0.00016658062658139278
Position 611: 0.00016486197128281333
Position 1198: 0.00016201251177308087
Position 20000: 0.00015738064001410198
Position 2609: 0.00015197002404456446
Position 46091: 0.00014655748762865063
Position 20120: 0.000139250659654969
Position 1291: 0.00013263519582598589
Position 19695: 0.0001321080839307362
Position 784: 0.0001251445665457094
Position 586: 0.0001246412343859672
Position 56734: 0.00012321984873512478
Position 20100: 0.00011819270797794825
Position 57125: 0.00010039232283170321
Position 12231: 8.854728748473956e-05
Position 57594: 7.709585113195464e-05
Position 736: 7.078140594333216e-05
Position 58074: 6.327764637525783e-05
Position 12724: 5.950582941170481e-05
Position 1247: 5.0406063530183506e-05
Position 41041: 4.5114530148303555e-05
Position 1719: 4.472138388506774e-05
Position 11424: 4.3520336038031755e-05
Position 1511: 4.032945743696294e-05
Position 4169: 3.787862906261149e-05
Position 1502: 3.7625353808406875e-05
Position 11570: 3.6380844205063806e-05
Position 4850: 3.287493622461999e-05
Position 19855: 3.243520138299273e-05
Position 1033: 3.238543221976648e-05
Position 169: 3.132693249958079e-05
Position 13076: 2.9637900417635923e-05
Position 808: 2.8986274025044226e-05
Position 1255: 2.2642679059982623e-05
Position 495: 2.0994746538126452e-05
Position 260: 1.9841388546479416e-05
Position 2098: 1.729755835708658e-05
Position 2087: 1.7296469071374284e-05
Position 721: 1.569898728422312e-05
Position 507: 1.472068805514723e-05
Position 1334: 1.2894375170345296e-05
Position 621: 1.0630678185798916e-05
Position 6560: 9.114819860415715e-06
Position 46188: 9.065589659141758e-06
Position 147: 8.018139924676094e-06
Position 57364: 6.793146185814975e-06
Position 725: 6.686227771022657e-06
Position 46415: 6.509012825998867e-06
Position 594: 5.707907175194033e-06
Position 672: 5.4383762402974e-06
Position 4012: 5.1846994940747165e-06
Position 5197: 4.120361126437664e-06
Position 2658: 2.5156300224868753e-06
Position 1861: 2.1085048529834383e-06
Position 3674: 2.0592847251356e-06
Position 10137: 1.7153548113150156e-06
Position 9865: 1.4609023011264138e-06
Position 46280: 1.3024440842689667e-06
Position 1960: 1.0013008786227114e-06
Position 1296: 3.2228064071493435e-08
Position 517: 2.7722191332067888e-08
Position 87: 2.321152157195064e-08
Position 740: 1.768066540409982e-08
Position 224: 1.5261471505001852e-08
Position 2278: 2.7521888943331666e-09
