Gene = Oaf
Position 2538: 2.505461032506854e-07
Position 3622: 2.3074531159844168e-07
Position 805: 2.1372814287191343e-07
Position 3536: 1.5435614246681388e-07
Position 3937: 1.494398204773271e-07
Position 3424: 1.3447315574167314e-07
Position 1964: 1.1568986105534782e-07
Position 882: 1.0457290501968239e-07
Position 1624: 9.428905515087838e-08
Position 1278: 8.99978506670361e-08
Position 1104: 8.200724315693855e-08
Position 3467: 7.737344542702817e-08
Position 1640: 7.040490007034349e-08
Position 1472: 4.1912284466567125e-08
Position 769: 4.0724447029484226e-08
Position 1051: 3.365081679729216e-08
Position 670: 3.329265575841283e-08
Position 1162: 2.0319235465816843e-08
Position 970: 1.9579552644567466e-08
Position 2220: 6.056355773698142e-10
Position 2086: 3.256220651697573e-10
Position 2138: 2.882236613630805e-10
Position 601: 1.324927392988457e-10
Position 513: 1.2023456626850936e-10
Position 528: 1.1902526879631797e-10
Position 479: 1.1873783501002162e-10
Position 238: 2.4717061370020612e-11
Position 241: 1.6253317729078495e-11
Position 110: 1.4801159560653962e-11
Position 508: 1.0003651050719386e-11
Position 511: 6.303785226941215e-12
Position 126: 5.524300820853753e-12
Position 223: 2.974242722791917e-12
Position 105: 1.8722175646236025e-12
Position 86: 1.745885003003381e-12
