Gene = Pfdn2
Position 11451: 0.0004930394228548629
Position 2703: 0.00048285682829004716
Position 377: 0.0004791961901925543
Position 11521: 0.0004325487491567229
Position 13403: 0.00037863307258810975
Position 13495: 0.00037338102270385355
Position 405: 0.00036356860554715364
Position 13124: 0.00036151625213601604
Position 2460: 0.00033913707059680405
Position 13366: 0.00031564665257570034
Position 365: 0.00031074627869371837
Position 11608: 0.0002936568266332073
Position 10640: 0.0002441468278516586
Position 2643: 0.0001962679045076223
Position 11509: 0.00017605428636401738
Position 1191: 0.00017447365530212587
Position 12122: 0.0001647987022176304
Position 11096: 0.00014581280334528436
Position 12082: 0.00013479776643178704
Position 11425: 0.000134344105758936
Position 11293: 0.00013255744978805017
Position 2288: 0.00013245310042500548
Position 2400: 0.0001210583334585255
Position 3151: 0.00012092111047456903
Position 11575: 0.00012028203414828907
Position 11448: 0.00011335704058820602
Position 1046: 0.00010450742597447737
Position 11544: 0.00010396769957156467
Position 13263: 9.191857289585219e-05
Position 444: 9.054710255344338e-05
Position 1014: 9.037029431246553e-05
Position 1987: 8.894361901719984e-05
Position 11781: 7.77991704130073e-05
Position 2714: 7.535566889705406e-05
Position 13153: 7.48917567976936e-05
Position 1119: 7.474397366658574e-05
Position 1500: 7.383679250559896e-05
Position 1494: 6.977797984275604e-05
Position 345: 6.615938447234234e-05
Position 272: 6.351270854173102e-05
Position 12755: 5.732047874225767e-05
Position 12548: 5.6619374498518094e-05
Position 1409: 5.5167454073467346e-05
Position 2850: 5.281716744985185e-05
Position 11532: 5.257084504630399e-05
Position 3325: 4.789449756548933e-05
Position 11744: 4.370494808880989e-05
Position 12356: 4.0186151250721316e-05
Position 1338: 3.9313540834885646e-05
Position 1114: 3.665179537075595e-05
Position 11484: 3.6163909365358635e-05
Position 11464: 3.4616276150287176e-05
Position 388: 3.400443061611225e-05
Position 13241: 3.3470744661236316e-05
Position 11954: 3.086268831823323e-05
Position 2281: 2.971023016299174e-05
Position 11246: 2.8790529354817803e-05
Position 3490: 2.8048738170538075e-05
Position 1158: 2.6594148268548653e-05
Position 1403: 2.3994101487743896e-05
Position 832: 2.3199307175884758e-05
Position 1152: 2.2793858662772165e-05
Position 1345: 2.080419663197476e-05
Position 11437: 1.751695199942929e-05
Position 649: 1.6647446484734338e-05
Position 11785: 1.568077552965419e-05
Position 488: 1.5359420000850803e-05
Position 11077: 1.2879690638035571e-05
Position 1326: 1.2874101360624459e-05
Position 416: 1.151610773948455e-05
Position 1161: 9.599556872698493e-06
Position 3129: 9.252655324719766e-06
Position 468: 9.210689527074e-06
Position 11880: 9.152718489530492e-06
Position 532: 9.009399385509344e-06
Position 472: 8.670904682813311e-06
Position 201: 8.159151891624493e-06
Position 1222: 7.952336518168808e-06
Position 2329: 7.553622691118576e-06
Position 11688: 7.456352391901505e-06
Position 769: 7.281772230000569e-06
Position 11758: 6.377890201695262e-06
Position 1517: 5.811647344705049e-06
Position 11659: 5.759649935291409e-06
Position 191: 4.802223824229984e-06
Position 319: 4.611576892812111e-06
Position 1052: 4.5919562016907775e-06
Position 2248: 4.497501953565098e-06
Position 458: 4.2982648288492216e-06
Position 746: 2.1156956069746963e-06
Position 2055: 1.540729931033307e-06
Position 1079: 1.505235516675824e-06
Position 1368: 1.290064800961723e-06
Position 1370: 1.1305747220320458e-06
Position 2089: 1.0225088881470443e-06
Position 324: 7.765912092488102e-07
Position 785: 5.407516031625155e-07
Position 116: 4.266608414877495e-07
Position 283: 2.676564322534279e-07
Position 708: 2.3483710005597238e-07
Position 11862: 2.0544670256255416e-07
Position 355: 6.923580197457913e-08
Position 339: 6.766704801942017e-08
Position 588: 6.281858494094734e-08
Position 374: 4.517925720380727e-08
Position 638: 9.444065348984487e-09
Position 11470: 6.691176951413145e-09
Position 274: 6.4998990464703165e-09
Position 11487: 4.803542342692837e-09
Position 11253: 1.8455491434262536e-09
Position 11616: 1.0991556238326176e-09
Position 11226: 7.291983836451424e-10
Position 805: 5.030909309697817e-10
Position 294: 3.546063575800561e-10
Position 332: 3.5057447326268796e-10
