Gene = Ccpg1
Position 17624: 0.0022566615646828665
Position 13930: 0.002034294890566301
Position 14365: 0.001917254363972829
Position 18211: 0.0018979771256031198
Position 264: 0.0015821971070357208
Position 14351: 0.0011634715300658967
Position 14335: 0.001130331946794549
Position 16796: 0.0011001768545302875
Position 14636: 0.0009305277730813866
Position 14098: 0.0007718960961564398
Position 5946: 0.00023829548492561095
Position 19937: 0.0002277229073025373
Position 1236: 0.00022598348430891726
Position 3674: 0.00015857358312662946
Position 4674: 0.00014219571051979625
Position 480: 0.00011208510270693896
Position 2061: 8.853506188868697e-05
Position 3715: 7.677875142293726e-05
Position 2378: 6.550741816746217e-05
Position 26363: 4.2085619806120586e-05
Position 203: 2.0982496829851125e-05
Position 151: 8.305860844503541e-06
Position 218: 2.4013277345773467e-07
Position 449: 1.7066781031966415e-07
Position 513: 1.4997953893905827e-07
Position 506: 4.290728468329607e-08
Position 463: 3.662898957383981e-08
Position 385: 1.8168066887456475e-08
Position 16: 1.4503807647089199e-08
Position 1626: 8.662508127053566e-09
Position 7: 4.702634316051996e-09
Position 71: 4.428642813654613e-09
Position 298: 2.576044616622669e-09
Position 237: 6.285841442944507e-10
Position 87: 4.3687222623992507e-10
Position 154: 3.631637962832415e-10
Position 334: 1.9408103961885492e-10
Position 35: 1.4615771040476574e-10
Position 32: 1.2732005584527536e-10
Position 170: 9.732896993776738e-11
Position 179: 2.5115053072134163e-11
Position 346: 1.9418164140153127e-11
Position 157: 1.471682433597114e-11
Position 38: 6.913259637982484e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24867: 0.9999800333992706
Position 14033: 0.8822613951687218
Position 13594: 0.8653981841829724
Position 11972: 0.85677754257704
Position 16247: 0.8406198018774438
Position 29902: 0.7767887130888942
Position 18397: 0.684143524019201
Position 20225: 0.47244217035858216
Position 7064: 0.4115637326386106
Position 8100: 0.3783688917677797
Position 28534: 0.2341071582800103
Position 16576: 0.16731989980916795
Position 6985: 0.1612188406533291
Position 30679: 0.1611943138359677
Position 27741: 0.14906654583653708
Position 30709: 0.14895788501641097
Position 18432: 0.1420413428644929
Position 29854: 0.12526213064399702
Position 7033: 0.12464060674751497
Position 30325: 0.12023705219116862
Position 20211: 0.11898282102806082
Position 30768: 0.1063744814877858
Position 6279: 0.08995140674477695
Position 20284: 0.08609558213898365
Position 22178: 0.08213380389715107
Position 11793: 0.07915111777636738
Position 15633: 0.071819602167689
Position 7330: 0.06536319586285735
Position 21695: 0.06272341004273965
Position 21825: 0.050120297977262966
Position 4488: 0.046809817066836755
Position 26500: 0.046289040436715036
Position 30219: 0.04479947025481272
Position 30787: 0.04124286087193768
Position 12335: 0.039408692419709894
Position 22575: 0.03572166487021076
Position 16297: 0.03197880589297821
Position 17414: 0.026936782487762222
Position 7109: 0.02675522557651023
Position 21204: 0.02665940976922281
Position 16697: 0.024511728141644762
Position 7299: 0.024435307247853935
Position 30837: 0.022826165195173612
Position 26281: 0.021856623277689186
Position 30468: 0.0199604189680378
Position 24472: 0.019959156677291014
Position 25563: 0.018943315742096938
Position 16414: 0.017705803592596058
Position 6156: 0.01731737330303627
Position 25115: 0.015073486850051152
Position 7223: 0.01472126290619142
Position 13628: 0.014557679419126186
Position 25131: 0.014446591916753898
Position 19803: 0.014237124665245373
Position 21963: 0.01392588483788582
Position 13449: 0.01284739786399251
Position 30224: 0.012765712254388197
Position 21708: 0.012212352929389391
Position 30689: 0.01126503761948992
Position 16509: 0.010684728794469932
Position 6167: 0.010284056452688397
Position 16272: 0.009623647363060012
Position 13974: 0.009555455343802007
Position 20230: 0.009332037542118197
Position 14257: 0.009252830899116198
Position 20116: 0.009205135593149496
Position 12674: 0.009029549173709057
Position 6181: 0.009021406671247727
Position 12967: 0.00895837075793721
Position 25084: 0.008759271963416379
Position 12995: 0.008276736403990938
Position 30487: 0.008094281412289883
Position 16334: 0.008077974478407659
Position 29874: 0.007679741683653241
Position 18638: 0.007339411226642113
Position 29807: 0.007054124670097301
Position 6222: 0.006991525336504256
Position 16551: 0.006938635213455125
Position 4504: 0.006734952911938608
Position 6939: 0.006709767109507797
Position 19144: 0.006448487635935375
Position 15960: 0.006279809648968867
Position 28422: 0.006246984591932152
Position 18676: 0.00621098283968011
Position 7972: 0.005966307404470614
Position 30380: 0.005677301923586308
Position 18456: 0.005592617560399807
Position 25070: 0.005579246367031313
Position 17537: 0.005552823029155392
Position 11632: 0.005422428817869998
Position 14002: 0.005281959314349609
Position 13799: 0.005249347716990328
Position 30621: 0.005196278258251079
Position 30712: 0.005078995305660797
Position 6916: 0.00492713400108336
Position 16417: 0.004887389261225793
Position 17510: 0.0047922109684473075
Position 25625: 0.004625292849324402
Position 30360: 0.00456857652952888
Position 27284: 0.004483658717045487
Position 30086: 0.004298836574114551
Position 6920: 0.0042088611482192905
Position 30108: 0.003824631890315118
Position 28824: 0.003766076410902993
Position 6025: 0.00348821988659605
Position 16118: 0.0033807243888195736
Position 28241: 0.0033597958257210758
Position 6045: 0.0032851515153317244
Position 14578: 0.0032661238995108197
Position 17551: 0.0031938289561440607
Position 27394: 0.003033760594427684
Position 15761: 0.002993720534409853
Position 4541: 0.0029074130042992165
Position 30341: 0.002712679775368568
Position 14465: 0.002612250420267067
Position 5829: 0.0025806604160072597
Position 12539: 0.0025001051058418052
Position 28493: 0.0024917538631019313
Position 3287: 0.0023200525416171357
Position 4155: 0.0022855007276731333
Position 3352: 0.002197447954366478
Position 6777: 0.002155450564148862
Position 18680: 0.002138509654025425
Position 18318: 0.002084133404813209
Position 20299: 0.0020683063121018776
Position 4492: 0.0020222368689677187
Position 30721: 0.002001897161765559
Position 4466: 0.001977982527480887
Position 15822: 0.0019681846623362557
Position 18096: 0.0018979771256031198
Position 25680: 0.001806840448552657
Position 25477: 0.0018005300362671942
Position 17228: 0.001720909087050063
Position 26647: 0.001695903984288701
Position 26049: 0.0016858812348568522
Position 16253: 0.0015751115532022203
Position 3606: 0.0015313285265985581
Position 18358: 0.0014578079004291989
Position 19075: 0.001424434479591251
Position 3610: 0.0014146704340046155
Position 17376: 0.0013667430622614437
Position 15892: 0.0013010914382866516
Position 3262: 0.0011994891400021565
Position 4249: 0.0011673189784847408
Position 15895: 0.0010562305356351064
Position 14037: 0.0010312108376618206
Position 4421: 0.0010154013837147553
Position 4510: 0.0009780791531245434
Position 13700: 0.0009041732511978838
Position 15479: 0.0008398725392105442
Position 26205: 0.0008278641894523089
Position 29947: 0.000813053180882779
Position 3196: 0.0007434278511668868
Position 3496: 0.0007333909173696236
Position 26143: 0.0007290006768012329
Position 19235: 0.0006619471525934563
Position 14427: 0.0005273974009602266
Position 25746: 0.00045356611411142135
Position 15918: 0.00044501358784687514
Position 26089: 0.00043078390764826504
Position 25324: 0.000408382379301432
Position 4535: 0.00035699230555543267
Position 21312: 0.00033552565184915233
Position 13401: 0.0002894526036905095
Position 26546: 0.0002825676709919111
Position 3380: 0.00027060701977753147
Position 25600: 0.00020369261454241912
Position 4169: 0.00017142298710910882
Position 4053: 0.000170413747015553
Position 4024: 0.00012147771362223778
Position 29686: 0.00011475227273930648
Position 3937: 0.00010221537671742586
Position 4132: 9.330795915525733e-05
Position 3956: 9.21104130773442e-05
Position 4089: 9.106800585581307e-05
Position 3359: 8.258326478926538e-05
Position 1051: 7.94174842972432e-05
Position 1007: 7.203789212557022e-05
Position 3354: 6.632700233118511e-05
Position 3406: 6.028439179865909e-05
Position 1003: 4.673093688706566e-05
Position 25090: 3.797823963109746e-05
Position 25135: 3.772925021850957e-05
Position 4615: 3.5636689556536005e-05
Position 2116: 3.442409227937615e-05
Position 384: 3.0903433830642185e-05
Position 2007: 3.0462499404764247e-05
Position 313: 2.8363797188090066e-05
Position 1784: 2.6999613813504558e-05
Position 1134: 2.156534665945271e-05
Position 5851: 2.022034903696242e-05
Position 4643: 1.6123899181666098e-05
Position 405: 1.3232032668627284e-05
Position 5688: 1.300173161230266e-05
Position 2254: 1.134387000457771e-05
Position 5842: 9.164366184267239e-06
Position 1906: 8.198090953406397e-06
Position 1816: 7.625604494023893e-06
Position 1873: 7.088478417717736e-06
Position 1833: 5.938673824167166e-06
Position 2265: 5.515496369980533e-06
Position 4562: 5.205208516841011e-06
Position 2166: 4.370281214061139e-06
Position 2301: 4.280197804052788e-06
Position 391: 3.8398264832681856e-06
Position 4118: 3.405799624097425e-06
Position 448: 2.844271165655971e-06
Position 1924: 2.721779776046378e-06
Position 2270: 2.3614719951791063e-06
Position 412: 2.3501085578036333e-06
Position 818: 1.543253254746398e-06
Position 1894: 1.4661335429020595e-06
Position 845: 1.4410258423132796e-06
Position 369: 1.3056724343812637e-06
Position 1073: 1.2839014195615416e-06
Position 1820: 1.2461961623892778e-06
Position 1118: 9.477972038802605e-07
Position 1099: 9.191446444938955e-07
