Gene = Prkrip1
Position 214: 2.394254583573952e-06
Position 7080: 2.1934668043541984e-06
Position 9537: 1.0473694035529526e-06
Position 193: 6.180168452208811e-07
Position 1177: 4.27785553936223e-07
Position 1200: 1.1338872792277969e-07
Position 1209: 7.563767465389517e-08
Position 9: 3.349564920076664e-08
Position 6: 1.138393937395145e-08
Position 294: 4.825453173489341e-09
Position 314: 3.14227482311207e-09
Position 320: 2.2976300701198497e-10
Position 379: 5.54314553531543e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6977: 0.9235117212484439
Position 4565: 0.9137424780387414
Position 15339: 0.8200288312426663
Position 1104: 0.761612775445767
Position 17466: 0.6672167290135509
Position 9305: 0.5723650175861037
Position 11688: 0.5339976841012999
Position 9343: 0.4220118333174475
Position 328: 0.25554493181173726
Position 1983: 0.16518189400107255
Position 7760: 0.15989058508848136
Position 18810: 0.11265176864782951
Position 20184: 0.10799721852475995
Position 19066: 0.09958120723970909
Position 2116: 0.09894123660140532
Position 18034: 0.08596350781328442
Position 14475: 0.07594607828228209
Position 3703: 0.0749646155295368
Position 14663: 0.07143001496321347
Position 13627: 0.06708550799698526
Position 2959: 0.05954859768003363
Position 10950: 0.05416479555248546
Position 12936: 0.05237403447617441
Position 6743: 0.05146307436886998
Position 3811: 0.04933289250081538
Position 2937: 0.04820911487175434
Position 5329: 0.047479797822540484
Position 19637: 0.046769461555592244
Position 16697: 0.04331274015951924
Position 11658: 0.03549235376851256
Position 5305: 0.03539947685397054
Position 14332: 0.03327759206052012
Position 15280: 0.025940147697772666
Position 1942: 0.025238141480483405
Position 11128: 0.02380971850013567
Position 2975: 0.02314895409206369
Position 16153: 0.022280417805455484
Position 8436: 0.021391078970987732
Position 19491: 0.020227494997613307
Position 18664: 0.01900218472771168
Position 18959: 0.018987972640497917
Position 1909: 0.015218860104788
Position 2328: 0.014921438280084685
Position 14723: 0.014662223360598822
Position 1946: 0.014653264295152534
Position 5341: 0.014223601487049514
Position 10398: 0.013768953347627037
Position 18512: 0.013575356985270614
Position 379: 0.012916858395943843
Position 3515: 0.012694536989991262
Position 15825: 0.012537551950799006
Position 17096: 0.011382636261173662
Position 2891: 0.01048382863969629
Position 2101: 0.010056732908575464
Position 1745: 0.009895321505405806
Position 6924: 0.009719265840161707
Position 10929: 0.009593386605094989
Position 1062: 0.009281526560282352
Position 3626: 0.008683595648080862
Position 2756: 0.008450347704947198
Position 1642: 0.00801860366895151
Position 6213: 0.007084337565877046
Position 11014: 0.0069598856416572185
Position 6009: 0.00589467803604396
Position 8480: 0.005867894863689647
Position 12986: 0.0057524933345744055
Position 5961: 0.00570667920530281
Position 13026: 0.005587421798836773
Position 7494: 0.005561177933981668
Position 6778: 0.005374309714460855
Position 6796: 0.005223786485293029
Position 1079: 0.0048724972558593345
Position 2016: 0.00482095186206373
Position 10410: 0.004774368181699763
Position 15145: 0.004125302793665226
Position 7921: 0.003791242031566517
Position 17278: 0.0037891730958053748
Position 1847: 0.003768436378758759
Position 17816: 0.003744786820326983
Position 10449: 0.00361017017715147
Position 17765: 0.003607820257101037
Position 4459: 0.0034749048442213703
Position 13978: 0.0031549817717196347
Position 11661: 0.003137326381397693
Position 15582: 0.0031014063418287113
Position 3709: 0.0030378863585263345
Position 19246: 0.0027336231177472465
Position 16363: 0.0023713072544118414
Position 7899: 0.002325832314666898
Position 1747: 0.0022648054977771046
Position 6840: 0.0022521932523620444
Position 2202: 0.0021731086826501265
Position 1126: 0.0021451155244293562
Position 948: 0.002115648703442104
Position 7782: 0.0020705568217645473
Position 2842: 0.002067815365072399
Position 9347: 0.001958655708575433
Position 1539: 0.0018716696290240029
Position 10652: 0.0018502416744984706
Position 623: 0.0018180171034549429
Position 1469: 0.0018179217940484335
Position 7762: 0.0017335269852283717
Position 2991: 0.0017105853990102727
Position 446: 0.001701694945231007
Position 6993: 0.0016682950742500937
Position 1843: 0.0016255004040539483
Position 18586: 0.0015744303418564589
Position 5189: 0.001509626650667507
Position 2985: 0.0014082242313403857
Position 2000: 0.0013856821466636394
Position 8451: 0.001385374008655741
Position 644: 0.0013493547512154216
Position 3832: 0.0013181851928651858
Position 12628: 0.0011654308045391966
Position 7316: 0.0010923069593792825
Position 10478: 0.001075776940112521
Position 10760: 0.00105720246677266
Position 1281: 0.001009031583882461
Position 2240: 0.0009975798096078638
Position 9775: 0.000992500595172291
Position 2136: 0.0009711961328995503
Position 450: 0.0009548362754369765
Position 17531: 0.0009303920662628361
Position 582: 0.0008908967053673085
Position 11809: 0.0008330195072170943
Position 16013: 0.0008278698207862861
Position 6164: 0.0007661102734635595
Position 752: 0.000754217911828198
Position 16970: 0.0006855963371470735
Position 875: 0.0006523654154589624
Position 897: 0.0005599097838752985
Position 7032: 0.0005313288404654984
Position 553: 0.0005307903592301927
Position 927: 0.000505448658277411
Position 7691: 0.0005035518505654904
Position 1111: 0.00044884629310488436
Position 8928: 0.0004239480037487724
Position 2131: 0.00039881267290154055
Position 6267: 0.0003848530675568679
Position 14347: 0.0003523637444296877
Position 6071: 0.0003509988859814281
Position 1066: 0.00035012990801734395
Position 693: 0.00033596084625900553
Position 15867: 0.00033210690900343294
Position 6167: 0.0003262383983176689
Position 510: 0.00032326751190054015
Position 775: 0.0003182472916939981
Position 905: 0.0002983140068490965
Position 778: 0.00029377342327620304
Position 333: 0.00028202122484430136
Position 12835: 0.00026503346001550076
Position 540: 0.0002575205711698384
Position 10104: 0.00014704372433759256
Position 962: 0.00012458238895040515
Position 1010: 0.00012429238909226085
Position 10708: 0.00012225282422654313
Position 1757: 0.00011423166142572034
Position 793: 0.00010737856439186723
Position 758: 0.00010676496057034891
Position 647: 0.00010173020617885882
Position 3326: 9.847461506164634e-05
Position 3380: 7.567335133571813e-05
Position 790: 6.766794339257203e-05
Position 1114: 6.746856006528819e-05
Position 9516: 6.66827494561374e-05
Position 1677: 5.954242315168389e-05
Position 683: 5.6075957688608295e-05
Position 738: 5.387406345301603e-05
Position 1029: 4.815718148350433e-05
Position 721: 4.63077309642651e-05
Position 1241: 4.4913321487047624e-05
Position 10022: 4.256833282571782e-05
Position 11935: 4.195005393208763e-05
Position 1680: 4.184626761840903e-05
Position 10198: 4.0790664569836886e-05
Position 3007: 4.022649807920933e-05
Position 878: 3.200333562028949e-05
Position 2385: 2.9845709474445572e-05
Position 854: 2.9662124721362763e-05
Position 454: 2.815079022428486e-05
Position 10742: 2.584523066891176e-05
Position 1867: 2.5755749279674875e-05
Position 9437: 2.5711786197306054e-05
Position 11367: 2.5541646590666142e-05
Position 988: 2.499696222826681e-05
Position 1766: 2.4425941890999055e-05
Position 1780: 2.3002446991191952e-05
Position 264: 2.2660345730065317e-05
Position 9807: 2.181127101173143e-05
Position 9580: 2.170147739384451e-05
Position 1695: 2.056535454242982e-05
Position 354: 1.986910241784631e-05
Position 912: 1.740584800886301e-05
Position 1261: 1.7292163941209122e-05
Position 4257: 1.5363621660928595e-05
Position 1645: 1.4139975467436357e-05
Position 137: 1.3082437946006846e-05
Position 282: 1.2079049097841819e-05
Position 284: 1.1862763905271372e-05
Position 591: 1.035681288236727e-05
Position 155: 9.309459945392665e-06
Position 971: 9.101213626107777e-06
Position 522: 8.149740843340372e-06
Position 9843: 6.920722116067341e-06
Position 1128: 6.665749049445672e-06
Position 9069: 6.310620377412767e-06
Position 1480: 5.131191330911516e-06
Position 10286: 2.26829461991573e-06
Position 9718: 1.5202740776840638e-06
Position 10421: 1.3329166562659e-06
Position 9881: 1.2721609911872929e-06
Position 7499: 1.2035710329523998e-06
Position 9789: 4.661011525425729e-07
Position 1290: 2.5255602524464573e-07
Position 4177: 1.9653047440523208e-07
Position 880: 1.533698176274304e-07
Position 922: 8.669145586124696e-08
Position 1000: 8.353284786047617e-08
Position 1162: 7.947969900326998e-08
Position 343: 5.819445306437908e-08
Position 9045: 5.6440289389748986e-08
Position 9520: 2.7928959216308334e-08
Position 8908: 1.877254215838735e-08
Position 975: 1.3845367797938567e-08
Position 664: 1.3829613874848683e-08
Position 930: 1.3117635981311358e-08
Position 698: 8.290344217493215e-09
Position 303: 4.128829193902483e-09
Position 8962: 2.7918524735210937e-09
Position 255: 1.7203822173162834e-10
Position 299: 1.0125321152549219e-10
Position 669: 3.217450595885866e-14
Position 266: 2.3534361007126997e-16
Position 234: 3.7941031262135835e-17
