Gene = Amtn
Position 138: 0.19102595348738502
Position 2746: 0.15052598745588186
Position 6967: 0.12567444817614537
Position 2860: 0.1034287701497905
Position 3717: 0.10322288391672314
Position 9508: 0.09245726451662932
Position 229: 0.05162983815006098
Position 3379: 0.04013849538366348
Position 8776: 0.03805838679334848
Position 838: 0.030911410612489844
Position 5568: 0.02746884821557502
Position 8851: 0.02530910691385389
Position 8801: 0.02051516896835508
Position 1973: 0.01993192093243449
Position 1927: 0.0197095472611643
Position 362: 0.019514453898480767
Position 1334: 0.0191793515356927
Position 4110: 0.018869719543214286
Position 5280: 0.017061107121463644
Position 5466: 0.015533631721005697
Position 6985: 0.015321646061564127
Position 2730: 0.014117631153489279
Position 3169: 0.013785990885348038
Position 5364: 0.012745144825979009
Position 1348: 0.012014862945992322
Position 5605: 0.009439438992130332
Position 9175: 0.009372612377635304
Position 1774: 0.009285720082588088
Position 8564: 0.008564341149274622
Position 1999: 0.006954928817613751
Position 3099: 0.00554929723027094
Position 5149: 0.005460673439067118
Position 8647: 0.005359690683355559
Position 4861: 0.005288788204778335
Position 490: 0.005160979584899044
Position 6611: 0.004914651759335278
Position 7423: 0.0048780066744832035
Position 5406: 0.004872903303392744
Position 2309: 0.004084333796667387
Position 5676: 0.0038951101109380927
Position 7697: 0.003861470539144719
Position 3207: 0.003559640859920662
Position 5746: 0.0033865577527713506
Position 2763: 0.0033653062422004287
Position 9751: 0.0032732232350257975
Position 1930: 0.003266306134869406
Position 392: 0.0032614173917988303
Position 184: 0.0032553181917113847
Position 4745: 0.0031945286256434224
Position 2801: 0.003119829037226904
Position 4118: 0.003084773045880178
Position 8963: 0.0030691778214970225
Position 8000: 0.0029334579220015463
Position 1285: 0.0028281350222052995
Position 6182: 0.002623921320425327
Position 8436: 0.002559903313244991
Position 2782: 0.002279621340957556
Position 4944: 0.002179196340033346
Position 7615: 0.002017011399528064
Position 2917: 0.0017148832586105075
Position 5386: 0.0016774982899561077
Position 8895: 0.0015139393380641571
Position 1750: 0.0015007976352784534
Position 1132: 0.001317570987593926
Position 854: 0.0012481169661773114
Position 1092: 0.0012212219120722402
Position 6542: 0.0011330134194923683
Position 1831: 0.0011036885241690433
Position 6120: 0.0010547581395328335
Position 6669: 0.0010388251101496049
Position 306: 0.0010009008424603988
Position 1312: 0.00099307039583101
Position 7589: 0.00097492129568054
Position 7043: 0.000934989942367451
Position 5925: 0.0008878107458439666
Position 1379: 0.0008020718978679721
Position 1163: 0.000768289190958862
Position 2566: 0.0007286399047246426
Position 5721: 0.0006932283963466304
Position 1978: 0.0006681115954168122
Position 5328: 0.0005782690249659683
Position 9090: 0.0005771141969999795
Position 1629: 0.0005594450808556346
Position 1135: 0.0005517229255814751
Position 1790: 0.0005466960534464988
Position 6188: 0.0005219468180663698
Position 7241: 0.00047602550990244994
Position 8285: 0.0004447909656202613
Position 768: 0.0004163225945605512
Position 4100: 0.00038291589667577096
Position 4350: 0.00037611486621919857
Position 332: 0.00037354144705550196
Position 1303: 0.0003657943604411135
Position 2679: 0.00036290236448129835
Position 2588: 0.00035892876036400733
Position 2374: 0.0003504423687689829
Position 941: 0.000350259281009302
Position 4438: 0.00033145919817201096
Position 473: 0.0003282242407366622
Position 2701: 0.0003232919855010951
Position 495: 0.0003172455317248584
Position 6448: 0.00030762908683177313
Position 5528: 0.00029105409225172943
Position 2431: 0.00028434490178681055
Position 1949: 0.0002733086338428033
Position 1387: 0.00027257291207611744
Position 4676: 0.000272251694938666
Position 1169: 0.00024868711422665373
Position 5548: 0.00024648028563712115
Position 1142: 0.0002412298947061192
Position 5337: 0.00023426299812585925
Position 405: 0.0002302655315014667
Position 4551: 0.00021443765022625998
Position 1194: 0.00021182158048426355
Position 2882: 0.00021032518910312983
Position 7278: 0.0002061559081203282
Position 4624: 0.00018880799186939275
Position 1233: 0.00018731730447950635
Position 3305: 0.00018122046009910538
Position 2817: 0.00017603342672421973
Position 2609: 0.00016825295833209754
Position 2656: 0.00016524135030957372
Position 919: 0.00016297932338208963
Position 2200: 0.0001524845685619099
Position 2548: 0.0001492159305884013
Position 1810: 0.00014909352936181167
Position 6140: 0.00011124052419648677
Position 5173: 0.00010065819065846197
Position 4062: 7.904447154773227e-05
Position 5108: 6.806061261640771e-05
Position 412: 5.789639462309034e-05
Position 5574: 5.050417353038122e-05
Position 5612: 4.0586983853689735e-05
Position 859: 3.964220661739055e-05
Position 201: 3.098095280771175e-05
Position 1408: 2.6031505339040343e-05
Position 156: 2.5953486445388585e-05
Position 789: 2.519568580964373e-05
Position 1391: 2.366512775652955e-05
Position 284: 1.971651220705435e-05
Position 1579: 1.9238555596477545e-05
Position 974: 1.9178816640343105e-05
Position 1664: 1.9027819884196487e-05
Position 150: 1.4747246542365605e-05
Position 2707: 1.4161200810458218e-05
Position 2556: 1.2747847163100728e-05
Position 2442: 7.0678988066934555e-06
Position 2522: 6.5300510518300524e-06
Position 2239: 6.274902577685584e-06
Position 1257: 6.171654022791523e-06
Position 885: 6.061594562235163e-06
Position 5189: 4.5294311923896215e-06
Position 1655: 4.370220700632664e-06
Position 1649: 4.054646968976537e-06
Position 3055: 3.57449667706739e-06
Position 2703: 3.559739016353473e-06
Position 1610: 2.322780708684662e-06
Position 1603: 2.14359606990148e-06
Position 2340: 1.9465049582316062e-06
Position 2158: 1.5683706895724341e-06
Position 235: 1.0481922081369753e-06
Position 2887: 1.0395319135570684e-06
Position 2574: 1.0222793908599681e-06
Position 1110: 5.054224660441998e-07
Position 519: 5.029243900814305e-07
Position 4678: 3.220455295282897e-07
Position 158: 2.950615247889519e-07
Position 1181: 1.6866790640813752e-07
Position 1175: 1.5227269536685067e-07
Position 4337: 1.311387542189032e-07
Position 4685: 1.1189299735459933e-07
Position 4442: 1.0602442867898689e-07
Position 503: 5.8256739967251476e-08
Position 254: 3.681570114254438e-08
Position 548: 3.42650394429085e-08
Position 250: 3.180315473473588e-08
Position 506: 2.8112270501486734e-08
Position 1463: 2.1491364300284053e-08
Position 290: 9.694184604258408e-09
Position 4243: 8.252837566616239e-09
Position 891: 7.088000328997285e-09
Position 521: 6.216078287399695e-09
Position 778: 3.296394904907681e-09
Position 513: 3.0195243566265924e-09
Position 948: 2.8231343582868063e-09
Position 2324: 2.6184777536157793e-09
Position 2282: 2.4490569690420373e-09
Position 240: 2.1464013772791783e-09
Position 1640: 8.290231485680192e-10
Position 104: 4.4254283403407134e-10
Position 101: 6.698833206036972e-11
Position 590: 1.9233086254380326e-11
Position 1547: 6.939342966776481e-12
