Gene = Wfs1
Position 18567: 0.0037803676177501173
Position 1893: 0.0035598716027920186
Position 16762: 0.0035422322535232547
Position 16376: 0.0033252758209766026
Position 21893: 0.0032802023905270502
Position 18225: 0.0029996908488238083
Position 4893: 0.0028528123008767768
Position 587: 0.0025938776776960504
Position 13883: 0.002554244701865679
Position 12607: 0.0024955257460715923
Position 9015: 0.0024748073037198313
Position 14894: 0.002440291839060935
Position 16673: 0.002245828803727673
Position 857: 0.002236554579716687
Position 270: 0.00215270988828035
Position 14846: 0.002122540060526497
Position 247: 0.002089206912239519
Position 14350: 0.0020446081840890485
Position 17860: 0.0020283026585176844
Position 16538: 0.0019608305689752226
Position 17719: 0.0018633439754034934
Position 7324: 0.0018536434472956743
Position 21726: 0.0018407831111161067
Position 19798: 0.0018250381262538162
Position 1141: 0.001806656802390588
Position 17898: 0.001805653628155271
Position 3020: 0.0017635108235719646
Position 6229: 0.0017571536242736788
Position 17873: 0.001751701552185039
Position 885: 0.0017094373407731346
Position 15587: 0.0017035513094548482
Position 1285: 0.0016814814634283767
Position 1391: 0.0016506986643308678
Position 675: 0.001615463393926399
Position 2067: 0.001528938131013283
Position 15001: 0.001528301071101748
Position 1250: 0.0014748751956359318
Position 7352: 0.0014420035336440682
Position 14122: 0.0014065082664949109
Position 13850: 0.0013597800132597886
Position 464: 0.0012499866101910754
Position 2129: 0.0012268321901143684
Position 1104: 0.0010943915853939838
Position 15618: 0.0010539543769709932
Position 7268: 0.0010367292259638628
Position 1253: 0.00101185347832325
Position 2808: 0.0009317422275909882
Position 1360: 0.0008936582363904553
Position 647: 0.0008464564240657967
Position 1376: 0.000778891029745209
Position 13816: 0.000740469361928792
Position 14174: 0.0006899740514322688
Position 7239: 0.0006423208016111212
Position 2238: 0.000622991456237685
Position 2944: 0.0006164589365579447
Position 2975: 0.0006101854517481146
Position 13823: 0.0006037879433449225
Position 1524: 0.0006019612303674056
Position 4363: 0.0005254255723633532
Position 17770: 0.0005230921164622858
Position 1190: 0.0005220081460944409
Position 1708: 0.0005104948596223801
Position 15846: 0.0005094801342864512
Position 9823: 0.0004842082235626524
Position 8535: 0.00047417781767642375
Position 18002: 0.0004619355139221026
Position 7227: 0.00045492088125151234
Position 20754: 0.0004508410351421035
Position 20763: 0.000446648403592234
Position 907: 0.00043610726330145586
Position 1637: 0.00040503514320553997
Position 18102: 0.0003997444119827737
Position 14228: 0.00038763155293186917
Position 14765: 0.00038441619228924843
Position 18578: 0.0003777779840983506
Position 13862: 0.0003594866695331003
Position 13887: 0.00031965531915782426
Position 690: 0.0002844763453857209
Position 8298: 0.00026910450280349935
Position 1009: 0.0002647357636139613
Position 1169: 0.0002517384520009979
Position 2901: 0.00024794726022774017
Position 917: 0.00023466078243757605
Position 532: 0.00022873721111015915
Position 15824: 0.0002117456770112399
Position 15234: 0.00019782910813398842
Position 841: 0.0001937683651522786
Position 2028: 0.00018276548234292113
Position 1876: 0.0001779603169736009
Position 15979: 0.00016621089518107783
Position 17900: 0.00016126343470391314
Position 1110: 0.00014902478156654075
Position 15879: 0.00013539966417933552
Position 484: 0.00011244055852781256
Position 526: 0.00011179853908800255
Position 557: 0.00010823782119294847
Position 1125: 9.520369125080444e-05
Position 1143: 6.963592596981865e-05
Position 1468: 6.602399109897888e-05
Position 8033: 6.573422932492516e-05
Position 14152: 5.7610198251055586e-05
Position 727: 5.577856723987e-05
Position 15685: 5.503251790545212e-05
Position 1047: 5.159161777574604e-05
Position 211: 4.756139845636812e-05
Position 677: 4.067277600811001e-05
Position 758: 2.913663149378624e-05
Position 3797: 2.7871492546688492e-05
Position 491: 2.3734863979758698e-05
Position 1259: 2.2989998967139996e-05
Position 3781: 2.2072950461355892e-05
Position 1587: 1.949066069166177e-05
Position 17281: 1.8867107558802255e-05
Position 568: 1.8730744797818477e-05
Position 13928: 1.5648777220297226e-05
Position 909: 1.4483014664430223e-05
Position 3877: 1.431190780763014e-05
Position 182: 1.3789625552609073e-05
Position 811: 1.2005021812576675e-05
Position 179: 1.1832484341388224e-05
Position 659: 1.158985053947784e-05
Position 13435: 1.0488484740082772e-05
Position 17959: 7.583469037719998e-06
Position 3123: 7.3333223312358576e-06
Position 767: 5.767748431847643e-06
Position 1570: 4.3395164349225474e-06
Position 1474: 4.2663729225875395e-06
Position 1039: 4.007323080809668e-06
Position 928: 3.1742564558523417e-06
Position 595: 3.1707727392225402e-06
Position 1528: 3.0219985399157527e-06
Position 18136: 2.879813522351161e-06
Position 473: 2.55141040005647e-06
Position 505: 2.0990099471986524e-06
Position 494: 6.582648029197993e-07
Position 657: 5.941286437859199e-07
Position 1828: 3.1453780841911285e-07
Position 466: 5.9840563255179004e-09
Position 198: 1.955706370815232e-09
Position 300: 1.309846148554962e-09
Position 322: 5.810257686850819e-10
Position 500: 5.651228922914815e-10
Position 120: 4.4038046363038597e-10
Position 414: 2.30561519798755e-10
Position 137: 2.1838517085262373e-10
Position 163: 2.0795746049989756e-10
Position 200: 1.8679660119407592e-10
Position 158: 1.607078775269191e-10
Position 394: 8.07303141288482e-11
Position 328: 6.192187326033019e-11
Position 190: 5.239136328091584e-11
Position 404: 3.891694040960929e-11
Position 127: 3.383341401979002e-12
Position 400: 4.78120711259124e-13
Position 94: 3.459497669197341e-13
Position 99: 4.130824810021441e-14
Position 352: 4.057993150070517e-15
Position 344: 2.7067764608376863e-15
