Gene = Spp2
Position 4254: 0.00942295261946108
Position 5296: 0.009332267654252237
Position 2818: 0.007941102901344903
Position 1801: 0.0077214901135892
Position 13785: 0.006467550950876793
Position 5212: 0.0061939399075594615
Position 14576: 0.005904240587642687
Position 1706: 0.00519601947538457
Position 5232: 0.00506151900306028
Position 1064: 0.004981250378871694
Position 5028: 0.004943030287408425
Position 2768: 0.00380437798808757
Position 13955: 0.003698950239161368
Position 1696: 0.0032030147949239766
Position 5251: 0.002921506961597255
Position 1653: 0.002824303945132766
Position 1376: 0.002798037344032192
Position 3463: 0.002793355649276992
Position 2858: 0.0027453974953879842
Position 15474: 0.0026419958971317615
Position 13969: 0.0023650881630031353
Position 4521: 0.0023320593742407626
Position 12042: 0.002128411252917579
Position 17623: 0.002069457516193902
Position 1444: 0.001916527949084569
Position 187: 0.0017683995198243426
Position 2228: 0.00175955782765372
Position 5306: 0.0015628473962192055
Position 7937: 0.0014423080919840972
Position 13924: 0.0013908999667209447
Position 5762: 0.0012902059666218691
Position 14826: 0.0012502204827890319
Position 14076: 0.0011948517210496556
Position 16534: 0.0011271868584795976
Position 2722: 0.0010409953218387254
Position 2585: 0.0010066213251970818
Position 3115: 0.0009895015717573982
Position 1226: 0.0009485690338128524
Position 2101: 0.0009001266812951803
Position 14668: 0.0008910974886826202
Position 14153: 0.0008495614186062036
Position 1715: 0.0008449772432882572
Position 830: 0.0008336041242178172
Position 397: 0.0007682818760878627
Position 931: 0.0007438213083305398
Position 3138: 0.0006942384895823004
Position 1789: 0.0006662936884498223
Position 3432: 0.0006453397842732975
Position 3153: 0.0005588282063105173
Position 14595: 0.0004146226229790514
Position 12111: 0.00040341438712934567
Position 2748: 0.0003916601260481442
Position 663: 0.0003916555715445868
Position 2669: 0.0003750795173560883
Position 7875: 0.0003667795717519426
Position 1311: 0.00031593500739047033
Position 12151: 0.00029342080627394276
Position 2466: 0.0002917097222686384
Position 7214: 0.0002909973376266853
Position 561: 0.00026153006931297826
Position 5595: 0.0002477982538027782
Position 2973: 0.00023877211405625603
Position 2624: 0.0002292729146221089
Position 7748: 0.00019707180776767685
Position 1660: 0.00019452911974973786
Position 1518: 0.00019036537854271859
Position 589: 0.00017104556061774267
Position 853: 0.00014757601387824205
Position 1804: 0.00014369680919587086
Position 10414: 0.00014054380880820048
Position 1742: 0.00013673117367441273
Position 3370: 0.00011924736981645241
Position 292: 0.00011811965842006441
Position 7759: 0.00011808123779289198
Position 6936: 0.00011324767921626084
Position 756: 0.00010537828868719632
Position 197: 7.822235042274056e-05
Position 6084: 7.778503797856094e-05
Position 194: 4.489659305523049e-05
Position 7650: 4.343857134168486e-05
Position 910: 3.879219476563832e-05
Position 792: 3.3275237926569115e-05
Position 1289: 3.1808959758865065e-05
Position 138: 2.9469077180997594e-05
Position 8711: 2.6654221094644162e-05
Position 5543: 2.443153690611852e-05
Position 1270: 2.2998645142346462e-05
Position 9312: 1.8856605823087657e-05
Position 255: 1.7239517469078498e-05
Position 1333: 1.696821303013507e-05
Position 6901: 1.5591714126790556e-05
Position 844: 1.4151269236573327e-05
Position 673: 1.2511035847055109e-05
Position 141: 1.127738830337383e-05
Position 986: 8.97130769941725e-06
Position 933: 7.70062475232911e-06
Position 6320: 6.93487157153432e-06
Position 1082: 6.54674217449949e-06
Position 626: 6.094596778385266e-06
Position 1251: 6.02859566980651e-06
Position 404: 5.072935402181981e-06
Position 412: 4.857895355563449e-06
Position 127: 4.835067162184495e-06
Position 420: 4.779454819345161e-06
Position 125: 4.675366979428004e-06
Position 1042: 3.860076334183129e-06
Position 209: 3.354183101190366e-06
Position 858: 3.3516631921695234e-06
Position 2359: 2.8281270235522993e-06
Position 432: 2.638580624495455e-06
Position 813: 2.4871041642716805e-06
Position 1850: 2.1260115458735132e-06
Position 4828: 2.116501836934345e-06
Position 2237: 1.994478452090241e-06
Position 4722: 1.7171268267736445e-06
Position 1599: 1.694709769266442e-06
Position 2364: 1.6558875991619668e-06
Position 1810: 1.6315860066458908e-06
Position 2390: 9.021676844973541e-07
Position 7723: 8.811548374314429e-07
Position 2078: 7.624646439194812e-07
Position 2057: 6.600669637475246e-07
Position 148: 5.892994249903542e-07
Position 107: 1.9959807774804092e-07
Position 93: 1.6817288653173323e-07
Position 152: 1.5788127693133825e-07
Position 5727: 9.559383302793273e-08
Position 2447: 4.2074309156731005e-08
Position 1602: 3.721029855228251e-08
Position 86: 3.697090643792193e-08
Position 2180: 3.6180936522843856e-08
Position 477: 2.932377900415155e-08
Position 261: 2.7411636359162666e-08
Position 1606: 2.2470367275973905e-08
Position 1583: 1.9568520244963074e-08
Position 1815: 1.8448185800076286e-08
Position 1554: 1.788118304435357e-08
Position 302: 1.567265529821487e-08
Position 1465: 1.4904680656078356e-08
Position 82: 1.1586782571773845e-08
Position 73: 1.0403940751131815e-08
Position 150: 6.971591197764153e-09
Position 467: 4.613666379599186e-09
Position 1821: 4.246093637526231e-09
Position 1471: 4.245823191298439e-09
Position 111: 4.1242826352240026e-09
Position 77: 2.5684208716628523e-09
Position 101: 6.859112231636461e-10
Position 440: 6.044487113004331e-11
Position 479: 4.592952700922047e-11
Position 1176: 1.4102937837155877e-12
Position 1000: 4.85902830809419e-13
Position 875: 3.6314566772383494e-13
Position 623: 3.4024323152432146e-13
Position 763: 2.8559506371566756e-13
