Gene = Nub1
Position 9271: 0.006920229014997498
Position 11258: 0.0067533305207635565
Position 22156: 0.006409751605286735
Position 13234: 0.006235172295304782
Position 12952: 0.00619676067169248
Position 8426: 0.005904701604830794
Position 242: 0.0056206216607593
Position 3669: 0.005328922230981241
Position 11569: 0.005239959336366355
Position 22830: 0.005234278595989694
Position 14227: 0.005118974046876534
Position 2368: 0.005087306290932389
Position 1014: 0.004941515217275652
Position 2717: 0.004911447763439932
Position 6855: 0.004689864387413388
Position 23321: 0.00453408664853323
Position 7340: 0.004205716045689053
Position 17056: 0.004110072137173498
Position 22560: 0.004064475008692448
Position 11228: 0.00403504133151247
Position 7124: 0.004021487160952245
Position 8160: 0.0040119800100206
Position 1180: 0.003927595478574681
Position 5154: 0.003805408159335479
Position 14112: 0.0037969526042486205
Position 18212: 0.003739160324385697
Position 749: 0.0036512999200180043
Position 2818: 0.0035983357692741594
Position 13228: 0.0033710671786683893
Position 15784: 0.0033450267573532605
Position 5836: 0.0032971932714965136
Position 5021: 0.003173877110775231
Position 5126: 0.0031260899930170387
Position 7368: 0.003114028888385423
Position 9559: 0.0030146767330667687
Position 7736: 0.0029217458779340817
Position 12361: 0.002781672056601746
Position 19067: 0.0027568998822682174
Position 5725: 0.00253858797982428
Position 538: 0.0024242526394601172
Position 2378: 0.0023963076875389944
Position 20867: 0.002315873141042096
Position 12174: 0.002295181923916587
Position 23385: 0.0022684960100054956
Position 8414: 0.0021606947001692298
Position 985: 0.0019160651896384232
Position 13559: 0.0019121976807790955
Position 11826: 0.00190177293597257
Position 5434: 0.0018954081690334078
Position 12122: 0.0018729569667004656
Position 2694: 0.0018089501898011732
Position 5869: 0.0018057532800106646
Position 1974: 0.0017735647566425419
Position 23354: 0.0016447825531147907
Position 18318: 0.001591232235651845
Position 20076: 0.0015355089578786797
Position 2088: 0.001531840237596366
Position 8704: 0.0015082063109230113
Position 773: 0.00141168772011922
Position 18922: 0.001410316427581532
Position 566: 0.0014099719525679888
Position 11658: 0.00134407705216756
Position 8716: 0.0012930230300936842
Position 23650: 0.0012710876654625826
Position 611: 0.0012539657311344396
Position 8326: 0.0012449385478373583
Position 2644: 0.0012089840841690751
Position 11654: 0.0011828316661380322
Position 18910: 0.0011607094633332845
Position 7901: 0.0010559952334945404
Position 2796: 0.001021158480285275
Position 3673: 0.0009637463746173589
Position 976: 0.0009585311476891767
Position 17933: 0.0009204708854842053
Position 23301: 0.0009033548707639851
Position 2128: 0.0008887581553178988
Position 3681: 0.0008813558631473381
Position 1673: 0.0008755821220784412
Position 4273: 0.0008610050000295278
Position 3714: 0.0008411217134823649
Position 11771: 0.0008325744215683484
Position 8919: 0.0008209893877343337
Position 23074: 0.0007500865371640563
Position 7323: 0.000720428384592887
Position 20794: 0.0006768011014578481
Position 22050: 0.0006318169768904166
Position 22632: 0.000626241164656663
Position 19026: 0.0004806597082543924
Position 5593: 0.0004714892777081147
Position 18118: 0.00044585906987809604
Position 172: 0.0004312374571628292
Position 22065: 0.0003917243173884202
Position 20873: 0.0003805644424809465
Position 9438: 0.00032976055057821064
Position 18155: 0.0003043122196245764
Position 572: 0.0003016510050237581
Position 18226: 0.00029838924568505285
Position 3932: 0.00028330068135891005
Position 12011: 0.0002481573670611687
Position 23011: 0.00021519517298085466
Position 1681: 0.0001754984483386461
Position 10607: 0.00017505016183553185
Position 18687: 0.0001652178618316766
Position 2779: 0.00015778780599959698
Position 7155: 4.333940334827698e-05
Position 11604: 2.4322612154312157e-05
Position 22225: 1.8056559484941304e-05
Position 7268: 1.2469630999922058e-05
Position 421: 1.0941504205185535e-05
Position 419: 1.0721447694855937e-05
Position 709: 4.515850782616305e-06
Position 329: 4.3658732933620545e-06
Position 62: 3.773914602486825e-06
Position 1573: 3.369043833766626e-06
Position 1650: 2.771804802957288e-06
Position 1339: 2.6626455631327232e-06
Position 262: 2.362968528187687e-06
Position 541: 2.2174241198319643e-06
Position 755: 1.765003096837064e-06
Position 1380: 1.7590485213702488e-06
Position 886: 1.6319558873481534e-06
Position 641: 1.353901945463142e-06
Position 1631: 1.308236498756077e-06
Position 7464: 7.445740385977508e-07
Position 190: 5.180773974589313e-07
Position 11646: 2.6276197404869907e-07
Position 17839: 2.466373587410963e-07
Position 377: 1.5726418807769284e-07
Position 4: 4.3735678333365565e-08
Position 452: 2.8563809226456974e-08
Position 522: 2.836572359484904e-08
Position 520: 1.1852650899827212e-08
Position 499: 7.283429651733287e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6982: 0.9999848336421734
Position 21943: 0.9802795573992392
Position 11507: 0.977653906484499
Position 20613: 0.9575282668229674
Position 12840: 0.9494066296791965
Position 23164: 0.9282696788219065
Position 17594: 0.9214676378957538
Position 15525: 0.8919770491056273
Position 11180: 0.8800480626180829
Position 8875: 0.7158963266148388
Position 3555: 0.5769897617787128
Position 9695: 0.5493463860932086
Position 3328: 0.4945290303150428
Position 9047: 0.39697200177787706
Position 18985: 0.32326589824988644
Position 22858: 0.32302145097589174
Position 16603: 0.2556787329182014
Position 16552: 0.2485689809785349
Position 11870: 0.22921194350196408
Position 23709: 0.18579926760293297
Position 18629: 0.11301801190282065
Position 22883: 0.08539305493093319
Position 5634: 0.08083969117919976
Position 10920: 0.07968841331420086
Position 18742: 0.07874840535318635
Position 17654: 0.05885642792034409
Position 7367: 0.058438355815009106
Position 19231: 0.05495891746346885
Position 4951: 0.05414672843691138
Position 18710: 0.05133449673435351
Position 3568: 0.050613871250775405
Position 13423: 0.04983845718971147
Position 482: 0.04456674593363665
Position 16587: 0.044433212674202395
Position 9670: 0.04147653417544709
Position 8347: 0.04128803085366717
Position 18713: 0.03896090569651626
Position 19721: 0.03397375923034217
Position 21397: 0.03336305473175112
Position 22981: 0.03145175008032363
Position 16140: 0.029570499938644197
Position 20328: 0.029067043087322827
Position 23834: 0.028409912191172233
Position 23185: 0.02785329645647861
Position 9050: 0.027740604106507985
Position 3043: 0.02751432288590864
Position 20498: 0.026898272068800112
Position 24133: 0.0259190742562337
Position 23557: 0.02469050195469548
Position 16513: 0.023690241740568104
Position 2594: 0.022964883988101398
Position 8288: 0.02287064548894124
Position 8821: 0.022705600459811112
Position 11126: 0.02216776061410407
Position 8801: 0.02173702835582662
Position 15566: 0.02045630013952196
Position 21563: 0.017136059514093013
Position 21026: 0.017130211497869523
Position 19700: 0.016671270412975878
Position 10314: 0.016135727015400607
Position 1820: 0.015808489762685594
Position 6574: 0.015725406703510567
Position 24080: 0.015673884668542422
Position 5711: 0.015548766253187463
Position 17672: 0.014191560479048793
Position 9873: 0.014040956370967294
Position 23890: 0.014008876105860843
Position 13627: 0.013028733243570075
Position 18029: 0.012858295979799905
Position 4527: 0.01267262389754652
Position 9642: 0.011764654218695617
Position 13429: 0.01097671450774472
Position 23444: 0.010762590855145346
Position 13939: 0.010600227974083538
Position 13395: 0.010146971043771604
Position 21623: 0.009525965297243474
Position 15610: 0.00950451219742185
Position 10366: 0.009201908759193042
Position 9169: 0.009157053182387099
Position 21601: 0.009073685179441479
Position 22927: 0.008885223503593628
Position 23457: 0.008338977479127502
Position 9107: 0.00811489086198097
Position 14064: 0.008085453291597247
Position 7831: 0.007938649542943044
Position 11447: 0.007909176157476288
Position 17283: 0.007842556450956158
Position 18577: 0.0077717043383077125
Position 21598: 0.007684196704910264
Position 20830: 0.0075845197707762255
Position 12790: 0.006908268125977146
Position 14346: 0.006847480048306215
Position 3274: 0.006811866107636896
Position 23648: 0.006594060255239336
Position 11806: 0.006582348115105989
Position 19191: 0.006524439508596726
Position 23174: 0.006444898932232586
Position 7234: 0.006435140623527457
Position 2450: 0.006285568254987256
Position 21569: 0.006160526751380867
Position 12755: 0.006102822570580183
Position 7681: 0.005906714847890589
Position 2284: 0.005777083314508834
Position 7513: 0.005728584097549354
Position 18890: 0.005706097180950989
Position 13038: 0.0056299014267044865
Position 22765: 0.005569108384894188
Position 9127: 0.005414703019518022
Position 7275: 0.005288511626983777
Position 21979: 0.0052866282850075105
Position 22609: 0.005086479926772222
Position 3333: 0.0047158637264176646
Position 12073: 0.004691339739562716
Position 834: 0.004677532054054602
Position 11764: 0.004253790838427481
Position 10371: 0.004177814139317941
Position 2435: 0.004162957562270059
Position 13222: 0.0041363318130406565
Position 16879: 0.0041100721371735
Position 16708: 0.003918004264132164
Position 7855: 0.0036799731930683213
Position 2637: 0.003655777247006908
Position 16623: 0.003559125939112112
Position 21785: 0.0034052280344145816
Position 3345: 0.003238854816619487
Position 24314: 0.0029771654006398693
Position 7297: 0.002955427962029717
Position 8495: 0.002906310332811787
Position 16184: 0.0029002273259299913
Position 2946: 0.0027167648926589264
Position 23938: 0.0026843675112824578
Position 2479: 0.0026782939663000786
Position 11461: 0.0026233557256999706
Position 9331: 0.002551532554835147
Position 12853: 0.002521203362416799
Position 1123: 0.0025137997464358456
Position 9721: 0.002471774454034332
Position 8758: 0.0024271644086719737
Position 20332: 0.0024213810510363117
Position 16363: 0.0023872471555531206
Position 21809: 0.002378013224864493
Position 4364: 0.00236228088115897
Position 8754: 0.002285617403401997
Position 22141: 0.0022791554744292885
Position 7766: 0.0022224229499901225
Position 4816: 0.002184450667736647
Position 17637: 0.0021477144744214494
Position 21616: 0.0021049550959828306
Position 13114: 0.0020757744574480437
Position 14343: 0.002050414021887469
Position 22103: 0.0019821233526712435
Position 12162: 0.0019293639133330827
Position 5322: 0.001895408169033411
Position 22467: 0.0018329229163651093
Position 7954: 0.0017359213971302784
Position 15509: 0.0017258684960136635
Position 20536: 0.001722253182291123
Position 616: 0.00171294394003988
Position 23598: 0.0017092179879834482
Position 4571: 0.001686231816479677
Position 21954: 0.0016629203979255363
Position 22411: 0.001610254583493048
Position 598: 0.0016019549607791425
Position 861: 0.0015967395516328594
Position 17917: 0.0015900904386549012
Position 19982: 0.001535508957878681
Position 12058: 0.0014585378380656737
Position 18063: 0.0014368793385565275
Position 5572: 0.0013662371951477467
Position 22895: 0.00117797730001505
Position 22934: 0.0011597809831421693
Position 4407: 0.0010959580600488805
Position 2227: 0.0010887447728839725
Position 11679: 0.0010886953727749827
Position 15529: 0.0010664863546407952
Position 8014: 0.0009757116607081857
Position 18828: 0.0009440673098185749
Position 772: 0.0009260837452207827
Position 407: 0.0008886604076646244
Position 23036: 0.0008886073268125
Position 13131: 0.0008805286929954616
Position 18270: 0.0008802450987545274
Position 4214: 0.0008610050000295287
Position 7836: 0.0008501204515504964
Position 2230: 0.0008340720684071368
Position 815: 0.0008309356488292384
Position 8777: 0.0008131978202788237
Position 21683: 0.0007910534950566152
Position 7606: 0.0007772279639170016
Position 21857: 0.0007770449596157474
Position 18100: 0.0006969088518110311
Position 17743: 0.0006836473539783657
Position 11486: 0.0006729034110071883
Position 3399: 0.0006612964215551762
Position 2988: 0.0006399151362819757
Position 11845: 0.0006196811002067669
Position 11393: 0.0006028774743738026
Position 2951: 0.000568858788456427
Position 8737: 0.0005411849527295644
Position 8964: 0.0005406545396854265
Position 1411: 0.000531318796130331
Position 11512: 0.0005257132190134076
Position 18085: 0.0005014365703482933
Position 17461: 0.00048063947741986795
Position 5403: 0.0004714892777081164
Position 14154: 0.0004703614902639954
Position 9475: 0.00044240622384826626
Position 2260: 0.00043689916042125276
Position 1476: 0.0004349746691027334
Position 17565: 0.0004349174308317592
Position 2007: 0.0004308005099695811
Position 15493: 0.00042932379683567287
Position 18651: 0.0004268940263939075
Position 22939: 0.0004242731132680581
Position 12084: 0.00038996868124565627
Position 7735: 0.00037896902683440324
Position 17842: 0.0003690085332856586
Position 22437: 0.00036689503879058414
Position 3578: 0.0003608848403913533
Position 11710: 0.00035519330744280045
Position 9309: 0.00035049850496156614
Position 12283: 0.00034697335732260026
Position 3235: 0.0003454106557849265
Position 7969: 0.00033014420979886967
Position 22472: 0.0002967851750040103
Position 18534: 0.0002938995050451699
Position 3284: 0.0002844042776820106
Position 3815: 0.0002833006813589099
Position 22962: 0.00027755584478449233
Position 7774: 0.0002608221044590838
Position 945: 0.0002191442810803661
Position 3048: 0.00021657026237656
Position 2029: 0.00020334247845158097
Position 18211: 0.00020285295052521467
Position 21091: 0.00020031120980759374
Position 3205: 0.00019298827130862024
Position 2755: 0.00018224017144246793
Position 10478: 0.00017505016183553174
Position 1091: 0.00015919316418283938
Position 18760: 0.00015721877930754578
Position 13179: 0.00014931793636909684
Position 2541: 0.00014565531393125538
Position 2684: 0.00014159429514565129
Position 18746: 0.00013601684441840158
Position 537: 0.00013519832588134004
Position 8011: 0.0001311567735427458
Position 22658: 0.00012819209775754965
Position 8226: 0.00011485001549179686
Position 512: 0.00011010453151774755
Position 22615: 0.0001090882919460009
Position 8176: 0.00010574255962959538
Position 7387: 9.911544972627657e-05
Position 18072: 9.80518368272787e-05
Position 22302: 9.73873055210699e-05
Position 2287: 9.521011072395356e-05
Position 7553: 9.467716276428797e-05
Position 3110: 9.445810498246877e-05
Position 663: 9.064581395088798e-05
Position 13157: 8.999187787971634e-05
Position 18155: 7.589747750209694e-05
Position 18166: 6.602704991805386e-05
Position 18953: 6.554670305870404e-05
Position 566: 6.119905658911115e-05
Position 17771: 5.904392451069231e-05
Position 2484: 5.7198664204718756e-05
Position 1436: 5.477639949317373e-05
Position 514: 5.357760718027591e-05
Position 2527: 5.3412766572092814e-05
Position 12582: 4.990673264521236e-05
Position 4542: 4.9453164626711774e-05
Position 958: 4.474984398532131e-05
Position 22587: 4.297304743750942e-05
Position 19272: 3.865430765869653e-05
Position 1490: 3.4980525581990175e-05
Position 2038: 3.3375981524978154e-05
Position 22549: 3.1381743548418186e-05
Position 3594: 3.089678085690177e-05
Position 7991: 2.972613431587642e-05
Position 22250: 2.7464594979211895e-05
Position 13551: 2.4623528679606798e-05
Position 1139: 2.32202710909264e-05
Position 11720: 2.2727967565575425e-05
Position 19008: 2.1710922613510805e-05
Position 485: 2.0201258986348408e-05
Position 4768: 1.872214642295862e-05
Position 7843: 1.5627379120014785e-05
Position 20855: 1.259432880893649e-05
Position 7795: 1.2221602568662068e-05
Position 7317: 1.2097065504660789e-05
Position 7635: 1.084551565311703e-05
Position 7708: 1.0435377016024958e-05
Position 7280: 1.02763691468047e-05
Position 13289: 9.32057832867832e-06
Position 22133: 8.511197526859764e-06
Position 22114: 8.404055893641818e-06
Position 21032: 6.721989903135013e-06
Position 7305: 3.2072166982034194e-06
Position 17913: 3.1780705472360195e-06
Position 5676: 3.0444105702061895e-06
Position 1326: 2.9421256493374507e-06
Position 13509: 2.540111630799923e-06
Position 13060: 2.405445489592543e-06
Position 7977: 1.7518938280712024e-06
Position 951: 1.7327676740233855e-06
Position 7375: 1.4115173212631134e-06
Position 1971: 1.351519727575534e-06
Position 7610: 1.2468360640946293e-06
Position 1137: 1.1329807068466523e-06
Position 1609: 1.1049903779985101e-06
Position 12938: 9.380125799856239e-07
Position 618: 9.177820405389124e-07
Position 784: 8.233665990580154e-07
Position 1266: 7.070764251765854e-07
Position 11890: 7.051072751083997e-07
Position 7416: 6.597104323972762e-07
Position 17848: 5.7501230188573e-07
Position 7230: 5.307357386856772e-07
Position 8207: 3.2122444035723564e-07
Position 1890: 3.0389583051675254e-07
Position 8242: 2.7961681322504643e-07
Position 7525: 2.387711713171108e-07
Position 1841: 2.2917991002432563e-07
Position 351: 2.2008748991759937e-07
Position 1375: 2.1462412055725023e-07
Position 1496: 2.104793897266415e-07
Position 278: 2.026221430055138e-07
Position 7336: 1.8666537248633e-07
Position 995: 1.453972516283768e-07
Position 1133: 1.42983169349809e-07
Position 1014: 1.4080878362773512e-07
Position 965: 1.1681181771275935e-07
Position 882: 1.0935072428741392e-07
Position 10056: 8.551084525934215e-09
