Gene = Ecm1
Position 1139: 0.00014262387742442216
Position 3459: 0.0001364601545435825
Position 1607: 0.00013553737798334433
Position 2528: 0.00012659344619580362
Position 2813: 0.00012656620213228123
Position 2279: 0.00012449981964856753
Position 447: 0.00011633840152201148
Position 243: 0.00011100073570228494
Position 632: 0.00010385734343294998
Position 961: 0.0001028038435786609
Position 987: 9.69058439533554e-05
Position 3434: 9.088233957841975e-05
Position 1225: 8.577333719517709e-05
Position 1282: 8.47246928404269e-05
Position 3992: 7.808050131806749e-05
Position 5031: 7.65319334548648e-05
Position 5005: 7.335408666022491e-05
Position 1287: 7.247861197352942e-05
Position 3719: 6.458510309932162e-05
Position 1963: 6.104694936145345e-05
Position 654: 5.795876543181059e-05
Position 336: 5.7772877225433436e-05
Position 4338: 5.574763005850076e-05
Position 2153: 5.2946232536171604e-05
Position 2177: 4.927830779435051e-05
Position 743: 4.8866744481800355e-05
Position 5346: 4.764772576951485e-05
Position 1634: 4.607624005634917e-05
Position 2324: 4.3708497359439565e-05
Position 630: 4.139296643124334e-05
Position 3353: 4.123617524040099e-05
Position 534: 4.0337738498435856e-05
Position 1721: 3.800221356475752e-05
Position 1055: 3.6477981121194064e-05
Position 994: 3.625165744483449e-05
Position 3204: 3.557630649559813e-05
Position 1330: 3.4546033618146296e-05
Position 253: 3.3332975119874006e-05
Position 1037: 3.2488987677006626e-05
Position 1124: 3.242463323665885e-05
Position 125: 3.0510726215163164e-05
Position 1117: 2.7161847480439466e-05
Position 2284: 2.5356858565044162e-05
Position 1817: 2.479857124053805e-05
Position 250: 2.45059348455965e-05
Position 219: 2.3369260070370204e-05
Position 2321: 2.262235787454206e-05
Position 3236: 2.0052663833737316e-05
Position 391: 1.973616834308149e-05
Position 395: 1.9348254052355035e-05
Position 2608: 1.9003129392007424e-05
Position 3241: 1.7819494777332057e-05
Position 1899: 1.631048629253861e-05
Position 1409: 1.5214687555761988e-05
Position 493: 1.4558370157917345e-05
Position 1915: 1.391331373363756e-05
Position 2111: 1.3057263320621722e-05
Position 333: 1.1670856958379286e-05
Position 1583: 1.1631646844020757e-05
Position 437: 1.1591487452927392e-05
Position 2815: 1.140640697262547e-05
Position 1500: 1.0768837970800733e-05
Position 1423: 1.045341680884571e-05
Position 1293: 5.734873293112587e-06
Position 1303: 5.109462902556133e-06
Position 1552: 4.802583389396967e-06
Position 4003: 4.611531536520441e-06
Position 4014: 4.5829177654296504e-06
Position 3881: 3.97154522532078e-06
Position 506: 3.075889533743057e-06
Position 1897: 2.1512883722550757e-06
Position 2238: 2.0795800797202874e-06
Position 2328: 1.61817761196307e-06
Position 2333: 1.5484078385058287e-06
Position 2330: 1.3823970037090584e-06
Position 2540: 1.3232332559987894e-06
Position 216: 1.3147228672077862e-06
Position 245: 1.2157590035285106e-06
Position 1929: 9.688620945561723e-07
Position 376: 9.275328766620746e-07
Position 384: 9.163200868069101e-07
Position 341: 8.457282572999844e-07
Position 201: 6.53414907264013e-07
Position 536: 5.208570746117206e-07
Position 450: 3.7732730597097856e-07
Position 228: 3.1073947296818235e-07
Position 1902: 3.087238664184493e-07
Position 192: 3.0028111740110574e-07
Position 2220: 2.7624841865238126e-07
Position 542: 2.5276733559881595e-07
Position 2257: 1.9117814987370522e-07
Position 2242: 1.889645377215878e-07
Position 345: 1.8589989569068025e-07
Position 347: 1.755059979462361e-07
Position 230: 1.6263400429780595e-07
Position 454: 1.3042195476227139e-07
Position 2263: 1.2019948531829732e-07
Position 2184: 1.1637982494645211e-07
Position 413: 8.87050878540068e-08
Position 1932: 7.105426087282767e-08
Position 91: 6.965072016673081e-08
Position 196: 5.5044739810442064e-08
Position 351: 5.0618708859181555e-08
Position 359: 4.14810580163857e-08
Position 440: 3.658498472322399e-08
Position 1761: 3.298264895818055e-08
Position 72: 1.6604447575544516e-08
Position 400: 1.4306008772682e-08
Position 143: 1.0790408146458068e-08
Position 113: 1.0243508136254215e-08
Position 148: 6.557226933466152e-09
Position 471: 5.24179035020571e-09
Position 106: 4.659683554086291e-09
Position 67: 3.5015128056633867e-09
Position 2132: 8.165730652123085e-10
Position 459: 2.1323635952921425e-11
Position 468: 1.347883129512487e-11
