Gene = C130074G19Rik
Position 968: 2.1593027415477115e-07
Position 358: 1.2612762174753054e-07
Position 496: 1.1683763758062969e-07
Position 352: 1.0429910909634371e-07
Position 389: 9.968300942501882e-08
Position 1060: 9.901405918358054e-08
Position 976: 9.23326712325856e-08
Position 490: 8.535007300043136e-08
Position 499: 8.288319641254951e-08
Position 267: 8.133486035238523e-08
Position 152: 7.737190140455392e-08
Position 195: 7.53976433945294e-08
Position 700: 5.880271965854806e-08
Position 214: 4.32497251161629e-08
Position 565: 3.8693619508959384e-08
Position 501: 9.178668185112695e-09
Position 346: 8.629329444453705e-09
Position 382: 7.756828253251172e-09
Position 369: 5.139949962260721e-09
Position 272: 4.921069252013952e-09
Position 520: 4.8501295387479105e-09
Position 337: 2.9797570460988607e-09
Position 183: 1.5118047532552423e-09
