Gene = Emc10
Position 2006: 7.20446207599629e-06
Position 2086: 7.1688517403318505e-06
Position 1719: 6.56804440674364e-06
Position 3939: 6.448893785632863e-06
Position 3919: 6.150503057242394e-06
Position 2249: 5.526685554546175e-06
Position 2663: 5.319348375646932e-06
Position 1717: 5.226810032129729e-06
Position 4035: 5.063572392201102e-06
Position 2383: 4.697477861591866e-06
Position 3951: 4.13918463007853e-06
Position 4010: 4.0910941791380535e-06
Position 3891: 4.035168645762053e-06
Position 2509: 1.3297931101508516e-06
Position 5208: 1.154285912719276e-06
Position 1837: 9.939982492113987e-07
Position 4563: 4.6346397750663494e-07
Position 2469: 1.7674120742445672e-07
Position 4565: 5.994804528732473e-08
Position 687: 5.830583570655236e-09
Position 709: 4.360728312934841e-09
Position 3521: 3.3408110232152156e-09
Position 424: 7.211972175749765e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4464: 0.9814132957842613
Position 4187: 0.9758194734393288
Position 3213: 0.8829235519984362
Position 1632: 0.8795014435007373
Position 3854: 0.8152729139559872
Position 5542: 0.6123644396331658
Position 5974: 0.49575384824305646
Position 5263: 0.21836523632014207
Position 3883: 0.13835243637642203
Position 2863: 0.12586327966266717
Position 6119: 0.12217446408216644
Position 3662: 0.0658541334791128
Position 1590: 0.06471012541337509
Position 3722: 0.05957282532534305
Position 6167: 0.04603465627278479
Position 5321: 0.039651968835532014
Position 5561: 0.026267037644495755
Position 6005: 0.02358228624189853
Position 6481: 0.019915204532871968
Position 1568: 0.01864040269136036
Position 4702: 0.018622905359617886
Position 3460: 0.018365926290161178
Position 6245: 0.01762008235411113
Position 803: 0.01672855463722228
Position 5300: 0.015697453926924718
Position 3263: 0.015167449724119595
Position 832: 0.011809298230550155
Position 5234: 0.011780169459825993
Position 6493: 0.011512529234934357
Position 3260: 0.011271193032188397
Position 6184: 0.01123323037948311
Position 5145: 0.010915079893796998
Position 2594: 0.008360116332997432
Position 3957: 0.007391524300207474
Position 4471: 0.007238223244434613
Position 6078: 0.007067707037016381
Position 4220: 0.007044409173069905
Position 3233: 0.006622750555617459
Position 2071: 0.006614215611279629
Position 3828: 0.005723400540525387
Position 3603: 0.005665026701256736
Position 5433: 0.005419385592119843
Position 1138: 0.00538018871868136
Position 3665: 0.005178651285361519
Position 5784: 0.005161890054354738
Position 4863: 0.004611977741805947
Position 3615: 0.0045007879290744545
Position 5832: 0.004343077530635902
Position 3477: 0.004238878010795522
Position 3640: 0.003938245166293271
Position 6270: 0.0036045764443053525
Position 5740: 0.0035058432848105955
Position 3493: 0.003380536784931105
Position 2481: 0.003281241085331585
Position 3008: 0.003147499389724784
Position 3531: 0.002956361034687984
Position 6387: 0.0027107767565218944
Position 2449: 0.0026177697621562208
Position 3807: 0.0025687148520706117
Position 5608: 0.0023911407416351547
Position 4343: 0.002389573921939641
Position 6509: 0.0023032147689816635
Position 1093: 0.002032041048425778
Position 6210: 0.001752726960247821
Position 6054: 0.0017216861258682304
Position 6047: 0.0016963949951167426
Position 3924: 0.0016863031046258842
Position 909: 0.0016481925000509077
Position 972: 0.0016320997425722033
Position 6017: 0.0015855393342103774
Position 2462: 0.0015074351658457788
Position 1592: 0.0014252212677111872
Position 2531: 0.001360655061614684
Position 5952: 0.0013540698138268244
Position 3115: 0.0012709945508251007
Position 3202: 0.0012002775823573106
Position 4478: 0.0011117958704256648
Position 5898: 0.0011022340292165514
Position 2314: 0.0010973866952049048
Position 180: 0.0009860242116726627
Position 6429: 0.000954806260686287
Position 2051: 0.0009033484700195717
Position 2187: 0.000839969295286018
Position 936: 0.0008397139152022298
Position 3618: 0.0008201162711807883
Position 4992: 0.0008069005127196293
Position 3197: 0.0007989890956994225
Position 1166: 0.0007168869263797321
Position 198: 0.0007155588743952724
Position 5764: 0.0006688452674322735
Position 3236: 0.000638430228409535
Position 3051: 0.0005991836260225488
Position 5942: 0.0005755515358084348
Position 3463: 0.0005729312927661379
Position 3287: 0.0005463538676443309
Position 4966: 0.000527309324148101
Position 1329: 0.0004807780837187877
Position 6281: 0.00047906735318655445
Position 2376: 0.0004731288724583341
Position 5170: 0.00047281669136434276
Position 4202: 0.00046997638962671716
Position 2951: 0.00045716228342576745
Position 1332: 0.00045194652612444
Position 1103: 0.0004212614019882761
Position 5658: 0.00040714590266772435
Position 2028: 0.00039748273567143886
Position 2871: 0.00039190797034808377
Position 3751: 0.0003690453574866596
Position 3240: 0.0003549867835371286
Position 4896: 0.00035370644399193997
Position 4024: 0.00034468568847136207
Position 2421: 0.00031076248524094667
Position 4047: 0.00029312095053057646
Position 878: 0.00029105301918169865
Position 4935: 0.00028296139875742343
Position 4677: 0.0002598990749180555
Position 3499: 0.0002501875504210371
Position 4708: 0.00024937905724199585
Position 4943: 0.00024554916548519094
Position 4876: 0.00024349920927966927
Position 2543: 0.00023858449512150572
Position 4368: 0.0002189870532948997
Position 4064: 0.00021339579919638042
Position 1370: 0.00020420027090296657
Position 4650: 0.00019172868422330527
Position 4905: 0.0001828342962342984
Position 4666: 0.00017972872158696285
Position 4301: 0.0001777566079331169
Position 3898: 0.00017447262209452718
Position 4507: 0.0001697867601516912
Position 4008: 0.0001683838656500703
Position 6398: 0.00016398170752594265
Position 302: 0.00015135798126418668
Position 5212: 0.00013362868971387808
Position 5154: 0.00012939960554774046
Position 4141: 0.00012360030239792408
Position 4498: 0.00012180889902658931
Position 3126: 0.00011664669072998331
Position 1511: 0.00011568219749155549
Position 1507: 0.00011078591669727941
Position 4504: 0.00010751296872737047
Position 4841: 0.00010609284428873708
Position 2117: 0.00010522727205586655
Position 1521: 9.919672647048525e-05
Position 3762: 9.917419822342107e-05
Position 3145: 9.029077274586524e-05
Position 4133: 8.261590731545911e-05
Position 911: 8.036385447083993e-05
Position 1654: 8.011502518938663e-05
Position 1689: 7.076756061560177e-05
Position 2254: 7.071843001383958e-05
Position 783: 7.02276593536218e-05
Position 1377: 6.769775915241783e-05
Position 3927: 6.693396141190217e-05
Position 3628: 6.657590737399727e-05
Position 211: 6.626596000349693e-05
Position 401: 6.568953974969432e-05
Position 2225: 6.387698961042767e-05
Position 6552: 6.385525957110782e-05
Position 1543: 6.07634539692218e-05
Position 4138: 5.473045192913452e-05
Position 407: 5.277978584993259e-05
Position 3149: 5.225093034432425e-05
Position 4769: 5.223695259604738e-05
Position 214: 5.1195105824308084e-05
Position 355: 5.0827336477008006e-05
Position 5194: 4.840162517625193e-05
Position 4409: 4.719005825045913e-05
Position 1306: 4.52682135625452e-05
Position 4357: 4.5143176520212426e-05
Position 1100: 4.4208446869946436e-05
Position 5044: 4.2583306252772066e-05
Position 1239: 4.037079921752857e-05
Position 4911: 3.8643570853053375e-05
Position 4949: 3.850502831524522e-05
Position 1550: 3.822529695185944e-05
Position 849: 3.726812017225847e-05
Position 4717: 3.515360957494058e-05
Position 4890: 3.489345240107825e-05
Position 2032: 3.3574382452328915e-05
Position 4639: 3.2804967690713666e-05
Position 4917: 3.2681781904247086e-05
Position 5440: 3.141762503453424e-05
Position 687: 3.0435772865206355e-05
Position 4732: 3.025992954171016e-05
Position 5178: 2.9599909865002547e-05
Position 1109: 2.3861957467073976e-05
Position 5333: 2.309486652319874e-05
Position 684: 2.1653613255166576e-05
Position 4657: 2.1111836805537913e-05
Position 368: 2.0429810633296204e-05
Position 4308: 1.9513195160317304e-05
Position 1194: 1.9144346430313718e-05
Position 1116: 1.9130671589865623e-05
Position 856: 1.6762597437641425e-05
Position 1060: 1.648173968872761e-05
Position 842: 1.606884302789021e-05
Position 3011: 1.558977173807561e-05
Position 700: 1.5146227172526623e-05
Position 991: 1.4654677202431444e-05
Position 4734: 1.244840000334468e-05
Position 374: 9.717108783556321e-06
Position 5051: 9.654425864014449e-06
Position 5028: 8.544447465817227e-06
Position 3092: 7.200695169571096e-06
Position 4489: 5.869932456402165e-06
Position 3293: 5.648785488167244e-06
Position 4417: 5.524684815820926e-06
Position 4642: 5.030396016020371e-06
Position 4746: 3.999833316960376e-06
Position 3056: 3.4369929545939873e-06
Position 2355: 3.1687491586348796e-06
Position 1659: 2.7060658099203544e-06
Position 4531: 2.7004771993647326e-06
Position 1335: 2.578297663232426e-06
Position 2548: 2.337419932218941e-06
Position 2085: 2.26305586536836e-06
Position 1451: 2.03987818555104e-06
Position 1812: 1.9555256358095743e-06
Position 1875: 1.1385629237505689e-06
Position 652: 1.0524446847270346e-06
Position 1150: 1.0226348370385392e-06
Position 730: 9.229167474682929e-07
Position 1000: 7.332676730491939e-07
Position 518: 6.908834574849587e-07
Position 4880: 2.859803115214893e-07
Position 1372: 2.758691822155612e-07
Position 1467: 2.721169170645499e-07
Position 524: 2.474758428437756e-07
Position 520: 2.467876748864248e-07
Position 1425: 2.259844070924759e-07
Position 4513: 1.7209131811788506e-07
Position 450: 1.4182286381931582e-07
Position 430: 1.234155288683853e-07
Position 1460: 1.161272812949733e-07
Position 4669: 9.204623921452398e-08
Position 331: 8.840550639084673e-08
Position 222: 7.717613664011894e-08
Position 421: 6.93300612515193e-08
Position 1395: 5.9327881994915594e-08
Position 414: 5.505412070124712e-08
Position 570: 5.38345317292145e-08
Position 2155: 5.0719346668975256e-08
Position 757: 4.95869644210963e-08
Position 216: 4.93453118938399e-08
Position 4537: 4.294926589728915e-08
Position 514: 4.267650105739638e-08
Position 548: 4.200348566840699e-08
Position 435: 3.831787755919763e-08
Position 748: 3.7403539350194546e-08
Position 543: 3.1334009918793665e-08
Position 763: 3.095884984921534e-08
Position 1701: 3.031091988048196e-08
Position 646: 2.7197957855953457e-08
Position 736: 2.3792264462323057e-08
Position 1357: 2.1472727104802128e-08
Position 1788: 2.09611648352197e-08
Position 4143: 2.0452873480133215e-08
Position 691: 1.8437616337133396e-08
Position 4522: 1.6718558977789324e-08
Position 329: 1.5703758862494523e-08
Position 621: 1.4232650249359745e-08
Position 717: 1.4045778970692124e-08
Position 378: 1.1559092243265638e-08
Position 609: 1.0500095538404302e-08
Position 226: 1.0344065070770753e-08
Position 589: 6.588573340455559e-09
Position 268: 5.273312681290321e-09
Position 560: 4.380331151308574e-09
Position 858: 4.165885110778848e-09
Position 3591: 4.10281556527934e-09
Position 707: 2.9800241219655445e-09
Position 365: 1.8167043934037238e-09
Position 1350: 1.0034309853730705e-09
Position 1312: 8.860660751207732e-10
Position 1052: 4.256756554491917e-11
Position 1039: 2.4902428526212002e-11
