Gene = Tbc1d19
Position 1708: 5.9126529317307215e-06
Position 453: 5.603481877367076e-06
Position 314: 5.180700801923175e-06
Position 225: 2.2215250512000113e-06
Position 3621: 2.05994006349846e-06
Position 144: 1.983449021685587e-06
Position 127: 1.6044003268454608e-06
Position 1630: 1.6026181274439125e-06
Position 1273: 1.2863537157036927e-06
Position 1820: 1.2091888674815176e-06
Position 1268: 1.1484962794213341e-06
Position 192: 4.001981508799002e-07
Position 1634: 1.455423826477249e-07
Position 362: 1.1854526600947442e-09
