Gene = Atic
Position 13158: 0.0006959511773519147
Position 7931: 0.0006725956983828302
Position 16352: 0.0006336090606639077
Position 12873: 0.0006191588211101715
Position 22124: 0.0006166115751835643
Position 11163: 0.0005075028315879414
Position 10956: 0.00047863422980393903
Position 12553: 0.0004718082655444625
Position 2495: 0.0004672893404570885
Position 12602: 0.0004551436083321373
Position 5600: 0.0003756239313734006
Position 21403: 0.0003634762514642843
Position 12651: 0.00034030986150751594
Position 1036: 0.00029878367280684713
Position 1310: 0.0002903871288571143
Position 16531: 0.0002515455898051089
Position 19088: 0.00023968898224913497
Position 8835: 0.00023517787008110226
Position 7783: 0.00023424202672691036
Position 8612: 0.00021262281813243578
Position 15988: 0.00020225857476991938
Position 5677: 0.00019670528459390693
Position 1121: 0.00016132419846026966
Position 11084: 0.0001267880517186113
Position 19625: 0.00012615643283428864
Position 21725: 0.0001238070937814158
Position 11218: 0.00012166658170479093
Position 21550: 0.00011792376117407623
Position 14326: 0.00011700064941547673
Position 13848: 9.160216606213245e-05
Position 16490: 8.79096472098645e-05
Position 19420: 8.502898777406115e-05
Position 13469: 8.244476256925526e-05
Position 14226: 8.07845972897919e-05
Position 835: 7.1678593047625e-05
Position 5756: 6.113557831392984e-05
Position 770: 5.8892226613605835e-05
Position 12179: 5.8375780632260496e-05
Position 11847: 5.771563854385967e-05
Position 4921: 5.5420999684491276e-05
Position 197: 5.262788360867924e-05
Position 7938: 5.247370928496267e-05
Position 7875: 5.159213156314015e-05
Position 16315: 4.9585629204129595e-05
Position 1462: 4.6602656142996705e-05
Position 12387: 3.693392887796385e-05
Position 13723: 3.629325561187033e-05
Position 8939: 3.502629792902503e-05
Position 3948: 3.317820266371459e-05
Position 433: 2.5617357436015907e-05
Position 13895: 2.4009971172489237e-05
Position 8052: 2.3568153077863226e-05
Position 938: 2.1748815875147487e-05
Position 12166: 2.0705880562960506e-05
Position 328: 1.8875743342556157e-05
Position 12041: 1.843541246938329e-05
Position 8093: 1.8403132995949784e-05
Position 1017: 1.6786008803993323e-05
Position 321: 1.6280929889198262e-05
Position 8201: 1.5465813360251507e-05
Position 859: 1.2174721715220055e-05
Position 815: 1.1613269584052292e-05
Position 14474: 1.0903293795693115e-05
Position 13957: 1.0225313745766297e-05
Position 12404: 1.0035685747046302e-05
Position 850: 1.0009978287917196e-05
Position 11727: 9.650085349859295e-06
Position 270: 7.610630953810318e-06
Position 149: 6.512563242291917e-06
Position 596: 5.547804997532272e-06
Position 445: 5.114796241821673e-06
Position 15625: 5.022050680432899e-06
Position 776: 3.865624157152164e-06
Position 641: 3.0226974510077153e-06
Position 12692: 2.8282663119819572e-06
Position 19363: 2.6982626540492456e-06
Position 469: 2.5268986978961157e-06
Position 15578: 2.159960639476993e-06
Position 557: 1.955269734178432e-06
Position 828: 5.634481848350334e-07
Position 527: 5.377070964381124e-07
Position 452: 3.779290943713197e-07
Position 12070: 3.448527756696789e-07
Position 1074: 3.2575333081686854e-07
Position 205: 2.2781033552914217e-07
Position 120: 1.7000622888811754e-07
Position 564: 1.6662732673014393e-07
Position 473: 1.551244375001837e-07
Position 104: 3.651623872966268e-10
Position 129: 2.069782618107718e-13
