Gene = Cck
Position 3724: 0.0010926355360835035
Position 3277: 0.0010157101678473287
Position 3973: 0.0009723068593084806
Position 2861: 0.0009472211711388985
Position 296: 0.0009226403630008138
Position 3459: 0.0009162305424491051
Position 1576: 0.0008935781842246587
Position 1073: 0.0008841194274643296
Position 1827: 0.0008600004832898244
Position 3326: 0.0008570070321951075
Position 547: 0.0008464142586982987
Position 1730: 0.0007872429742135643
Position 3415: 0.0007810409180645857
Position 3936: 0.0007659833041322122
Position 3315: 0.000727246694391763
Position 2078: 0.0006492084724501443
Position 2250: 0.0005704534640190896
Position 2229: 0.0005592234084006907
Position 1288: 0.0005192568825148506
Position 649: 0.0004500486600813844
Position 5530: 0.0004427580641894792
Position 1245: 0.0004334514116834828
Position 2208: 0.00043295733188907865
Position 1592: 0.00040841723755774865
Position 2664: 0.00039838627714669966
Position 857: 0.0003944679050768666
Position 1512: 0.00038091050559522355
Position 859: 0.00037381202747301936
Position 3653: 0.00036111489767903153
Position 1451: 0.00033597885705507916
Position 1292: 0.00032639945262430485
Position 2137: 0.0003179745457226036
Position 1547: 0.0003143461431592956
Position 1044: 0.00030840006883478717
Position 1005: 0.0002860586319654695
Position 1581: 0.0002823405293696806
Position 1458: 0.00025890353942303244
Position 4281: 0.000245053066107536
Position 5731: 0.00024168820874233377
Position 2477: 0.00021172892107249608
Position 3851: 0.00018494977103006017
Position 4684: 0.00017256860907746498
Position 5815: 0.0001674798452661315
Position 426: 0.0001449279063772327
Position 2965: 0.00011523498536797821
Position 1959: 9.951686372004901e-05
Position 3192: 9.853367266948645e-05
Position 2683: 8.642901252557413e-05
Position 925: 8.334998592045543e-05
Position 685: 7.641290099507565e-05
Position 627: 7.639782523680872e-05
Position 5825: 7.311910500754548e-05
Position 3056: 6.62195184327141e-05
Position 1697: 6.547159380429015e-05
Position 210: 5.939666489408078e-05
Position 461: 5.500042448913176e-05
Position 567: 5.042863585248662e-05
Position 2041: 4.0978006633222e-05
Position 2813: 3.750133361455164e-05
Position 894: 3.739098190216334e-05
Position 1016: 3.5169345567529536e-05
Position 1169: 3.070474415858469e-05
Position 872: 2.511204332093474e-05
Position 2362: 2.5063860522048194e-05
Position 476: 2.4678145260223266e-05
Position 570: 2.4141906471677517e-05
Position 523: 2.2220922386432873e-05
Position 1350: 2.131934633379131e-05
Position 1111: 2.087411021734324e-05
Position 1781: 1.95520524480361e-05
Position 1832: 1.9251890348467898e-05
Position 1758: 1.7727866497316398e-05
Position 1079: 1.544224498878281e-05
Position 1448: 1.36548003370001e-05
Position 587: 1.3552717544301866e-05
Position 1473: 1.247544592207209e-05
Position 1040: 1.2034179691383206e-05
Position 1329: 9.855596055723574e-06
Position 960: 9.14134718088246e-06
Position 864: 7.903301229021163e-06
Position 1470: 7.037061350134337e-06
Position 2098: 5.8067361103477745e-06
Position 898: 5.7876656218347884e-06
Position 900: 3.7611440134489874e-06
Position 1367: 3.472078033979308e-06
Position 511: 3.145718943236568e-06
Position 1171: 3.1334196113372487e-06
Position 1322: 2.8060871528190653e-06
Position 300: 2.266079284731716e-06
Position 489: 2.1758646851083845e-06
Position 484: 2.0762080376003794e-06
Position 321: 1.0821059481304566e-06
Position 1519: 7.111241785927084e-07
Position 492: 2.294017252624252e-07
Position 978: 2.23796393998073e-07
Position 214: 1.1379568037547576e-07
Position 362: 8.713391010219943e-08
Position 1678: 7.867994080189888e-08
Position 1364: 6.942605947811412e-08
Position 341: 3.625267843700443e-08
Position 235: 2.2764339422763382e-08
Position 982: 2.220077074719446e-08
Position 229: 1.04594841815983e-08
Position 225: 5.037105912421746e-10
Position 373: 2.2038634964570376e-10
Position 272: 2.761489172125686e-12
Position 270: 2.107184158951673e-12
Position 311: 5.368105407325011e-13
