Gene = Rexo2
Position 364: 8.224548300279108e-05
Position 6170: 7.246672738420439e-05
Position 1862: 4.116304698449192e-05
Position 777: 3.972804416312347e-05
Position 259: 3.4569660468283174e-05
Position 346: 3.2839785598132305e-05
Position 193: 2.8117945718432706e-05
Position 504: 2.726846002944137e-05
Position 117: 2.6571177808721408e-05
Position 1057: 1.979487171463002e-05
Position 390: 1.8159232331321767e-05
Position 422: 8.08374751442474e-06
Position 87: 2.082104675647008e-06
Position 280: 2.0691974586131e-06
Position 353: 1.468404997833518e-06
Position 305: 1.0015858120999453e-06
Position 133: 6.801492778423064e-07
Position 101: 6.046711291575056e-07
Position 374: 4.613774407687735e-07
Position 307: 3.7800001150294144e-07
Position 48: 1.8461432462188232e-07
Position 38: 6.98209679903305e-08
Position 385: 1.0251937923578401e-08
Position 406: 2.2863258887761325e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5413: 0.9468079515634533
Position 7470: 0.924318117029116
Position 6097: 0.7969382442333095
Position 11664: 0.6704216185573068
Position 1217: 0.5837785514144672
Position 5229: 0.28964462814142383
Position 8737: 0.2252223844708108
Position 7700: 0.20069272404002178
Position 438: 0.18443982451622107
Position 2099: 0.11987269266247985
Position 11644: 0.11451152673439102
Position 7712: 0.08870329121064593
Position 11907: 0.08604590225957541
Position 9289: 0.07506825348013783
Position 7198: 0.06529075737326753
Position 11984: 0.05860884521970028
Position 2625: 0.05539763208634482
Position 5711: 0.03704594994620216
Position 8589: 0.030579190826302026
Position 10210: 0.02686919929127979
Position 9234: 0.023431600873420746
Position 7297: 0.022759969103613664
Position 7233: 0.02228743972917383
Position 1957: 0.01977801008328013
Position 5273: 0.01871816591392319
Position 11345: 0.018561810154984405
Position 10159: 0.018367192850375396
Position 1989: 0.01603403244956981
Position 11050: 0.0159432203294317
Position 1918: 0.013425219280218698
Position 700: 0.013252039368926327
Position 2658: 0.012824164385942324
Position 6112: 0.012309089696118136
Position 1859: 0.012089301110666709
Position 6989: 0.011995916241984728
Position 6240: 0.010646623548218027
Position 6116: 0.010352752489904686
Position 9591: 0.010177352480108344
Position 9061: 0.009941330627668166
Position 8456: 0.009256004334813845
Position 682: 0.008880421883207193
Position 7016: 0.008769512353128766
Position 11886: 0.008454834514177572
Position 9407: 0.008344563357597022
Position 1885: 0.008293031868846971
Position 3300: 0.008271977828672616
Position 8995: 0.007983388082806795
Position 7543: 0.007942434956805815
Position 1721: 0.007816382949086272
Position 12047: 0.007022381817877703
Position 2825: 0.006791873647447476
Position 4819: 0.006589389434191632
Position 8774: 0.0065718240217823255
Position 5437: 0.006547224302289667
Position 6439: 0.006539638843742632
Position 8648: 0.006516320979236027
Position 8791: 0.005653855033775969
Position 293: 0.0053431290515646305
Position 8970: 0.005268495581520271
Position 1872: 0.005014109259981442
Position 290: 0.004994270572439539
Position 1789: 0.004536446386208768
Position 547: 0.004470132726546328
Position 11872: 0.004336369259762652
Position 8966: 0.004134036556283575
Position 5926: 0.004048541325778362
Position 2055: 0.0035614020494276347
Position 1580: 0.0035047585495962944
Position 7133: 0.0034151044647343642
Position 7378: 0.00331973834518901
Position 6613: 0.002935339828106804
Position 11938: 0.0028010501039599464
Position 1744: 0.0025993090635791347
Position 7401: 0.0025191930955330856
Position 7434: 0.002449634804026408
Position 9199: 0.0019453101152758893
Position 6577: 0.0019246061215870758
Position 9020: 0.0018046761004275956
Position 858: 0.0017182194814534563
Position 5321: 0.001607250062692415
Position 6016: 0.001456046432540142
Position 10579: 0.0012068119279380445
Position 4154: 0.001202707181136606
Position 4041: 0.0009185041935503015
Position 7182: 0.0008948907651705747
Position 10437: 0.0008663748469832441
Position 455: 0.0008596286723120858
Position 894: 0.0008379942864844991
Position 661: 0.0008302144985772962
Position 296: 0.0008083023008843532
Position 1927: 0.0007141894593301707
Position 11028: 0.000675812660137779
Position 3495: 0.0006396569830347526
Position 311: 0.0005895081676523641
Position 720: 0.000580439743942534
Position 2720: 0.0005767779520556351
Position 458: 0.0005132047211871252
Position 1224: 0.0004869050551134205
Position 7772: 0.00048093285774182103
Position 411: 0.0004779425940951393
Position 1036: 0.00047648563101910986
Position 9484: 0.0004743011290403696
Position 2928: 0.00047101773132656854
Position 6209: 0.0004459599562421101
Position 7035: 0.00044464311794808456
Position 7269: 0.0004368919171684026
Position 5665: 0.00038739650707828813
Position 561: 0.00037961244457885895
Position 820: 0.00035610711623559264
Position 8006: 0.0003516303485224466
Position 1541: 0.00031588112369356294
Position 8777: 0.00024130647571681712
Position 876: 0.0002378810609647229
Position 617: 0.00020458816893485074
Position 847: 0.0002010227592084304
Position 1633: 0.0001969116505358624
Position 269: 0.00019666081218394415
Position 7644: 0.00017802213345504406
Position 479: 0.00014182289512377488
Position 879: 0.00011805521832330637
Position 647: 0.0001166650884056402
Position 250: 0.00011030292710725154
Position 575: 9.941259446856948e-05
Position 641: 7.396093022484323e-05
Position 825: 6.251791153148401e-05
Position 1836: 5.8254833799242976e-05
Position 968: 3.967748767096332e-05
Position 6178: 3.373024296441924e-05
Position 204: 2.9447734373687096e-05
Position 556: 2.213972727241724e-05
Position 336: 1.8811943293046115e-05
Position 163: 1.868150082076727e-05
Position 1510: 1.3075624107334698e-05
Position 130: 1.2861475741247946e-05
Position 142: 1.2202739695837865e-05
Position 789: 1.1402395428594862e-05
Position 320: 1.0760380399397373e-05
Position 1600: 1.0759816500843846e-05
Position 9291: 9.318433925885862e-06
Position 571: 9.024798713048088e-06
Position 1458: 8.726223864735491e-06
Position 1435: 8.684985303108117e-06
Position 211: 8.59252279972337e-06
Position 226: 8.027105387685472e-06
Position 1523: 7.91788853049377e-06
Position 245: 7.871564091542665e-06
Position 619: 7.494118847056738e-06
Position 898: 7.015590353875621e-06
Position 1305: 6.426626859860097e-06
Position 1340: 6.1375461548845654e-06
Position 229: 5.918769600823561e-06
Position 1092: 4.57409341665738e-06
Position 1302: 1.7215156295898403e-06
Position 5829: 1.4350077637550622e-06
Position 209: 6.238781890294639e-07
Position 151: 6.054719233701013e-07
Position 137: 5.669513556448394e-07
Position 168: 2.7511502829296393e-07
Position 180: 2.489490940217122e-07
Position 146: 2.2940170747840392e-07
Position 240: 2.2705677886687113e-07
Position 170: 2.1655151737612619e-07
Position 117: 2.0791347953133568e-07
Position 1050: 1.1160188039799424e-07
Position 346: 7.895512164174482e-08
Position 628: 1.1065236736097943e-08
Position 594: 4.506239775358102e-09
Position 489: 2.644536572584166e-09
Position 582: 2.5069358064250546e-09
Position 907: 1.9307786027707517e-09
Position 107: 9.576404578404004e-10
Position 339: 3.888629203296877e-10
