Gene = Mpi
Position 295: 1.3693997162503206e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7359: 0.9020102551685106
Position 6195: 0.7866762083354735
Position 1989: 0.753710961519409
Position 488: 0.7285400141991581
Position 4052: 0.7237816921746298
Position 3584: 0.7004553655867666
Position 1495: 0.6012614204092408
Position 7695: 0.4283149544171513
Position 7824: 0.40895438386259253
Position 3341: 0.12092025913276984
Position 6245: 0.10291554101713839
Position 5961: 0.07962989852542354
Position 3418: 0.07879808665589423
Position 2049: 0.07809809377599532
Position 2052: 0.07732354619093393
Position 7969: 0.07657057414544716
Position 5233: 0.07124371282639355
Position 329: 0.05370002556900709
Position 514: 0.046201322819804776
Position 7263: 0.0375907963138021
Position 301: 0.03516357034739388
Position 6257: 0.030633202194621286
Position 969: 0.02901310168293289
Position 1535: 0.027812313170665195
Position 6854: 0.02642337661632553
Position 7494: 0.024490216856896386
Position 6703: 0.019714008596618305
Position 7465: 0.01710840650664383
Position 3974: 0.017088884107488232
Position 4899: 0.0156878817454737
Position 3321: 0.014582165904023774
Position 5717: 0.014447710454936341
Position 6264: 0.014055719504818074
Position 517: 0.0138480984044047
Position 7027: 0.013798566430962403
Position 4149: 0.013228660186356421
Position 4174: 0.013188011073550334
Position 7894: 0.013173147626763866
Position 4725: 0.012101757604754784
Position 4094: 0.011784054624879513
Position 3677: 0.010912145188231602
Position 2100: 0.01034312396500841
Position 7155: 0.009992312018452002
Position 6167: 0.00991348824820489
Position 7499: 0.00862907931994867
Position 431: 0.0077744049328522715
Position 7023: 0.007108618163951428
Position 3209: 0.007035669124883652
Position 1875: 0.006958091960561495
Position 3385: 0.006447971466449894
Position 5778: 0.0062436254257173494
Position 7702: 0.006132241645253953
Position 5693: 0.005930855552665932
Position 3356: 0.005318982088895795
Position 3466: 0.005152007141064871
Position 8100: 0.00499387166880124
Position 7930: 0.004027157069842373
Position 7832: 0.003830761707248976
Position 7649: 0.003757950497684512
Position 2175: 0.003659639579312313
Position 6136: 0.0034499888455301383
Position 2143: 0.003428195747904366
Position 5515: 0.0033208547758296868
Position 7921: 0.0032862159967428383
Position 1552: 0.003081338649692048
Position 833: 0.002951018458369887
Position 7658: 0.002672400941075583
Position 8459: 0.0025956925018327435
Position 1944: 0.0025362822809556684
Position 2285: 0.002431315843278338
Position 7864: 0.002198679310093543
Position 6894: 0.0021550659796705247
Position 3587: 0.0019690254399780203
Position 4674: 0.0018605228860875045
Position 7852: 0.001741969657318591
Position 5092: 0.0016303629829044464
Position 2647: 0.0015494311741140942
Position 7086: 0.001499894513189294
Position 3249: 0.0014106302420779971
Position 2059: 0.0013949266542733567
Position 1847: 0.001339927007272627
Position 570: 0.001283073895566462
Position 7673: 0.0012558689438218612
Position 7954: 0.0012275844258070943
Position 7718: 0.001203774175750845
Position 5373: 0.0011767701664850733
Position 8212: 0.0011750883240580926
Position 4833: 0.0011042004002254945
Position 7900: 0.000989391679542903
Position 8043: 0.0009669777045351742
Position 573: 0.0009442505644572995
Position 596: 0.000933825120496865
Position 4054: 0.0009063172396406878
Position 738: 0.0008791072479067104
Position 532: 0.0008420543633277026
Position 1901: 0.0008250917181324777
Position 3053: 0.0007854108766639949
Position 6962: 0.0007773875764293291
Position 437: 0.0007493601081468645
Position 6988: 0.0007439179273774413
Position 8087: 0.0007197208581521992
Position 8184: 0.0006904347903814294
Position 2124: 0.0006586727205640388
Position 402: 0.0006067670772404678
Position 2662: 0.0005917546908675214
Position 589: 0.0005459456703972006
Position 238: 0.000537520429324766
Position 3828: 0.0005365386778229985
Position 333: 0.0005274439922601001
Position 8154: 0.0005102946995657477
Position 792: 0.000491285038228937
Position 1547: 0.0004908390307831927
Position 6365: 0.0004853979289844696
Position 1143: 0.0004411576919465382
Position 1147: 0.00043640302514850944
Position 2841: 0.00042564824661026117
Position 974: 0.00037971465252356433
Position 306: 0.0003709640275166162
Position 3611: 0.0003660762693527351
Position 3644: 0.00034574335897759903
Position 2025: 0.0003238389279831415
Position 7992: 0.0003172285294950593
Position 443: 0.0003170605338047764
Position 8218: 0.00031162125544326793
Position 7545: 0.000293378156444733
Position 1572: 0.0002893229863784707
Position 8007: 0.00028437325559540485
Position 8501: 0.00027653916988926354
Position 8323: 0.0002645231372700865
Position 8236: 0.000252247053626066
Position 7667: 0.0002166140919141594
Position 7874: 0.0002025406674054023
Position 1530: 0.0001988266432894319
Position 1578: 0.00019711187554150752
Position 2885: 0.00017484281722616318
Position 707: 0.0001714426964741643
Position 7043: 0.0001672567136585309
Position 464: 0.00010724111869982235
Position 1192: 0.00010660642322496915
Position 303: 0.00010549134672062633
Position 4342: 0.00010321993293611798
Position 1880: 8.95788074589499e-05
Position 8479: 8.772961708694579e-05
Position 8289: 8.266018552836964e-05
Position 551: 6.538102954388445e-05
Position 1294: 5.929059550469573e-05
Position 1524: 5.665540735092527e-05
Position 4652: 4.95499678405898e-05
Position 803: 3.7707419391106096e-05
Position 166: 2.6898049050111394e-05
Position 6872: 2.6418909875920826e-05
Position 1162: 1.6622417043635243e-05
Position 381: 1.5232648620255192e-05
Position 546: 1.5230146821457412e-05
Position 1240: 1.1143354196349769e-05
Position 361: 9.488162761772618e-06
Position 354: 8.352161986877605e-06
Position 873: 6.974175329419124e-06
Position 124: 6.771451344961833e-06
Position 375: 6.68459661138124e-06
Position 4339: 6.5860034879821675e-06
Position 992: 6.538629085311506e-06
Position 598: 6.515370131174352e-06
Position 714: 6.108730938630691e-06
Position 761: 5.42244231145841e-06
Position 4403: 5.131450352164612e-06
Position 893: 5.044754807448028e-06
Position 404: 4.523580623502604e-06
Position 1197: 4.191329941718676e-06
Position 770: 3.541560106598594e-06
Position 160: 3.353742032537573e-06
Position 192: 2.6819703692018826e-06
Position 247: 2.2725030497472074e-06
Position 130: 1.812058312571377e-06
Position 171: 1.001534089738099e-06
Position 254: 6.0978786111149e-07
Position 240: 5.787479145386569e-07
Position 187: 5.62971855112094e-07
Position 356: 3.309130965469322e-07
Position 358: 2.181484680983746e-07
Position 1584: 1.7559432615742758e-07
Position 1798: 1.4915689851679782e-07
Position 604: 1.2413093979711148e-07
Position 614: 1.0697827192828761e-07
Position 451: 1.0097111877369497e-07
Position 2331: 9.92791900567481e-08
Position 1306: 2.6111351542405496e-08
Position 81: 7.595845327248852e-12
