Gene = Ino80d
Position 932: 1.4542435117713535e-06
Position 569: 1.2432469693184575e-06
Position 220: 8.132966607251546e-07
Position 8966: 7.902036950883432e-07
Position 1764: 7.60429928829799e-07
Position 673: 7.040151901673811e-07
Position 163: 6.606330533846434e-07
Position 876: 3.270925440371795e-07
Position 559: 2.567671476211621e-07
Position 1290: 1.277949855698402e-08
Position 818: 1.0484574168664793e-08
Position 195: 8.531685852538695e-09
Position 1159: 3.544414395100041e-09
Position 206: 6.197862570824531e-10
Position 812: 2.11170559052436e-11
