Gene = Sept1
Position 206: 2.3264930200899485e-05
Position 168: 2.26868847088415e-05
Position 650: 1.848028420674502e-05
Position 145: 1.3848633046983027e-05
Position 15142: 1.1908402634243251e-05
Position 545: 1.161758534520779e-05
Position 527: 1.1081212630554443e-05
Position 218: 1.0123750001943027e-05
Position 571: 9.288387752803629e-06
Position 547: 8.307535665608926e-06
Position 1026: 8.175429534528274e-06
Position 266: 7.483723321731558e-06
Position 1001: 4.343451175172277e-06
Position 776: 9.202066941215183e-07
Position 1557: 8.45404081157926e-07
Position 1689: 4.5975353492053077e-07
Position 1833: 4.0089823453637996e-07
Position 1874: 3.371401858994499e-07
Position 1066: 3.3124411811194817e-07
Position 1366: 2.9640580890646695e-07
Position 1990: 2.803101316474179e-07
Position 902: 2.000694919967667e-07
Position 294: 9.99676408245976e-08
Position 302: 9.432366224044594e-08
Position 930: 9.316991551641008e-08
Position 2021: 8.667054640348715e-08
Position 401: 8.514955505144798e-08
Position 996: 8.061447342435973e-08
Position 1886: 6.353724630923062e-08
Position 175: 5.5766516103465e-08
Position 150: 2.6540265593241746e-08
Position 233: 1.4372350071390088e-08
Position 191: 8.83348751311249e-09
Position 261: 8.253305779649988e-09
Position 237: 7.076255410339751e-09
Position 10: 5.886492515317665e-09
Position 5: 5.008134929653453e-09
Position 255: 2.529410956518868e-09
Position 273: 5.545574183948808e-10
Position 316: 2.781699098891278e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14414: 0.9806706328880808
Position 8572: 0.9751441431262898
Position 14588: 0.7943627990325927
Position 14903: 0.7627006158809635
Position 14115: 0.7430380016914473
Position 674: 0.3731156472065356
Position 6978: 0.1864270242990634
Position 671: 0.17942117763760207
Position 15610: 0.15038334848633184
Position 2896: 0.14748080712162118
Position 14190: 0.14426283446771
Position 2985: 0.08525581440913041
Position 3093: 0.08029388489083367
Position 15339: 0.07754866368265904
Position 15424: 0.06709008521576726
Position 15852: 0.0631662705295565
Position 14568: 0.06217922219706349
Position 2844: 0.04652575576444613
Position 14767: 0.04525276636544166
Position 14625: 0.03944231514373587
Position 2988: 0.038771603577664585
Position 13978: 0.0335817583811325
Position 2761: 0.031745294945617154
Position 15644: 0.031022285449858408
Position 15873: 0.029426706718852415
Position 718: 0.0267863984326186
Position 15838: 0.020489595326580793
Position 8361: 0.019043112869471555
Position 2832: 0.016077324991522222
Position 5636: 0.015301873738198985
Position 15229: 0.014817833198952177
Position 15188: 0.014454444632125734
Position 5697: 0.01374843896377289
Position 15385: 0.013173147293540865
Position 2529: 0.01298852059827739
Position 15513: 0.012134542663115875
Position 15125: 0.011682574628071622
Position 5515: 0.00997562906978413
Position 15202: 0.008590995575858327
Position 537: 0.008256541820577602
Position 2917: 0.0081814548823012
Position 15183: 0.007324477443838905
Position 2546: 0.006014220985830889
Position 2614: 0.005899322742756138
Position 1784: 0.0057976397088641924
Position 15273: 0.005758118225462277
Position 3002: 0.005639790078184514
Position 10552: 0.0054224599701205595
Position 678: 0.00541876464187912
Position 15447: 0.003701945353604073
Position 14823: 0.0035350374464385263
Position 12236: 0.0033951141731112136
Position 15490: 0.0033073661969162567
Position 6374: 0.0031292491147038273
Position 1087: 0.0027257860087914576
Position 681: 0.0022542907871999284
Position 12425: 0.0022112585191744957
Position 15153: 0.0020823654299319985
Position 2132: 0.0018105239981231424
Position 336: 0.0018024650328645473
Position 685: 0.0017029922190799855
Position 15638: 0.0016845890824235897
Position 14383: 0.0015719322790612696
Position 14351: 0.0015677362334441934
Position 5051: 0.0014673980183212835
Position 15682: 0.001303331372609425
Position 15207: 0.0012063377804607007
Position 1059: 0.0011925141755317864
Position 15109: 0.0011253862029189758
Position 186: 0.0011038393162097245
Position 15542: 0.0010268790262379748
Position 14453: 0.001015814071575525
Position 307: 0.0010014424212723288
Position 3119: 0.0009993683860123593
Position 1013: 0.0009993247073256791
Position 5240: 0.000938875216021944
Position 457: 0.0008797149361329902
Position 15641: 0.00084787057593035
Position 15093: 0.0008445514150045488
Position 1654: 0.0007207172987776253
Position 3284: 0.0006278760837128917
Position 15356: 0.0006066067877850239
Position 156: 0.0005740529604654152
Position 1274: 0.0005320538648393382
Position 15552: 0.0005316186984659696
Position 14420: 0.0005268342993351397
Position 14597: 0.0005104810824470682
Position 1041: 0.00048410390942724016
Position 10475: 0.0004662721120185731
Position 2593: 0.0004552423902810926
Position 1667: 0.00042022236315814493
Position 288: 0.00038838766325418656
Position 14871: 0.00037515608105214283
Position 1065: 0.0003612087939489575
Position 15661: 0.000357261686069338
Position 15362: 0.0003412439893104326
Position 14593: 0.000283701324288593
Position 1316: 0.0002562701310495093
Position 2653: 0.00018373743740826616
Position 2587: 0.00017222695765152515
Position 513: 0.00013791847921505601
Position 1419: 0.0001286225650878842
Position 159: 0.00012540593941832051
Position 14659: 0.00010491872445676846
Position 6328: 0.00010229123651156874
Position 722: 8.128426122309364e-05
Position 398: 8.074299603338399e-05
Position 848: 6.934767068347299e-05
Position 901: 6.892316617250694e-05
Position 1705: 6.768334689010648e-05
Position 1606: 4.974385454840431e-05
Position 1025: 3.915351689607704e-05
Position 14932: 3.8949144481487066e-05
Position 1018: 3.875636048125552e-05
Position 14873: 3.2818310111928897e-05
Position 9687: 3.2259171349729704e-05
Position 911: 2.4204230963747e-05
Position 744: 2.4120197216943127e-05
Position 341: 2.028190646048864e-05
Position 2046: 1.7931290966487e-05
Position 1395: 4.602269385271296e-06
Position 200: 3.373109614970756e-06
Position 2148: 2.3117624420129066e-06
Position 489: 1.7751680138260154e-06
Position 384: 1.5459893067429818e-06
Position 1434: 1.4707644057514202e-06
Position 203: 1.197046083365586e-06
Position 759: 1.040065875330178e-06
Position 14860: 4.0050452515494675e-07
Position 358: 3.327859766881703e-07
Position 246: 2.84024126505e-07
Position 255: 2.6909666506422973e-07
Position 206: 1.9440013519162528e-07
Position 422: 1.1589693185839234e-07
Position 557: 8.267486495318792e-08
Position 560: 6.17856082188516e-08
Position 1224: 6.034170835606533e-08
Position 1324: 5.596746936637733e-08
Position 212: 5.037274921582303e-08
Position 1095: 4.3757297262780006e-08
Position 966: 4.34084192816388e-08
Position 1743: 4.217110035133803e-08
Position 933: 2.970767031876678e-08
Position 498: 2.4673058974430753e-08
Position 527: 2.2960156415503593e-08
Position 856: 1.3253795748702447e-08
Position 868: 7.774872266552774e-09
Position 210: 5.752432656625078e-09
Position 1044: 5.051207331490107e-09
Position 424: 3.1311748409250432e-09
Position 1119: 1.6486265798505628e-09
Position 1104: 1.6467862728127119e-09
Position 476: 1.0692015359011908e-09
Position 562: 4.3766201796692785e-10
Position 433: 3.2591600683747377e-10
Position 218: 1.0848644799550374e-11
