Gene = Knop1
Position 247: 0.0001558125073146145
Position 96: 0.00013102685768269758
Position 7714: 0.00011183594713119314
Position 54: 0.00010804527336924028
Position 9200: 0.00010128220457818966
Position 8603: 7.83835133268786e-05
Position 7770: 7.342231227145743e-05
Position 1331: 6.228814738453875e-05
Position 2236: 6.051050786579642e-05
Position 636: 4.845485027913686e-05
Position 237: 3.861400816565153e-05
Position 1082: 2.7818950012647773e-05
Position 258: 2.5659977757546402e-05
Position 642: 2.464382180614783e-05
Position 464: 2.4321306310893072e-05
Position 403: 2.19289737767412e-05
Position 1327: 2.131113168420375e-05
Position 166: 1.9455632074191e-05
Position 114: 1.8599750869700305e-05
Position 202: 9.074951267218213e-06
Position 9: 5.071355426564454e-06
Position 649: 4.603520035737462e-06
Position 487: 3.534098472730121e-06
Position 877: 3.51528122658943e-06
Position 561: 1.7299904933464226e-06
Position 759: 8.509915725579872e-07
Position 838: 5.641475653948405e-07
Position 2079: 5.297155354871813e-07
Position 1086: 3.0529869920247026e-07
Position 1112: 2.653077447966815e-07
Position 871: 2.2121481304026985e-07
Position 850: 2.1904358749545837e-07
Position 1117: 1.9292096300752042e-07
Position 903: 1.5350676909707756e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7679: 0.9962995173964535
Position 5564: 0.8716152654806061
Position 10874: 0.5849309786259657
Position 4531: 0.4715999886603441
Position 12501: 0.3626453911107278
Position 7466: 0.3265509170656091
Position 11381: 0.3131353828355351
Position 7330: 0.3041895678427032
Position 2913: 0.3019149666878095
Position 1966: 0.240754409387331
Position 13016: 0.2390072839859263
Position 11311: 0.2312868070136434
Position 724: 0.1535192736163235
Position 2700: 0.14605637147275244
Position 4261: 0.14256199906798156
Position 4552: 0.13771605624381922
Position 12690: 0.11680473416552922
Position 743: 0.1059544945779524
Position 10159: 0.0906551023769835
Position 11734: 0.06954702091774208
Position 13770: 0.06456487535716743
Position 3060: 0.06441154378665502
Position 13533: 0.06159587081972069
Position 4797: 0.06022217588469146
Position 7933: 0.05836832611136318
Position 4979: 0.057984343293387454
Position 8963: 0.056302237057415466
Position 1679: 0.049755263730849084
Position 2193: 0.047764789057839985
Position 2590: 0.04170259498568298
Position 11186: 0.040962551021505374
Position 2862: 0.040520704639030965
Position 1942: 0.03986472030169069
Position 7895: 0.03521342313697693
Position 7510: 0.03223780496721217
Position 4265: 0.02909068006775705
Position 11666: 0.02575330474953065
Position 8705: 0.02530995358956428
Position 11149: 0.022662800967059214
Position 4483: 0.0185603599529601
Position 4276: 0.01805270148422761
Position 11245: 0.016297800707138547
Position 6295: 0.01573420588522278
Position 4995: 0.015569678761667722
Position 1708: 0.01541130474778792
Position 2157: 0.013773997847349416
Position 4169: 0.013569002982610778
Position 10934: 0.012257795081709141
Position 12931: 0.011511627086160913
Position 10266: 0.011399112761632017
Position 9768: 0.010957293435433085
Position 8176: 0.009734520198164757
Position 8720: 0.009473633668297735
Position 6314: 0.009366302808620917
Position 2547: 0.009200398972062424
Position 2609: 0.009193965627956678
Position 13082: 0.009070949801129602
Position 1945: 0.008668520049968853
Position 1973: 0.008199795582850507
Position 8739: 0.007856213689416615
Position 7962: 0.007717706611423404
Position 7308: 0.006704373705059533
Position 4668: 0.006673218127545087
Position 1071: 0.006125793030066614
Position 762: 0.0060234014792715255
Position 8899: 0.005387698707569058
Position 1042: 0.005258646889686846
Position 12191: 0.005055070814571788
Position 10290: 0.0049793561175704585
Position 1510: 0.0038555595396004088
Position 9756: 0.003036047393085343
Position 8788: 0.0028651600942317507
Position 3076: 0.0028572467074922513
Position 4211: 0.0028325724490694854
Position 3619: 0.0027571270246864515
Position 2371: 0.002631394230783495
Position 10725: 0.0026235016913396655
Position 7291: 0.0026199021958823953
Position 3113: 0.002442250938796429
Position 13205: 0.0024391190582795552
Position 3107: 0.0023374484992980146
Position 1241: 0.0023313664648012683
Position 7204: 0.0021811578220301405
Position 496: 0.00211639550385581
Position 3696: 0.0020785174174008355
Position 443: 0.00202242677518514
Position 6993: 0.0016162852005208253
Position 1327: 0.0016004449633087439
Position 7987: 0.0014622602294721914
Position 11077: 0.0013937352420256626
Position 7644: 0.0013105763741882424
Position 942: 0.000977568949459575
Position 9440: 0.0009584965571799694
Position 1380: 0.0008968721237183066
Position 1770: 0.0006956008858260438
Position 964: 0.000658388350181444
Position 1427: 0.0006272737053080635
Position 1825: 0.0006235312742174251
Position 2060: 0.0004364636381630447
Position 1435: 0.0003172291053949741
Position 1000: 0.00031517376203634296
Position 1835: 0.00026246188758302386
Position 1713: 0.0002546447911891163
Position 784: 0.00023808719577300328
Position 1479: 0.00023465013927805218
Position 861: 0.0002309761163619139
Position 1874: 0.00020410237680570828
Position 2002: 0.00020340109248471813
Position 2113: 0.0002004923118787098
Position 536: 0.00019016581084103272
Position 1303: 0.00018885665272512056
Position 7993: 0.00013063716791385897
Position 2146: 0.00012942061650382154
Position 2065: 8.370420653587053e-05
Position 1348: 7.639816662967197e-05
Position 314: 6.953542332024728e-05
Position 2116: 5.8913791106898865e-05
Position 8507: 5.822395881772221e-05
Position 1815: 5.813493996645048e-05
Position 759: 5.73575503945232e-05
Position 2330: 5.735309436150223e-05
Position 1331: 5.600764451185568e-05
Position 504: 5.506798020784825e-05
Position 1784: 5.4968973704462226e-05
Position 2827: 3.7362817402172565e-05
Position 2278: 3.5377758780148634e-05
Position 2705: 2.913220092574784e-05
Position 300: 2.710370125855556e-05
Position 832: 2.661180951440202e-05
Position 811: 2.508596185792382e-05
Position 1730: 1.961957899503489e-05
Position 403: 1.952903983665652e-05
Position 530: 1.8438783466518833e-05
Position 867: 1.120216435570358e-05
Position 533: 8.493275097491814e-06
Position 1410: 7.837752959743519e-06
Position 277: 7.74617970697704e-06
Position 1112: 7.603715507674246e-06
Position 7878: 5.4726386847640754e-06
Position 1080: 2.0714271194264108e-06
Position 1054: 1.8397655233298072e-06
Position 464: 1.5443360884609683e-06
Position 1058: 1.3820390906324443e-06
Position 1171: 1.0425515801248593e-06
Position 1408: 8.888612755465978e-07
Position 1107: 8.790470881122935e-07
Position 791: 8.415107359318989e-07
Position 423: 7.616476666436388e-07
Position 221: 7.560432814537254e-07
Position 1180: 5.05197727744062e-07
Position 557: 5.050761022798593e-07
Position 515: 3.5446457150567165e-07
Position 788: 1.8446688011849885e-07
Position 623: 1.1243385384520736e-07
Position 178: 1.0203946007287994e-07
Position 806: 8.168484098132881e-08
Position 944: 7.999802545662376e-08
Position 1117: 7.779376477288418e-08
Position 877: 7.128890035025273e-08
Position 698: 6.491775706329507e-08
Position 1085: 6.297483426613628e-08
Position 1155: 6.255080638025438e-08
Position 356: 5.9117680418166135e-08
Position 1005: 5.479206812602765e-08
Position 110: 3.6407844390185576e-08
Position 1342: 3.479099368449491e-08
Position 223: 3.443514064918642e-08
Position 561: 3.3887131256424835e-08
Position 367: 3.1107303750102655e-08
Position 703: 2.646982468316824e-08
Position 894: 2.1652127456771105e-08
Position 141: 5.610108248208069e-09
Position 545: 4.4431270690000744e-09
Position 123: 4.2895650021767996e-09
Position 567: 2.8089493153024113e-09
Position 663: 2.612849105363404e-09
Position 667: 8.522896364480119e-10
Position 631: 2.466826722648509e-10
