Gene = Prune1
Position 20751: 0.00044985105083982424
Position 24054: 0.00043125931970551025
Position 18571: 0.00040155666779086976
Position 23203: 0.00036860995142285776
Position 18388: 0.0003483524306237782
Position 22804: 0.00033705141639660247
Position 25045: 0.00032606132990185794
Position 23685: 0.0003106169224374879
Position 22540: 0.00026199643450111186
Position 18069: 0.0002521737157775419
Position 26175: 0.0002444493615987624
Position 17544: 0.000236180968251412
Position 18418: 0.00015826821683234712
Position 23728: 7.453819445990914e-05
Position 23337: 3.419364109293089e-05
Position 23104: 3.1195668938582026e-05
Position 23440: 6.133347475992455e-06
Position 20035: 1.3842643884701205e-06
Position 20106: 1.108535898581206e-06
Position 19852: 9.043029229588442e-07
Position 19859: 7.011811515252939e-07
Position 20017: 3.9184717187453485e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 19706: 0.9968887038174357
Position 13752: 0.9664003399279579
Position 23890: 0.9600922589433931
Position 16545: 0.9507506217034665
Position 13484: 0.9351546783172255
Position 22741: 0.8472625301364549
Position 26648: 0.7970161200789698
Position 18388: 0.750043089260406
Position 27669: 0.38561424806940764
Position 17865: 0.2605028781897925
Position 14217: 0.16120956514261117
Position 14179: 0.15863550509379215
Position 14154: 0.1548223442341551
Position 18299: 0.13800692969645081
Position 22709: 0.1134535130565363
Position 26726: 0.08240195001751369
Position 23536: 0.04342816272473939
Position 27948: 0.04224706266106905
Position 23103: 0.03739682368558741
Position 18879: 0.03322508542426321
Position 20998: 0.029624605466911477
Position 21023: 0.029549127876692022
Position 27372: 0.028754738442838424
Position 26075: 0.028425448976895706
Position 17920: 0.027762652272878156
Position 14562: 0.02610584222223283
Position 22636: 0.023698373519126736
Position 18997: 0.021403485038382162
Position 26959: 0.019925655705541816
Position 16455: 0.01983380326908006
Position 27347: 0.01822513839653802
Position 14491: 0.016105918204365143
Position 27162: 0.01572068507619223
Position 17421: 0.014207710459996338
Position 25166: 0.013380640348432159
Position 24805: 0.01210037448801174
Position 26311: 0.01200309265015574
Position 26314: 0.011524966459445452
Position 23221: 0.01130981423544688
Position 18302: 0.011134872821450639
Position 14080: 0.011066797874413635
Position 18424: 0.009534808936768764
Position 17135: 0.00949505313605171
Position 18699: 0.009179249733717547
Position 26690: 0.008612124488662904
Position 18848: 0.00826175888440587
Position 17350: 0.00754937807546994
Position 17925: 0.007492491874369815
Position 27377: 0.007473127932204216
Position 15298: 0.007315378640544275
Position 17543: 0.0069314382912238695
Position 24782: 0.006115373311993347
Position 18961: 0.0060538045677716035
Position 27797: 0.005733125245443596
Position 23123: 0.005725067661846915
Position 14185: 0.005687946820916946
Position 27842: 0.005607047687185082
Position 24212: 0.005240295897660844
Position 25149: 0.004927628063872024
Position 27145: 0.004674985983219357
Position 16548: 0.004189705727357002
Position 23902: 0.003992378618040906
Position 24712: 0.003761136363724661
Position 17655: 0.003729840556537881
Position 28179: 0.0037278303386719144
Position 17801: 0.003620909255195487
Position 25035: 0.003617284243733154
Position 16421: 0.0032600912409164367
Position 25240: 0.0031740070424414813
Position 24909: 0.003119148790240681
Position 20854: 0.003109033037746989
Position 20435: 0.0030267740887723093
Position 22758: 0.0028961949032269988
Position 27414: 0.0027790146868629227
Position 25496: 0.0027529999215051668
Position 26987: 0.0026542355661662046
Position 21166: 0.0023898875551201476
Position 27183: 0.002171335069310118
Position 21066: 0.002158902595172755
Position 28132: 0.00205904490252373
Position 23949: 0.0017640768001328559
Position 27405: 0.0017577665623051677
Position 17316: 0.0017525465298769897
Position 18121: 0.0017413575326390637
Position 23921: 0.001568810713306465
Position 22953: 0.0015481934509976245
Position 20807: 0.0015480327302114085
Position 24219: 0.0015244444087379636
Position 22663: 0.0015032516729188063
Position 20168: 0.0014699126954154289
Position 28272: 0.001449213358309881
Position 21243: 0.0014058989770583442
Position 26590: 0.0013787120385924977
Position 20828: 0.001271250012111185
Position 18853: 0.001150692975518791
Position 24785: 0.0010738718117377364
Position 17203: 0.0010469427808395433
Position 24263: 0.0010393836303234114
Position 26750: 0.00098618053038865
Position 19011: 0.0009729971654789777
Position 18438: 0.0009024258189164299
Position 25328: 0.0008914184820531585
Position 25728: 0.0008472057013216514
Position 20238: 0.0008251676630417963
Position 25989: 0.0007341193109688792
Position 20976: 0.0006978824276093079
Position 25126: 0.0006882550295321873
Position 23447: 0.0006524351394417993
Position 22715: 0.0005940134941348042
Position 20479: 0.0005104706089316707
Position 19678: 0.0004908575383972889
Position 18228: 0.000436987526570384
Position 28288: 0.0003897679629036806
Position 19805: 0.00038213680629775473
Position 22465: 0.00037052732864030664
Position 20926: 0.00035978926754620444
Position 28256: 0.0003470469586198051
Position 25540: 0.0003209812480938282
Position 23246: 0.0002956018676651905
Position 22766: 0.0002790427546638688
Position 21509: 0.0002503384360037872
Position 20658: 0.00023724678164750593
Position 24983: 0.00023395763589798623
Position 21026: 0.00023143972640707675
Position 16267: 0.00022058044615060727
Position 20637: 0.0002121967071623623
Position 19843: 0.0002113796614359835
Position 19582: 0.0001488750866206283
Position 20063: 0.00014720906576369498
Position 21623: 0.00013609378027336437
Position 25588: 0.00013526190219175036
Position 26783: 0.0001335767322502099
Position 23909: 0.00011081485059644099
Position 22609: 0.0001012304239055067
Position 23750: 9.910899328743983e-05
Position 21447: 9.796583377969253e-05
Position 24243: 9.09876538170158e-05
Position 23128: 8.675738664473859e-05
Position 24436: 8.544515371693343e-05
Position 24164: 8.493540874201319e-05
Position 24249: 7.562232081765454e-05
Position 22903: 3.4071594044769585e-05
Position 22539: 3.3167006116489994e-05
Position 19965: 9.897223712843067e-06
Position 23928: 8.67395776526466e-06
Position 24731: 8.569535116348573e-06
Position 20450: 7.673260471881567e-06
Position 23337: 6.703041164512399e-06
Position 19546: 6.219203323281972e-06
Position 20082: 6.060420905263528e-06
Position 20305: 4.78287451711038e-06
Position 23825: 4.301115680405611e-06
Position 23287: 3.935199824704634e-06
Position 20884: 2.872922081876006e-06
Position 20165: 2.035961764910392e-06
Position 23185: 1.85823220887414e-06
Position 22495: 1.1113628815680156e-06
Position 24228: 7.48040621129251e-07
Position 24198: 4.879788311443069e-07
Position 20613: 4.07562029956407e-07
Position 24272: 3.9595065702174926e-07
Position 22261: 2.5327457738743496e-07
Position 24034: 9.196433773391812e-08
Position 20431: 8.356271781099091e-08
Position 25130: 7.868709534875506e-08
Position 19426: 1.1388909486228054e-09
Position 23044: 3.647272681485724e-10
