Gene = Psph
Position 361: 0.0006791107489379519
Position 8481: 0.0006293845168151932
Position 197: 0.0004913525040296509
Position 622: 0.0004733602811388463
Position 18225: 0.0004283797722751762
Position 19144: 0.00040729956808655996
Position 21613: 0.0003907085358421247
Position 168: 0.00033945950778574354
Position 99: 0.0003343903501307984
Position 529: 0.0003208393170601753
Position 7533: 0.00029334179499279026
Position 123: 0.00028058613844046416
Position 990: 0.0002365113545510943
Position 21020: 0.00023386369854759713
Position 18533: 0.00023253553346452643
Position 2172: 0.00021238997671574501
Position 593: 0.0002004637475562055
Position 9035: 0.00018835254551019098
Position 363: 0.00016038011294412482
Position 18517: 0.0001560769595653672
Position 818: 0.00011776355339357266
Position 205: 0.00011551319488891434
Position 45: 0.00010198767571028438
Position 228: 9.952100402543047e-05
Position 72: 8.747338604481787e-05
Position 675: 7.39764628663253e-05
Position 418: 7.145757558885199e-05
Position 307: 6.155931943022111e-05
Position 10837: 5.947000249400697e-05
Position 8742: 5.884906440111633e-05
Position 21593: 5.005241580067889e-05
Position 1338: 4.9678298897891465e-05
Position 856: 4.8758621588013005e-05
Position 909: 4.371408541766737e-05
Position 59: 3.768083377790244e-05
Position 655: 3.004189422365028e-05
Position 316: 2.969329127140573e-05
Position 437: 2.76676381254937e-05
Position 236: 2.4883273564168672e-05
Position 565: 2.3474783018203396e-05
Position 1078: 2.3069738002216375e-05
Position 429: 2.2588404796723256e-05
Position 8816: 2.233131537264391e-05
Position 8529: 2.0755442102864995e-05
Position 1443: 1.4961349767750337e-05
Position 439: 1.4189930660905612e-05
Position 400: 1.2304544894005221e-05
Position 573: 1.1859588245773919e-05
Position 906: 9.955025935607557e-06
Position 969: 9.73532944609843e-06
Position 1346: 9.678558149010643e-06
Position 268: 8.516448598769857e-06
Position 1478: 6.945936483193758e-06
Position 761: 6.272597832954164e-06
Position 1474: 5.917506242796367e-06
Position 679: 4.382424318762031e-06
Position 975: 4.215805493840924e-06
Position 8300: 2.4572791222362337e-06
Position 8449: 2.0428276208539633e-06
Position 520: 1.320608723012762e-06
Position 641: 1.1977642917287227e-06
Position 9214: 1.1856298985218769e-06
Position 6159: 5.278730448416192e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8004: 0.9938405418937915
Position 16708: 0.9544232176953554
Position 18064: 0.9276915476064045
Position 8200: 0.845212657672006
Position 21550: 0.8014691319789538
Position 15816: 0.7857771402160963
Position 20881: 0.6364578831653688
Position 21092: 0.2580783311152956
Position 11050: 0.18528280454357632
Position 20408: 0.17742680545765557
Position 20224: 0.1474749841030974
Position 20432: 0.1378603897976585
Position 10507: 0.1270976991900953
Position 9120: 0.112180503292951
Position 10526: 0.08836180396588092
Position 21322: 0.08589782026345476
Position 8869: 0.0788438346769513
Position 8329: 0.07799589921421393
Position 14836: 0.0683692738137557
Position 16382: 0.06601386698983627
Position 8605: 0.059846337598504544
Position 14919: 0.05038922644711507
Position 1067: 0.04636679194539405
Position 8352: 0.042583741190233525
Position 13394: 0.039793421422509634
Position 788: 0.032683842249156214
Position 7064: 0.02481864371248389
Position 16221: 0.021916076237920124
Position 13241: 0.02076128502647778
Position 8633: 0.018084067274497646
Position 21844: 0.017174445827277885
Position 20593: 0.016849816539723693
Position 20666: 0.015492639306454068
Position 9198: 0.014696467361306071
Position 8222: 0.014139288969557087
Position 8973: 0.013760158504647188
Position 1623: 0.013497538010854812
Position 8355: 0.013440533677134643
Position 10991: 0.013349987718702898
Position 20440: 0.012163806849494445
Position 3955: 0.010561772984460312
Position 15901: 0.010253760939983076
Position 10549: 0.01011746837909144
Position 1138: 0.010107431881217294
Position 10380: 0.00986356666059472
Position 1170: 0.008602547305779171
Position 18101: 0.008531504922313127
Position 10582: 0.008104252963579844
Position 10411: 0.007616535206376873
Position 12410: 0.006170581109200653
Position 21072: 0.004991556525044962
Position 8810: 0.004682353507491751
Position 18086: 0.004406634592588431
Position 4049: 0.004085444824747102
Position 8937: 0.004057816963254171
Position 10250: 0.0037277994210072286
Position 19210: 0.0036041168418645218
Position 8573: 0.0031451804622621244
Position 20122: 0.002851704559028255
Position 20470: 0.002799042852492604
Position 8336: 0.0026500006334608394
Position 17965: 0.0026461963275568683
Position 833: 0.0026316561627027424
Position 17950: 0.0026044870995804714
Position 8202: 0.0025023708982554855
Position 21757: 0.0023595738110421586
Position 19108: 0.0019532780316625863
Position 8387: 0.001860204457864127
Position 21572: 0.0016034977744532148
Position 792: 0.0015878754198001466
Position 1358: 0.001358014503318557
Position 9745: 0.001344315929875867
Position 8710: 0.0012928726955648826
Position 19745: 0.0012848303670325782
Position 19863: 0.0012195481601953856
Position 3990: 0.0010789590703509568
Position 10072: 0.0010727596092251488
Position 9827: 0.0010381498609992384
Position 1345: 0.0009969863763202656
Position 8878: 0.0008403124860341103
Position 19749: 0.0007902664550925055
Position 19046: 0.0007152549962593008
Position 18445: 0.0007066088583780187
Position 1717: 0.0006744738587656677
Position 20958: 0.0005940529430619667
Position 8552: 0.0005355465067221623
Position 19316: 0.00048360143080674337
Position 9911: 0.0004338860220756505
Position 1798: 0.0004246005538820556
Position 8381: 0.0003864034254380393
Position 10022: 0.00036981403280269605
Position 8175: 0.00036135949406711454
Position 8871: 0.0003458717097928869
Position 583: 0.00030223894455464877
Position 8528: 0.00030058315947455335
Position 7390: 0.0002933417949927897
Position 9977: 0.00025995018610311795
Position 18377: 0.00025747688553680515
Position 9846: 0.0002540062521197555
Position 19224: 0.0002501199168247936
Position 8893: 0.0002349538733444859
Position 10465: 0.0002142974940781403
Position 2066: 0.00021238997671574442
Position 18683: 0.0001655060745453776
Position 8207: 0.00016484763152284436
Position 9129: 0.00012771702974323287
Position 9595: 0.00012385430578354083
Position 9949: 0.00012035945967859127
Position 9878: 0.00011833381583997119
Position 9073: 0.00011706910042741786
Position 18452: 0.00010333712212710528
Position 10655: 5.947000249400697e-05
Position 18516: 5.508322126288208e-05
Position 17029: 4.9239001404337334e-05
Position 18475: 4.7219320115389366e-05
Position 9709: 4.608502875484457e-05
Position 17167: 4.322720658679514e-05
Position 8636: 3.272712093477185e-05
Position 18937: 3.178561757995511e-05
Position 8814: 2.3972701563142392e-05
Position 18269: 2.2014638996734127e-05
Position 17324: 1.1164085217440157e-05
Position 17066: 9.362513023856217e-06
Position 8885: 4.406903761228341e-06
Position 8908: 4.027576508135773e-06
Position 10000: 2.370147192063303e-06
Position 8569: 2.1576050927288313e-06
Position 9226: 1.205632109813512e-06
Position 9078: 8.475493827494635e-07
Position 5939: 2.805919666223166e-07
Position 5813: 2.472810782193032e-07
