Gene = Nprl2
Position 1659: 0.00011317476220973596
Position 371: 0.00010622421703311581
Position 2849: 0.00010059339071457843
Position 46: 9.895016863315789e-05
Position 318: 8.67116269907165e-05
Position 2785: 8.297638507825021e-05
Position 1075: 7.869045627518439e-05
Position 1058: 7.491715057173528e-05
Position 897: 7.4883513506231e-05
Position 2946: 7.145836034190412e-05
Position 93: 6.666854562458958e-05
Position 646: 6.312034360865934e-05
Position 2394: 5.5435582162982115e-05
Position 44: 5.31179681302945e-05
Position 2591: 4.927212421251427e-05
Position 978: 4.538866241589988e-05
Position 2434: 3.922115021354332e-05
Position 2448: 3.8566731093408235e-05
Position 2595: 3.285396177257093e-05
Position 785: 3.1024346929764945e-05
Position 2429: 2.9442016640096267e-05
Position 2277: 2.9408169634893796e-05
Position 382: 2.26009606983332e-05
Position 414: 2.1395812882861386e-05
Position 903: 2.0124234589911897e-05
Position 369: 1.8985025634029315e-05
Position 693: 1.7078983279461757e-05
Position 976: 1.5570445908860026e-05
Position 21: 1.3825834432244705e-05
Position 2842: 1.208812277295788e-05
Position 617: 1.0893961948042894e-05
Position 301: 1.038896521779833e-05
Position 387: 9.96605400858866e-06
Position 2870: 9.537592497181546e-06
Position 2532: 9.211068780572931e-06
Position 2520: 9.110510910539989e-06
Position 577: 8.72842995202207e-06
Position 716: 5.672832123938434e-06
Position 2148: 4.5129102636426745e-06
Position 678: 3.1831903105682457e-06
Position 412: 2.863993960143047e-06
Position 425: 2.6127335833904995e-06
Position 1978: 2.1171130981574367e-07
Position 2563: 4.636909491776685e-08
Position 2574: 3.558395687814606e-08
Position 568: 3.4731452167088853e-09
Position 430: 2.1041184395129764e-09
Position 619: 1.6599983832963769e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9591642060005894
Position 2153: 0.9435932651013331
Position 941: 0.9353544157907638
Position 2520: 0.8811674597463905
Position 3264: 0.8420305527076105
Position 755: 0.7191246559441444
Position 3018: 0.6732407997925804
Position 1924: 0.6406891251344317
Position 2687: 0.6227535065651213
Position 1950: 0.2724306632234363
Position 2722: 0.25050034765860385
Position 2972: 0.10204522041756962
Position 442: 0.10163891700229728
Position 2408: 0.09818714617329788
Position 1986: 0.03799742261167799
Position 1618: 0.03479108087310165
Position 2189: 0.031441585748125826
Position 946: 0.029656175901595572
Position 3067: 0.026706148759576838
Position 2371: 0.018891827055809336
Position 2493: 0.01800786365496859
Position 1047: 0.010389943400350609
Position 405: 0.008062746849941231
Position 1230: 0.0076337020596037005
Position 448: 0.004991661588117734
Position 2192: 0.004843533666951685
Position 1200: 0.004561087292677706
Position 3022: 0.004411993539554511
Position 79: 0.004155335799661734
Position 2782: 0.00413679328135389
Position 3031: 0.0036121733955136563
Position 2243: 0.0032932229752038037
Position 1962: 0.002984789411722249
Position 2551: 0.002966885132796023
Position 2733: 0.0028846261839544653
Position 2412: 0.002820266717233065
Position 1233: 0.002683562539820969
Position 2462: 0.0026278565926547985
Position 800: 0.0025695937021197155
Position 1291: 0.0025194526500490356
Position 1286: 0.0024744208678439046
Position 2208: 0.0018729636782068208
Position 3458: 0.0018692950596470267
Position 2013: 0.0018529402213912963
Position 3097: 0.0016512986989696836
Position 1681: 0.0015061634697752422
Position 2955: 0.0014722641257913485
Position 2930: 0.001462915483889677
Position 3046: 0.0014430028601175467
Position 369: 0.0013384698002676231
Position 2926: 0.0012949816005639427
Position 1737: 0.0010249531324632616
Position 2978: 0.000991407627403601
Position 1989: 0.0008241364384759
Position 1518: 0.0007465259179299916
Position 2583: 0.0006954462317365233
Position 2785: 0.0006954333873034995
Position 1307: 0.0006944717383559098
Position 455: 0.0006844301271167005
Position 3271: 0.0006283236871160037
Position 1890: 0.0005284890304893357
Position 2697: 0.00048352137423090245
Position 1636: 0.00047716197352176833
Position 729: 0.0004608316864341624
Position 993: 0.00043613235932475814
Position 3135: 0.00039126036790595716
Position 1316: 0.000375506538577491
Position 1310: 0.0003646708917544297
Position 120: 0.0003597871700973491
Position 1566: 0.0003575037998052673
Position 725: 0.00035474038413575606
Position 1969: 0.00034896505516220913
Position 1695: 0.0003265522149366723
Position 129: 0.0003099382371717591
Position 2081: 0.0002714420891800689
Position 764: 0.0002645195683808598
Position 1536: 0.00023622476850352231
Position 2556: 0.0001705142584289766
Position 3060: 0.00016947568532769286
Position 3114: 0.00016511677463096659
Position 627: 0.0001566690606704208
Position 564: 0.00014079450872875554
Position 2703: 0.00011843767714488733
Position 2058: 0.00011142762777329734
Position 412: 0.00011035166903581076
Position 1720: 0.00010979495682354341
Position 2610: 0.0001028032836736495
Position 1312: 0.00010091889632186166
Position 1653: 9.905132228690146e-05
Position 2711: 9.580609767304326e-05
Position 2429: 8.942107875708113e-05
Position 780: 8.64572536193296e-05
Position 1237: 7.699747108597567e-05
Position 2458: 7.545106222852814e-05
Position 2019: 7.499137764197834e-05
Position 187: 5.814233745951753e-05
Position 145: 5.5351600784697645e-05
Position 2344: 4.878433312381203e-05
Position 3094: 4.6416261396659036e-05
Position 613: 4.418165587327071e-05
Position 90: 4.278973542282109e-05
Position 1353: 4.2749380513902946e-05
Position 1725: 4.1954668609363375e-05
Position 337: 4.1162438840132415e-05
Position 1638: 3.9627479256813934e-05
Position 1583: 3.873618440477048e-05
Position 2033: 3.830182658031469e-05
Position 637: 3.6018677644638e-05
Position 634: 3.3264884442748814e-05
Position 1863: 3.081574250545602e-05
Position 2586: 3.065032717377275e-05
Position 2739: 3.0042538709697715e-05
Position 490: 2.9778944820564324e-05
Position 251: 2.9469927836722328e-05
Position 425: 2.8664315575224595e-05
Position 1207: 2.7850246925782612e-05
Position 2656: 2.6118983157524298e-05
Position 3297: 2.563811511347611e-05
Position 960: 2.3537669518449743e-05
Position 957: 2.229314789795514e-05
Position 1573: 2.1907120812974783e-05
Position 1697: 2.044389777615841e-05
Position 474: 1.8890145368215468e-05
Position 1210: 1.8031147582556917e-05
Position 1053: 1.5901141567119622e-05
Position 160: 1.565897387047393e-05
Position 1319: 1.476910094489145e-05
Position 1813: 1.4765107985125794e-05
Position 917: 1.445944579845977e-05
Position 281: 1.4308800825879222e-05
Position 568: 1.3315014178704569e-05
Position 227: 1.1113789690492495e-05
Position 2061: 1.0687085186457072e-05
Position 141: 1.0141929150181396e-05
Position 1495: 1.004306705447978e-05
Position 2084: 9.22410980319504e-06
Position 484: 8.818864711001012e-06
Position 2574: 7.638358406838093e-06
Position 466: 6.992680916245332e-06
Position 2759: 6.564105352560477e-06
Position 295: 6.2297420620357644e-06
Position 594: 4.579891725737075e-06
Position 539: 4.5087583379896105e-06
Position 339: 4.481643523172797e-06
Position 654: 4.264138571533694e-06
Position 382: 3.966738873343527e-06
Position 589: 1.8713665708272974e-06
Position 577: 1.8699332385413154e-06
Position 157: 1.7950136386232336e-06
Position 354: 1.7040942184578047e-06
Position 422: 1.2994308851293008e-06
Position 348: 1.1900411383138126e-06
Position 2204: 1.0712089284756134e-06
Position 98: 8.831828667805276e-07
Position 96: 7.044242600233521e-07
Position 379: 6.601380609120429e-07
Position 1166: 6.258984884616673e-07
Position 1083: 5.066091196925815e-07
Position 1355: 3.3023157449872496e-07
Position 191: 3.089409067448506e-07
Position 996: 6.087532909676977e-08
Position 256: 1.8954806992265198e-08
Position 2614: 5.526415808888662e-09
Position 276: 4.7483581653505686e-09
Position 261: 1.6291876357016656e-09
Position 517: 8.986338828700196e-11
