Gene = 1810046K07Rik
Position 2523: 0.0021813844321980263
Position 1539: 0.0021193430183753786
Position 9248: 0.0019369174541362393
Position 4416: 0.0018963347306897378
Position 8771: 0.0018933384674351065
Position 3823: 0.00170423458963245
Position 9125: 0.0016444980211260383
Position 8120: 0.0015791527027643633
Position 6401: 0.0014805284596305284
Position 479: 0.0014743276050004747
Position 7760: 0.0014234852740375064
Position 6298: 0.0013959013417078208
Position 1801: 0.0012371717913714476
Position 4381: 0.0012030447584254938
Position 421: 0.0011821882197147482
Position 2112: 0.001135315824696274
Position 7954: 0.0011291790358441212
Position 3839: 0.0009107453137421799
Position 3672: 0.0008395385891518118
Position 2823: 0.0007274254823277217
Position 3340: 0.0006829769199391184
Position 1433: 0.0006542251390233722
Position 781: 0.0005145609271131593
Position 5928: 0.000509087514528089
Position 194: 0.0005088380116838743
Position 6255: 0.00048697710638003513
Position 1956: 0.00046293717696026113
Position 5580: 0.0003911471818140215
Position 5761: 0.0003590501448969205
Position 5439: 0.0003430675112873789
Position 6139: 0.00032763957240718953
Position 319: 0.00032346388829566355
Position 2492: 0.0002958523735779858
Position 5153: 0.0002921207854494256
Position 399: 0.0002870649729457766
Position 3499: 0.0002807113364676352
Position 435: 0.000253242881445039
Position 3237: 0.0002443771072051276
Position 2237: 0.00023757156900714894
Position 5365: 0.0002331763823509761
Position 1934: 0.00022305722434306453
Position 2136: 0.0002194744240632252
Position 4504: 0.00019680159037992556
Position 2149: 0.00016023254667715616
Position 818: 0.00014498001618080324
Position 454: 0.00013920755498760782
Position 3611: 0.00013717086914200518
Position 3788: 0.0001180542213700252
Position 750: 0.00011558383088351612
Position 4523: 0.00011521178051101477
Position 2843: 0.00011301301629253336
Position 1635: 9.282691381103263e-05
Position 3569: 8.83919059177391e-05
Position 340: 8.185202184155457e-05
Position 3629: 7.970140998712177e-05
Position 3842: 7.539342912715264e-05
Position 1890: 7.23427819150531e-05
Position 867: 6.769933957162153e-05
Position 1107: 6.688769954440142e-05
Position 3018: 6.598795072544872e-05
Position 3414: 6.502676375094179e-05
Position 3730: 6.14679604822633e-05
Position 2500: 5.565669253086585e-05
Position 990: 5.058983698264641e-05
Position 3636: 4.7952407189731475e-05
Position 912: 4.059385895154974e-05
Position 211: 3.98279920000213e-05
Position 1573: 3.8621790681829514e-05
Position 2446: 3.5812584464106475e-05
Position 2299: 3.49837459932922e-05
Position 1698: 3.401088924942201e-05
Position 2155: 3.186920204769958e-05
Position 1646: 3.1775007908938024e-05
Position 1233: 3.005596620367543e-05
Position 220: 2.2809802841977497e-05
Position 1326: 2.2191391354895944e-05
Position 903: 2.021319403510929e-05
Position 656: 1.8436766098208635e-05
Position 1893: 1.6296420492016858e-05
Position 1854: 1.4025587570278289e-05
Position 722: 1.313976287572812e-05
Position 450: 1.0369037212273253e-05
Position 179: 1.0020450691048757e-05
Position 1255: 7.986766842559597e-06
Position 459: 6.561052494378897e-06
Position 1172: 6.528540422878053e-06
Position 1903: 6.183669261295717e-06
Position 1453: 5.54130838696049e-06
Position 1474: 4.814298592535688e-06
Position 353: 3.954035564884392e-06
Position 563: 3.4718540869707407e-06
Position 3486: 2.841728878112913e-06
Position 557: 2.8062541071754686e-06
Position 874: 2.560206023736485e-06
Position 600: 2.3344783223012657e-06
Position 487: 2.1744681195493646e-06
Position 1402: 1.772157967807093e-06
Position 591: 1.5494001393157115e-06
Position 1169: 1.3554031818687492e-06
Position 4064: 1.2140640115476366e-06
Position 1259: 9.233051285850917e-07
Position 561: 9.099797685667301e-07
Position 336: 7.057580483546808e-07
Position 1305: 6.453480532744838e-07
Position 1198: 3.9103649532910997e-07
Position 1231: 3.7800217380841716e-07
Position 1174: 3.675635733383005e-07
Position 1288: 3.6194545513924365e-07
Position 1229: 3.349332140223564e-07
Position 640: 3.037316524153812e-07
Position 672: 2.4142409822208345e-07
Position 570: 2.3349083109799158e-07
Position 831: 2.280018468155285e-07
Position 838: 2.2061720337968897e-07
Position 1206: 2.1956202909591694e-07
Position 725: 1.00221996778507e-07
Position 235: 5.894716952985121e-08
Position 238: 2.647413137326685e-08
Position 697: 1.1021271935343074e-08
Position 584: 2.709894213091216e-10
Position 228: 1.3658115853933457e-10
