Gene = Sept7
Position 25092: 0.9982978897652618
Position 29401: 0.4028445864959947
Position 1314: 0.39621935684099396
Position 29665: 0.16676980997372337
Position 15291: 0.1616123474209787
Position 27980: 0.15360107989263616
Position 11014: 0.12058850136062277
Position 11295: 0.11566293384812144
Position 2773: 0.09405810956231164
Position 2717: 0.06029145893747894
Position 29343: 0.054633955710093
Position 767: 0.05308827080374208
Position 27446: 0.0523173017034652
Position 13153: 0.03941389705895124
Position 15287: 0.03568883004688923
Position 1388: 0.025584266971725667
Position 26969: 0.023141583064047042
Position 27717: 0.020748438553881123
Position 28049: 0.019284114514239364
Position 25575: 0.018754473348151703
Position 25825: 0.017325621770317406
Position 840: 0.01519648145738106
Position 25864: 0.014799159067197087
Position 2635: 0.013715011719771852
Position 1320: 0.013096678938232829
Position 25876: 0.013026313195137557
Position 797: 0.009994159915844547
Position 1272: 0.008334582954728319
Position 497: 0.007359097099059632
Position 782: 0.007171905631317373
Position 13121: 0.0071212897338317534
Position 25614: 0.006090800049032816
Position 824: 0.005991214809998261
Position 13167: 0.005741313346087119
Position 1121: 0.005711632128845179
Position 1342: 0.004491918348639875
Position 2776: 0.003826082660602888
Position 2566: 0.0037738738406851565
Position 704: 0.0036208270148090135
Position 794: 0.0031413208095923658
Position 642: 0.002804055933717028
Position 1455: 0.0016714051978134904
Position 1285: 0.0016438584232162565
Position 1193: 0.0015841319766800343
Position 673: 0.0015344060979327085
Position 2795: 0.0014687816831691486
Position 2526: 0.0012983806583081777
Position 1435: 0.0009467627431266092
Position 771: 0.0008628978261178837
Position 1101: 0.000851852056081061
Position 790: 0.0008441935516936669
Position 22283: 0.0007783780814686986
Position 1221: 0.0007181282174597368
Position 570: 0.0004965742333473633
Position 1392: 0.00047497280580497634
Position 588: 0.0004533460273004707
Position 807: 0.00042072727422380433
Position 593: 0.0004188386578857637
Position 565: 0.00035325791222757093
Position 893: 0.00035114136762387304
Position 13979: 0.0002223292442528209
Position 542: 0.00012318130258795235
Position 19969: 0.00011265240892443001
Position 960: 0.00011029305240192424
Position 18982: 5.4193596103414305e-05
Position 16512: 5.2263307023635435e-05
Position 14852: 4.599592958690527e-05
Position 14289: 4.342213957338589e-05
Position 14322: 3.338835708092286e-05
Position 1354: 3.309401156369117e-05
Position 684: 2.7343069265578623e-05
Position 670: 2.3938772128243792e-05
Position 13800: 1.9507208282937807e-05
Position 14906: 1.889303763667037e-05
Position 13459: 1.3168478583525122e-05
Position 1407: 1.2458335655376227e-05
Position 14232: 1.2384588386026637e-05
Position 461: 1.1698690330089891e-05
Position 13742: 1.0380412846594963e-05
Position 13360: 1.005374388365467e-05
Position 1419: 9.682654411988437e-06
Position 1460: 9.6716684732896e-06
Position 1104: 8.929855688066058e-06
Position 435: 7.383999009423199e-06
Position 7606: 6.626353033460107e-06
Position 535: 5.916169890862314e-06
Position 452: 3.905874459362154e-06
Position 184: 3.833720209827522e-06
Position 7510: 3.434824669825735e-06
Position 223: 2.7568709414483385e-06
Position 4112: 2.6651110883685276e-06
Position 551: 2.4023316974768363e-06
Position 220: 2.3042776124690227e-06
Position 225: 2.2712629993770778e-06
Position 466: 2.1804839617580266e-06
Position 178: 2.025683192296991e-06
Position 6514: 1.6733637218184745e-06
Position 509: 1.5061983019136971e-06
Position 198: 9.660046752333492e-07
Position 5538: 9.153066535189311e-07
Position 5717: 8.682502034795604e-07
Position 6591: 7.979527378292605e-07
Position 3075: 7.248900055125291e-07
Position 5434: 5.655148506309645e-07
Position 7205: 4.38940240516568e-07
Position 5084: 4.310494913419318e-07
Position 3361: 3.5870057990460364e-07
Position 5541: 2.763387085845052e-07
Position 5366: 2.1592705943150834e-07
Position 1550: 2.122805832752556e-07
Position 5720: 1.9984816702023866e-07
Position 6752: 1.8076951038946823e-07
Position 6471: 1.718815720500714e-07
Position 8652: 1.6329105537517095e-07
Position 3509: 1.511793468246267e-07
Position 6564: 1.4554011908420595e-07
Position 3466: 9.77635365862055e-08
Position 1650: 8.592598819016426e-08
Position 7483: 7.582960653917145e-08
Position 5814: 7.088920587349507e-08
Position 1723: 5.222002487529274e-08
Position 1938: 5.1002811871069995e-08
Position 3364: 3.978970245066627e-08
Position 6135: 3.6374262542438016e-08
Position 2099: 3.279934496584579e-08
Position 1587: 3.059287351309639e-08
Position 457: 2.9093846312838883e-08
Position 4049: 2.6629368430075293e-08
Position 3761: 2.0115048118726577e-08
Position 3176: 1.6940020543797853e-08
Position 1966: 1.3126561583722523e-08
Position 410: 1.0416710570785659e-08
Position 2948: 5.734292481702417e-09
Position 1598: 2.631385333240051e-09
Position 1326: 1.708559578937612e-11
Position 1231: 9.419088802279402e-12
