Gene = Thumpd1
Position 4578: 0.014204571653753124
Position 2170: 0.013694666800158758
Position 3538: 0.011638477697689893
Position 2620: 0.011395199038991452
Position 1810: 0.010782476576680633
Position 4894: 0.008815999820936827
Position 3852: 0.008441710309674704
Position 3281: 0.008193524963640179
Position 1733: 0.00652594933620702
Position 845: 0.005687544278216769
Position 522: 0.004714858160808488
Position 1539: 0.0038451710220235615
Position 5528: 0.0036092055059931474
Position 1532: 0.0034493267562385613
Position 2689: 0.0033155137506645934
Position 2840: 0.003217716653456101
Position 4221: 0.0032167017268019396
Position 2893: 0.0032165504422427367
Position 3461: 0.003107952255491811
Position 1762: 0.00286086998415893
Position 405: 0.0027938949432735048
Position 3167: 0.002674770143187963
Position 1528: 0.002620448614078838
Position 2950: 0.0025271562221896612
Position 3272: 0.002164012084903516
Position 689: 0.0021303520549604514
Position 4932: 0.0018481346992346708
Position 2282: 0.001734705865254274
Position 5385: 0.0016238879973432174
Position 1992: 0.001582459387154577
Position 1517: 0.0013731741978202268
Position 3688: 0.001337097839890998
Position 2944: 0.0013140333615069707
Position 2712: 0.0012575607960872137
Position 1586: 0.0012554532291812795
Position 913: 0.0012518218456739948
Position 3434: 0.0012503906738608225
Position 1565: 0.0012371746043950938
Position 2355: 0.001009504708449621
Position 487: 0.001005293966636898
Position 1572: 0.0009108141115471735
Position 2985: 0.0008467714204976309
Position 3267: 0.0008108213077190661
Position 2662: 0.0007959360554091867
Position 1846: 0.0007775360247911315
Position 1551: 0.0007473375064730751
Position 1508: 0.0006701554269267953
Position 2420: 0.0006548742394894624
Position 668: 0.0005871116203908528
Position 3470: 0.0005739221564071946
Position 1514: 0.0005622994406442747
Position 5169: 0.0005046098307231986
Position 795: 0.000475680448755305
Position 1596: 0.00045062213481101985
Position 1060: 0.00044939911846304174
Position 1003: 0.0003529791928559478
Position 1456: 0.00032069584580972366
Position 156: 0.0003011531684010754
Position 188: 0.0002866006373092285
Position 2358: 0.000266399082651698
Position 5324: 0.00024138850830265847
Position 5641: 0.000227164752985927
Position 1927: 0.0002205357881938396
Position 2994: 0.00018654846575740994
Position 1442: 0.0001773777239550689
Position 2835: 0.00016277364497622933
Position 1768: 0.00015585504610162509
Position 875: 0.00014474969345584475
Position 1379: 0.0001445897061250709
Position 932: 0.00012946147920028968
Position 1569: 0.0001176349740450331
Position 1688: 0.00010970009686728214
Position 134: 0.00010845408675092528
Position 1671: 0.00010306024726465818
Position 565: 0.00010098968260885837
Position 1087: 0.00010004378057986414
Position 3149: 9.966635019336345e-05
Position 621: 9.8366855429708e-05
Position 244: 9.821815899526979e-05
Position 1214: 9.714377750115972e-05
Position 3209: 9.541129148962284e-05
Position 4042: 7.028093034753816e-05
Position 1192: 6.361152028583617e-05
Position 2384: 4.843144001961994e-05
Position 1172: 2.281470628960704e-05
Position 1201: 2.0485902756701154e-05
Position 891: 1.965351172275062e-05
Position 170: 1.877329935623259e-05
Position 363: 1.1433523351666812e-05
Position 785: 1.0660106397564983e-05
Position 753: 7.500180409650838e-06
Position 368: 7.232805708742214e-06
Position 717: 6.96621764546452e-06
Position 768: 6.827417385539573e-06
Position 224: 6.111261375253742e-06
Position 176: 4.921577362087631e-06
Position 357: 4.878154581889345e-06
Position 1182: 3.4990927800784502e-06
Position 1401: 3.045690904971639e-06
Position 2033: 2.0510570482091614e-06
Position 1432: 2.0310599302666888e-06
Position 218: 1.9097447580002648e-06
Position 1657: 1.7476261761994213e-06
Position 1429: 1.4192061049668032e-06
Position 3054: 1.0367608524167045e-06
Position 1827: 1.0288330747136618e-06
Position 1355: 7.013445020264424e-07
Position 526: 3.743052358558022e-07
Position 119: 3.329167060289249e-07
Position 233: 2.761168227441016e-07
Position 236: 1.779931573830143e-07
Position 101: 8.374640874034928e-08
Position 346: 8.110470826037822e-08
Position 310: 8.095565676890746e-08
Position 86: 4.9832811040807833e-08
Position 339: 2.9426506844593152e-08
Position 287: 2.386133853066537e-08
Position 77: 2.0358910008489396e-08
Position 257: 1.737606515129435e-08
Position 773: 5.217202637850259e-09
Position 108: 2.5718857120959603e-09
Position 572: 1.9579803318936442e-10
