Gene = Srrt
Position 6232: 0.0007566326657703918
Position 5510: 0.0007283917345916076
Position 6200: 0.0007037909523910535
Position 8856: 0.0007036595055925685
Position 7549: 0.0006959604402715525
Position 6175: 0.0006926214586133883
Position 386: 0.0006821759427556127
Position 6269: 0.0006713896380516142
Position 10286: 0.0006516019577856138
Position 9416: 0.000638328665809816
Position 1964: 0.0006332749095019474
Position 6100: 0.0006218186591724549
Position 10788: 0.0006178837510790972
Position 9028: 0.0006142848268928185
Position 8840: 0.0005328788323883588
Position 5267: 0.0005181518054422501
Position 11735: 0.0004900661621653248
Position 848: 0.000489681427517005
Position 8206: 0.0004821018894727398
Position 7145: 0.00047957008929850497
Position 11311: 0.0004786850521033496
Position 917: 0.0004745529765393616
Position 4318: 0.0004730641378034811
Position 8003: 0.0004554926961077646
Position 8630: 0.0004278266606424343
Position 11653: 0.00042715746225722463
Position 883: 0.00039839751241996956
Position 1935: 0.00039802671401199157
Position 8221: 0.00039289885645623837
Position 5507: 0.00038924766070639477
Position 4867: 0.0003890865777326227
Position 5104: 0.0003845150323090094
Position 7794: 0.00037271063204504044
Position 7660: 0.00036881562084349563
Position 1831: 0.0003685836977315981
Position 1018: 0.00035475532257768294
Position 6273: 0.0003497897688176262
Position 2250: 0.00034761327103610256
Position 796: 0.00034672529471940387
Position 8494: 0.0003199288778305272
Position 7881: 0.0003116247560561494
Position 7645: 0.0002900944042615029
Position 1916: 0.00027591552283673723
Position 8888: 0.0002709567151768211
Position 4637: 0.00026894293585246913
Position 9004: 0.00026094016692730605
Position 2134: 0.00023762485254230907
Position 11938: 0.00022157708105342413
Position 4518: 0.00021066528042601302
Position 835: 0.0002078535548517436
Position 5774: 0.00020776898188545114
Position 11788: 0.0002048729982096132
Position 11407: 0.00019837507737361645
Position 5012: 0.00019245787038361343
Position 4830: 0.00018990086636332793
Position 1597: 0.00018152061529156223
Position 1335: 0.000179770597549281
Position 1423: 0.00017838957873885438
Position 7070: 0.00017679178141441406
Position 8320: 0.00017174758558688295
Position 348: 0.00016101168565466683
Position 7887: 0.00015992707525049415
Position 825: 0.0001598404422918342
Position 6280: 0.00015784034343186188
Position 4296: 0.00015230537264160953
Position 5121: 0.0001495693150048875
Position 3930: 0.00014710269879509072
Position 559: 0.00013756451482910324
Position 7786: 0.00013748560535893511
Position 11877: 0.00013283383866241
Position 7890: 0.00011299256815316524
Position 933: 0.00011201488279679152
Position 6032: 0.00010762531943353481
Position 11844: 0.00010198715414543354
Position 11955: 7.577476784520293e-05
Position 2163: 7.464469399347584e-05
Position 11796: 6.343470436654235e-05
Position 407: 6.237860342278868e-05
Position 568: 5.814403774046717e-05
Position 8007: 5.3780806507374445e-05
Position 8995: 5.2796935924253626e-05
Position 1761: 5.267444129091107e-05
Position 8566: 4.3022330584630684e-05
Position 1571: 3.7653592551729845e-05
Position 995: 3.5834847894600244e-05
Position 7657: 3.372395407521528e-05
Position 8971: 2.8380409170487005e-05
Position 8010: 2.5375250843252088e-05
Position 7616: 1.959457300724652e-05
Position 563: 1.4258712773598586e-05
Position 403: 1.0384462367914239e-05
Position 738: 9.220502794758027e-06
Position 5739: 6.7124158371192394e-06
Position 1656: 6.453113633437346e-06
Position 6028: 5.874234321229843e-06
Position 5857: 5.706545030165622e-06
Position 5516: 5.4085911174995945e-06
Position 1896: 4.9617706850362555e-06
Position 1562: 4.836529192685294e-06
Position 3934: 4.76819888506027e-06
Position 11781: 4.224877992961162e-06
Position 9525: 4.141370247970195e-06
Position 2078: 4.082591332547965e-06
Position 7044: 4.008123618109824e-06
Position 1474: 3.7187050275453933e-06
Position 1593: 3.6981518042472956e-06
Position 561: 3.4799836882233705e-06
Position 329: 3.4261118073031584e-06
Position 601: 2.3091741994851703e-06
Position 967: 1.8234086382220626e-06
Position 8018: 1.504273634253807e-06
Position 8025: 1.2714505100953211e-06
Position 838: 1.2235169594729504e-06
Position 1020: 1.0254329571981045e-06
Position 1031: 9.06393565852609e-07
Position 6348: 7.33433013518342e-07
Position 2327: 5.670438614181684e-07
Position 5291: 4.917131562111746e-07
Position 1530: 3.9389478758767584e-07
Position 1045: 3.913158234933437e-07
Position 750: 3.8101959219886863e-07
Position 1405: 3.216221608694294e-07
Position 8039: 3.0682855026769606e-07
Position 1155: 2.892185060631918e-07
Position 1196: 2.86617887047496e-07
Position 1158: 2.7617841147411143e-07
Position 250: 2.1784874959548896e-07
Position 362: 1.6900637043147804e-07
Position 609: 1.5575974319054264e-07
Position 1166: 1.3703021091502256e-07
Position 5147: 1.0039767731608001e-07
Position 1527: 8.393222898520049e-08
Position 937: 7.403749954626151e-08
Position 1239: 7.064186575942024e-08
Position 637: 6.547906866307537e-08
Position 297: 4.475718151017324e-08
Position 8054: 3.2799302934124946e-08
Position 7474: 3.006493209353519e-08
Position 1257: 2.658728764324154e-08
Position 1337: 2.6544261869321163e-08
Position 1305: 2.3634174186051734e-08
Position 1244: 1.9359590029854405e-08
Position 1255: 1.0142852578278698e-08
Position 265: 9.712652433574233e-09
Position 8027: 8.123380917667456e-09
Position 292: 6.034651283569358e-09
Position 295: 3.3999390966367344e-09
Position 270: 1.7541162946093266e-09
Position 210: 1.59083910473691e-09
Position 8022: 1.0572147326148282e-09
Position 7947: 5.137501982129544e-10
Position 140: 3.187718214284382e-10
Position 887: 1.8526106298056755e-10
Position 259: 2.5256847459936826e-11
Position 148: 2.0785074771436943e-11
