Gene = Sdccag8
Position 5418: 0.009440422996349448
Position 31175: 0.008877404630492235
Position 30945: 0.008732351267786003
Position 16216: 0.008355136896029729
Position 32153: 0.0077211537989115
Position 16299: 0.007473892794015828
Position 32146: 0.0071833664728153356
Position 32708: 0.006926494851897264
Position 26946: 0.006681483366399489
Position 12664: 0.006647903978136067
Position 7517: 0.00571277991294212
Position 15160: 0.00507170440572084
Position 15841: 0.005044483952956754
Position 9208: 0.004138703695819881
Position 198: 0.0039939270341057724
Position 35883: 0.003963899492462304
Position 13500: 0.003960957330570862
Position 11889: 0.0033074031127788383
Position 13466: 0.0030863864701988607
Position 16182: 0.0030620781367659117
Position 12645: 0.0026675869755277736
Position 31461: 0.0025141847455693767
Position 30753: 0.002352976323948901
Position 3569: 0.0020045013997737155
Position 13812: 0.0019968333630542654
Position 18984: 0.0016661736679068665
Position 3358: 0.0016222108222362602
Position 4214: 0.001496073706918192
Position 12912: 0.0010762112967163998
Position 2882: 0.001055753074131953
Position 1034: 0.0006992408457179695
Position 32120: 0.0006500236505707623
Position 3445: 0.0005808215193750229
Position 16278: 0.0005557042581227991
Position 4798: 0.0005382647221212788
Position 14897: 0.0005254097816182903
Position 18860: 0.0005054681025240394
Position 18080: 0.0004217163727107618
Position 30615: 0.00041202151893401457
Position 30550: 0.0004097116037174247
Position 14382: 0.0003647211052412353
Position 16699: 0.0003428056560759079
Position 26773: 0.00034158209308662277
Position 14945: 0.0002865454460890305
Position 16542: 0.0002854396873056786
Position 14756: 0.00026988973797413497
Position 15285: 0.00024093983876242656
Position 387: 0.0001569038132088264
Position 18346: 0.00012639832590162812
Position 14844: 0.00011909730490603625
Position 16806: 0.00011257566310398333
Position 17082: 0.00010560561222511785
Position 18199: 9.632747913557388e-05
Position 82: 8.341508081789868e-05
Position 423: 7.645444213323563e-05
Position 400: 7.117797072240778e-05
Position 2964: 7.055009740432939e-05
Position 2330: 6.998531469313374e-05
Position 287: 3.1489941898579426e-05
Position 2431: 2.977269442360562e-05
Position 15225: 2.8369997510534824e-05
Position 15507: 2.3521945125791337e-05
Position 85: 1.9053775526338252e-05
Position 3894: 1.8195446248905508e-05
Position 416: 1.777268761118857e-05
Position 3943: 1.7118073031992245e-05
Position 960: 1.6180788089319197e-05
Position 2787: 1.5564626104831892e-05
Position 3858: 1.3624602024856892e-05
Position 3939: 1.3591410725912288e-05
Position 2276: 1.2506417379450587e-05
Position 153: 1.0967286922388884e-05
Position 205: 1.0779753283528713e-05
Position 3796: 9.801890792058298e-06
Position 3774: 8.375300286119565e-06
Position 43: 7.779780905300025e-06
Position 275: 6.449744331090735e-06
Position 220: 2.701005627442761e-06
Position 337: 2.1948778169127347e-06
Position 49: 1.7827590444794018e-06
Position 15094: 1.6120716530294617e-06
Position 449: 1.3516616019449115e-06
Position 14973: 1.1620635684615682e-06
Position 212: 9.439848408100695e-07
Position 366: 5.953913308412441e-07
Position 25737: 5.611105187815574e-07
Position 15210: 4.777379253420802e-07
Position 11: 4.6631250909203775e-07
Position 25704: 2.945475011090225e-07
Position 453: 3.793811676852844e-08
Position 735: 1.4427991433071626e-08
Position 718: 1.341902182510424e-08
Position 575: 1.1013480424882713e-08
Position 729: 9.71559510863766e-09
Position 456: 1.3789489227894175e-10
Position 482: 9.67565530320625e-11
Position 477: 9.430812197935296e-11
Position 834: 8.698605017294154e-11
Position 790: 7.481067443507497e-11
Position 812: 7.432474914136225e-11
Position 659: 6.404318067007163e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 25624: 0.9999997615386708
Position 14209: 0.9916496052340801
Position 11538: 0.9742909109426195
Position 30163: 0.9693651076004591
Position 30520: 0.9047091095236938
Position 16396: 0.8211007462840627
Position 19785: 0.6882297827412697
Position 36035: 0.6688719564945085
Position 34402: 0.4599099882207609
Position 10091: 0.4533223722217389
Position 23663: 0.40225458871594433
Position 20952: 0.3993268728616901
Position 6749: 0.37434561701967184
Position 20018: 0.3009601858993026
Position 39866: 0.2691410546650063
Position 15062: 0.2524802030352677
Position 5227: 0.2145789470512843
Position 15837: 0.20128431031964114
Position 10078: 0.17188044596530974
Position 497: 0.1626028839348567
Position 30851: 0.161519466156361
Position 16422: 0.1528071471049564
Position 31897: 0.15214148676491845
Position 9952: 0.14922040692218297
Position 13779: 0.14678973271365825
Position 23857: 0.12676340545788972
Position 36884: 0.12193402643514512
Position 19579: 0.12172806734645591
Position 20468: 0.11984238423203844
Position 17966: 0.10766402151912076
Position 27553: 0.10533421582138339
Position 20977: 0.10214069202961704
Position 3472: 0.08841201428789548
Position 27012: 0.0869755419452395
Position 6644: 0.08185665570721466
Position 18019: 0.07930147766506153
Position 15554: 0.0754724340905722
Position 20857: 0.07029142016202274
Position 30665: 0.06938499581417407
Position 23836: 0.06751324775348687
Position 37914: 0.06408126880061302
Position 16158: 0.06080072301417159
Position 37896: 0.060192576155062474
Position 26471: 0.05940208042487504
Position 26453: 0.052919667949510626
Position 28537: 0.04830249994179619
Position 29603: 0.04176611667237505
Position 39103: 0.03981617221095331
Position 28435: 0.039592823959942264
Position 28481: 0.03785871987073358
Position 13796: 0.03589847911688198
Position 4017: 0.035750953471176086
Position 31502: 0.030939565688252218
Position 19583: 0.03059768372090826
Position 20508: 0.027566814958402013
Position 39808: 0.027208823768601675
Position 20033: 0.02506847867163803
Position 18759: 0.024416430240953146
Position 37507: 0.024144670806426877
Position 13864: 0.02374979926310034
Position 27737: 0.02270484644220048
Position 15437: 0.022413615275627213
Position 35232: 0.022232026086182514
Position 17930: 0.021620313004335
Position 18955: 0.021077337851520987
Position 13626: 0.019478688603452716
Position 20486: 0.018598449267998765
Position 15097: 0.016481343653884106
Position 30826: 0.01609492712054926
Position 15121: 0.015029045911395809
Position 29118: 0.014497121034225308
Position 6569: 0.014143096639284577
Position 27955: 0.013717119034374716
Position 27790: 0.0136361617018187
Position 31350: 0.010795706113162775
Position 30644: 0.010433512630969647
Position 26818: 0.010358527432579263
Position 32531: 0.010303337771208482
Position 15519: 0.010141009242510218
Position 31105: 0.009901288843794974
Position 17863: 0.00909907208126908
Position 25934: 0.008857841562485596
Position 12524: 0.008258666564002676
Position 31051: 0.007780349403085294
Position 20799: 0.007726599513897499
Position 35497: 0.007444662498296282
Position 32021: 0.0073167137473988736
Position 13283: 0.007047343800769699
Position 15586: 0.0070417134102520726
Position 11251: 0.0070374019510011125
Position 35823: 0.0064925885002178356
Position 19445: 0.00604952320360749
Position 3254: 0.00533337056798971
Position 6615: 0.005318265177074547
Position 25974: 0.005204644590375774
Position 14185: 0.004929384701565391
Position 20036: 0.004835227837557651
Position 15687: 0.004813658118621193
Position 3419: 0.004770893158411584
Position 34899: 0.004690386659869266
Position 26236: 0.004350380107193719
Position 15950: 0.00414927744295571
Position 30801: 0.004045640519149065
Position 31554: 0.003998792806483954
Position 5293: 0.003773929756240995
Position 36066: 0.003732456893441368
Position 30525: 0.003279970075165305
Position 15493: 0.003232437215004556
Position 3380: 0.002775099772869821
Position 9129: 0.002762171123740221
Position 20327: 0.0027057968995520725
Position 20330: 0.002705267626284061
Position 31409: 0.0025445010471545383
Position 34669: 0.002369089303079782
Position 14909: 0.002193480264290927
Position 31374: 0.0020639535856423257
Position 17819: 0.001929016679587744
Position 7420: 0.0018649791248294154
Position 16091: 0.0018057866813360546
Position 11712: 0.0017732823099733557
Position 14129: 0.0016877471920994846
Position 11731: 0.0015341208028054705
Position 17899: 0.001508255302008379
Position 264: 0.001464165938563203
Position 8931: 0.0013765325720796581
Position 7302: 0.0013225688721127263
Position 7366: 0.0013046979845840385
Position 3436: 0.0011248978000847976
Position 15013: 0.0011196479637865877
Position 2765: 0.0010877954279741556
Position 12439: 0.001056824389661126
Position 14834: 0.0009940400709750649
Position 31026: 0.0009834865268898846
Position 15072: 0.0009672747513516266
Position 5377: 0.0009106105371280065
Position 499: 0.0008997778722607732
Position 16031: 0.0008619506665991501
Position 31125: 0.0008458090114269535
Position 26933: 0.000736482298417478
Position 19671: 0.0006888582432812735
Position 7503: 0.0006604926981655553
Position 931: 0.000640824538319264
Position 16452: 0.0006197655915052941
Position 35669: 0.000606753089470159
Position 7269: 0.0005600412332504045
Position 12772: 0.0005482264740047306
Position 4708: 0.0005382647221212759
Position 14786: 0.0005338002080984098
Position 12786: 0.0005279848227116693
Position 30862: 0.0004629417760499306
Position 16617: 0.0004082455696796855
Position 15612: 0.00040491474813377805
Position 587: 0.00039588617609075957
Position 25840: 0.00031058442656699205
Position 31982: 0.0003100894821053708
Position 26654: 0.00028656020468234426
Position 3134: 0.00024054132709890201
Position 15506: 0.00024017834614533835
Position 14094: 0.00023308719071195156
Position 31435: 0.0002190474306012564
Position 30494: 0.00020559197695315824
Position 27862: 0.00018876124336386367
Position 15706: 0.00017561452421894727
Position 30673: 0.00017174589112978024
Position 270: 0.00017060302968186481
Position 14588: 0.00016392531846464315
Position 15304: 0.00012576661036060134
Position 15123: 0.00011671103529001912
Position 344: 0.00011348305227031404
Position 18140: 0.00011203373184675382
Position 25878: 0.0001006018240064816
Position 337: 0.00010048099224881642
Position 4108: 8.24438732366835e-05
Position 14703: 7.424970351530035e-05
Position 16845: 7.336974257905805e-05
Position 3225: 6.777066436555204e-05
Position 2163: 6.693853020930669e-05
Position 4078: 6.435976855147039e-05
Position 30833: 6.221089944538285e-05
Position 3191: 6.03929639473987e-05
Position 18240: 5.653416435956082e-05
Position 26689: 5.502188840427936e-05
Position 882: 5.071684894949551e-05
Position 14591: 4.9913858368280915e-05
Position 3633: 4.3655828364036295e-05
Position 31943: 4.0440321098474015e-05
Position 2878: 3.988818773708156e-05
Position 15399: 3.74333794019763e-05
Position 3474: 3.672601683353878e-05
Position 3357: 3.668155069186149e-05
Position 16583: 3.3476933466185035e-05
Position 14500: 2.9932950278404395e-05
Position 30388: 2.7513468298578276e-05
Position 3679: 2.393987328565788e-05
Position 14725: 2.2775846067341083e-05
Position 14799: 2.070809940687657e-05
Position 15125: 2.0440154914496505e-05
Position 16924: 1.8894085030688432e-05
Position 14675: 1.832423675637996e-05
Position 2391: 1.7391810127716328e-05
Position 14970: 1.5779960441454875e-05
Position 15719: 1.558125605143222e-05
Position 3845: 1.311102146015033e-05
Position 220: 1.1425898072720965e-05
Position 16877: 1.0431915797581797e-05
Position 2142: 1.0220712236037738e-05
Position 2359: 8.884493990179474e-06
Position 16286: 6.186241540556324e-06
Position 3265: 5.780751764825509e-06
Position 14721: 5.489090476647947e-06
Position 2229: 5.435385844071966e-06
Position 14550: 3.535780463195727e-06
Position 2900: 3.098104425593745e-06
Position 2187: 3.0383999460574267e-06
Position 17045: 2.9098688177903907e-06
Position 2595: 2.7762516277420055e-06
Position 2925: 2.205149281629935e-06
Position 2786: 2.016056920654147e-06
Position 366: 1.7979736378406514e-06
Position 2662: 1.6375303102453133e-06
Position 2213: 1.5276787761267181e-06
Position 2067: 1.2785047307138683e-06
Position 25849: 1.2613137375408893e-06
Position 25809: 1.0941193164603156e-06
Position 575: 8.439785322703496e-07
Position 517: 8.201858833770172e-07
Position 11143: 8.198364184039754e-07
Position 284: 7.435026656994693e-07
Position 16118: 7.785841567979995e-08
Position 16632: 1.2215737164424792e-08
Position 14522: 4.9891258611843004e-09
Position 15086: 4.027510398801783e-09
