Gene = Svip
Position 1489: 4.25242033398383e-05
Position 684: 4.04518977150849e-05
Position 1660: 3.578524851978728e-05
Position 1144: 3.1548585702501856e-05
Position 1352: 2.7165894252328022e-05
Position 8493: 2.2936158015429526e-05
Position 645: 1.9613177474118426e-05
Position 330: 1.912338959928856e-05
Position 191: 1.5980861669032573e-05
Position 7269: 1.1805281291181845e-05
Position 3048: 1.1237236331063574e-05
Position 1077: 7.518030844549112e-06
Position 977: 6.216434018554631e-06
Position 775: 5.290414467465119e-06
Position 276: 2.787355592883979e-06
Position 649: 2.363803305414056e-06
Position 613: 1.2497354939320098e-06
Position 106: 9.470231521620765e-07
Position 1566: 6.767515641610582e-07
Position 1199: 6.551876781292969e-07
Position 681: 6.49766371091902e-07
Position 288: 6.060250786631452e-07
Position 472: 5.758748107040179e-07
Position 475: 5.629831920045762e-07
Position 509: 5.573137461950907e-07
Position 136: 5.570809331620741e-07
Position 560: 5.455338380075206e-07
Position 306: 5.230258646981676e-07
Position 616: 3.860163498875893e-07
Position 1295: 3.760202889095927e-07
Position 133: 3.6709266436040507e-07
Position 587: 2.895247728489491e-07
Position 2123: 9.980160689795022e-08
Position 335: 1.6883130817149147e-08
Position 408: 1.4617444247000394e-09
Position 141: 1.3144257756320364e-09
Position 125: 9.009879385511892e-10
Position 346: 8.5473499139008e-10
Position 285: 3.33561716438937e-10
Position 341: 3.396679565676216e-11
