Gene = Paf1
Position 3774: 0.00020626471886383042
Position 62: 0.00020498632835011274
Position 60: 0.00018491544753384225
Position 5508: 0.0001629614483559674
Position 2642: 0.00015060982729655828
Position 308: 0.00015026450066335035
Position 840: 0.00013998043369854634
Position 3397: 0.00013602562367935202
Position 3419: 0.0001291383095477642
Position 3463: 0.0001283088845202532
Position 243: 0.00012476310446252385
Position 1815: 0.00011850202935984337
Position 110: 0.00011080124553482515
Position 1718: 0.00011055063819987153
Position 920: 9.200405354099413e-05
Position 5959: 7.864479739130311e-05
Position 5977: 7.724449305391601e-05
Position 3486: 7.493196309906956e-05
Position 2296: 7.00921436706345e-05
Position 925: 6.874014526697064e-05
Position 3870: 6.820674555545589e-05
Position 340: 6.710526403563745e-05
Position 876: 6.440197695072267e-05
Position 2754: 6.343039409146193e-05
Position 187: 6.128991684858576e-05
Position 923: 6.0699373114021554e-05
Position 5610: 5.9707684372093056e-05
Position 764: 5.8404453672020874e-05
Position 2917: 5.460231953208132e-05
Position 72: 5.0973989299859747e-05
Position 76: 4.846592164275367e-05
Position 5498: 4.188380648834952e-05
Position 3293: 3.892447620285212e-05
Position 2373: 3.654410879673171e-05
Position 3574: 3.456227982092855e-05
Position 2421: 3.2834044656161775e-05
Position 2842: 3.0407024700375902e-05
Position 2116: 2.8756164313013754e-05
Position 2839: 2.8424704229257175e-05
Position 3314: 2.8211491460261364e-05
Position 3507: 2.734962114054221e-05
Position 4896: 2.3252394170961195e-05
Position 3234: 2.3050330315263228e-05
Position 4011: 2.207609745397465e-05
Position 3210: 2.1947344088644234e-05
Position 2344: 2.0693572836040633e-05
Position 16: 1.984889092618029e-05
Position 2055: 1.958048734339587e-05
Position 2467: 1.7935847578201834e-05
Position 2225: 1.4590731069023279e-05
Position 3973: 1.4386708161836728e-05
Position 2092: 1.2202762523363695e-05
Position 2865: 1.2037848856599325e-05
Position 3823: 9.61034028703938e-06
Position 2614: 9.089784069339711e-06
Position 4924: 7.526492369266178e-06
Position 11: 7.09436787122825e-06
Position 3907: 6.603698262129072e-06
Position 2799: 5.774724399839099e-06
Position 3518: 5.273273677110869e-06
Position 1474: 4.591432619274269e-06
Position 205: 3.973979059093617e-06
Position 37: 3.701430725437016e-06
Position 90: 3.3265629234097453e-06
Position 2654: 3.003435570608984e-06
Position 25: 2.9907117195872685e-06
Position 2880: 1.8607051587691162e-06
Position 927: 1.468040061669379e-06
Position 177: 1.2737806222174975e-06
Position 315: 5.167434904525542e-07
Position 162: 3.103316046463881e-07
Position 5810: 2.35807675606584e-07
Position 335: 1.9282333783169584e-07
Position 148: 1.5440517863763954e-07
Position 3149: 1.3270009203897874e-07
Position 3137: 6.255589263849987e-08
Position 2964: 2.0282290746843204e-09
Position 3219: 5.705408270745696e-10
Position 5663: 6.373172846068417e-11
Position 3686: 3.150873333005539e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5707: 0.9987465531248841
Position 3869: 0.9876337908378973
Position 2819: 0.9857820083176738
Position 3658: 0.9847089134407262
Position 5874: 0.9811018413665021
Position 5496: 0.9490423802285358
Position 2466: 0.938850259022319
Position 2677: 0.8916064299508535
Position 2091: 0.8825509948486953
Position 3182: 0.8351276881488557
Position 3332: 0.7144575701287637
Position 3000: 0.5042985548353633
Position 3022: 0.38397532877102974
Position 567: 0.3265227472798371
Position 6118: 0.14210243171278578
Position 717: 0.09087132192905616
Position 4062: 0.08818907201815514
Position 401: 0.07901949307123035
Position 3025: 0.05178766964423873
Position 6142: 0.04879165506073219
Position 6105: 0.04548155183111582
Position 1959: 0.045316656646274774
Position 6217: 0.0440467755061033
Position 3356: 0.041855292526310164
Position 6103: 0.03864497553195445
Position 5205: 0.02549424982219286
Position 5202: 0.0254479141295211
Position 6072: 0.02543897976124117
Position 5111: 0.024816023144398618
Position 6098: 0.024380256280871395
Position 6148: 0.023915298682502063
Position 4106: 0.019846022414872527
Position 2054: 0.016097727342034608
Position 4948: 0.013151053071754617
Position 622: 0.012610258045652323
Position 5224: 0.012214258413270052
Position 6075: 0.011044345606278129
Position 4870: 0.010669117517054912
Position 5885: 0.01039698018480776
Position 3372: 0.0070494066695721905
Position 5178: 0.00670812517526035
Position 3959: 0.006007346560385418
Position 5175: 0.005604501160588032
Position 4077: 0.005335515332533043
Position 6223: 0.005038540859165411
Position 5154: 0.0043189701896870665
Position 6274: 0.004287160854558412
Position 2014: 0.004045231626565036
Position 6058: 0.0040415689256008535
Position 4895: 0.003932119711035725
Position 541: 0.0038539253505007836
Position 3314: 0.003470500219763067
Position 2155: 0.0034528759380847577
Position 3199: 0.0033419596961369326
Position 2826: 0.0031036675152929065
Position 3243: 0.002906933043554729
Position 2829: 0.0027602653993120427
Position 2503: 0.0026280883239315767
Position 3538: 0.002609568472754424
Position 4892: 0.002600901096656258
Position 6175: 0.002569061075959137
Position 3606: 0.0025261778385720236
Position 6110: 0.002181052044570622
Position 3032: 0.0021015651191670674
Position 4985: 0.0020907844247406316
Position 141: 0.0017572237333414757
Position 6343: 0.0017363660210382912
Position 5433: 0.0017201389730893458
Position 5879: 0.0014879346462095234
Position 3191: 0.0014589326001429256
Position 5441: 0.001430542104862765
Position 5156: 0.001185161774055238
Position 3586: 0.001164051515557425
Position 6169: 0.0011352656112882643
Position 546: 0.001126468302535329
Position 5710: 0.0009981337507662474
Position 2620: 0.000946395154975526
Position 1835: 0.0009303265688206732
Position 2838: 0.0008826143488094546
Position 2102: 0.0008676877021471865
Position 1599: 0.0008468291970769934
Position 5029: 0.000836043229269302
Position 187: 0.0007892254075111111
Position 4471: 0.0007764229438817735
Position 1655: 0.0007736925138407234
Position 423: 0.0007279725179853109
Position 6124: 0.0007108086752415213
Position 1889: 0.000631146853697868
Position 1618: 0.0006161639520360295
Position 1010: 0.0005958210769191946
Position 1801: 0.0005891926152502168
Position 4111: 0.00053714470409233
Position 2042: 0.0005302838515647151
Position 1134: 0.0005059837728808647
Position 772: 0.0005025119741159614
Position 6193: 0.0004989373574732318
Position 1917: 0.0004825288418324185
Position 2285: 0.0004770740709439974
Position 3714: 0.00047376774630294744
Position 1703: 0.0004620056521779811
Position 2179: 0.0004531730264368441
Position 1222: 0.00044032312098818
Position 3298: 0.00040794071386195
Position 3378: 0.00040466084161641246
Position 6164: 0.00040275415937295484
Position 441: 0.00038460083764113926
Position 4991: 0.00035898202459345416
Position 867: 0.00034159152344564325
Position 520: 0.000339569006680069
Position 2476: 0.000298007611762332
Position 6187: 0.00028755783353765857
Position 5288: 0.0002870168755035015
Position 4154: 0.0002472771022194887
Position 978: 0.00024250355883545158
Position 2127: 0.00024190909455815694
Position 2531: 0.00023531432586980293
Position 2863: 0.00023134292961699593
Position 2497: 0.0002229339958444372
Position 1378: 0.00021986230780991566
Position 6380: 0.00021244679375129145
Position 4058: 0.00020825575663446053
Position 1990: 0.00020603942277222547
Position 4515: 0.0002051104261971444
Position 3686: 0.00019090898622307756
Position 6166: 0.00018575933010244025
Position 414: 0.00018206371194034172
Position 828: 0.000182044201641847
Position 2341: 0.0001775853694854148
Position 2859: 0.0001753641924253364
Position 1936: 0.00016750985773382232
Position 3038: 0.00015684159832971922
Position 1927: 0.00012793293356043548
Position 576: 0.00011413008702277265
Position 5888: 0.00011167881699059417
Position 6278: 0.00011100295784655413
Position 524: 0.00010976249948379087
Position 2888: 0.00010914236351987503
Position 6348: 0.00010351941108997052
Position 203: 0.00010228181261923726
Position 1497: 0.00010048045259587744
Position 6364: 8.876273375319204e-05
Position 3918: 8.810235275989118e-05
Position 2371: 8.783928154402245e-05
Position 2483: 8.541383345869651e-05
Position 1840: 8.145092377944641e-05
Position 2625: 8.112545671645519e-05
Position 1973: 7.418977955828701e-05
Position 6184: 7.24315559899759e-05
Position 4524: 6.643320710143162e-05
Position 2703: 5.958372536109896e-05
Position 3203: 5.817938415028412e-05
Position 5891: 5.7269070214140786e-05
Position 1122: 5.650493735071309e-05
Position 2344: 5.4753824440138265e-05
Position 220: 5.474469267750974e-05
Position 3034: 5.470065341027406e-05
Position 1258: 5.40365273125181e-05
Position 274: 4.700444218132424e-05
Position 3251: 4.474761324202481e-05
Position 5913: 4.474511711156733e-05
Position 3054: 4.456710106397513e-05
Position 3674: 4.2932613257272344e-05
Position 2184: 4.058933498202333e-05
Position 516: 3.988936862297214e-05
Position 2604: 3.821662213251161e-05
Position 1062: 3.804138668618078e-05
Position 3147: 3.714523061714262e-05
Position 1080: 3.709281423686231e-05
Position 1970: 3.660992535601666e-05
Position 5899: 3.473330543421916e-05
Position 3386: 3.472176325729097e-05
Position 1052: 3.4033899279918894e-05
Position 2910: 3.283343183808411e-05
Position 158: 2.9578917027386915e-05
Position 840: 2.7654025558245417e-05
Position 2448: 2.621574787056704e-05
Position 3678: 2.4925651838637794e-05
Position 3882: 2.431398369338882e-05
Position 3394: 2.3543194510055196e-05
Position 2865: 2.2516009410118785e-05
Position 2784: 2.1051067999667372e-05
Position 3219: 2.0998795769933256e-05
Position 2309: 2.0879591322998875e-05
Position 2724: 1.9526588392927235e-05
Position 3060: 1.72015829076094e-05
Position 5719: 1.67618993427938e-05
Position 2762: 1.4833007514484637e-05
Position 5902: 1.4720873155924054e-05
Position 3092: 1.3064226815440762e-05
Position 3071: 1.2654022297889644e-05
Position 5671: 1.2491301783271771e-05
Position 5965: 1.2164542516816668e-05
Position 1176: 1.1324862745189116e-05
Position 5942: 1.1008527536057047e-05
Position 2527: 1.0291260611191986e-05
Position 3123: 8.191236857055255e-06
Position 3912: 7.979620462985089e-06
Position 5725: 7.877378952531507e-06
Position 5744: 7.2333685581874125e-06
Position 2386: 7.2195431528899656e-06
Position 2630: 6.995536164350936e-06
Position 90: 6.6251750392555374e-06
Position 5938: 6.5630117925438766e-06
Position 4812: 6.121326830258444e-06
Position 1869: 5.94397941961101e-06
Position 2710: 5.852304649094308e-06
Position 3224: 5.312790833454554e-06
Position 2880: 4.895368746876877e-06
Position 2735: 4.816870425552829e-06
Position 3210: 4.1776107250873734e-06
Position 5896: 3.7789543504574854e-06
Position 3425: 3.6305034794762784e-06
Position 2749: 3.1906083008947133e-06
Position 3082: 3.0866372618851488e-06
Position 5917: 2.850943448720788e-06
Position 224: 2.7366518565168047e-06
Position 3502: 2.6423550321982547e-06
Position 3050: 2.4474164135334383e-06
Position 5758: 2.4037416373787056e-06
Position 5955: 2.213833685571628e-06
Position 5752: 2.143973691063291e-06
Position 3128: 1.6884670670605015e-06
Position 5944: 1.5509814071174532e-06
Position 3961: 1.2986187263078877e-06
Position 368: 1.2825822929168305e-06
Position 344: 1.176482894129946e-06
Position 4128: 1.0930526764100228e-06
Position 280: 1.0598136514110779e-06
Position 5910: 9.86868542376957e-07
Position 4495: 6.09342583246562e-07
Position 2907: 5.379205491801446e-07
Position 3100: 3.3991199369480493e-07
Position 3923: 3.1514703447414427e-07
Position 351: 2.6248397329144584e-07
Position 3963: 2.615803011329935e-07
Position 2917: 2.6137628681092446e-07
Position 5921: 1.7839292183221684e-07
Position 362: 1.7034067356090816e-07
Position 286: 1.0812747186926927e-07
Position 101: 7.437377147577645e-08
Position 5906: 5.195755109625366e-08
Position 3993: 5.037225960121347e-08
Position 293: 3.395948239102458e-08
Position 531: 2.5051195081371126e-08
Position 747: 2.2815662236921424e-08
Position 3411: 1.3716909073517545e-08
Position 303: 1.2502430525193129e-08
Position 5992: 1.0259455298450021e-08
Position 745: 6.115838007192552e-09
Position 1090: 2.490316699699886e-09
Position 752: 2.4864921727491245e-09
Position 1815: 2.102931982078245e-09
Position 1058: 1.8330762055289371e-09
Position 1109: 1.490643643264349e-09
Position 991: 1.2710725143387524e-09
Position 288: 1.240161416943161e-09
Position 5972: 1.2315425250624466e-09
Position 1093: 1.109046698032758e-09
Position 4130: 6.056466200653598e-10
Position 775: 4.33736738996387e-11
Position 307: 7.59086446650304e-12
