Gene = Ivl
Position 638: 0.002781436125274756
Position 1998: 0.0024516777762117474
Position 1773: 0.002376895071206059
Position 902: 0.002068613601087877
Position 1158: 0.0020277664954645503
Position 738: 0.0018076724726877422
Position 517: 0.0017627608314594889
Position 1815: 0.0016692362345044048
Position 1572: 0.001377154264585556
Position 2034: 0.0012429276814527185
Position 216: 0.001113172477421207
Position 899: 0.0010762565745171021
Position 1470: 0.0010638179579283095
Position 151: 0.0010188108046400271
Position 1545: 0.0009896843214721562
Position 1888: 0.0009161064344987157
Position 1176: 0.0008735176132529018
Position 1896: 0.0008461426579249374
Position 1944: 0.0008337037369136343
Position 2272: 0.0007957450010706803
Position 178: 0.0007925634748847494
Position 660: 0.0007588877990431523
Position 122: 0.0007358913870949852
Position 2277: 0.0005642841669454455
Position 1239: 0.000553236740219642
Position 1728: 0.0005410962725692584
Position 1527: 0.0005215490232731445
Position 970: 0.0004327289498438886
Position 1969: 0.0003985318971370479
Position 1376: 0.0003963907834162906
Position 1350: 0.0003864344767199626
Position 1647: 0.00035851719010433395
Position 1314: 0.0003568297149465706
Position 1656: 0.00035663766533890694
Position 539: 0.0003468747965599422
Position 1266: 0.0003342769970478559
Position 1003: 0.000323536722506829
Position 1606: 0.0003163484013385805
Position 444: 0.00030563614116093914
Position 694: 0.000274028724753158
Position 2007: 0.0002731203461553263
Position 1509: 0.0002699767608487539
Position 1368: 0.00023850199831917083
Position 2544: 0.0002274570935780815
Position 1152: 0.00022052834986846444
Position 2802: 0.00018182003812515163
Position 255: 0.00017665939591017895
Position 1194: 0.00017034499841200596
Position 2458: 0.00015884698678728484
Position 1638: 0.00015862798901324063
Position 1575: 0.00015419367074646714
Position 1068: 0.00014838497530174168
Position 1065: 0.000145291436650287
Position 2155: 0.00014441005180369714
Position 1860: 0.0001346745747232645
Position 1038: 0.00013190187535206963
Position 441: 0.000117095465877984
Position 825: 0.00010569891046532672
Position 1533: 0.00010329844780482278
Position 415: 9.91573131142e-05
Position 157: 9.470140284829265e-05
Position 1293: 8.008653758812861e-05
Position 258: 7.196371155996025e-05
Position 283: 5.4446002387614093e-05
Position 235: 5.4133180304087895e-05
Position 97: 4.598687584547269e-05
Position 182: 3.596134854352583e-05
Position 274: 3.0346567139316257e-05
Position 1129: 2.507791023856942e-05
Position 2079: 2.4781591242948008e-05
Position 185: 2.2838369400653655e-05
Position 571: 1.575708762159998e-05
Position 111: 1.5515459763275597e-05
Position 124: 1.5265787992372342e-05
Position 218: 1.0117699610231396e-05
Position 356: 9.521292865160495e-06
Position 1155: 6.419943095168679e-06
Position 523: 5.614502012595072e-06
Position 222: 4.996468397070975e-06
Position 473: 4.546685304634358e-06
Position 359: 4.42248346030248e-06
Position 1134: 2.1616000435765165e-06
Position 1122: 1.8995207475275177e-06
Position 487: 7.741726963946986e-07
Position 383: 7.132794299855129e-07
Position 267: 5.492568255213373e-07
Position 133: 5.019572103124747e-07
Position 563: 4.868068682364779e-07
Position 243: 2.5792798805784445e-07
Position 463: 2.1160844330017468e-07
Position 238: 2.129354930097968e-08
Position 189: 2.1060300319345772e-08
Position 361: 2.0446637159108874e-08
Position 369: 1.1272207286342566e-08
Position 197: 3.0226936434446887e-09
Position 392: 2.0953591912234853e-09
Position 130: 1.1020833581199637e-09
Position 376: 9.691820286270732e-10
Position 389: 8.606146399482429e-10
Position 373: 6.761477997764064e-10
Position 366: 5.917462103037648e-10
