Gene = Plrg1
Position 13120: 0.002472923582326039
Position 1833: 0.0022796416460652874
Position 14462: 0.002246495245095073
Position 13263: 0.002244382328423274
Position 13506: 0.002231306260701521
Position 11628: 0.0021189725167986904
Position 13203: 0.0020625509439713835
Position 16504: 0.002013232621172854
Position 13633: 0.0019895410042620057
Position 12548: 0.0017340271462912972
Position 15184: 0.0016041077657849843
Position 12076: 0.0014913950186552676
Position 12850: 0.001463612266380947
Position 362: 0.0014533743169893574
Position 15792: 0.0013941787287474825
Position 13850: 0.0013108123441093573
Position 197: 0.0012731522501600843
Position 12533: 0.0010045184444149808
Position 503: 0.0010035779313422122
Position 10935: 0.0009914550005871137
Position 12596: 0.0009067600332047028
Position 3538: 0.0009047478481062955
Position 293: 0.0008823067619474717
Position 10678: 0.0008431712225082864
Position 2674: 0.0007820248312454759
Position 13097: 0.000694203855931373
Position 16105: 0.0006747219405692123
Position 765: 0.0006035001351993168
Position 13639: 0.0005891809280965454
Position 543: 0.0005439501567677612
Position 819: 0.00044266142026093045
Position 127: 0.0004292338448170764
Position 266: 0.000404465240996992
Position 15800: 0.0004024973725393751
Position 211: 0.00038113349426134574
Position 12861: 0.0003214427316549238
Position 162: 0.00030661882774543755
Position 11770: 0.0002942791615496987
Position 842: 0.0002903582055993685
Position 13449: 0.0002813376851608962
Position 616: 0.0002743441727586234
Position 12819: 0.00026394462585707965
Position 260: 0.00022956723566324537
Position 13074: 0.00020881155166748528
Position 84: 0.00020801043871708367
Position 1719: 0.00020385834629088438
Position 412: 0.00020214737229604053
Position 15269: 0.00020057463000220548
Position 208: 0.00016733325344766412
Position 792: 0.00016361885477502114
Position 11465: 0.00016179337009753172
Position 16357: 0.00015123368520339112
Position 3058: 0.0001440376098147969
Position 426: 0.0001248246615192056
Position 708: 0.0001212190044896537
Position 2951: 0.00012073426333084469
Position 13761: 0.00010694349665215561
Position 2471: 9.774733797370248e-05
Position 4713: 9.511545493551539e-05
Position 13569: 8.178168672349855e-05
Position 1668: 7.201409864715002e-05
Position 610: 7.117707635094666e-05
Position 159: 6.507754638920836e-05
Position 342: 6.365439493708236e-05
Position 466: 6.157297590468894e-05
Position 14284: 5.807651090993763e-05
Position 1647: 5.7882553242941604e-05
Position 772: 5.6637293873215354e-05
Position 471: 5.415869791790341e-05
Position 62: 5.25686069738946e-05
Position 247: 4.872841393932337e-05
Position 11568: 4.392419172021479e-05
Position 340: 4.362644664362318e-05
Position 684: 3.6365856048014784e-05
Position 195: 3.223862803189408e-05
Position 1043: 2.9500926213557886e-05
Position 345: 2.9279233121617908e-05
Position 651: 2.8149659062528447e-05
Position 250: 2.7820820412536624e-05
Position 12: 2.4539772326981367e-05
Position 54: 2.0805834419082825e-05
Position 656: 1.9309494643802542e-05
Position 692: 1.796238968592812e-05
Position 11551: 1.1175226132638496e-05
Position 15243: 1.02741128899571e-05
Position 5750: 7.934634757230785e-06
Position 1385: 4.674026095922358e-06
Position 6405: 3.864948057190833e-06
Position 6356: 3.3700692936697744e-06
Position 5964: 2.505869811266782e-06
Position 1509: 1.4041764847703962e-06
Position 1376: 1.0453003090352198e-06
Position 1994: 5.697775810665838e-07
Position 1439: 5.256772730684452e-07
Position 14481: 5.034168065722035e-07
Position 2008: 3.6698623326787e-07
Position 1252: 3.618961800567828e-07
Position 1287: 3.2491857597317727e-07
Position 1749: 2.987846670107908e-07
Position 1406: 2.799229096308501e-07
Position 562: 1.9758921118474374e-07
Position 2001: 1.6455802974973013e-07
Position 1640: 1.2007326972683872e-07
Position 1311: 1.1930944637963723e-07
Position 166: 1.1053236502388655e-07
Position 1935: 1.0114604288003138e-07
Position 1651: 6.88294096294637e-08
Position 234: 4.8146518897454264e-08
Position 1971: 4.497931480767372e-08
Position 1448: 4.3190780359002595e-08
Position 1336: 4.073491664324578e-08
Position 1688: 3.805911363617552e-08
Position 416: 1.4159817051320529e-08
Position 438: 7.221514345783964e-09
Position 458: 6.132445899390546e-09
Position 305: 5.918278192274821e-09
Position 430: 5.414197863632579e-09
Position 397: 2.5688513553427988e-09
Position 388: 2.1502888778937955e-09
Position 514: 2.1433383223188235e-09
Position 7: 1.1343235162484423e-09
Position 237: 1.0626788167089736e-09
Position 1315: 1.752707118020634e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15667: 0.9918902340328484
Position 14170: 0.9905495660476716
Position 1248: 0.9809635318003926
Position 10359: 0.976235310974789
Position 11156: 0.9255830019203811
Position 12736: 0.9185101075218576
Position 12475: 0.8723542485850968
Position 16588: 0.8447111379506621
Position 5511: 0.7440171370413199
Position 4314: 0.6842987245140023
Position 15100: 0.5822663142588385
Position 3804: 0.4011290024459884
Position 13439: 0.36025525443386563
Position 15074: 0.271624735466514
Position 3133: 0.16448395497701748
Position 11970: 0.14147710700191127
Position 7095: 0.1191423050890023
Position 14371: 0.10390556143987319
Position 4805: 0.09779812329007746
Position 3465: 0.09557377344650565
Position 2998: 0.07875124403490574
Position 5435: 0.06474216452894306
Position 15298: 0.05590306812598735
Position 16001: 0.055318372700017535
Position 4340: 0.0455822301430664
Position 12357: 0.04487552968983978
Position 2969: 0.037507590778821646
Position 10603: 0.033555458608797974
Position 674: 0.03288150133955872
Position 5361: 0.031191246726765855
Position 3496: 0.031006299501567806
Position 4173: 0.025364886950883698
Position 7137: 0.023891966521327936
Position 4265: 0.022174240218405014
Position 195: 0.022123299867438658
Position 7057: 0.021371174715924174
Position 15951: 0.020456515581706594
Position 3062: 0.020008240296175782
Position 6333: 0.018875719107040577
Position 12057: 0.018369344241464875
Position 4248: 0.017715037733676192
Position 1542: 0.015664550949264364
Position 16592: 0.015095495167820949
Position 12411: 0.013794875228963742
Position 12587: 0.011590978444099094
Position 4212: 0.011467672948287173
Position 16244: 0.011272442561147986
Position 1219: 0.010363143531294645
Position 11927: 0.010162283026201474
Position 10570: 0.009871585474223944
Position 16388: 0.009657955699772128
Position 3315: 0.008751775182314465
Position 12528: 0.008717807697125117
Position 9676: 0.008275158047729506
Position 6292: 0.0079041236529724
Position 2125: 0.007822242242197141
Position 14543: 0.00775911231796279
Position 3852: 0.007710859986949182
Position 15313: 0.007386592722305126
Position 3094: 0.0070646508437773115
Position 15370: 0.006491168386805858
Position 16476: 0.006464697409753637
Position 237: 0.006181013817475706
Position 7116: 0.006148616496155851
Position 14515: 0.006093779653062308
Position 12003: 0.005170442552506727
Position 228: 0.00510681138390738
Position 10130: 0.005033354146379236
Position 14384: 0.0050275880317425204
Position 13020: 0.004998357234947357
Position 11064: 0.004810525201233351
Position 2979: 0.004635914210566487
Position 3831: 0.004546676867718464
Position 16105: 0.0044398857872438215
Position 935: 0.004438051581919002
Position 3519: 0.004349704965259584
Position 3333: 0.0043352322987765726
Position 3559: 0.004180191966232153
Position 15720: 0.004173940354335872
Position 15922: 0.004130432971737295
Position 4226: 0.004074611448967999
Position 15036: 0.003957803616849941
Position 9259: 0.003862492822363097
Position 15355: 0.003831594458279823
Position 16542: 0.003712861462456064
Position 6467: 0.0036425720439433457
Position 12938: 0.003455234169747014
Position 5204: 0.0030974686852950745
Position 14425: 0.0029824296969415296
Position 12235: 0.002953627500611637
Position 10991: 0.002941959745485788
Position 14796: 0.0028788491612573874
Position 16280: 0.0028176589090095905
Position 747: 0.002771789773401327
Position 7861: 0.0027703697050800776
Position 682: 0.0026499465358449303
Position 705: 0.002623273677848254
Position 1198: 0.002491149123651173
Position 542: 0.0023735413802089653
Position 11439: 0.0023417745701069864
Position 3662: 0.0023348180320570595
Position 16275: 0.0022389407907496186
Position 3709: 0.0021769968680563317
Position 3615: 0.002170782618134025
Position 16335: 0.002132522506736983
Position 4091: 0.0020851427129349757
Position 200: 0.0017768099962499606
Position 7134: 0.0017613563303545486
Position 13384: 0.001708342905820284
Position 7877: 0.0016930197030934112
Position 13361: 0.0016627899081716937
Position 4898: 0.0015914827813249073
Position 1251: 0.001584653468212347
Position 15953: 0.0015621207189801224
Position 3204: 0.0015607951896827058
Position 1286: 0.001556914006634186
Position 16133: 0.0015413512380509393
Position 16200: 0.0015356536451882274
Position 3751: 0.0015016362198749659
Position 792: 0.0014976113588096938
Position 3158: 0.0014882789335710202
Position 6733: 0.0014354830483164205
Position 4062: 0.0014030539092072531
Position 3357: 0.001314942911334436
Position 14443: 0.001314397927969216
Position 13787: 0.0013108123441093584
Position 243: 0.00130133157025906
Position 3140: 0.0012659594605119505
Position 1163: 0.0011724380677021384
Position 3468: 0.001165168776758864
Position 16217: 0.0011431188934437739
Position 1257: 0.001117818436016326
Position 13598: 0.001105089865307468
Position 3620: 0.001061291500279975
Position 293: 0.0010007118389645437
Position 16296: 0.0009968730827526612
Position 5394: 0.0009758311222097811
Position 10974: 0.0009565821574795206
Position 16710: 0.0009320444238038752
Position 3215: 0.0009186643245411394
Position 15133: 0.0009172555461085254
Position 351: 0.0008770007685176036
Position 3659: 0.0008515295693455583
Position 15608: 0.0008258080480184484
Position 10245: 0.0008164193541290704
Position 2558: 0.000811107101081806
Position 1647: 0.0007921421683318415
Position 16797: 0.0007769318147153325
Position 3434: 0.00076094171835171
Position 16007: 0.0007408162305309786
Position 15838: 0.0007272067458830242
Position 12819: 0.000700159658755631
Position 11034: 0.0006991754603703102
Position 15820: 0.00068326691498085
Position 4543: 0.0006822302309734366
Position 2924: 0.0006806847610369919
Position 15796: 0.000672380681570276
Position 276: 0.0006613474046140764
Position 3571: 0.0006411209465230176
Position 272: 0.0006295673334090704
Position 11007: 0.0006225350656091341
Position 12706: 0.0005284478557943359
Position 14570: 0.0005231716499995235
Position 4938: 0.0005218730174657361
Position 2860: 0.0005168010010127071
Position 16721: 0.0005081269220319052
Position 15758: 0.0005016455912079747
Position 13542: 0.0004839432725784114
Position 16291: 0.0004818471452706525
Position 10774: 0.0004714008422727901
Position 3849: 0.0004647421260661935
Position 1119: 0.00046050062926689106
Position 14902: 0.0004112561914216243
Position 15845: 0.0004077052434954651
Position 11837: 0.0004008040446899654
Position 15733: 0.00039554632640794064
Position 13566: 0.0003929632665693634
Position 2889: 0.0003834245038272506
Position 2845: 0.0003742232863637743
Position 12197: 0.00037149013682449025
Position 12770: 0.0003633421431136463
Position 3699: 0.0003504874170120266
Position 430: 0.00034650405362694
Position 14889: 0.00033998497470034565
Position 10608: 0.00033943894423452874
Position 16648: 0.00033870072944240626
Position 3907: 0.0003283029576672484
Position 14474: 0.00032479049887283864
Position 1791: 0.0003138170782780046
Position 2745: 0.0002874701756469022
Position 11627: 0.000274513370040922
Position 14206: 0.0002682465255211257
Position 458: 0.0002614286811419962
Position 2785: 0.0002550725542017398
Position 3260: 0.0002451139473570738
Position 14886: 0.00022227253161745316
Position 867: 0.0001955639372650174
Position 707: 0.00018852467849697635
Position 14485: 0.00018285684180760944
Position 643: 0.00018255039337679104
Position 13517: 0.00017660955311583272
Position 2121: 0.00017495419204638236
Position 3030: 0.00016904839548720588
Position 4995: 0.00016583982346607428
Position 16444: 0.0001616507337596507
Position 15958: 0.00015860084709834737
Position 869: 0.00014638638194535095
Position 1010: 0.0001432144365706281
Position 3810: 0.00014097209743878163
Position 3083: 0.00013614612068170133
Position 4400: 0.00012029913586890598
Position 1046: 9.877067040594786e-05
Position 6251: 9.686610347732331e-05
Position 3276: 9.536662625179224e-05
Position 6314: 9.073959103096657e-05
Position 1129: 8.792514993222219e-05
Position 1830: 8.301468632496537e-05
Position 13497: 8.26430535734282e-05
Position 14576: 7.297156859647932e-05
Position 16183: 7.178731371034626e-05
Position 3396: 6.780850773025062e-05
Position 12765: 6.313964651748193e-05
Position 5561: 5.834576396862488e-05
Position 3206: 5.265245207915914e-05
Position 838: 4.881261285367467e-05
Position 3004: 4.7116622137083225e-05
Position 305: 4.651690237305131e-05
Position 2470: 4.519213682297945e-05
Position 15014: 4.354248275062801e-05
Position 334: 4.3421625949232764e-05
Position 10956: 4.285971946974015e-05
Position 2071: 4.281115554946848e-05
Position 2365: 4.200074080388044e-05
Position 2046: 4.032738868507131e-05
Position 606: 3.895239207028553e-05
Position 14490: 3.880770794753188e-05
Position 14432: 3.852031305422223e-05
Position 1567: 3.701584023811907e-05
Position 11226: 3.605636562526207e-05
Position 3257: 2.7087753234137945e-05
Position 2169: 2.634055100107483e-05
Position 208: 2.6261898889179248e-05
Position 1749: 1.872652702451448e-05
Position 299: 1.7767025376721643e-05
Position 1260: 1.2084513394999353e-05
Position 2525: 1.1365086032707023e-05
Position 1574: 1.0384686410758014e-05
Position 11012: 1.0001960107432969e-05
Position 3221: 8.187798052917033e-06
Position 2217: 7.702557195472113e-06
Position 2327: 6.73352199828155e-06
Position 5581: 6.6679107909447785e-06
Position 1674: 6.061396382126345e-06
Position 2265: 5.563921220361698e-06
Position 2084: 5.1802621550916805e-06
Position 1966: 5.089708174298261e-06
Position 1697: 4.9943324986020445e-06
Position 13958: 4.88642038659928e-06
Position 1070: 4.878368551296882e-06
Position 4967: 4.836749488524345e-06
Position 2572: 3.704401072662372e-06
Position 1477: 3.1700232595551076e-06
Position 1668: 3.0681600176363223e-06
Position 1461: 2.869238905022758e-06
Position 5778: 2.5058698112667826e-06
Position 14990: 2.4238768544183287e-06
Position 1614: 2.082604600522359e-06
Position 2297: 1.9551500450663154e-06
Position 1296: 1.797084724028067e-06
Position 1716: 1.0178812124034431e-06
Position 2474: 7.998193175967518e-07
Position 2521: 7.836097338163053e-07
Position 1753: 7.33344338912179e-07
Position 1692: 7.332332124942932e-07
Position 14462: 2.5227145755992685e-07
Position 461: 1.287505062667268e-07
Position 373: 1.1019378147688111e-07
Position 1086: 1.0812099147297363e-07
Position 463: 1.0535745064983036e-07
Position 1351: 8.842387319552105e-08
Position 14322: 8.363006134856483e-08
Position 1856: 6.726324322706938e-08
Position 412: 4.4520168416385215e-08
Position 175: 3.557919501241791e-08
Position 316: 2.9823865837323974e-08
Position 567: 2.38253745214868e-08
Position 1057: 2.3130461562712575e-08
Position 1904: 1.8436184142493063e-08
Position 1448: 1.815325979682927e-08
Position 1598: 1.6959357255095428e-08
Position 1438: 1.3682125290568869e-08
Position 684: 1.3224077086256548e-08
Position 989: 1.0174382407492116e-08
Position 322: 9.23084296269288e-09
Position 1492: 6.003053150590047e-09
Position 1376: 3.523328696169862e-09
Position 1694: 3.2616275802616294e-09
Position 1401: 2.4198815720525034e-09
