Gene = Dmac2
Position 3884: 0.0005939435585324082
Position 3046: 0.0005542962646170708
Position 617: 0.0005180825098905112
Position 2670: 0.0004951433520286793
Position 375: 0.0004292210308127287
Position 68: 0.0003988771728911333
Position 153: 0.00038881291397900494
Position 1544: 0.00037827398928823487
Position 4529: 0.0003713308311908923
Position 1145: 0.0003612654450081025
Position 1592: 0.0003478391831555085
Position 136: 0.00030687468473718595
Position 62: 0.0003058605933238339
Position 4671: 0.00030153204019048833
Position 1718: 0.00026988624467873127
Position 643: 0.0002623985237967801
Position 2256: 0.0001676320603238997
Position 1108: 0.00015869350734099252
Position 2481: 0.00015770431882376374
Position 436: 0.00015660075955674377
Position 2192: 0.0001485074770033638
Position 322: 0.00014818482497068157
Position 1321: 0.00014254233914332356
Position 2216: 0.00014215964053175263
Position 531: 0.00011449579182770302
Position 443: 0.00010362387194856251
Position 624: 0.00010164473828683242
Position 4461: 9.758861273097434e-05
Position 655: 8.256452502761277e-05
Position 1055: 7.800783177162364e-05
Position 774: 6.312600701194597e-05
Position 921: 5.438449133820297e-05
Position 602: 5.3535129588432414e-05
Position 820: 4.5506152830401405e-05
Position 384: 4.532266060521398e-05
Position 632: 3.9849293775097894e-05
Position 1209: 3.8589589394373855e-05
Position 553: 3.580427283289303e-05
Position 184: 2.969226923072778e-05
Position 680: 2.8530452272224666e-05
Position 639: 2.2936476055726407e-05
Position 876: 2.209810641801418e-05
Position 1662: 1.8617325247177713e-05
Position 416: 6.779242900048091e-06
Position 627: 3.4033152532805672e-06
Position 10: 3.3584315110424075e-08
Position 16: 8.353132524749078e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2929: 0.9788356153630536
Position 4384: 0.8879902425464969
Position 1481: 0.8045654202563917
Position 4647: 0.5689770415705184
Position 5300: 0.46135312418301055
Position 1249: 0.2919817088583209
Position 4612: 0.2338344758648894
Position 5868: 0.2060530402775515
Position 2558: 0.18166105793010834
Position 5350: 0.15224955177924188
Position 2009: 0.07111364444843228
Position 671: 0.0508196470584937
Position 2380: 0.04949383496850888
Position 1084: 0.04154523278323606
Position 929: 0.03170767729438378
Position 963: 0.0277701208671192
Position 2098: 0.019029015361526503
Position 5478: 0.017187195278454723
Position 3924: 0.016130109327201405
Position 5557: 0.013816117269937972
Position 4391: 0.012026325509553489
Position 3091: 0.012007106046728925
Position 2450: 0.01143071631079412
Position 5017: 0.010200833979193484
Position 856: 0.009107866740086923
Position 3109: 0.00905988742193069
Position 4227: 0.007616609439039441
Position 4860: 0.005098808399154649
Position 5652: 0.004399273245843149
Position 1312: 0.004347932862277065
Position 1613: 0.0039415834971033795
Position 5267: 0.0034039025727086647
Position 1255: 0.0033069594580080143
Position 4426: 0.003188123727787084
Position 5674: 0.0030880955146905674
Position 3727: 0.0027694388214445044
Position 5312: 0.002565556375027379
Position 2973: 0.002346759502559138
Position 1929: 0.002326268367088502
Position 504: 0.0022551333472039725
Position 1602: 0.001959533413283605
Position 3495: 0.0017959979858567557
Position 4204: 0.0017835501876896822
Position 4623: 0.0016592989906084761
Position 967: 0.0016521021535161617
Position 740: 0.0016305173050283593
Position 4710: 0.001541433319026256
Position 4928: 0.001532980793070593
Position 149: 0.001530391017069079
Position 1220: 0.0015246799870141314
Position 5725: 0.0010866594225367283
Position 1345: 0.0010377270008794354
Position 685: 0.0010223521024245
Position 5566: 0.0009828490706714121
Position 1792: 0.0009559004957211325
Position 5361: 0.000955139313374724
Position 889: 0.000891904265810752
Position 5874: 0.0008573701574157351
Position 787: 0.0008322602000046119
Position 691: 0.0008058178458303482
Position 5722: 0.0007700404575437375
Position 1018: 0.0007664943391316822
Position 4575: 0.0007232771366669354
Position 1592: 0.0006178942925168032
Position 2562: 0.0005659167299005695
Position 5540: 0.0005562801804545056
Position 1457: 0.0005453506307013611
Position 1564: 0.00048542808241152236
Position 809: 0.0004690997375810054
Position 118: 0.0004093862002970513
Position 2743: 0.0004041389094348482
Position 3235: 0.000384447738390029
Position 1138: 0.0003394245996188514
Position 2948: 0.00033891405578310264
Position 5394: 0.00029905574520542195
Position 595: 0.00029845823084713956
Position 3128: 0.0002753934029553344
Position 3185: 0.0002706692437939368
Position 529: 0.00026484391682070715
Position 1156: 0.0002628735900258666
Position 5189: 0.0002620242916309953
Position 384: 0.00025310371223776835
Position 136: 0.0002396422822652296
Position 4679: 0.0002309990883644836
Position 1192: 0.00022953672263669532
Position 1897: 0.00022658433058064868
Position 1821: 0.0002173867088122547
Position 3131: 0.00020323293770401648
Position 4626: 0.00013145496398519094
Position 704: 9.069172467258316e-05
Position 1159: 8.506502260080187e-05
Position 443: 8.373359979047451e-05
Position 538: 7.777853959070485e-05
Position 1516: 7.768376645578315e-05
Position 1747: 7.69223320924893e-05
Position 1176: 7.374054598285628e-05
Position 801: 7.092796503325858e-05
Position 872: 5.651848595687659e-05
Position 178: 5.630698833116825e-05
Position 1119: 5.5710373236350816e-05
Position 207: 4.313055243885599e-05
Position 2023: 3.9127803064147563e-05
Position 368: 3.731868889193157e-05
Position 4776: 3.354829180168109e-05
Position 229: 3.305742001512867e-05
Position 1087: 3.1336721850731485e-05
Position 1652: 3.110955884438429e-05
Position 199: 2.7047959220020796e-05
Position 624: 2.619478103093719e-05
Position 1561: 1.6707881656944213e-05
Position 1622: 1.5086619444950267e-05
Position 1646: 1.4665785466399907e-05
Position 1805: 1.416702741345643e-05
Position 816: 1.0370634715700905e-05
Position 524: 1.016933858063396e-05
Position 627: 8.525744946395759e-06
Position 571: 8.245776741299462e-06
Position 986: 8.115160577773715e-06
Position 1973: 4.883499387511737e-06
Position 1503: 4.758900396626484e-06
Position 823: 4.387960308642473e-06
Position 3116: 3.645839951708325e-06
Position 400: 2.882075464636336e-06
Position 1669: 2.72641212770098e-06
Position 296: 2.0273031593249415e-06
Position 545: 1.9946321307905513e-06
Position 3502: 1.6462706365094848e-06
Position 575: 1.4628241445454474e-06
Position 151: 1.2217584836162706e-06
Position 630: 1.101692095422196e-06
Position 814: 1.0011742953516915e-06
Position 613: 3.976582824747085e-07
Position 257: 2.862076330367279e-07
Position 404: 2.1332849735620088e-07
Position 273: 1.7867898306815002e-07
Position 549: 1.4719141590541743e-07
Position 325: 7.226837583450073e-08
Position 211: 5.524578143822857e-08
Position 278: 3.546160783598047e-08
Position 231: 2.7426319372786654e-08
Position 265: 1.3651451437521228e-08
Position 94: 1.1918489024737005e-08
Position 316: 1.1838296655011104e-08
