Gene = Vps72
Position 2204: 0.0002579878638892834
Position 8922: 0.00024320331990291524
Position 4395: 0.00023472404895662062
Position 2959: 0.0002095157798888331
Position 921: 0.00020244021750908414
Position 4821: 0.00017883794717886463
Position 2175: 0.000156204318459349
Position 7646: 0.00015061383561171244
Position 4283: 0.00013993872712587263
Position 8964: 0.00013335446866931855
Position 3789: 0.00012723761572959273
Position 7515: 0.00011542506940045205
Position 7676: 0.00011229148154810453
Position 7638: 0.00011137568113514801
Position 7661: 0.00010909159967162108
Position 5506: 0.00010210380133547898
Position 1166: 8.442518963497042e-05
Position 8434: 8.39193322826147e-05
Position 7669: 8.32333678476002e-05
Position 7911: 8.197490115036892e-05
Position 8080: 7.392976580664195e-05
Position 7474: 7.185372248022151e-05
Position 7401: 7.100366789428118e-05
Position 5041: 6.750087846788959e-05
Position 7469: 6.595229442577286e-05
Position 7683: 5.683731918143157e-05
Position 2156: 5.267339527359246e-05
Position 3843: 5.080375286327189e-05
Position 4237: 5.002233335996507e-05
Position 7962: 4.8731078885794176e-05
Position 1153: 4.6607607264049175e-05
Position 2536: 4.216697142626105e-05
Position 2721: 3.974514791900578e-05
Position 2531: 3.6934993140317776e-05
Position 5817: 3.671014653975824e-05
Position 4437: 3.658950459337798e-05
Position 1770: 3.151950966344977e-05
Position 845: 3.028573396051056e-05
Position 7686: 2.9414346709105426e-05
Position 1178: 2.814632460960273e-05
Position 3859: 2.7454548101208837e-05
Position 7673: 2.626548399325936e-05
Position 993: 2.567590666797765e-05
Position 3793: 2.372092356172892e-05
Position 1406: 2.2638677253480303e-05
Position 3133: 2.1207806931265414e-05
Position 7640: 1.5941420716696655e-05
Position 5889: 1.5838733034106966e-05
Position 7521: 1.3924369885959944e-05
Position 6874: 1.334213454255178e-05
Position 566: 1.0442480709459996e-05
Position 7477: 9.985855743092044e-06
Position 7958: 7.970524020120727e-06
Position 10171: 5.587625879656637e-06
Position 7964: 5.2914555638316296e-06
Position 7693: 5.137808801773412e-06
Position 3158: 4.825248806626156e-06
Position 3161: 4.809672436744413e-06
Position 3286: 4.683120544948369e-06
Position 8230: 3.7360182347448517e-06
Position 2845: 3.111410156696938e-06
Position 10446: 2.989179127057039e-06
Position 7725: 1.6147312903889067e-06
Position 1288: 1.313301210484638e-06
Position 672: 1.2577813957128886e-06
Position 601: 1.1393429130563272e-06
Position 142: 8.710810472294443e-07
Position 1060: 7.282239220846055e-07
Position 145: 5.801122391291233e-07
Position 192: 5.384786453442669e-07
Position 1309: 4.823499453966524e-07
Position 7701: 4.769815655931523e-07
Position 1435: 4.188587771441684e-07
Position 540: 3.869542141895826e-07
Position 1805: 3.282094451144169e-07
Position 7719: 3.236231611905083e-07
Position 8175: 3.2172638209109327e-07
Position 859: 3.1046753131275494e-07
Position 199: 3.035495844778128e-07
Position 7691: 2.3242585403112575e-07
Position 154: 2.208355922642449e-07
Position 587: 2.1904643451175656e-07
Position 935: 2.172279160834267e-07
Position 209: 1.513382284596635e-07
Position 168: 1.269842819183776e-07
Position 613: 6.905490544530861e-08
Position 629: 5.721356258714398e-08
Position 8014: 4.902138069154628e-08
Position 8236: 4.871153975098935e-08
Position 197: 4.4553144573166206e-08
Position 686: 4.427833305290751e-08
Position 238: 4.365781088665827e-08
Position 521: 4.019646063920471e-08
Position 147: 3.066466462343511e-08
Position 215: 2.93990191697796e-08
Position 7482: 1.4961778319937173e-08
